Time,data
1737285472.7270007,17
1737285472.7271063,17
1737285472.727204,17
1737285472.7272813,17
1737285472.7273974,17
1737285472.7274542,17
1737285472.7274997,17
1737285472.727928,17
1737285472.7279851,17
1737285472.7280276,17
1737285472.7280762,17
1737285472.728178,17
1737285472.7282388,17
1737285472.7282968,17
1737285472.7283607,17
1737285472.7284043,17
1737285472.7284493,17
1737285472.7285006,17
1737285472.728565,17
1737285472.7286198,17
1737285472.7286942,17
1737285472.7287953,17
1737285472.7288725,17
1737285472.7289824,17
1737285472.7290466,17
1737285472.7291226,17
1737285472.7292159,17
1737285472.729299,17
1737285472.729358,17
1737285472.729442,17
1737285472.7295537,17
1737285472.72966,17
1737285472.729753,17
1737285472.729889,17
1737285472.7299337,17
1737285472.7300045,17
1737285472.730043,17
1737285472.730151,17
1737285472.7302127,17
1737285472.7302852,17
1737285472.7303314,17
1737285472.7303991,17
1737285472.7304416,17
1737285472.7304976,17
1737285472.7305365,17
1737285472.7306018,17
1737285472.7306526,17
1737285472.7306957,17
1737285472.7307422,17
1737285472.7308226,17
1737285472.7308848,17
1737285472.7309623,17
1737285472.7310317,17
1737285472.7310977,17
1737285472.7311625,17
1737285472.7312295,17
1737285472.7313163,17
1737285472.7313957,17
1737285472.7314744,17
1737285472.7315066,17
1737285472.7315464,17
1737285472.7315838,17
1737285472.7316194,17
1737285472.7316654,17
1737285472.731697,17
1737285472.7317374,17
1737285472.7317872,17
1737285472.7318313,17
1737285472.7318752,17
1737285472.7320213,17
1737285472.7320538,17
1737285472.7320828,17
1737285472.7321072,17
1737285472.7321303,17
1737285472.7321527,17
1737285472.7321954,17
1737285472.7322497,17
1737285472.7323618,17
1737285472.7324433,17
1737285472.7324924,17
1737285472.7325263,17
1737285472.7325737,17
1737285472.7326014,17
1737285472.732647,17
1737285472.7328992,17
1737285472.751031,17
1737285472.752049,17
1737285472.752128,17
1737285472.753525,16
1737285472.7535942,16
1737285472.7537515,17
1737285472.7538824,17
1737285472.7589045,16
1737285472.762047,16
1737285472.762069,17
1737285472.7620897,17
1737285472.76211,17
1737285472.7628632,17
1737285472.762939,17
1737285472.7629771,17
1737285472.7630084,17
1737285472.8407643,17
1737285472.940455,17
1737285473.0408945,17
1737285473.1402924,17
1737285473.2427218,17
1737285473.338931,17
1737285473.4380882,17
1737285473.5417812,17
1737285473.6415684,17
1737285473.742149,17
1737285473.840394,17
1737285473.940875,17
1737285474.041364,17
1737285474.1431112,17
1737285474.240953,17
1737285474.341138,17
1737285474.44348,17
1737285474.5452285,17
1737285474.6410685,17
1737285474.7415128,17
1737285474.841756,17
1737285474.9445312,17
1737285475.0425608,17
1737285475.146743,17
1737285475.2427075,17
1737285475.3399956,17
1737285475.4410224,17
1737285475.5411057,17
1737285475.6397533,17
1737285475.7414863,17
1737285475.842119,17
1737285475.940386,17
1737285476.0402458,17
1737285476.1421382,17
1737285476.2391896,17
1737285476.3417006,17
1737285476.4403255,17
1737285476.5398316,17
1737285476.6417165,17
1737285476.7528558,17
1737285476.8405173,17
1737285476.9412642,17
1737285477.0405917,17
1737285477.1403692,17
1737285477.2415116,17
1737285477.3399277,17
1737285477.4401016,17
1737285477.5419545,17
1737285477.640982,17
1737285477.7400742,17
1737285477.839788,17
1737285477.942654,17
1737285478.04153,17
1737285478.1432126,17
1737285478.245737,17
1737285478.3407369,17
1737285478.440371,17
1737285478.5420618,17
1737285478.6400409,17
1737285478.7466652,17
1737285478.8450034,17
1737285478.9394479,17
1737285479.042662,17
1737285479.1424656,17
1737285479.2401311,17
1737285479.3429985,17
1737285479.445136,17
1737285479.53974,17
1737285479.6464808,17
1737285479.74256,17
1737285479.8424869,17
1737285479.9440715,17
1737285480.0450547,17
1737285480.1453295,17
1737285480.2421188,17
1737285480.3493886,17
1737285480.4445827,17
1737285480.5419657,17
1737285480.642103,17
1737285480.7421465,17
1737285480.8410358,17
1737285480.9436128,17
1737285481.0409596,17
1737285481.1425116,17
1737285481.241276,17
1737285481.3432703,17
1737285481.4494603,17
1737285481.5448048,17
1737285481.643379,17
1737285481.7449546,17
1737285481.8416886,17
1737285481.9455857,17
1737285482.0404987,17
1737285482.1419916,17
1737285482.243652,17
1737285482.3466556,17
1737285482.444399,17
1737285482.5398505,17
1737285482.63963,17
1737285482.7435722,17
1737285482.850406,17
1737285482.9407332,17
1737285483.040277,17
1737285483.1402187,17
1737285483.2396924,17
1737285483.3390293,17
1737285483.4403243,17
1737285483.5393655,17
1737285483.6403604,17
1737285483.7407694,17
1737285483.848162,17
1737285483.942471,17
1737285484.039985,17
1737285484.1401613,17
1737285484.239367,17
1737285484.3401072,17
1737285484.440787,17
1737285484.5437229,17
1737285484.6464565,17
1737285484.7416859,17
1737285484.8483877,17
1737285484.949193,17
1737285485.0419612,17
1737285485.141414,17
1737285485.2578151,17
1737285485.3432746,17
1737285485.4531689,17
1737285485.5479143,17
1737285485.6420789,17
1737285485.741896,17
1737285485.838898,17
1737285485.9442122,17
1737285486.044142,17
1737285486.1421106,17
1737285486.242011,17
1737285486.3434834,17
1737285486.4414465,17
1737285486.5402038,17
1737285486.6425955,17
1737285486.7427886,17
1737285486.8458073,17
1737285486.940026,17
1737285487.041457,17
1737285487.1427586,17
1737285487.2409754,17
1737285487.3401766,17
1737285487.4411848,17
1737285487.54264,17
1737285487.6406875,17
1737285487.741249,17
1737285487.8422482,17
1737285487.943033,17
1737285488.0412672,17
1737285488.140877,17
1737285488.2430124,17
1737285488.342215,17
1737285488.4421606,17
1737285488.5428624,17
1737285488.6424844,17
1737285488.743096,17
1737285488.8409529,17
1737285488.9410884,17
1737285489.0407355,17
1737285489.1415415,17
1737285489.2406385,17
1737285489.3404863,17
1737285489.442592,17
1737285489.541269,17
1737285489.642915,17
1737285489.7398117,17
1737285489.8422863,17
1737285489.9401011,17
1737285490.0422163,17
1737285490.1397135,17
1737285490.2397532,17
1737285490.3413935,17
1737285490.4410644,17
1737285490.5396852,17
1737285490.6431007,17
1737285490.7429361,17
1737285490.8402116,17
1737285490.9401999,17
1737285491.0403605,17
1737285491.1428912,17
1737285491.2407815,17
1737285491.3416724,17
1737285491.4403405,17
1737285491.5400178,17
1737285491.6429417,17
1737285491.740667,17
1737285491.8420107,17
1737285491.9398825,17
1737285492.0401678,17
1737285492.144158,17
1737285492.2418382,17
1737285492.3404698,17
1737285492.4432056,17
1737285492.541835,17
1737285492.6433053,17
1737285492.7408957,17
1737285492.8404899,17
1737285492.9410572,17
1737285493.040876,17
1737285493.1419506,17
1737285493.2424107,17
1737285493.342492,17
1737285493.4428933,17
1737285493.5409253,17
1737285493.64298,17
1737285493.7426462,17
1737285493.8453867,17
1737285493.9448915,17
1737285494.0401304,17
1737285494.1473634,17
1737285494.2401292,17
1737285494.3392677,17
1737285494.4421399,17
1737285494.54211,17
1737285494.6403286,17
1737285494.7427006,17
1737285494.840261,17
1737285494.9423606,17
1737285495.0404465,17
1737285495.1417894,17
1737285495.2421787,17
1737285495.3419807,17
1737285495.4430025,17
1737285495.5428412,17
1737285495.6404338,17
1737285495.74055,17
1737285495.8432617,17
1737285495.9412208,17
1737285496.0422575,17
1737285496.1428869,17
1737285496.2476857,17
1737285496.3432055,17
1737285496.4407864,17
1737285496.5422704,17
1737285496.6406069,17
1737285496.7404263,17
1737285496.8419306,17
1737285496.9442546,17
1737285497.042497,17
1737285497.1412268,17
1737285497.2438614,17
1737285497.343112,17
1737285497.4404535,17
1737285497.5402207,17
1737285497.6437273,17
1737285497.7403822,17
1737285497.8429139,17
1737285497.9424226,17
1737285498.0396936,17
1737285498.1425636,17
1737285498.2400813,17
1737285498.345818,17
1737285498.4416454,17
1737285498.5402892,17
1737285498.6406503,17
1737285498.7404592,17
1737285498.8405268,17
1737285498.9432244,17
1737285499.0407715,17
1737285499.1403077,17
1737285499.2431157,17
1737285499.3403528,17
1737285499.4433722,17
1737285499.5404046,17
1737285499.6404076,17
1737285499.7467065,17
1737285499.8397784,17
1737285499.9449399,17
1737285500.0417385,17
1737285500.1438682,17
1737285500.2406633,17
1737285500.3407872,17
1737285500.4417973,17
1737285500.5482035,17
1737285500.6432333,17
1737285500.7403488,17
1737285500.8421175,17
1737285500.9424565,17
1737285501.0452733,17
1737285501.144523,17
1737285501.2425535,17
1737285501.3425207,17
1737285501.4450104,17
1737285501.5462816,17
1737285501.6462255,17
1737285501.7431138,17
1737285501.8407187,17
1737285501.9419103,17
1737285502.0407076,17
1737285502.140432,17
1737285502.2407103,17
1737285502.3420007,17
1737285502.4423094,17
1737285502.5437303,17
1737285502.6423938,17
1737285502.7441344,17
1737285502.8429236,17
1737285502.9440603,17
1737285503.0425096,17
1737285503.1413324,17
1737285503.2412643,17
1737285503.3470166,17
1737285503.445367,17
1737285503.5430892,17
1737285503.6409945,17
1737285503.7438314,17
1737285503.8413537,17
1737285503.9416437,17
1737285504.0418434,17
1737285504.1414685,17
1737285504.2414846,17
1737285504.3398843,17
1737285504.4446633,17
1737285504.547386,17
1737285504.6423233,17
1737285504.7429178,17
1737285504.840746,17
1737285504.9405403,17
1737285505.04049,17
1737285505.1405282,17
1737285505.240533,17
1737285505.3400252,17
1737285505.4393983,17
1737285505.5400953,17
1737285505.6413329,17
1737285505.7438636,17
1737285505.8410096,17
1737285505.94281,17
1737285506.0404096,17
1737285506.1418796,17
1737285506.2432263,17
1737285506.34142,17
1737285506.4407957,17
1737285506.5403376,17
1737285506.6428246,17
1737285506.7418842,17
1737285506.8405793,17
1737285506.9410167,17
1737285507.0411925,17
1737285507.1409495,17
1737285507.2404377,17
1737285507.3413804,17
1737285507.4428098,17
1737285507.5406027,17
1737285507.640826,17
1737285507.7403135,17
1737285507.8407803,17
1737285507.940693,17
1737285508.0425727,17
1737285508.142048,16
1737285508.2430117,16
1737285508.342307,17
1737285508.4404573,17
1737285508.544036,17
1737285508.6444201,17
1737285508.74279,17
1737285508.8421037,17
1737285508.9427378,17
1737285509.0423858,17
1737285509.1403956,17
1737285509.241931,17
1737285509.3425093,17
1737285509.4437556,17
1737285509.5414584,17
1737285509.6406317,17
1737285509.7397234,17
1737285509.8403106,17
1737285509.9406223,17
1737285510.043503,17
1737285510.1427424,17
1737285510.242924,17
1737285510.3427985,17
1737285510.4408383,17
1737285510.5404375,17
1737285510.640632,17
1737285510.740805,17
1737285510.840761,17
1737285510.9405673,17
1737285511.0409138,17
1737285511.1410193,17
1737285511.2411268,17
1737285511.3422935,17
1737285511.4413373,17
1737285511.54172,17
1737285511.6410694,17
1737285511.7413487,17
1737285511.8434737,17
1737285511.941034,17
1737285512.0418754,17
1737285512.1405256,17
1737285512.2404206,17
1737285512.3418484,17
1737285512.4417138,17
1737285512.5423515,17
1737285512.6433017,17
1737285512.7430522,17
1737285512.842508,17
1737285512.941883,16
1737285513.0415683,16
1737285513.1419868,17
1737285513.2417836,17
1737285513.3433182,17
1737285513.4418087,17
1737285513.542685,17
1737285513.643775,17
1737285513.7436352,17
1737285513.8423378,17
1737285513.942569,17
1737285514.0426736,17
1737285514.1425593,17
1737285514.242581,17
1737285514.3473783,17
1737285514.4399827,17
1737285514.541734,17
1737285514.6441724,17
1737285514.7427316,17
1737285514.8420544,17
1737285514.940116,17
1737285515.0407455,17
1737285515.1424882,17
1737285515.243815,17
1737285515.3442967,17
1737285515.4414968,17
1737285515.542599,17
1737285515.6413958,17
1737285515.7430258,17
1737285515.8412032,17
1737285515.942775,17
1737285516.0423229,17
1737285516.142741,17
1737285516.2419212,17
1737285516.3427253,17
1737285516.4426405,17
1737285516.5426764,17
1737285516.6437848,17
1737285516.7426486,17
1737285516.8432357,17
1737285516.9445076,17
1737285517.0432553,17
1737285517.1438692,17
1737285517.2419546,17
1737285517.3406668,17
1737285517.4409237,17
1737285517.5440373,17
1737285517.6431744,17
1737285517.7428296,17
1737285517.8407366,17
1737285517.943073,17
1737285518.0503907,17
1737285518.14232,17
1737285518.2405777,17
1737285518.340609,17
1737285518.4407136,17
1737285518.540848,17
1737285518.6409318,17
1737285518.7421527,17
1737285518.8409877,17
1737285518.9408321,17
1737285519.043781,17
1737285519.142603,17
1737285519.241596,17
1737285519.3400288,17
1737285519.4410477,17
1737285519.5390835,17
1737285519.6420243,17
