Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1737285472.740677,65,1737285462,736673152,map,1.15755295753479,-6.201341152191162,5.010753631591797,-0.009021195688192884,0.01227750276610378,-0.986228386981294,-0.16468591216755218
1737285472.7407005,66,1737285462,836673408,map,1.1568368673324585,-6.207775115966797,5.008640766143799,-0.0062184484525263746,0.01157737038187155,-0.9865418217136737,-0.16298015033662988
1737285472.7407708,67,1737285462,936672384,map,1.1559535264968872,-6.214761257171631,5.007603645324707,-0.005686453108616514,0.011074481337083872,-0.9871058789560478,-0.15958384581331092
1737285472.740838,68,1737285463,36672640,map,1.1550887823104858,-6.221870422363281,5.007814407348633,-0.0038075970435537828,0.01253807718478669,-0.9878483421543862,-0.15486752961190076
1737285472.7409735,69,1737285463,136673152,map,1.1562703847885132,-6.228150367736816,5.006909370422363,-0.0013795517653282083,0.014497337249867964,-0.9888469938069984,-0.14822127677379027
1737285472.741314,70,1737285463,236673408,map,1.1588479280471802,-6.233692646026611,5.006289005279541,-0.0040454678129178,0.01414368533339486,-0.9895894664931566,-0.14316521281775801
1737285472.7413876,71,1737285463,336672384,map,1.16092050075531,-6.239014625549316,5.0050153732299805,-0.00646533948103105,0.014601979324944168,-0.9902244241959228,-0.13856612613132469
1737285472.7414947,72,1737285463,436672384,map,1.163336992263794,-6.24413537979126,5.0034027099609375,-0.007059650311222066,0.015285429880347081,-0.9910220195823656,-0.1326343608336314
1737285472.7415545,73,1737285463,536672384,map,1.1674660444259644,-6.2509660720825195,5.002854347229004,-0.008172125297484229,0.01485476759263603,-0.9919495649300889,-0.12549347745161293
1737285472.7416143,74,1737285463,636672640,map,1.1720179319381714,-6.258458137512207,5.003253936767578,-0.0059462128557673626,0.016440888208308357,-0.9924915409347754,-0.1210573455867543
1737285472.7416518,75,1737285463,736672128,map,1.1781179904937744,-6.266337871551514,5.003643035888672,-0.005176518905781004,0.016164030026096215,-0.9933840260811625,-0.11357862700400051
1737285472.7417126,76,1737285463,836672128,map,1.1850180625915527,-6.27470064163208,5.003162860870361,-0.005366973084313019,0.017877271585432966,-0.9938006598733636,-0.10959857296443143
1737285472.7418365,77,1737285463,936671360,map,1.1917003393173218,-6.285060882568359,5.004472255706787,-0.0027034601708999005,0.017089824558140496,-0.994217972963397,-0.10597759874723695
1737285472.7428865,78,1737285464,36671616,map,1.1980116367340088,-6.296130180358887,5.007004737854004,0.0029812975431580415,0.015291135675722692,-0.9946120232334631,-0.10249007890592632
1737285472.7430196,79,1737285464,136671104,map,1.2025039196014404,-6.307112216949463,5.0084147453308105,0.005500984776509541,0.011422569891246983,-0.9947125386127658,-0.10191285291912627
1737285472.7430973,80,1737285464,236671360,map,1.2058179378509521,-6.317101001739502,5.008524417877197,0.0018339553944420144,0.008004390013598395,-0.9946572654368981,-0.10290525089475805
1737285472.7431612,81,1737285464,336670592,map,1.2091915607452393,-6.326554775238037,5.01104211807251,-0.0020458640730310956,0.004762064592162608,-0.9945402116913815,-0.10422525850232567
1737285472.7432437,82,1737285464,436670848,map,1.2119245529174805,-6.334877014160156,5.015002250671387,0.00015778886409108654,0.00863370340202847,-0.9944947787025757,-0.10442973427886837
1737285472.7433376,83,1737285464,536670080,map,1.215559959411621,-6.341019630432129,5.019132137298584,0.003827301033112227,0.011224552123552754,-0.9945918531042616,-0.10318142727767593
1737285472.7434235,84,1737285464,636670592,map,1.21916925907135,-6.345669746398926,5.022260665893555,0.005838170738429519,0.01393028434494529,-0.994698531565002,-0.10171870153972018
1737285472.7434728,85,1737285464,736671104,map,1.2206604480743408,-6.349926948547363,5.026231288909912,0.005652250408024072,0.012251650936825413,-0.9947294317805699,-0.10164303549260784
1737285472.7435577,86,1737285464,836671616,map,1.2208409309387207,-6.352989673614502,5.030663013458252,0.0037807713828623877,0.010285079442653205,-0.9947517639319243,-0.10172930287254245
1737285472.7436237,87,1737285464,936670848,map,1.2199492454528809,-6.354840278625488,5.032844543457031,0.003901709708423101,0.009164991335697708,-0.9948151379104788,-0.10121077501591902
1737285472.7437165,88,1737285465,36671360,map,1.2184638977050781,-6.355356693267822,5.0323896408081055,0.002946671439768282,0.011985728772933068,-0.99468072164169,-0.102263979130359
1737285472.7438068,89,1737285465,136670848,map,1.217520833015442,-6.354903221130371,5.0305938720703125,-0.0009058669470099923,0.012130101877395704,-0.9944154438557586,-0.10483303417660517
1737285472.7446198,90,1737285465,236671360,map,1.2166236639022827,-6.353325366973877,5.0292558670043945,-0.0014493134982849463,0.010740383661344876,-0.9942913540594066,-0.10614728866957673
1737285472.7450356,91,1737285465,336670848,map,1.2169690132141113,-6.351125240325928,5.028306007385254,0.0021930709254272627,0.014657137000212008,-0.994181645513434,-0.10669214825409323
1737285472.7451084,92,1737285465,436671616,map,1.217848777770996,-6.347856521606445,5.027243137359619,0.0010877987575234442,0.014728816838931612,-0.9938885768900958,-0.10939549979669455
1737285472.7451825,93,1737285465,536671360,map,1.2158721685409546,-6.346883296966553,5.025827407836914,-0.001659709180160675,0.010590696099947412,-0.993819595491072,-0.11048843441518075
1737285472.7452617,94,1737285465,636671872,map,1.2125886678695679,-6.346235752105713,5.023510456085205,-0.001483728222422963,0.011887827791022107,-0.9938219681157447,-0.11033754479559738
1737285472.7453713,95,1737285465,736671360,map,1.2112410068511963,-6.344841957092285,5.023475646972656,-0.001680004749842965,0.013518157382698138,-0.9936636555155692,-0.11156601952410883
1737285472.7454276,96,1737285465,836672128,map,1.2108043432235718,-6.342189311981201,5.022655010223389,-0.002901372810872552,0.009738362454981738,-0.9935433875703523,-0.11299682892779062
1737285472.745505,97,1737285465,936671872,map,1.2102519273757935,-6.3383870124816895,5.021758556365967,-0.001987104903669154,0.009724076887891214,-0.993660611481952,-0.11198251172434714
1737285472.7455354,98,1737285466,36672640,map,1.2097493410110474,-6.332992076873779,5.021332263946533,-9.6688131268053e-05,0.012737450535939299,-0.9936696731119419,-0.11161688377148044
1737285472.74564,99,1737285466,136673408,map,1.2134051322937012,-6.326772689819336,5.021310329437256,-0.0032176225270246677,0.011754092316333517,-0.9934783067084211,-0.11336817154237361
1737285472.7457304,100,1737285466,236674176,map,1.2167366743087769,-6.3196611404418945,5.023129940032959,-0.00132146975571099,0.01167246448524653,-0.9935883655922046,-0.11244628517802235
1737285472.7457983,101,1737285466,336673664,map,1.2211881875991821,-6.309989929199219,5.025372505187988,0.001971039407307056,0.015860739592063657,-0.9937189921454723,-0.11075701599733628
1737285472.7459135,102,1737285466,436674688,map,1.2257940769195557,-6.299229621887207,5.026021957397461,0.0015058276611870603,0.019674972119851537,-0.9936683488963923,-0.11060669218747748
1737285472.7460008,103,1737285466,536674432,map,1.2299236059188843,-6.2901611328125,5.0260090827941895,0.0008004037839118476,0.018568465739961213,-0.9936833910702129,-0.11067018453517108
1737285472.7460823,104,1737285466,636675456,map,1.2327971458435059,-6.28220796585083,5.025851726531982,0.004073261574090361,0.019497503716716904,-0.9938055490611446,-0.10933337342386484
1737285472.7461414,105,1737285466,736675200,map,1.2354058027267456,-6.275026798248291,5.025328159332275,0.004245605853945678,0.01917463302522264,-0.9938772779001152,-0.10873023844882473
1737285472.7502325,106,1737285466,836675968,map,1.2369869947433472,-6.268649101257324,5.0242018699646,0.0026207437435260797,0.021287781001302682,-0.9937850602200258,-0.10923010649885323
1737285472.7567003,107,1737285466,936675968,map,1.236586093902588,-6.263705730438232,5.024226665496826,0.0008984340869357442,0.020743901281589313,-0.9935794393931126,-0.11121502142732104
1737285472.7569885,108,1737285467,36676992,map,1.2348297834396362,-6.259851932525635,5.024823188781738,0.0008332700018212946,0.01841432008308687,-0.9934509788547079,-0.11276245425496961
1737285472.7570133,109,1737285467,136677760,map,1.2338182926177979,-6.255924224853516,5.025925636291504,0.0016484559347498566,0.01796652759760025,-0.9933639659678366,-0.1135892494726779
1737285472.7570448,110,1737285467,236678784,map,1.2318508625030518,-6.252512454986572,5.0270304679870605,0.002723599686846586,0.019933834529918593,-0.9932170220124384,-0.11452148894606201
1737285472.7571194,111,1737285467,336679808,map,1.22759211063385,-6.250571250915527,5.028875350952148,0.002302689502435771,0.02085718770465437,-0.9931052927515236,-0.11533235821320281
1737285472.7571642,112,1737285467,436680832,map,1.2222943305969238,-6.249070167541504,5.029597759246826,-0.00025824318686318195,0.018387463892283795,-0.9930935178686808,-0.11587536083773137
1737285472.7572012,113,1737285467,536680832,map,1.2178531885147095,-6.247936248779297,5.030228137969971,-0.0019109993734888232,0.016196191915597274,-0.993336173520899,-0.11409328562052196
1737285472.7572389,114,1737285467,636681856,map,1.2136290073394775,-6.247122764587402,5.02938985824585,-0.0007042093949536668,0.019560809459073257,-0.9934560249174215,-0.112525576549109
1737285472.7590222,115,1737285467,736681600,map,1.2081549167633057,-6.24789571762085,5.028774261474609,0.0009081548270578272,0.020492806385504492,-0.9934620607647079,-0.11230473704344018
1737285472.7591655,116,1737285467,836682880,map,1.202265739440918,-6.248938083648682,5.028195858001709,-0.00047547853695014455,0.01774508993287687,-0.9934155111233081,-0.11318351453746317
