Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,time_ref.secs,time_ref.nsecs,source
1737285489.5415492,13077,1737285489,538925041,,1737285490,159409000,fcu
1737285489.6438565,13078,1737285489,638802411,,1737285490,259339000,fcu
1737285489.7422192,13079,1737285489,738828652,,1737285490,359290000,fcu
1737285489.844342,13080,1737285489,839410708,,1737285490,459322000,fcu
1737285489.9431589,13081,1737285489,938959837,,1737285490,559221000,fcu
1737285490.0443137,13082,1737285490,38886300,,1737285490,659309000,fcu
1737285490.1423738,13083,1737285490,138936078,,1737285490,759294000,fcu
1737285490.2424161,13084,1737285490,239095152,,1737285490,859379000,fcu
1737285490.3422036,13085,1737285490,339393004,,1737285490,959351000,fcu
1737285490.4451723,13086,1737285490,438905263,,1737285491,59378000,fcu
1737285490.5413144,13087,1737285490,538809855,,1737285491,159333000,fcu
1737285490.6433856,13088,1737285490,638859633,,1737285491,259292000,fcu
1737285490.7433522,13089,1737285490,739041522,,1737285491,359367000,fcu
1737285490.84362,13090,1737285490,837200874,,1737285491,457090000,fcu
1737285490.9436328,13091,1737285490,938910022,,1737285491,559277000,fcu
1737285491.043714,13092,1737285491,38958003,,1737285491,659195000,fcu
1737285491.143284,13093,1737285491,139530707,,1737285491,759385000,fcu
1737285491.242374,13094,1737285491,238939688,,1737285491,859318000,fcu
1737285491.3454053,13095,1737285491,339319262,,1737285491,959331000,fcu
1737285491.4417357,13096,1737285491,437089947,,1737285492,57081000,fcu
1737285491.543589,13097,1737285491,539000799,,1737285492,159258000,fcu
1737285491.6432526,13098,1737285491,639366114,,1737285492,259310000,fcu
1737285491.743013,13099,1737285491,737576299,,1737285492,357086000,fcu
1737285491.8439975,13100,1737285491,839918466,,1737285492,459347000,fcu
1737285491.9427156,13101,1737285491,938044780,,1737285492,557074000,fcu
1737285492.048452,13102,1737285492,39049577,,1737285492,659305000,fcu
1737285492.1450639,13103,1737285492,139314465,,1737285492,759289000,fcu
1737285492.2437649,13104,1737285492,239150243,,1737285492,859297000,fcu
1737285492.3445559,13105,1737285492,339222539,,1737285492,959280000,fcu
1737285492.4438665,13106,1737285492,439715817,,1737285493,59365000,fcu
1737285492.5426219,13107,1737285492,537622984,,1737285493,157051000,fcu
1737285492.6441946,13108,1737285492,639233280,,1737285493,259222000,fcu
1737285492.7448604,13109,1737285492,739208947,,1737285493,359314000,fcu
1737285492.8443632,13110,1737285492,839254835,,1737285493,459285000,fcu
1737285492.944703,13111,1737285492,938598261,,1737285493,559275000,fcu
1737285493.04474,13112,1737285493,39350780,,1737285493,659284000,fcu
1737285493.142801,13113,1737285493,138548687,,1737285493,759377000,fcu
1737285493.2430797,13114,1737285493,238378020,,1737285493,859183000,fcu
1737285493.3446755,13115,1737285493,338131983,,1737285493,957059000,fcu
1737285493.4449742,13116,1737285493,438265854,,1737285494,59222000,fcu
1737285493.5423386,13117,1737285493,537751020,,1737285494,157069000,fcu
1737285493.6451447,13118,1737285493,638335779,,1737285494,259186000,fcu
1737285493.744294,13119,1737285493,738170261,,1737285494,357104000,fcu
1737285493.84941,13120,1737285493,838452687,,1737285494,459353000,fcu
1737285493.9464128,13121,1737285493,938318983,,1737285494,559313000,fcu
1737285494.0440235,13122,1737285494,38357464,,1737285494,659318000,fcu
1737285494.1482813,13123,1737285494,138387594,,1737285494,757067000,fcu
1737285494.2431958,13124,1737285494,238344112,,1737285494,859322000,fcu
1737285494.3422716,13125,1737285494,338444131,,1737285494,959325000,fcu
1737285494.4431539,13126,1737285494,438454408,,1737285495,59323000,fcu
1737285494.543454,13127,1737285494,538569594,,1737285495,159343000,fcu
1737285494.6436884,13128,1737285494,638539427,,1737285495,259295000,fcu
1737285494.7438517,13129,1737285494,738471149,,1737285495,359249000,fcu
1737285494.843506,13130,1737285494,838672112,,1737285495,459371000,fcu
1737285494.9434402,13131,1737285494,938762704,,1737285495,559367000,fcu
1737285495.0438085,13132,1737285495,38498204,,1737285495,659295000,fcu
1737285495.1430454,13133,1737285495,138817519,,1737285495,759370000,fcu
1737285495.2437127,13134,1737285495,238499334,,1737285495,859313000,fcu
1737285495.34347,13135,1737285495,337721945,,1737285495,957077000,fcu
1737285495.444243,13136,1737285495,438538871,,1737285496,59336000,fcu
1737285495.5444179,13137,1737285495,538583352,,1737285496,159325000,fcu
1737285495.643819,13138,1737285495,638589704,,1737285496,259375000,fcu
1737285495.7436845,13139,1737285495,738589778,,1737285496,359326000,fcu
1737285495.8444862,13140,1737285495,838827241,,1737285496,459380000,fcu
1737285495.9448476,13141,1737285495,938889389,,1737285496,559389000,fcu
1737285496.0437887,13142,1737285496,38046352,,1737285496,657064000,fcu
1737285496.1450715,13143,1737285496,138644574,,1737285496,759304000,fcu
1737285496.2484741,13144,1737285496,238245093,,1737285496,857046000,fcu
1737285496.344187,13145,1737285496,339968426,,1737285496,959308000,fcu
1737285496.4435925,13146,1737285496,439060222,,1737285497,59308000,fcu
1737285496.5432458,13147,1737285496,538810592,,1737285497,159371000,fcu
1737285496.6432173,13148,1737285496,638733518,,1737285497,259271000,fcu
1737285496.7425497,13149,1737285496,739241629,,1737285497,359371000,fcu
1737285496.8438587,13150,1737285496,838684296,,1737285497,459295000,fcu
1737285496.9447765,13151,1737285496,938873981,,1737285497,559303000,fcu
1737285497.0428047,13152,1737285497,39580722,,1737285497,659350000,fcu
1737285497.1424663,13153,1737285497,138336499,,1737285497,757085000,fcu
1737285497.2450757,13154,1737285497,238889333,,1737285497,857078000,fcu
1737285497.3433964,13155,1737285497,339159648,,1737285497,959353000,fcu
1737285497.4420505,13156,1737285497,439139333,,1737285498,59337000,fcu
1737285497.543215,13157,1737285497,539066573,,1737285498,159291000,fcu
1737285497.6449625,13158,1737285497,638710184,,1737285498,257087000,fcu
1737285497.7429664,13159,1737285497,738978166,,1737285498,359306000,fcu
1737285497.843199,13160,1737285497,839412795,,1737285498,459366000,fcu
1737285497.942774,13161,1737285497,939090814,,1737285498,559341000,fcu
1737285498.0435414,13162,1737285498,38931147,,1737285498,659283000,fcu
1737285498.1436884,13163,1737285498,139139406,,1737285498,759268000,fcu
1737285498.2438405,13164,1737285498,238992851,,1737285498,859322000,fcu
1737285498.347742,13165,1737285498,337065554,,1737285498,957097000,fcu
1737285498.4437141,13166,1737285498,439170832,,1737285499,59261000,fcu
1737285498.5442853,13167,1737285498,539093462,,1737285499,159310000,fcu
1737285498.6421788,13168,1737285498,637464054,,1737285499,257055000,fcu
1737285498.7443688,13169,1737285498,739087887,,1737285499,359300000,fcu
1737285498.8443453,13170,1737285498,839095239,,1737285499,459233000,fcu
1737285498.9442303,13171,1737285498,939585480,,1737285499,559382000,fcu
1737285499.0442343,13172,1737285499,37588017,,1737285499,657072000,fcu
1737285499.143436,13173,1737285499,139162758,,1737285499,759342000,fcu
1737285499.24342,13174,1737285499,239358146,,1737285499,859391000,fcu
1737285499.3434227,13175,1737285499,339193794,,1737285499,959234000,fcu
1737285499.4437592,13176,1737285499,439406054,,1737285500,59344000,fcu
1737285499.5434225,13177,1737285499,539385628,,1737285500,159296000,fcu
1737285499.643254,13178,1737285499,639233017,,1737285500,259302000,fcu
1737285499.7479086,13179,1737285499,739253035,,1737285500,359326000,fcu
1737285499.842508,13180,1737285499,839445165,,1737285500,459308000,fcu
1737285499.947444,13181,1737285499,939594442,,1737285500,557075000,fcu
1737285500.0420873,13182,1737285500,38304979,,1737285500,659347000,fcu
1737285500.1442573,13183,1737285500,139657387,,1737285500,759377000,fcu
1737285500.2441454,13184,1737285500,239675498,,1737285500,859355000,fcu
1737285500.3435764,13185,1737285500,339261257,,1737285500,959366000,fcu
1737285500.4435792,13186,1737285500,439265627,,1737285501,59291000,fcu
1737285500.5494442,13187,1737285500,539278016,,1737285501,159330000,fcu
1737285500.6440904,13188,1737285500,639462349,,1737285501,259310000,fcu
1737285500.7439218,13189,1737285500,738380016,,1737285501,359286000,fcu
1737285500.8439057,13190,1737285500,838593442,,1737285501,459312000,fcu
1737285500.9448972,13191,1737285500,938326590,,1737285501,559340000,fcu
1737285501.0474782,13192,1737285501,38441034,,1737285501,659369000,fcu
1737285501.1448019,13193,1737285501,138654182,,1737285501,759340000,fcu
1737285501.243311,13194,1737285501,238711479,,1737285501,859376000,fcu
1737285501.3435345,13195,1737285501,338612127,,1737285501,959383000,fcu
1737285501.4483232,13196,1737285501,438593701,,1737285502,59344000,fcu
1737285501.5485866,13197,1737285501,538742275,,1737285502,159378000,fcu
1737285501.6476238,13198,1737285501,638483441,,1737285502,259306000,fcu
1737285501.744045,13199,1737285501,738658404,,1737285502,359319000,fcu
1737285501.8441079,13200,1737285501,838518349,,1737285502,459308000,fcu
1737285501.9441106,13201,1737285501,938561330,,1737285502,559351000,fcu
1737285502.0421844,13202,1737285502,37847367,,1737285502,657071000,fcu
1737285502.143859,13203,1737285502,138568422,,1737285502,759354000,fcu
1737285502.2439654,13204,1737285502,238581459,,1737285502,859320000,fcu
