Time,data
1737285472.727427,288.95
1737285472.727481,288.76
1737285472.7275846,288.36
1737285472.7276218,287.82
1737285472.72767,287.05
1737285472.7277305,286.46
1737285472.7278013,285.92
1737285472.7279196,285.24
1737285472.7279637,284.41
1737285472.7280073,283.9
1737285472.728054,283.04
1737285472.728115,282.58
1737285472.7289207,282.17
1737285472.730258,281.77
1737285472.730307,281.71
1737285472.7303612,281.82
1737285472.7305794,281.97
1737285472.7306426,281.99
1737285472.7306733,281.85
1737285472.7307189,281.69
1737285472.7307973,281.68
1737285472.7308543,281.69
1737285472.7314856,281.63
1737285472.731536,281.75
1737285472.7315717,282.04
1737285472.7316117,282.19
1737285472.7316446,282.26
1737285472.731688,282.57
1737285472.7317235,282.69
1737285472.7317648,282.67
1737285472.7318072,282.81
1737285472.7318513,282.98
1737285472.7319221,282.86
1737285472.731963,282.82
1737285472.732018,283.02
1737285472.732039,282.92
1737285472.7320597,282.72
1737285472.732091,282.71
1737285472.7321172,282.71
1737285472.7321472,282.57
1737285472.7327414,282.5
1737285472.7327673,282.55
1737285472.7327855,282.78
1737285472.7508595,282.95
1737285472.7515779,283.05
1737285472.7528226,283.16
1737285472.7529235,283.25
1737285472.753081,283.31
1737285472.7532816,283.1
1737285472.7533376,282.92
1737285472.7533834,282.9
1737285472.7534304,283.0
1737285472.753625,283.0
1737285472.7536585,282.98
1737285472.7537148,282.96
1737285472.75376,283.06
1737285472.7538216,282.93
1737285472.7538557,282.72
1737285472.7538831,282.57
1737285472.7579336,282.62
1737285472.7625895,282.59
1737285472.7627504,282.51
1737285472.7630317,282.48
1737285472.7630513,282.54
1737285472.769595,282.65
1737285472.7696137,282.64
1737285472.770209,282.65
1737285472.773397,282.67
1737285472.7734478,282.89
1737285472.773985,282.98
1737285472.7769573,282.92
1737285472.7769792,283.09
1737285472.7769978,283.3
1737285472.7770152,283.34
1737285472.7770364,283.21
1737285472.7850926,283.36
1737285472.7851112,283.68
1737285472.785129,284.29
1737285472.785147,284.67
1737285472.7851639,283.76
1737285472.7851822,281.11
1737285472.7852008,277.08
1737285472.785218,272.39
1737285472.7852345,267.74
1737285472.7852514,264.2
1737285472.7852685,262.76
1737285472.785286,263.83
1737285472.7853267,267.18
1737285472.7853434,272.38
1737285472.7853608,278.82
1737285472.7853782,286.29
1737285472.7854707,294.33
1737285472.7855124,302.66
1737285472.78563,311.74
1737285472.7877002,322.94
1737285472.788663,333.5
1737285472.7886882,340.78
1737285472.7887218,345.77
1737285472.7895777,350.11
1737285472.7903357,354.58
1737285472.7910647,359.45
1737285472.837209,4.63
1737285472.9401221,9.81
1737285473.0370777,14.31
1737285473.1371865,17.03
1737285473.237171,17.56
1737285473.3372364,16.37
1737285473.437326,13.08
1737285473.5385125,7.87
1737285473.6394026,1.09
1737285473.739695,353.16
1737285473.8384552,344.53
1737285473.938632,335.17
1737285474.0389,325.51
1737285474.1385636,315.95
1737285474.2384923,306.97
1737285474.3382845,298.43
1737285474.438406,290.68
1737285474.543677,283.88
1737285474.6384106,277.77
1737285474.73736,272.38
1737285474.8389182,267.42
1737285474.9404838,262.59
1737285475.0421755,257.9
1737285475.1433196,252.75
1737285475.2402558,247.57
1737285475.33717,242.16
1737285475.438415,236.48
1737285475.537867,230.55
1737285475.6376095,225.05
1737285475.7382905,221.01
1737285475.8417366,218.49
1737285475.939015,216.36
1737285476.038217,213.8
1737285476.13841,210.41
1737285476.2373471,206.09
1737285476.33846,201.76
1737285476.4375715,198.0
1737285476.5392787,195.38
1737285476.6394053,193.74
1737285476.750094,193.28
1737285476.8380647,193.46
1737285476.9377248,194.35
1737285477.0377753,195.34
1737285477.138145,196.49
1737285477.2376702,197.64
1737285477.3378878,198.67
1737285477.4376962,199.44
1737285477.537616,199.83
1737285477.6375678,199.92
1737285477.7378263,199.9
1737285477.8376615,199.77
1737285477.9397187,199.63
1737285478.039107,199.53
1737285478.1383672,199.53
1737285478.2400029,199.59
1737285478.3417752,199.7
1737285478.438184,200.0
1737285478.5417883,200.35
1737285478.6382341,200.76
1737285478.741167,200.99
1737285478.839117,200.93
1737285478.9376354,200.77
1737285479.0385454,200.69
1737285479.138728,200.05
1737285479.238402,199.32
1737285479.3380113,198.64
1737285479.4442754,198.15
1737285479.5385344,197.8
1737285479.6391551,197.65
1737285479.7388644,197.66
1737285479.842968,197.65
1737285479.9383998,197.94
1737285480.0412793,198.29
1737285480.1415005,198.9
1737285480.2381165,199.57
1737285480.349701,200.35
1737285480.4441595,200.83
1737285480.538661,201.12
1737285480.6383631,201.43
1737285480.7400708,201.27
1737285480.838625,200.58
1737285480.9390705,199.13
1737285481.038879,197.9
1737285481.138981,195.94
1737285481.2389216,192.81
1737285481.3423522,188.17
1737285481.440972,182.09
1737285481.5433164,175.15
1737285481.6393228,167.28
1737285481.741537,159.29
1737285481.8413174,150.9
1737285481.9451141,142.77
1737285482.0387554,135.0
1737285482.1414092,127.65
1737285482.2398603,120.68
1737285482.340401,114.58
1737285482.4396312,108.37
1737285482.538203,102.59
1737285482.637832,96.99
1737285482.7387674,91.6
1737285482.850885,85.9
1737285482.9387736,80.72
1737285483.0374734,74.95
1737285483.1392255,69.37
1737285483.2375169,63.84
1737285483.33735,58.06
1737285483.4382932,51.86
1737285483.5378797,45.8
1737285483.6382117,39.78
1737285483.7384603,33.43
1737285483.8416471,27.13
1737285483.939514,20.95
1737285484.0376852,15.45
1737285484.1378965,11.15
1737285484.2374804,8.47
1737285484.3378649,7.29
1737285484.4382439,7.32
1737285484.542123,8.17
1737285484.6419032,9.7
1737285484.7429495,11.96
1737285484.8392045,14.52
1737285484.94058,17.15
1737285485.0430748,19.65
1737285485.1380749,21.42
1737285485.251584,22.78
1737285485.3395846,23.6
1737285485.440779,23.63
1737285485.542619,23.57
1737285485.643122,22.93
1737285485.7398303,22.45
1737285485.8374898,21.93
1737285485.9383836,21.37
1737285486.0398457,20.83
1737285486.1416404,20.32
1737285486.2384844,19.77
1737285486.342053,19.28
1737285486.438527,18.95
1737285486.5383418,18.53
1737285486.6396005,18.21
1737285486.7414856,17.87
1737285486.844637,18.12
1737285486.93808,19.37
1737285487.0381644,21.93
1737285487.138531,25.88
1737285487.2387512,30.64
1737285487.3384707,35.67
1737285487.4383142,40.92
1737285487.5386684,46.0
1737285487.6382217,50.62
1737285487.738686,54.83
1737285487.838473,58.5
1737285487.9384093,61.41
1737285488.0385804,63.21
1737285488.1413872,64.65
1737285488.2400794,65.64
1737285488.3386412,66.31
1737285488.4386191,67.21
1737285488.5389006,68.23
1737285488.6390362,69.45
1737285488.739283,71.02
1737285488.8385782,73.02
1737285488.938392,75.57
1737285489.0385468,78.64
1737285489.1382394,82.23
1737285489.2385414,86.61
1737285489.3379107,91.87
1737285489.439439,97.8
1737285489.538391,104.46
1737285489.638396,110.87
1737285489.7378962,116.25
1737285489.8385866,119.63
1737285489.9388523,121.16
1737285490.0417156,121.53
1737285490.1379075,120.25
1737285490.2379115,118.53
1737285490.3378217,116.2
1737285490.4394302,113.56
1737285490.5370004,111.38
1737285490.6376917,109.48
1737285490.7381606,107.95
1737285490.8378196,107.06
1737285490.9380615,106.62
1737285491.0378535,106.5
1737285491.1382818,106.66
1737285491.237599,106.93
1737285491.3375347,107.39
1737285491.4380813,107.93
1737285491.5384717,108.62
1737285491.6391065,109.04
1737285491.7390954,109.36
1737285491.8390546,109.46
1737285491.9382992,109.75
1737285492.03828,109.81
1737285492.1380737,109.68
1737285492.238131,109.57
1737285492.337961,109.58
1737285492.4385738,109.57
1737285492.539737,109.62
1737285492.6381383,109.35
1737285492.7386787,109.44
1737285492.8386276,109.49
1737285492.938282,109.47
1737285493.038602,109.35
1737285493.1394386,109.26
1737285493.2379916,109.42
1737285493.3419342,109.54
1737285493.4393346,109.58
1737285493.5387702,109.46
1737285493.6379104,109.51
1737285493.7382836,109.42
1737285493.839127,109.3
1737285493.9422657,109.3
1737285494.038387,109.45
1737285494.1384656,109.4
1737285494.2378554,109.14
1737285494.3381374,109.25
1737285494.4382946,109.26
1737285494.5380814,109.24
1737285494.6389832,109.24
1737285494.7381437,109.59
1737285494.838699,109.46
1737285494.9383254,109.48
1737285495.0381784,109.8
1737285495.1383433,109.83
1737285495.2400227,109.87
1737285495.3394918,110.2
1737285495.438568,110.09
1737285495.5392041,110.18
1737285495.638607,110.2
1737285495.7383249,110.0
1737285495.8390207,110.23
1737285495.939469,110.12
1737285496.0391428,110.33
1737285496.1392312,110.74
1737285496.2429776,110.76
1737285496.338602,110.93
1737285496.4388435,110.9
1737285496.5389209,110.92
1737285496.6387517,111.02
1737285496.7376492,111.06
1737285496.8382802,111.31
1737285496.9431849,111.26
1737285497.0371935,111.41
1737285497.1385329,111.23
1737285497.2388525,111.36
1737285497.3398807,111.22
1737285497.437557,111.2
1737285497.539246,111.39
1737285497.6387446,111.07
1737285497.7396,111.31
1737285497.8379393,111.32
1737285497.938035,111.36
1737285498.0379677,111.51
1737285498.1393301,111.19
1737285498.2404954,111.28
1737285498.3390782,110.95
1737285498.4397645,110.98
1737285498.538278,110.72
1737285498.6383965,110.79
1737285498.7383776,110.85
1737285498.8380554,110.71
1737285498.938307,110.97
1737285499.0381484,110.96
1737285499.1379075,111.02
1737285499.2395158,110.95
1737285499.3382874,110.79
1737285499.4380157,110.88
1737285499.5382404,110.55
1737285499.638849,110.66
1737285499.7380273,110.5
1737285499.8378317,110.55
1737285499.9410412,110.58
1737285500.038043,110.49
1737285500.138505,110.76
1737285500.2387793,110.54
1737285500.3384898,110.84
1737285500.4398532,110.65
1737285500.5381763,110.52
1737285500.6393702,110.28
1737285500.7389836,109.67
1737285500.838394,109.33
1737285500.938645,109.19
1737285501.0384903,108.91
1737285501.1405091,109.05
1737285501.2387505,109.24
1737285501.3381202,109.37
1737285501.4393237,109.92
1737285501.5412333,110.3
1737285501.6396472,110.62
1737285501.7388837,110.97
1737285501.838869,111.07
1737285501.9382231,111.33
1737285502.0386362,111.3
1737285502.13828,111.34
1737285502.238121,111.06
1737285502.3385527,111.03
1737285502.4388719,110.72
1737285502.5381413,110.67
1737285502.6389196,110.2
1737285502.7386935,110.1
1737285502.8389654,109.81
1737285502.9386377,109.72
1737285503.0388458,109.86
1737285503.13882,109.76
1737285503.2387934,110.09
1737285503.341401,110.18
1737285503.4388766,110.37
1737285503.5388544,110.58
1737285503.6396785,110.44
1737285503.743176,110.63
1737285503.8390784,110.38
1737285503.9386024,110.48
1737285504.0393038,110.19
1737285504.1389287,110.06
1737285504.2385309,110.18
1737285504.338329,110.05
1737285504.4441888,110.32
1737285504.540603,110.32
1737285504.6378052,110.46
1737285504.7402062,110.71
1737285504.837618,110.61
1737285504.9379978,110.79
1737285505.0376458,110.6
1737285505.1381974,110.66
1737285505.2375658,110.32
1737285505.338595,110.36
1737285505.4376943,110.12
1737285505.5378828,109.94
1737285505.637607,110.01
1737285505.737996,109.92
1737285505.8382318,109.69
1737285505.938319,109.64
1737285506.0385072,109.52
1737285506.1391718,109.1
1737285506.2386851,108.79
1737285506.3384922,108.71
1737285506.4388802,108.66
1737285506.5388956,108.53
1737285506.6382637,108.43
1737285506.7379746,108.32
1737285506.8384097,108.33
1737285506.9388292,108.49
1737285507.0382137,108.56
1737285507.139893,108.53
1737285507.2382653,108.39
1737285507.3389547,108.49
1737285507.4400606,108.64
1737285507.5389795,108.65
1737285507.6382897,108.62
1737285507.7386947,108.7
1737285507.8380108,108.97
1737285507.9388416,109.04
1737285508.0381482,109.07
1737285508.1381829,109.3
1737285508.2400186,109.39
1737285508.3396502,109.31
1737285508.4405334,109.44
1737285508.5390167,109.55
1737285508.643291,109.42
1737285508.742043,109.42
1737285508.838426,109.57
1737285508.93818,109.56
1737285509.0386028,109.36
1737285509.138543,109.41
1737285509.238984,109.59
1737285509.338609,109.47
1737285509.438031,109.46
1737285509.5386114,109.58
1737285509.6384487,109.41
1737285509.7384737,109.24
1737285509.8382547,109.31
1737285509.9391263,109.15
1737285510.0395215,108.8
1737285510.1383386,108.73
1737285510.2384548,108.71
1737285510.3386202,108.51
1737285510.4392912,108.5
1737285510.5384636,108.57
1737285510.638473,108.76
1737285510.7387302,108.92
1737285510.8384256,109.0
1737285510.9392445,109.11
1737285511.038626,109.25
1737285511.1392484,109.47
1737285511.2406828,109.47
1737285511.3397894,109.32
1737285511.4390476,109.32
1737285511.5378895,109.35
1737285511.6385725,109.27
1737285511.7387705,109.08
1737285511.8386707,109.1
1737285511.937714,109.29
1737285512.039139,109.31
1737285512.1411474,109.1
1737285512.2390287,108.99
1737285512.3379588,109.06
1737285512.4380176,108.72
1737285512.5378551,108.49
1737285512.638243,108.45
1737285512.739119,108.1
1737285512.8383849,107.96
1737285512.9415076,108.01
1737285513.0381973,108.84
1737285513.1380594,111.04
1737285513.2380712,111.01
1737285513.3388436,110.9
1737285513.4401593,110.9
1737285513.538142,110.81
1737285513.6383176,110.54
1737285513.738858,110.86
1737285513.8384194,110.76
1737285513.938033,110.49
1737285514.0383365,110.53
1737285514.1385224,110.39
1737285514.2386558,110.64
1737285514.341671,110.53
1737285514.4383912,110.32
1737285514.5383449,110.24
1737285514.644766,110.36
1737285514.7386947,110.53
1737285514.8383212,110.36
1737285514.9391286,110.03
1737285515.039232,110.37
1737285515.138459,110.08
1737285515.2382832,110.29
1737285515.3387923,110.23
1737285515.4395902,110.35
1737285515.5384996,110.37
1737285515.6390524,110.41
1737285515.7400713,110.48
1737285515.839146,110.55
1737285515.9390202,110.57
1737285516.0391343,110.58
1737285516.1397512,110.68
1737285516.2399094,110.76
1737285516.3397224,110.78
1737285516.439618,110.8
1737285516.538805,110.86
1737285516.6394167,110.91
1737285516.738732,110.94
1737285516.838679,110.97
1737285516.9429133,111.02
1737285517.0392315,111.06
1737285517.1389549,111.09
1737285517.2408543,111.13
1737285517.3394775,111.19
1737285517.4392126,111.21
1737285517.5392108,111.26
1737285517.6391885,111.3
1737285517.739369,111.36
1737285517.8393273,111.38
1737285517.939159,111.42
1737285518.0395708,111.47
1737285518.1397817,111.51
1737285518.2392294,111.54
1737285518.3385284,111.59
1737285518.439167,111.63
1737285518.5389702,111.66
1737285518.6390314,111.7
1737285518.7379596,111.74
1737285518.8394852,111.78
1737285518.9391673,111.81
1737285519.0433419,111.85
1737285519.1385047,111.89
1737285519.2385483,111.92
1737285519.3380356,111.96
1737285519.439305,112.0
1737285519.538027,112.04
1737285519.6388166,112.07
