Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,coordinate_frame,type_mask,latitude,longitude,altitude,velocity.x,velocity.y,velocity.z,acceleration_or_force.x,acceleration_or_force.y,acceleration_or_force.z,yaw,yaw_rate
1737285472.7492952,652,1737285465,836672128,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7493246,653,1737285465,936671872,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7567308,654,1737285466,36672640,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7590775,655,1737285466,136673408,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.759135,656,1737285466,236674176,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7593613,657,1737285466,336673664,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7597857,658,1737285466,436674688,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7598355,659,1737285466,536674432,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7599442,660,1737285466,636675456,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7599988,661,1737285466,736675200,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.760061,662,1737285466,839675968,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7601824,663,1737285466,936675968,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7602196,664,1737285467,36676992,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7603838,665,1737285467,136677760,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7604735,666,1737285467,236678784,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7605019,667,1737285467,336679808,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.760575,668,1737285467,436680832,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7606735,669,1737285467,536680832,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7607746,670,1737285467,636681856,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.765236,671,1737285467,736681600,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.765288,672,1737285467,836682880,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7653334,673,1737285467,939682624,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7654104,674,1737285468,36682112,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7655923,675,1737285468,136682368,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
