Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,dgps_numch,dgps_age
1737285472.7327096,12809,1737285462,641673152,/wgs84,4,336371023,729912441,547050,65,91,11,27008,17,506452,694,962,192,0,255,4294967295
1737285472.733187,12810,1737285462,641673408,/wgs84,4,336371023,729912441,547050,65,91,11,27008,17,506452,694,962,192,0,255,4294967295
1737285472.7333443,12811,1737285462,841672384,/wgs84,4,336371021,729912439,547040,65,91,13,27008,17,506442,695,963,210,0,255,4294967295
1737285472.733456,12812,1737285462,841672640,/wgs84,4,336371021,729912439,547040,65,91,13,27008,17,506442,695,963,210,0,255,4294967295
1737285472.7335718,12813,1737285463,41673152,/wgs84,4,336371019,729912439,547040,65,91,6,27008,17,506442,697,964,162,0,255,4294967295
1737285472.733619,12814,1737285463,41673408,/wgs84,4,336371019,729912439,547040,65,91,6,27008,17,506442,697,964,162,0,255,4294967295
1737285472.7342322,12815,1737285463,241672384,/wgs84,4,336371018,729912439,547040,65,91,6,27008,17,506442,698,964,179,0,255,4294967295
1737285472.7527375,12816,1737285463,241672384,/wgs84,4,336371018,729912439,547040,65,91,6,27008,17,506442,698,964,179,0,255,4294967295
1737285472.7529001,12817,1737285463,441672384,/wgs84,4,336371016,729912440,547030,65,91,10,27008,17,506432,700,965,161,0,255,4294967295
1737285472.752974,12818,1737285463,441672640,/wgs84,4,336371016,729912440,547030,65,91,10,27008,17,506432,700,965,161,0,255,4294967295
1737285472.7531202,12819,1737285463,641672128,/wgs84,4,336371015,729912441,547030,65,91,9,27008,17,506432,701,966,157,0,255,4294967295
1737285472.7532353,12820,1737285463,641672128,/wgs84,4,336371015,729912441,547030,65,91,9,27008,17,506432,701,966,157,0,255,4294967295
1737285472.7533467,12821,1737285463,841671360,/wgs84,4,336371014,729912443,547020,65,91,13,27008,17,506422,702,967,190,0,255,4294967295
1737285472.7534113,12822,1737285463,841671616,/wgs84,4,336371014,729912443,547020,65,91,13,27008,17,506422,702,967,190,0,255,4294967295
1737285472.7535644,12823,1737285464,41671104,/wgs84,4,336371011,729912443,547030,65,91,13,27008,17,506432,703,967,182,0,255,4294967295
1737285472.7536008,12824,1737285464,41671360,/wgs84,4,336371011,729912443,547030,65,91,13,27008,17,506432,703,967,182,0,255,4294967295
1737285472.7548568,12825,1737285464,241670592,/wgs84,4,336371009,729912445,547010,65,91,11,27008,17,506412,704,967,204,0,255,4294967295
1737285472.7549698,12826,1737285464,241670848,/wgs84,4,336371009,729912445,547010,65,91,11,27008,17,506412,704,967,204,0,255,4294967295
1737285472.755113,12827,1737285464,441670080,/wgs84,4,336371008,729912446,547010,65,91,9,27008,17,506412,706,968,167,0,255,4294967295
1737285472.7590294,12828,1737285464,441670592,/wgs84,4,336371008,729912446,547010,65,91,9,27008,17,506412,706,968,167,0,255,4294967295
1737285472.7627285,12829,1737285464,641671104,/wgs84,4,336371006,729912447,547020,65,91,4,27008,17,506422,708,968,200,0,255,4294967295
1737285472.7634263,12830,1737285464,641671616,/wgs84,4,336371006,729912447,547020,65,91,4,27008,17,506422,708,968,200,0,255,4294967295
1737285472.7635646,12831,1737285464,841670848,/wgs84,4,336371005,729912446,547020,65,91,3,27008,17,506422,709,968,170,0,255,4294967295
1737285472.7638505,12832,1737285464,841671360,/wgs84,4,336371005,729912446,547020,65,91,3,27008,17,506422,709,968,170,0,255,4294967295
1737285472.7639306,12833,1737285465,41670848,/wgs84,4,336371005,729912446,547010,65,91,1,27008,17,506412,711,968,205,0,255,4294967295
1737285472.7642915,12834,1737285465,41671360,/wgs84,4,336371005,729912446,547010,65,91,1,27008,17,506412,711,968,205,0,255,4294967295
1737285472.7647371,12835,1737285465,241670848,/wgs84,4,336371004,729912446,547020,65,91,2,27008,17,506422,712,968,217,0,255,4294967295
1737285472.7663808,12836,1737285465,241671616,/wgs84,4,336371004,729912446,547020,65,91,2,27008,17,506422,712,968,217,0,255,4294967295
1737285472.7706733,12837,1737285465,441671360,/wgs84,4,336371004,729912446,547030,65,91,8,27008,17,506431,713,968,239,0,255,4294967295
1737285472.7708158,12838,1737285465,441671872,/wgs84,4,336371004,729912446,547030,65,91,8,27008,17,506431,713,968,239,0,255,4294967295
1737285472.770905,12839,1737285465,641671360,/wgs84,4,336371004,729912445,547030,65,91,1,27008,17,506431,714,968,163,0,255,4294967295
1737285472.77098,12840,1737285465,641672128,/wgs84,4,336371004,729912445,547030,65,91,1,27008,17,506431,714,968,163,0,255,4294967295
1737285472.7711034,12841,1737285465,841671872,/wgs84,4,336371004,729912445,547020,65,91,6,27008,17,506422,714,968,189,0,255,4294967295
1737285472.7711723,12842,1737285465,841672640,/wgs84,4,336371004,729912445,547020,65,91,6,27008,17,506422,714,968,189,0,255,4294967295
1737285472.7737055,12843,1737285466,41673408,/wgs84,4,336371006,729912446,547000,65,91,10,27008,17,506402,715,968,233,0,255,4294967295
1737285472.7740326,12844,1737285466,41674176,/wgs84,4,336371006,729912446,547000,65,91,10,27008,17,506402,715,968,233,0,255,4294967295
1737285472.7740593,12845,1737285466,241673664,/wgs84,4,336371008,729912448,546980,65,91,13,27008,17,506382,716,968,165,0,255,4294967295
1737285472.778495,12846,1737285466,241674688,/wgs84,4,336371008,729912448,546980,65,91,13,27008,17,506382,716,968,165,0,255,4294967295
1737285472.7794123,12847,1737285466,441674432,/wgs84,4,336371010,729912449,546960,65,91,9,27008,17,506362,716,968,209,0,255,4294967295
1737285472.7843401,12848,1737285466,441675456,/wgs84,4,336371010,729912449,546960,65,91,9,27008,17,506362,716,968,209,0,255,4294967295
1737285472.7857037,12849,1737285466,641675200,/wgs84,4,336371011,729912450,546960,65,91,6,27008,17,506362,717,968,221,0,255,4294967295
1737285472.7857325,12850,1737285466,641675968,/wgs84,4,336371011,729912450,546960,65,91,6,27008,17,506362,717,968,221,0,255,4294967295
