Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15
1737285472.76823,12890,1737285470,834685216,,1377,1418,1687,1910,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7682757,12891,1737285470,934764728,,1345,1547,1847,1711,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7714245,12892,1737285471,34683984,,1345,1651,1831,1653,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7714465,12893,1737285471,134704984,,1596,1560,1650,1748,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7714708,12894,1737285471,234676240,,1627,1625,1597,1691,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7715006,12895,1737285471,334765264,,1651,1587,1529,1679,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.77154,12896,1737285471,434734776,,1500,1663,1609,1579,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7717125,12897,1737285471,534679008,,1508,1590,1591,1600,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.774591,12898,1737285471,634761520,,1621,1402,1502,1690,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7746146,12899,1737285471,734704848,,1491,1514,1568,1637,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7748008,12900,1737285471,834760360,,1449,1493,1635,1570,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7749765,12901,1737285471,934756872,,1431,1467,1605,1605,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7750068,12902,1737285472,34780384,,1457,1414,1524,1681,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.775194,12903,1737285472,134761616,,1351,1479,1653,1564,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7752209,12904,1737285472,234698384,,1363,1418,1717,1525,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7753367,12905,1737285472,334729896,,1364,1381,1695,1588,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.775386,12906,1737285472,434766384,,1208,1508,1718,1573,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7755227,12907,1737285472,534902896,,1334,1476,1599,1693,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7785287,12908,1737285472,634769408,,1446,1423,1450,1798,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.7812572,12909,1737285472,734865896,,1418,1465,1594,1683,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.8404408,12910,1737285472,834768664,,1464,1438,1563,1703,0,0,0,0,0,0,0,0,0,0,0,0
1737285472.9403284,12911,1737285472,934773640,,1393,1446,1657,1646,0,0,0,0,0,0,0,0,0,0,0,0
1737285473.0402951,12912,1737285473,34766152,,1393,1335,1493,1843,0,0,0,0,0,0,0,0,0,0,0,0
1737285473.140152,12913,1737285473,134783640,,1334,1304,1678,1733,0,0,0,0,0,0,0,0,0,0,0,0
1737285473.2380638,12914,1737285473,234691408,,1275,1257,1712,1737,0,0,0,0,0,0,0,0,0,0,0,0
1737285473.3385048,12915,1737285473,334766896,,1150,1380,1744,1740,0,0,0,0,0,0,0,0,0,0,0,0
1737285473.4388661,12916,1737285473,434783664,,1150,1461,1738,1689,0,0,0,0,0,0,0,0,0,0,0,0
1737285473.5412114,12917,1737285473,534689152,,1182,1354,1693,1793,0,0,0,0,0,0,0,0,0,0,0,0
1737285473.6396165,12918,1737285473,634790176,,1318,1297,1674,1781,0,0,0,0,0,0,0,0,0,0,0,0
1737285473.7399056,12919,1737285473,734681920,,1435,1202,1722,1704,0,0,0,0,0,0,0,0,0,0,0,0
1737285473.8417192,12920,1737285473,834761944,,1408,1271,1614,1785,0,0,0,0,0,0,0,0,0,0,0,0
1737285473.9422066,12921,1737285473,934764712,,1288,1442,1598,1766,0,0,0,0,0,0,0,0,0,0,0,0
1737285474.0427706,12922,1737285474,34791736,,1420,1365,1581,1757,0,0,0,0,0,0,0,0,0,0,0,0
1737285474.1410027,12923,1737285474,134890480,,1461,1375,1577,1743,0,0,0,0,0,0,0,0,0,0,0,0
1737285474.242059,12924,1737285474,234775504,,1355,1515,1715,1583,0,0,0,0,0,0,0,0,0,0,0,0
1737285474.342371,12925,1737285474,334778040,,1346,1547,1780,1474,0,0,0,0,0,0,0,0,0,0,0,0
1737285474.4427855,12926,1737285474,434786808,,1319,1575,1742,1514,0,0,0,0,0,0,0,0,0,0,0,0
1737285474.5440204,12927,1737285474,534792104,,1493,1430,1480,1767,0,0,0,0,0,0,0,0,0,0,0,0
1737285474.6423202,12928,1737285474,634735848,,1356,1543,1781,1474,0,0,0,0,0,0,0,0,0,0,0,0
1737285474.739749,12929,1737285474,734705592,,1460,1439,1521,1765,0,0,0,0,0,0,0,0,0,0,0,0
1737285474.8432174,12930,1737285474,834796080,,1469,1416,1568,1736,0,0,0,0,0,0,0,0,0,0,0,0
1737285474.9439523,12931,1737285474,934815824,,1453,1417,1553,1770,0,0,0,0,0,0,0,0,0,0,0,0
1737285475.0436988,12932,1737285475,34768312,,1387,1458,1743,1607,0,0,0,0,0,0,0,0,0,0,0,0
1737285475.1446707,12933,1737285475,134803056,,1202,1562,1783,1566,0,0,0,0,0,0,0,0,0,0,0,0
1737285475.2444,12934,1737285475,234778800,,1378,1436,1751,1615,0,0,0,0,0,0,0,0,0,0,0,0
1737285475.341023,12935,1737285475,334724888,,1392,1421,1707,1668,0,0,0,0,0,0,0,0,0,0,0,0
1737285475.4421554,12936,1737285475,434747632,,1285,1507,1765,1605,0,0,0,0,0,0,0,0,0,0,0,0
1737285475.54053,12937,1737285475,534763632,,1343,1513,1663,1683,0,0,0,0,0,0,0,0,0,0,0,0
1737285475.640853,12938,1737285475,634796376,,1470,1535,1632,1668,0,0,0,0,0,0,0,0,0,0,0,0
1737285475.7426429,12939,1737285475,734738728,,1541,1536,1550,1733,0,0,0,0,0,0,0,0,0,0,0,0
1737285475.8432121,12940,1737285475,834761472,,1408,1564,1695,1636,0,0,0,0,0,0,0,0,0,0,0,0
1737285475.9426026,12941,1737285475,934756472,,1440,1476,1651,1713,0,0,0,0,0,0,0,0,0,0,0,0
1737285476.0415103,12942,1737285476,34756216,,1324,1490,1820,1574,0,0,0,0,0,0,0,0,0,0,0,0
1737285476.1400783,12943,1737285476,134724216,,1417,1381,1672,1770,0,0,0,0,0,0,0,0,0,0,0,0
1737285476.240221,12944,1737285476,234754960,,1325,1506,1846,1564,0,0,0,0,0,0,0,0,0,0,0,0
1737285476.3429232,12945,1737285476,335247472,,1440,1468,1676,1699,0,0,0,0,0,0,0,0,0,0,0,0
1737285476.4416754,12946,1737285476,434731216,,1350,1582,1662,1655,0,0,0,0,0,0,0,0,0,0,0,0
1737285476.5408149,12947,1737285476,534757472,,1477,1490,1594,1676,0,0,0,0,0,0,0,0,0,0,0,0
1737285476.6401858,12948,1737285476,634683472,,1480,1479,1521,1714,0,0,0,0,0,0,0,0,0,0,0,0
1737285476.7540677,12949,1737285476,734751984,,1486,1466,1546,1692,0,0,0,0,0,0,0,0,0,0,0,0
1737285476.8413916,12950,1737285476,834777240,,1436,1492,1547,1699,0,0,0,0,0,0,0,0,0,0,0,0
1737285476.9401956,12951,1737285476,934776240,,1465,1451,1530,1717,0,0,0,0,0,0,0,0,0,0,0,0
1737285477.0418236,12952,1737285477,34754496,,1417,1470,1578,1686,0,0,0,0,0,0,0,0,0,0,0,0
1737285477.1415386,12953,1737285477,134763752,,1237,1572,1690,1596,0,0,0,0,0,0,0,0,0,0,0,0
1737285477.2408955,12954,1737285477,234786008,,1420,1429,1581,1718,0,0,0,0,0,0,0,0,0,0,0,0
1737285477.340996,12955,1737285477,334784264,,1152,1594,1710,1606,0,0,0,0,0,0,0,0,0,0,0,0
1737285477.4413085,12956,1737285477,434791776,,1205,1568,1778,1530,0,0,0,0,0,0,0,0,0,0,0,0
1737285477.5405183,12957,1737285477,534686032,,1425,1414,1550,1770,0,0,0,0,0,0,0,0,0,0,0,0
1737285477.6400275,12958,1737285477,634775288,,1408,1437,1524,1790,0,0,0,0,0,0,0,0,0,0,0,0
1737285477.741248,12959,1737285477,734729800,,1156,1603,1736,1594,0,0,0,0,0,0,0,0,0,0,0,0
1737285477.8392386,12960,1737285477,834726056,,1347,1521,1720,1622,0,0,0,0,0,0,0,0,0,0,0,0
1737285477.9401453,12961,1737285477,934715568,,1445,1445,1662,1683,0,0,0,0,0,0,0,0,0,0,0,0
1737285478.0429397,12962,1737285478,35759080,,1446,1445,1581,1748,0,0,0,0,0,0,0,0,0,0,0,0
1737285478.1395469,12963,1737285478,134777592,,1375,1504,1699,1630,0,0,0,0,0,0,0,0,0,0,0,0
1737285478.2415361,12964,1737285478,234693848,,1455,1463,1569,1772,0,0,0,0,0,0,0,0,0,0,0,0
1737285478.3437572,12965,1737285478,334792080,,1400,1516,1699,1665,0,0,0,0,0,0,0,0,0,0,0,0
1737285478.4415987,12966,1737285478,434776104,,1440,1453,1543,1791,0,0,0,0,0,0,0,0,0,0,0,0
1737285478.5429397,12967,1737285478,534790080,,1257,1580,1751,1603,0,0,0,0,0,0,0,0,0,0,0,0
1737285478.6409128,12968,1737285478,634761592,,1403,1483,1583,1777,0,0,0,0,0,0,0,0,0,0,0,0
1737285478.7428205,12969,1737285478,734762824,,1371,1498,1742,1629,0,0,0,0,0,0,0,0,0,0,0,0
1737285478.848147,12970,1737285478,834732336,,1467,1393,1608,1753,0,0,0,0,0,0,0,0,0,0,0,0
1737285478.940337,12971,1737285478,934764312,,1531,1305,1474,1842,0,0,0,0,0,0,0,0,0,0,0,0
1737285479.0421255,12972,1737285479,34803824,,1402,1452,1687,1666,0,0,0,0,0,0,0,0,0,0,0,0
1737285479.1419055,12973,1737285479,134694336,,1241,1566,1715,1626,0,0,0,0,0,0,0,0,0,0,0,0
1737285479.2413871,12974,1737285479,234791104,,1450,1413,1532,1780,0,0,0,0,0,0,0,0,0,0,0,0
1737285479.3420184,12975,1737285479,334744968,,1306,1541,1651,1670,0,0,0,0,0,0,0,0,0,0,0,0
1737285479.4447477,12976,1737285479,435797736,,1405,1478,1614,1693,0,0,0,0,0,0,0,0,0,0,0,0
1737285479.5417087,12977,1737285479,534772224,,1195,1610,1760,1519,0,0,0,0,0,0,0,0,0,0,0,0
1737285479.649755,12978,1737285479,634806992,,1408,1458,1578,1701,0,0,0,0,0,0,0,0,0,0,0,0
1737285479.741802,12979,1737285479,734693224,,1238,1571,1685,1594,0,0,0,0,0,0,0,0,0,0,0,0
1737285479.8445807,12980,1737285479,834733736,,1528,1329,1472,1789,0,0,0,0,0,0,0,0,0,0,0,0
1737285479.942249,12981,1737285479,935271016,,1293,1553,1749,1538,0,0,0,0,0,0,0,0,0,0,0,0
1737285480.0422344,12982,1737285480,34692016,,1494,1381,1516,1773,0,0,0,0,0,0,0,0,0,0,0,0
1737285480.1425362,12983,1737285480,135312504,,1400,1474,1621,1691,0,0,0,0,0,0,0,0,0,0,0,0
1737285480.240345,12984,1737285480,234786552,,1340,1515,1720,1594,0,0,0,0,0,0,0,0,0,0,0,0
1737285480.3529246,12985,1737285480,334770576,,1378,1471,1685,1650,0,0,0,0,0,0,0,0,0,0,0,0
1737285480.4453003,12986,1737285480,435286576,,1457,1425,1551,1804,0,0,0,0,0,0,0,0,0,0,0,0
1737285480.5412319,12987,1737285480,535783064,,1483,1444,1536,1855,0,0,0,0,0,0,0,0,0,0,0,0
1737285480.6405532,12988,1737285480,634784344,,1376,1528,1729,1698,0,0,0,0,0,0,0,0,0,0,0,0
1737285480.742859,12989,1737285480,734749088,,1392,1466,1602,1813,0,0,0,0,0,0,0,0,0,0,0,0
1737285480.841972,12990,1737285480,834782112,,1278,1522,1780,1624,0,0,0,0,0,0,0,0,0,0,0,0
1737285480.9453886,12991,1737285480,934793112,,1441,1422,1673,1706,0,0,0,0,0,0,0,0,0,0,0,0
1737285481.0422354,12992,1737285481,34836880,,1411,1396,1616,1768,0,0,0,0,0,0,0,0,0,0,0,0
1737285481.1408172,12993,1737285481,134721624,,1209,1503,1721,1691,0,0,0,0,0,0,0,0,0,0,0,0
1737285481.2424915,12994,1737285481,234797392,,1213,1420,1744,1711,0,0,0,0,0,0,0,0,0,0,0,0
1737285481.3427486,12995,1737285481,334709136,,1337,1303,1744,1720,0,0,0,0,0,0,0,0,0,0,0,0
1737285481.4424756,12996,1737285481,434788160,,1351,1324,1724,1728,0,0,0,0,0,0,0,0,0,0,0,0
1737285481.5443242,12997,1737285481,534920904,,1300,1418,1654,1779,0,0,0,0,0,0,0,0,0,0,0,0
1737285481.6432097,12998,1737285481,634795928,,1435,1337,1811,1598,0,0,0,0,0,0,0,0,0,0,0,0
1737285481.7469764,12999,1737285481,734770208,,1340,1464,1681,1718,0,0,0,0,0,0,0,0,0,0,0,0
1737285481.8425171,13000,1737285481,834776232,,1325,1500,1733,1635,0,0,0,0,0,0,0,0,0,0,0,0
1737285481.9467282,13001,1737285481,934804232,,1359,1511,1669,1678,0,0,0,0,0,0,0,0,0,0,0,0
1737285482.041648,13002,1737285482,34792512,,1496,1411,1648,1688,0,0,0,0,0,0,0,0,0,0,0,0
1737285482.143365,13003,1737285482,134799512,,1413,1494,1716,1600,0,0,0,0,0,0,0,0,0,0,0,0
1737285482.2412858,13004,1737285482,234716512,,1399,1504,1640,1679,0,0,0,0,0,0,0,0,0,0,0,0
1737285482.3496037,13005,1737285482,335811512,,1411,1491,1701,1617,0,0,0,0,0,0,0,0,0,0,0,0
1737285482.440243,13006,1737285482,434787256,,1475,1433,1588,1739,0,0,0,0,0,0,0,0,0,0,0,0
1737285482.5384257,13007,1737285482,534780256,,1387,1524,1668,1684,0,0,0,0,0,0,0,0,0,0,0,0
1737285482.6408446,13008,1737285482,634791000,,1400,1505,1741,1607,0,0,0,0,0,0,0,0,0,0,0,0
1737285482.742951,13009,1737285482,735735744,,1450,1427,1550,1775,0,0,0,0,0,0,0,0,0,0,0,0
1737285482.8530676,13010,1737285482,834826488,,1326,1506,1695,1642,0,0,0,0,0,0,0,0,0,0,0,0
1737285482.939509,13011,1737285482,934776768,,1398,1433,1611,1728,0,0,0,0,0,0,0,0,0,0,0,0
1737285483.0389898,13012,1737285483,34799768,,1278,1519,1753,1591,0,0,0,0,0,0,0,0,0,0,0,0
1737285483.1393197,13013,1737285483,134785768,,1413,1401,1626,1725,0,0,0,0,0,0,0,0,0,0,0,0
1737285483.2407246,13014,1737285483,234782768,,1263,1516,1745,1600,0,0,0,0,0,0,0,0,0,0,0,0
1737285483.3403914,13015,1737285483,334803024,,1353,1446,1638,1712,0,0,0,0,0,0,0,0,0,0,0,0
1737285483.4416006,13016,1737285483,434770024,,1332,1465,1629,1716,0,0,0,0,0,0,0,0,0,0,0,0
1737285483.5406213,13017,1737285483,534806280,,1425,1384,1682,1664,0,0,0,0,0,0,0,0,0,0,0,0
1737285483.64161,13018,1737285483,634793280,,1333,1468,1648,1697,0,0,0,0,0,0,0,0,0,0,0,0
1737285483.7419949,13019,1737285483,734809304,,1430,1391,1559,1773,0,0,0,0,0,0,0,0,0,0,0,0
1737285483.843745,13020,1737285483,834799304,,1398,1432,1508,1807,0,0,0,0,0,0,0,0,0,0,0,0
1737285483.9400396,13021,1737285483,934803816,,1355,1525,1682,1623,0,0,0,0,0,0,0,0,0,0,0,0
1737285484.04121,13022,1737285484,34768072,,1550,1421,1489,1740,0,0,0,0,0,0,0,0,0,0,0,0
1737285484.1415334,13023,1737285484,134787584,,1413,1595,1699,1491,0,0,0,0,0,0,0,0,0,0,0,0
1737285484.240186,13024,1737285484,234787840,,1434,1588,1621,1566,0,0,0,0,0,0,0,0,0,0,0,0
1737285484.3413095,13025,1737285484,334792096,,1560,1462,1449,1718,0,0,0,0,0,0,0,0,0,0,0,0
1737285484.443214,13026,1737285484,434781352,,1516,1493,1553,1659,0,0,0,0,0,0,0,0,0,0,0,0
1737285484.5433505,13027,1737285484,534787864,,1464,1533,1548,1692,0,0,0,0,0,0,0,0,0,0,0,0
1737285484.6449163,13028,1737285484,635347120,,1512,1486,1608,1662,0,0,0,0,0,0,0,0,0,0,0,0
1737285484.7459807,13029,1737285484,735172752,,1407,1542,1686,1588,0,0,0,0,0,0,0,0,0,0,0,0
1737285484.8492453,13030,1737285484,835818824,,1513,1409,1572,1727,0,0,0,0,0,0,0,0,0,0,0,0
1737285484.9522707,13031,1737285484,935720824,,1410,1499,1716,1640,0,0,0,0,0,0,0,0,0,0,0,0
1737285485.0450366,13032,1737285485,35805824,,1258,1577,1741,1649,0,0,0,0,0,0,0,0,0,0,0,0
1737285485.139515,13033,1737285485,134939824,,1467,1366,1569,1804,0,0,0,0,0,0,0,0,0,0,0,0
1737285485.2519422,13034,1737285485,235760824,,1496,1326,1589,1794,0,0,0,0,0,0,0,0,0,0,0,0
1737285485.3448539,13035,1737285485,334807824,,1447,1394,1734,1668,0,0,0,0,0,0,0,0,0,0,0,0
1737285485.4417474,13036,1737285485,434766432,,1413,1443,1716,1691,0,0,0,0,0,0,0,0,0,0,0,0
1737285485.5434558,13037,1737285485,535349552,,1400,1468,1718,1688,0,0,0,0,0,0,0,0,0,0,0,0
1737285485.6449668,13038,1737285485,635307552,,1367,1512,1684,1717,0,0,0,0,0,0,0,0,0,0,0,0
1737285485.7428145,13039,1737285485,735719624,,1220,1604,1816,1549,0,0,0,0,0,0,0,0,0,0,0,0
1737285485.8397796,13040,1737285485,834817624,,1448,1441,1646,1722,0,0,0,0,0,0,0,0,0,0,0,0
1737285485.9436493,13041,1737285485,934855600,,1382,1486,1599,1745,0,0,0,0,0,0,0,0,0,0,0,0
1737285486.0410922,13042,1737285486,35299856,,1354,1504,1749,1578,0,0,0,0,0,0,0,0,0,0,0,0
1737285486.1433294,13043,1737285486,134826088,,1430,1441,1537,1772,0,0,0,0,0,0,0,0,0,0,0,0
1737285486.24292,13044,1737285486,234807344,,1362,1499,1657,1659,0,0,0,0,0,0,0,0,0,0,0,0
1737285486.343007,13045,1737285486,334745320,,1524,1321,1457,1808,0,0,0,0,0,0,0,0,0,0,0,0
1737285486.4400263,13046,1737285486,434753576,,1265,1560,1732,1560,0,0,0,0,0,0,0,0,0,0,0,0
