Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,fluid_pressure,variance
1737285472.7337012,12809,1737285462,734673152,base_link,95608.45336914062,0.0
1737285472.7337437,12810,1737285462,834673408,base_link,95607.14111328125,0.0
1737285472.7337754,12811,1737285462,934672384,base_link,95607.04345703125,0.0
1737285472.7338073,12812,1737285463,34672640,base_link,95609.326171875,0.0
1737285472.7338536,12813,1737285463,134673152,base_link,95607.2998046875,0.0
1737285472.7338774,12814,1737285463,236673408,base_link,95608.42895507812,0.0
1737285472.7339146,12815,1737285463,334672384,base_link,95608.349609375,0.0
1737285472.7339683,12816,1737285463,434672384,base_link,95607.2998046875,0.0
1737285472.7340398,12817,1737285463,534672384,base_link,95607.48291015625,0.0
1737285472.7340882,12818,1737285463,636672640,base_link,95608.06884765625,0.0
1737285472.7341292,12819,1737285463,734672128,base_link,95609.12475585938,0.0
1737285472.7353177,12820,1737285463,834672128,base_link,95608.41674804688,0.0
1737285472.7354205,12821,1737285463,934671360,base_link,95607.96508789062,0.0
1737285472.7354984,12822,1737285464,36671616,base_link,95609.36279296875,0.0
1737285472.7355406,12823,1737285464,134671104,base_link,95609.24072265625,0.0
1737285472.7355843,12824,1737285464,234671360,base_link,95606.8359375,0.0
1737285472.735625,12825,1737285464,334670592,base_link,95607.177734375,0.0
1737285472.735659,12826,1737285464,434670848,base_link,95607.26318359375,0.0
1737285472.7357016,12827,1737285464,534670080,base_link,95608.34350585938,0.0
1737285472.7357554,12828,1737285464,634670592,base_link,95606.89086914062,0.0
1737285472.7358658,12829,1737285464,734671104,base_link,95607.04345703125,0.0
1737285472.735912,12830,1737285464,834671616,base_link,95608.57543945312,0.0
1737285472.7359507,12831,1737285464,936670848,base_link,95609.39331054688,0.0
1737285472.736007,12832,1737285465,34671360,base_link,95608.16040039062,0.0
1737285472.7361152,12833,1737285465,134670848,base_link,95606.86645507812,0.0
1737285472.7361476,12834,1737285465,234671360,base_link,95607.71484375,0.0
1737285472.73627,12835,1737285465,336670848,base_link,95607.31811523438,0.0
1737285472.7362947,12836,1737285465,434671616,base_link,95609.11254882812,0.0
1737285472.7364159,12837,1737285465,536671360,base_link,95609.130859375,0.0
1737285472.7380292,12838,1737285465,634671872,base_link,95605.62133789062,0.0
1737285472.739075,12839,1737285465,734671360,base_link,95609.04541015625,0.0
1737285472.7394357,12840,1737285465,836672128,base_link,95607.71484375,0.0
1737285472.7396574,12841,1737285465,936671872,base_link,95606.9580078125,0.0
1737285472.7397802,12842,1737285466,34672640,base_link,95607.373046875,0.0
1737285472.739879,12843,1737285466,134673408,base_link,95605.31005859375,0.0
1737285472.7399638,12844,1737285466,236674176,base_link,95607.19604492188,0.0
1737285472.740032,12845,1737285466,334673664,base_link,95608.82568359375,0.0
1737285472.7401135,12846,1737285466,434674688,base_link,95607.5439453125,0.0
1737285472.740137,12847,1737285466,536674432,base_link,95607.1533203125,0.0
1737285472.7402165,12848,1737285466,634675456,base_link,95606.16455078125,0.0
1737285472.7402492,12849,1737285466,734675200,base_link,95607.60498046875,0.0
1737285472.740294,12850,1737285466,836675968,base_link,95606.93359375,0.0
1737285472.7403634,12851,1737285466,934675968,base_link,95606.87866210938,0.0
1737285472.740385,12852,1737285467,34676992,base_link,95605.40161132812,0.0
1737285472.7404366,12853,1737285467,134677760,base_link,95607.11669921875,0.0
1737285472.754393,12854,1737285467,234678784,base_link,95607.70874023438,0.0
1737285472.7544863,12855,1737285467,334679808,base_link,95607.74536132812,0.0
1737285472.7545264,12856,1737285467,434680832,base_link,95606.79321289062,0.0
1737285472.7546442,12857,1737285467,534680832,base_link,95608.77685546875,0.0
1737285472.7548738,12858,1737285467,634681856,base_link,95607.60498046875,0.0
1737285472.7549045,12859,1737285467,734681600,base_link,95607.21435546875,0.0
1737285472.7552276,12860,1737285467,834682880,base_link,95608.33129882812,0.0
1737285472.7552857,12861,1737285467,934682624,base_link,95609.58251953125,0.0
1737285472.755319,12862,1737285468,34682112,base_link,95608.01391601562,0.0
1737285472.7553766,12863,1737285468,134682368,base_link,95606.76879882812,0.0
1737285472.7554038,12864,1737285468,234682112,base_link,95610.52856445312,0.0
1737285472.7554336,12865,1737285468,334681856,base_link,95608.4716796875,0.0
1737285472.75554,12866,1737285468,434681344,base_link,95608.49609375,0.0
1737285472.75603,12867,1737285468,534681088,base_link,95610.05249023438,0.0
1737285472.7561243,12868,1737285468,634680832,base_link,95608.31298828125,0.0
1737285472.756148,12869,1737285468,734680576,base_link,95607.958984375,0.0
1737285472.756197,12870,1737285468,834680576,base_link,95608.31298828125,0.0
1737285472.7562652,12871,1737285468,936680320,base_link,95608.90502929688,0.0
1737285472.7562985,12872,1737285469,34680064,base_link,95607.21435546875,0.0
