Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1737286264.3026073,20725,1737286254,341182976,base_link,-0.012876224284031002,-0.00848295787998375,-0.7411198588098401,0.6711956474467609,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3341483473777771,-0.23439030349254608,0.07984498888254168,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.04903325,-0.17651969999999875,10.24794925,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3027349,20726,1737286254,441184768,base_link,-0.012476708827029828,-0.004729765313508291,-0.7411826604700374,0.6711707866672103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.17436054348945618,0.3175494968891144,0.19318076968193051,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.16671305,-0.16671304999999875,10.2773692,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3028693,20727,1737286254,541187840,base_link,-0.013902257764241302,0.0003406631794855645,-0.741618195424628,0.6706780624060793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7390952110290527,0.18821553885936737,0.07629778236150739,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.12748645,-0.18632634999999875,10.22833595,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3029695,20728,1737286254,641189888,base_link,-0.013187869881110108,-0.001954054646301407,-0.7420171396179309,0.6702483317932706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.31141597032546997,0.06841301172971724,-0.07463655620813371,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1372931,-0.4314925999999987,10.14988275,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3031366,20729,1737286254,741191680,base_link,-0.015253748617480438,-0.007866181046442355,-0.7421938025931011,0.6699655257856574,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2360343337059021,-0.4191771447658539,-0.14149278402328486,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.04903325,-0.40207264999999875,9.9635564,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3033457,20730,1737286254,841193728,base_link,-0.017955313559656967,-0.0108906284981801,-0.7405440008923797,0.671679673407046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.09625370055437088,-0.1972679495811462,0.1333446651697159,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.20593965,-0.14709974999999875,10.11065615,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3034945,20731,1737286254,941197056,base_link,-0.0227429894000729,-0.009293502701239888,-0.7392333551999426,0.6730010652298594,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6618509292602539,0.28148216009140015,0.04239588603377339,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.02941995,-0.2549728999999987,10.1204628,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.303614,20732,1737286255,41198848,base_link,-0.02305472416366313,-0.006362429632126368,-0.7374914947511164,0.6749328072872719,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3787567913532257,0.07453379780054092,0.03538679331541061,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.12748645,-0.35303939999999884,9.89490985,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3037553,20733,1737286255,141197312,base_link,-0.024713909674025536,-0.00882482788911488,-0.7362052438102986,0.6762493505117552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3518626093864441,-0.4468387961387634,-0.010397223755717222,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.3138127999999988,9.8851032,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.30387,20734,1737286255,241199360,base_link,-0.02894405083885885,-0.014528483742815785,-0.7367455836144579,0.6753940406205582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4173623025417328,-0.07020967453718185,0.04195912182331086,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.12748644999999875,10.11065615,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3040118,20735,1737286255,341202432,base_link,-0.030205124556985527,-0.014088587316059272,-0.7469888800517649,0.6640005837625029,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.15233595669269562,0.039210315793752615,-0.4306364357471466,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.12748645,-0.3138127999999988,10.0616229,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3042126,20736,1737286255,441204480,base_link,-0.03096595098242227,-0.010901962335233897,-0.7676667113613891,0.6400078728926585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7014706134796143,0.05987168103456489,-0.6701413989067078,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.04903325,-0.13729309999999875,10.1008495,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3045008,20737,1737286255,541206272,base_link,-0.03145228032410186,-0.008943509466414262,-0.7970544689039829,0.6030215098162155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5798477530479431,-0.019913872703910002,-1.049985647201538,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.02941995,-0.2843928499999988,9.85568325,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3046148,20738,1737286255,641208576,base_link,-0.030499356516483205,-0.01033206608840501,-0.8307622383121305,0.5556951871818254,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1637718677520752,0.049829263240098794,-1.3010849952697754,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.22555294999999875,10.2969825,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.3048325,20739,1737286255,741210624,base_link,-0.029581104801219366,-0.014458995143662693,-0.8651358088300531,0.5004557202971552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21677197515964508,0.12095397710800154,-1.3571228981018066,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0196133,-0.3138127999999988,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1737286264.305115,20740,1737286255,841212672,base_link,-0.02937387755615594,-0.012155254984861426,-0.8976022870823449,0.439658457576006,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.22023777663707733,-0.0305615924298765,-1.4138643741607666,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0392266,-0.10787314999999882,9.7085835,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
