Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1737286264.3033764,20725,1737286254,343182976,base_link,25.4,0.0
1737286264.30357,20726,1737286254,443184768,base_link,25.4,0.0
1737286264.30364,20727,1737286254,541187840,base_link,25.4,0.0
1737286264.3037882,20728,1737286254,643189888,base_link,25.4,0.0
1737286264.30394,20729,1737286254,741191680,base_link,25.4,0.0
1737286264.3040574,20730,1737286254,841193728,base_link,25.4,0.0
1737286264.30435,20731,1737286254,941197056,base_link,25.4,0.0
1737286264.304507,20732,1737286255,43198848,base_link,25.39,0.0
1737286264.3047082,20733,1737286255,143197312,base_link,25.39,0.0
1737286264.3048575,20734,1737286255,243199360,base_link,25.39,0.0
1737286264.3055131,20735,1737286255,341202432,base_link,25.39,0.0
1737286264.3057473,20736,1737286255,441204480,base_link,25.39,0.0
1737286264.3060222,20737,1737286255,543206272,base_link,25.39,0.0
1737286264.3069212,20738,1737286255,641208576,base_link,25.39,0.0
1737286264.3072135,20739,1737286255,743210624,base_link,25.38,0.0
1737286264.3076074,20740,1737286255,843212672,base_link,25.38,0.0
1737286264.3078418,20741,1737286255,941216000,base_link,25.38,0.0
1737286264.308533,20742,1737286256,43218304,base_link,25.38,0.0
1737286264.3092673,20743,1737286256,141221888,base_link,25.38,0.0
1737286264.3095112,20744,1737286256,243223936,base_link,25.37,0.0
1737286264.3098571,20745,1737286256,343225984,base_link,25.37,0.0
1737286264.31022,20746,1737286256,441228288,base_link,25.37,0.0
1737286264.310457,20747,1737286256,543231872,base_link,25.37,0.0
1737286264.3106015,20748,1737286256,641234176,base_link,25.36,0.0
1737286264.310924,20749,1737286256,743236480,base_link,25.37,0.0
1737286264.31111,20750,1737286256,843238784,base_link,25.36,0.0
1737286264.3115897,20751,1737286256,943240832,base_link,25.36,0.0
1737286264.3135595,20752,1737286257,43243136,base_link,25.36,0.0
1737286264.3165505,20753,1737286257,141245952,base_link,25.36,0.0
1737286264.316966,20754,1737286257,243248256,base_link,25.36,0.0
1737286264.3173876,20755,1737286257,341250816,base_link,25.35,0.0
1737286264.3176463,20756,1737286257,443253376,base_link,25.35,0.0
1737286264.3179746,20757,1737286257,543255680,base_link,25.35,0.0
1737286264.3181214,20758,1737286257,643258496,base_link,25.34,0.0
1737286264.318286,20759,1737286257,741260800,base_link,25.35,0.0
1737286264.3184829,20760,1737286257,843263104,base_link,25.35,0.0
1737286264.3186233,20761,1737286257,941264896,base_link,25.34,0.0
1737286264.318911,20762,1737286258,43267456,base_link,25.34,0.0
1737286264.31938,20763,1737286258,143269504,base_link,25.34,0.0
1737286264.319602,20764,1737286258,243271808,base_link,25.34,0.0
1737286264.3197632,20765,1737286258,343273856,base_link,25.33,0.0
1737286264.3198252,20766,1737286258,443276416,base_link,25.33,0.0
1737286264.3199728,20767,1737286258,543278464,base_link,25.33,0.0
1737286264.3201787,20768,1737286258,641281024,base_link,25.33,0.0
1737286264.3203008,20769,1737286258,743283328,base_link,25.33,0.0
1737286264.321734,20770,1737286258,843286144,base_link,25.32,0.0
1737286264.3219478,20771,1737286258,941288192,base_link,25.32,0.0
1737286264.3227754,20772,1737286259,41290496,base_link,25.32,0.0
1737286264.323331,20773,1737286259,141293056,base_link,25.32,0.0
1737286264.323798,20774,1737286259,243295872,base_link,25.32,0.0
1737286264.3239412,20775,1737286259,343298432,base_link,25.31,0.0
1737286264.3240578,20776,1737286259,443300992,base_link,25.31,0.0
1737286264.3241844,20777,1737286259,543303040,base_link,25.31,0.0
1737286264.324299,20778,1737286259,641305856,base_link,25.31,0.0
1737286264.3243728,20779,1737286259,743308416,base_link,25.31,0.0
1737286264.3245099,20780,1737286259,841310976,base_link,25.31,0.0
1737286264.3246114,20781,1737286259,941313792,base_link,25.3,0.0
1737286264.3248622,20782,1737286260,41316608,base_link,25.31,0.0
1737286264.3249712,20783,1737286260,141319424,base_link,25.3,0.0
1737286264.3251646,20784,1737286260,243322240,base_link,25.3,0.0
1737286264.3252807,20785,1737286260,341325056,base_link,25.3,0.0
1737286264.325503,20786,1737286260,441327872,base_link,25.3,0.0
1737286264.325868,20787,1737286260,543330688,base_link,25.29,0.0
1737286264.325978,20788,1737286260,643333504,base_link,25.29,0.0
1737286264.326133,20789,1737286260,743336320,base_link,25.29,0.0
1737286264.3261907,20790,1737286260,841339392,base_link,25.29,0.0
1737286264.3299673,20791,1737286260,943342208,base_link,25.29,0.0
1737286264.330053,20792,1737286261,43345024,base_link,25.28,0.0
1737286264.3301194,20793,1737286261,141348096,base_link,25.28,0.0
1737286264.3304985,20794,1737286261,243349632,base_link,25.28,0.0
1737286264.330576,20795,1737286261,341350912,base_link,25.28,0.0
1737286264.3315434,20796,1737286261,443352704,base_link,25.28,0.0
1737286264.3317988,20797,1737286261,543353728,base_link,25.28,0.0
1737286264.3319254,20798,1737286261,641355008,base_link,25.27,0.0
1737286264.3320756,20799,1737286261,743356288,base_link,25.27,0.0
1737286264.3323438,20800,1737286261,843357824,base_link,25.27,0.0
1737286264.3324547,20801,1737286261,943360640,base_link,25.27,0.0
1737286264.3325055,20802,1737286262,41362176,base_link,25.27,0.0
1737286264.3326545,20803,1737286262,143364736,base_link,25.27,0.0
1737286264.3329582,20804,1737286262,243366016,base_link,25.26,0.0
1737286264.3330667,20805,1737286262,343368832,base_link,25.26,0.0
1737286264.3332157,20806,1737286262,441370368,base_link,25.26,0.0
1737286264.3334475,20807,1737286262,543372928,base_link,25.26,0.0
1737286264.3335586,20808,1737286262,643374464,base_link,25.26,0.0
1737286264.333604,20809,1737286262,743377024,base_link,25.26,0.0
1737286264.3337448,20810,1737286262,843378560,base_link,25.26,0.0
1737286264.3339021,20811,1737286262,943379584,base_link,25.25,0.0
1737286264.3360734,20812,1737286263,43379584,base_link,25.25,0.0
1737286264.3365784,20813,1737286263,141382656,base_link,25.25,0.0
1737286264.33661,20814,1737286263,243384448,base_link,25.25,0.0
1737286264.3368015,20815,1737286263,343385984,base_link,25.24,0.0
1737286264.336881,20816,1737286263,441387776,base_link,25.25,0.0
1737286264.3369162,20817,1737286263,541389568,base_link,25.24,0.0
1737286264.3369534,20818,1737286263,641391104,base_link,25.24,0.0
1737286264.337468,20819,1737286263,743392640,base_link,25.24,0.0
1737286264.3414063,20820,1737286263,843394432,base_link,25.24,0.0
1737286264.3414297,20821,1737286263,943396224,base_link,25.24,0.0
1737286264.3444245,20822,1737286264,41398016,base_link,25.24,0.0
1737286264.3444774,20823,1737286264,143399808,base_link,25.23,0.0
1737286264.3445258,20824,1737286264,243401600,base_link,25.23,0.0
1737286264.3530772,20825,1737286264,341403392,base_link,25.23,0.0
1737286264.4458082,20826,1737286264,443405184,base_link,25.23,0.0
1737286264.5461025,20827,1737286264,541406720,base_link,25.23,0.0
1737286264.646243,20828,1737286264,641408512,base_link,25.22,0.0
1737286264.7467198,20829,1737286264,743410304,base_link,25.22,0.0
1737286264.8444028,20830,1737286264,843412352,base_link,25.22,0.0
1737286264.9440324,20831,1737286264,941415424,base_link,25.22,0.0
1737286265.0463755,20832,1737286265,41417216,base_link,25.22,0.0
1737286265.1460888,20833,1737286265,141419008,base_link,25.22,0.0
1737286265.24943,20834,1737286265,241421056,base_link,25.22,0.0
1737286265.350062,20835,1737286265,343423360,base_link,25.22,0.0
1737286265.4484062,20836,1737286265,441425664,base_link,25.21,0.0
1737286265.5484974,20837,1737286265,543427456,base_link,25.21,0.0
1737286265.648952,20838,1737286265,643429504,base_link,25.21,0.0
1737286265.747079,20839,1737286265,743431552,base_link,25.21,0.0
1737286265.8461058,20840,1737286265,841434112,base_link,25.21,0.0
1737286265.9491637,20841,1737286265,943436160,base_link,25.21,0.0
1737286266.0488954,20842,1737286266,43438464,base_link,25.21,0.0
1737286266.1480436,20843,1737286266,141440256,base_link,25.21,0.0
1737286266.24582,20844,1737286266,243442560,base_link,25.2,0.0
1737286266.3475788,20845,1737286266,343444352,base_link,25.2,0.0
1737286266.4480128,20846,1737286266,443446400,base_link,25.2,0.0
1737286266.5497131,20847,1737286266,543448192,base_link,25.2,0.0
1737286266.6523302,20848,1737286266,643450496,base_link,25.2,0.0
1737286266.7468703,20849,1737286266,741452544,base_link,25.19,0.0
1737286266.8479013,20850,1737286266,843454848,base_link,25.19,0.0
1737286266.9457185,20851,1737286266,943457152,base_link,25.19,0.0
1737286267.0464249,20852,1737286267,43459968,base_link,25.19,0.0
1737286267.1884322,20853,1737286267,142462016,base_link,25.19,0.0
1737286267.2478435,20854,1737286267,243464320,base_link,25.19,0.0
1737286267.3451054,20855,1737286267,343466624,base_link,25.18,0.0
1737286267.4509256,20856,1737286267,443468928,base_link,25.18,0.0
1737286267.5466435,20857,1737286267,543470976,base_link,25.18,0.0
1737286267.649312,20858,1737286267,641473280,base_link,25.18,0.0
1737286267.7501388,20859,1737286267,741475584,base_link,25.18,0.0
1737286267.8472738,20860,1737286267,841478144,base_link,25.17,0.0
1737286267.955842,20861,1737286267,941479936,base_link,25.18,0.0
1737286268.0484364,20862,1737286268,41482496,base_link,25.17,0.0
1737286268.1464512,20863,1737286268,143478656,base_link,25.17,0.0
1737286268.2455323,20864,1737286268,243481216,base_link,25.17,0.0
1737286268.3468335,20865,1737286268,343483520,base_link,25.17,0.0
1737286268.4517663,20866,1737286268,441486336,base_link,25.16,0.0
1737286268.5461652,20867,1737286268,543488896,base_link,25.16,0.0
1737286268.651239,20868,1737286268,641488640,base_link,25.16,0.0
1737286268.7469723,20869,1737286268,743491200,base_link,25.16,0.0
1737286268.8462634,20870,1737286268,841492224,base_link,25.16,0.0
1737286268.948773,20871,1737286268,943494528,base_link,25.15,0.0
1737286269.0482852,20872,1737286269,43495808,base_link,25.15,0.0
1737286269.1479425,20873,1737286269,141498112,base_link,25.15,0.0
1737286269.2459114,20874,1737286269,241499136,base_link,25.15,0.0
1737286269.3487856,20875,1737286269,343501696,base_link,25.15,0.0
1737286269.4459345,20876,1737286269,441502976,base_link,25.15,0.0
1737286269.5486171,20877,1737286269,543505536,base_link,25.14,0.0
1737286269.6488345,20878,1737286269,643506816,base_link,25.14,0.0
1737286269.7474835,20879,1737286269,741509376,base_link,25.14,0.0
1737286269.845368,20880,1737286269,841510656,base_link,25.13,0.0
1737286269.9535127,20881,1737286269,941513472,base_link,25.13,0.0
1737286270.0470746,20882,1737286270,41514752,base_link,25.13,0.0
1737286270.148065,20883,1737286270,143517568,base_link,25.13,0.0
1737286270.2486746,20884,1737286270,241518848,base_link,25.13,0.0
1737286270.346361,20885,1737286270,343521664,base_link,25.12,0.0
1737286270.4471633,20886,1737286270,443523200,base_link,25.12,0.0
1737286270.546795,20887,1737286270,543525760,base_link,25.12,0.0
1737286270.6463974,20888,1737286270,641527040,base_link,25.12,0.0
1737286270.7483163,20889,1737286270,743529856,base_link,25.12,0.0
1737286270.8506193,20890,1737286270,841531136,base_link,25.11,0.0
1737286270.9525678,20891,1737286270,941533952,base_link,25.11,0.0
1737286271.0499063,20892,1737286271,43535232,base_link,25.11,0.0
1737286271.1478777,20893,1737286271,143538304,base_link,25.11,0.0
1737286271.2474973,20894,1737286271,241539584,base_link,25.11,0.0
1737286271.3479598,20895,1737286271,343542400,base_link,25.1,0.0
1737286271.4479008,20896,1737286271,443544192,base_link,25.1,0.0
1737286271.547101,20897,1737286271,541546496,base_link,25.1,0.0
1737286271.648858,20898,1737286271,643547776,base_link,25.09,0.0
1737286271.7540743,20899,1737286271,743550592,base_link,25.09,0.0
1737286271.8518202,20900,1737286271,843552128,base_link,25.09,0.0
1737286271.950955,20901,1737286271,943553664,base_link,25.09,0.0
1737286272.0483234,20902,1737286272,43555200,base_link,25.09,0.0
1737286272.1471794,20903,1737286272,141558272,base_link,25.09,0.0
1737286272.2481172,20904,1737286272,243559808,base_link,25.08,0.0
1737286272.3479347,20905,1737286272,343561344,base_link,25.08,0.0
1737286272.4504576,20906,1737286272,443563136,base_link,25.08,0.0
1737286272.5488074,20907,1737286272,543564160,base_link,25.07,0.0
1737286272.6491168,20908,1737286272,643565952,base_link,25.07,0.0
1737286272.7488322,20909,1737286272,743567232,base_link,25.07,0.0
1737286272.848274,20910,1737286272,843569024,base_link,25.07,0.0
1737286272.9481733,20911,1737286272,943570304,base_link,25.07,0.0
1737286273.0480103,20912,1737286273,41572096,base_link,25.06,0.0
1737286273.1463897,20913,1737286273,141567744,base_link,25.06,0.0
1737286273.2470703,20914,1737286273,243569536,base_link,25.06,0.0
1737286273.3493128,20915,1737286273,343571328,base_link,25.05,0.0
1737286273.4497058,20916,1737286273,443573120,base_link,25.05,0.0
1737286273.5493405,20917,1737286273,543574912,base_link,25.05,0.0
1737286273.6495347,20918,1737286273,643576704,base_link,25.04,0.0
1737286273.7493258,20919,1737286273,743578496,base_link,25.04,0.0
1737286273.8470705,20920,1737286273,843580288,base_link,25.04,0.0
1737286273.9496691,20921,1737286273,943582080,base_link,25.03,0.0
1737286274.0465717,20922,1737286274,43584384,base_link,25.03,0.0
1737286274.1475217,20923,1737286274,143586432,base_link,25.03,0.0
1737286274.2456257,20924,1737286274,241588736,base_link,25.03,0.0
1737286274.3476806,20925,1737286274,341590528,base_link,25.03,0.0
1737286274.446329,20926,1737286274,443592576,base_link,25.02,0.0
1737286274.5463564,20927,1737286274,543594624,base_link,25.02,0.0
1737286274.6459396,20928,1737286274,643596672,base_link,25.02,0.0
1737286274.749196,20929,1737286274,743598720,base_link,25.02,0.0
1737286274.847456,20930,1737286274,841600768,base_link,25.01,0.0
1737286274.946054,20931,1737286274,943602816,base_link,25.01,0.0
1737286275.045663,20932,1737286275,43604864,base_link,25.01,0.0
1737286275.1468477,20933,1737286275,143606912,base_link,25.0,0.0
1737286275.2473648,20934,1737286275,241609216,base_link,25.0,0.0
1737286275.3461697,20935,1737286275,341611008,base_link,25.0,0.0
1737286275.4472187,20936,1737286275,443613056,base_link,24.99,0.0
1737286275.5471697,20937,1737286275,543614848,base_link,24.99,0.0
1737286275.646858,20938,1737286275,643616896,base_link,24.99,0.0
1737286275.7465124,20939,1737286275,743618688,base_link,24.99,0.0
1737286275.849207,20940,1737286275,843620736,base_link,24.98,0.0
1737286275.9481947,20941,1737286275,941623040,base_link,24.98,0.0
1737286276.0467718,20942,1737286276,41625344,base_link,24.98,0.0
1737286276.1464138,20943,1737286276,141627136,base_link,24.98,0.0
1737286276.2456748,20944,1737286276,243627904,base_link,24.97,0.0
1737286276.3485188,20945,1737286276,341629952,base_link,24.97,0.0
1737286276.4490197,20946,1737286276,441630720,base_link,24.97,0.0
1737286276.5479684,20947,1737286276,541632768,base_link,24.96,0.0
1737286276.646965,20948,1737286276,641633536,base_link,24.96,0.0
1737286276.7485316,20949,1737286276,743635840,base_link,24.96,0.0
1737286276.8475242,20950,1737286276,841636864,base_link,24.95,0.0
1737286276.9483144,20951,1737286276,941638912,base_link,24.95,0.0
1737286277.0479298,20952,1737286277,43639680,base_link,24.95,0.0
1737286277.1491036,20953,1737286277,141641984,base_link,24.95,0.0
1737286277.245844,20954,1737286277,241643008,base_link,24.94,0.0
1737286277.3537412,20955,1737286277,343645312,base_link,24.94,0.0
1737286277.4477932,20956,1737286277,441646336,base_link,24.94,0.0
1737286277.5486932,20957,1737286277,543648384,base_link,24.93,0.0
1737286277.6493936,20958,1737286277,643649408,base_link,24.93,0.0
1737286277.7489295,20959,1737286277,743651712,base_link,24.93,0.0
1737286277.8485415,20960,1737286277,843652992,base_link,24.92,0.0
1737286277.9456666,20961,1737286277,941655040,base_link,24.92,0.0
1737286278.0482242,20962,1737286278,41656064,base_link,24.92,0.0
1737286278.1456785,20963,1737286278,143658368,base_link,24.91,0.0
1737286278.247534,20964,1737286278,243659648,base_link,24.91,0.0
1737286278.346294,20965,1737286278,341662208,base_link,24.91,0.0
1737286278.4478674,20966,1737286278,443663488,base_link,24.9,0.0
1737286278.5469072,20967,1737286278,543666304,base_link,24.9,0.0
1737286278.648158,20968,1737286278,643667328,base_link,24.9,0.0
1737286278.7484977,20969,1737286278,743669888,base_link,24.89,0.0
1737286278.84832,20970,1737286278,843671168,base_link,24.89,0.0
1737286278.9471266,20971,1737286278,943673984,base_link,24.89,0.0
1737286279.0482924,20972,1737286279,43675520,base_link,24.89,0.0
1737286279.1461756,20973,1737286279,143678336,base_link,24.88,0.0
1737286279.2458253,20974,1737286279,243679872,base_link,24.88,0.0
1737286279.3465314,20975,1737286279,341681408,base_link,24.88,0.0
1737286279.4473364,20976,1737286279,443682944,base_link,24.87,0.0
1737286279.5456462,20977,1737286279,541684224,base_link,24.87,0.0
1737286279.646549,20978,1737286279,641686016,base_link,24.87,0.0
1737286279.7477176,20979,1737286279,743687552,base_link,24.86,0.0
1737286279.8480723,20980,1737286279,841689088,base_link,24.86,0.0
