Time,data
1737286264.3001864,1.972
1737286264.3022528,1.97
1737286264.3042326,1.968
1737286264.3044531,1.967
1737286264.3046367,1.967
1737286264.3048108,1.968
1737286264.3049853,1.967
1737286264.3052998,1.968
1737286264.305697,1.969
1737286264.3059528,1.97
1737286264.3063111,1.973
1737286264.306585,1.977
1737286264.3068268,1.982
1737286264.308215,1.988
1737286264.3087637,1.991
1737286264.309001,1.992
1737286264.3094118,1.991
1737286264.309757,1.99
1737286264.3101332,1.987
1737286264.3103666,1.982
1737286264.3105483,1.979
1737286264.3107958,1.977
1737286264.311066,1.976
1737286264.311581,1.974
1737286264.312108,1.971
1737286264.3128972,1.967
1737286264.3130338,1.964
1737286264.3131924,1.961
1737286264.313315,1.954
1737286264.3134732,1.948
1737286264.3137014,1.942
1737286264.313968,1.939
1737286264.3142352,1.938
1737286264.3145318,1.94
1737286264.3147724,1.943
1737286264.3149705,1.945
1737286264.3152337,1.947
1737286264.3156412,1.951
1737286264.3160105,1.956
1737286264.3168209,1.962
1737286264.3172555,1.967
1737286264.3175611,1.971
1737286264.3188689,1.971
1737286264.3280177,1.969
1737286264.3280818,1.961
1737286264.328227,1.956
1737286264.330413,1.956
1737286264.330439,1.957
1737286264.3317153,1.959
1737286264.3319044,1.962
1737286264.3320558,1.967
1737286264.335174,1.973
1737286264.3354468,1.98
1737286264.3388913,1.986
1737286264.3389728,1.993
1737286264.3390255,2.001
1737286264.3391666,2.006
1737286264.3393295,2.009
1737286264.339505,2.011
1737286264.3396761,2.012
1737286264.3397043,2.012
1737286264.3397458,2.013
1737286264.339798,2.014
1737286264.3398218,2.016
1737286264.3398452,2.018
1737286264.339863,2.02
1737286264.3403876,2.023
1737286264.341141,2.024
1737286264.3411734,2.023
1737286264.3412015,2.023
1737286264.3427835,2.024
1737286264.342873,2.023
1737286264.3433943,2.019
1737286264.3434198,2.014
1737286264.343439,2.01
1737286264.3434544,2.006
1737286264.3435123,2.004
1737286264.3435762,2.002
1737286264.3436825,2.001
1737286264.3437064,2.0
1737286264.3437262,1.998
1737286264.3437388,1.996
1737286264.3437533,1.993
1737286264.3438237,1.99
1737286264.343869,1.986
1737286264.3438842,1.981
1737286264.3455203,1.975
1737286264.345534,1.972
1737286264.3455472,1.97
1737286264.3455596,1.966
1737286264.3455741,1.961
1737286264.345632,1.956
1737286264.3456535,1.951
1737286264.3456664,1.947
1737286264.3456874,1.944
1737286264.345702,1.942
1737286264.3457155,1.94
1737286264.346081,1.939
1737286264.3476777,1.936
1737286264.348055,1.934
1737286264.3528965,1.931
1737286264.4437907,1.931
1737286264.5458372,1.94
1737286264.6436822,1.955
1737286264.7434478,1.974
1737286264.842926,1.998
1737286264.9427311,2.022
1737286265.0448785,2.046
1737286265.1460452,2.069
1737286265.24865,2.088
1737286265.3455455,2.109
1737286265.444009,2.135
1737286265.5435112,2.163
1737286265.6458607,2.195
1737286265.7436857,2.228
1737286265.8439713,2.262
1737286265.9437528,2.296
1737286266.0454326,2.337
1737286266.1445043,2.375
1737286266.2437077,2.417
