Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1737286271.2804928,25606,1737286271,279879371,,2602604105000,1737283668673793241,1737283668673542400,3.943000078201294
1737286271.379438,25607,1737286271,378891594,,2602703965000,1737283668673445436,1737283668673544192,2.9444079399108887
1737286271.4804304,25608,1737286271,479901482,,2602804244000,1737283668673652186,1737283668673546496,3.993166923522949
1737286271.5796835,25609,1737286271,578920816,,2602904065000,1737283668673339927,1737283668673547776,3.0171849727630615
1737286271.6806808,25610,1737286271,679930001,,2603004057000,1737283668673855658,1737283668673550592,4.017648220062256
1737286271.7797153,25611,1737286271,778950760,,2603104000000,1737283668673418454,1737283668673552128,3.0490920543670654
1737286271.8796446,25612,1737286271,878957241,,2603204056000,1737283668673365575,1737283668673553664,3.0557780265808105
1737286271.9797382,25613,1737286271,978975927,,2603304034000,1737283668673403362,1737283668673555200,3.061037063598633
1737286272.0807211,25614,1737286272,79987038,,2603404029000,1737283668673930399,1737283668673558272,4.037907123565674
1737286272.179836,25615,1737286272,178986130,,2603504023000,1737283668673409926,1737283668673559808,3.089574098587036
1737286272.279657,25616,1737286272,279071926,,2603604082000,1737283668673396815,1737283668673561344,3.1677589416503906
1737286272.3797302,25617,1737286272,379060871,,2603704007000,1737283668673471834,1737283668673563136,3.146815061569214
1737286272.4797287,25618,1737286272,479129797,,2603804271000,1737283668673238704,1737283668673564160,3.222130060195923
1737286272.5796049,25619,1737286272,579115000,,2603903986000,1737283668673508546,1737283668673565952,3.2258338928222656
1737286272.6798427,25620,1737286272,679113796,,2604004162000,1737283668673337148,1737283668673567232,3.2133889198303223
1737286272.7797036,25621,1737286272,779124574,,2604104054000,1737283668673454620,1737283668673569024,3.214962959289551
1737286272.8798876,25622,1737286272,879140889,,2604204189000,1737283668673330139,1737283668673570304,3.2256669998168945
1737286272.9796805,25623,1737286272,979140593,,2604304045000,1737283668673470028,1737283668673572096,3.234165906906128
1737286273.0818944,25624,1737286273,81239444,,2604407161000,1737283668671412629,1737283668673567744,5.311241149902344
1737286273.1797047,25625,1737286273,179146907,,2604504063000,1737283668673454157,1737283668673569536,3.2422220706939697
1737286273.279635,25626,1737286273,279110796,,2604604024000,1737283668673461629,1737283668673571328,3.2365920543670654
1737286273.379917,25627,1737286273,379183444,,2604704034000,1737283668673506083,1737283668673573120,3.2684810161590576
1737286273.4799013,25628,1737286273,479193722,,2604804069000,1737283668673470916,1737283668673574912,3.2907590866088867
1737286273.5798256,25629,1737286273,579207222,,2604904079000,1737283668673469434,1737283668673576704,3.301240921020508
1737286273.6799445,25630,1737286273,679221037,,2605004033000,1737283668673522046,1737283668673578496,3.3158700466156006
1737286273.779943,25631,1737286273,779240833,,2605104056000,1737283668673509972,1737283668673580288,3.332443952560425
1737286273.8799121,25632,1737286273,879255648,,2605204131000,1737283668673442027,1737283668673582080,3.3494629859924316
1737286273.9799852,25633,1737286273,979263907,,2605303966000,1737283668673610971,1737283668673584384,3.3569259643554688
1737286274.0800302,25634,1737286274,79285259,,2605403995000,1737283668673580360,1737283668673586432,3.402462959289551
1737286274.1799145,25635,1737286274,179305203,,2605503984000,1737283668673612258,1737283668673588736,3.4003520011901855
1737286274.2800112,25636,1737286274,279301833,,2605604081000,1737283668673514193,1737283668673590528,3.3973329067230225
1737286274.3800488,25637,1737286274,379328221,,2605704068000,1737283668673543453,1737283668673592576,3.4165549278259277
1737286274.4799244,25638,1737286274,479348221,,2605804052000,1737283668673564842,1737283668673594624,3.4452219009399414
1737286274.579946,25639,1737286274,579349462,,2605904060000,1737283668673557138,1737283668673596672,3.451406955718994
1737286274.6798959,25640,1737286274,679378814,,2606004107000,1737283668673526137,1737283668673598720,3.474630117416382
1737286274.780101,25641,1737286274,779392906,,2606104048000,1737283668673591175,1737283668673600768,3.4907779693603516
1737286274.8801372,25642,1737286274,879406721,,2606204045000,1737283668673606129,1737283668673602816,3.4939069747924805
1737286274.9801319,25643,1737286274,979415869,,2606304091000,1737283668673562489,1737283668673604864,3.5076849460601807
1737286275.0800204,25644,1737286275,79427499,,2606404096000,1737283668673551572,1737283668673606912,3.5429999828338623
1737286275.1799982,25645,1737286275,179448332,,2606504054000,1737283668673613813,1737283668673609216,3.5439999103546143
1737286275.2800431,25646,1737286275,279465388,,2606604087000,1737283668673589526,1737283668673611008,3.5615739822387695
1737286275.3800445,25647,1737286275,379477610,,2606704067000,1737283668673617026,1737283668673613056,3.5711669921875
1737286275.4800556,25648,1737286275,479482665,,2606804106000,1737283668673579655,1737283668673614848,3.5772409439086914
1737286275.580083,25649,1737286275,579501535,,2606904006000,1737283668673688600,1737283668673616896,3.597369909286499
