Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1737286264.299484,1726,1737286254,341182976,base_link,0,1,33.6371079,72.9912748,520.8360170198929,0.45158400000000004,0.0,0.0,0.0,0.45158400000000004,0.0,0.0,0.0,1.0221209999999998,2
1737286264.2995615,1727,1737286254,441184768,base_link,0,1,33.637108,72.9912749,520.8360180300153,0.45158400000000004,0.0,0.0,0.0,0.45158400000000004,0.0,0.0,0.0,1.024144,2
1737286264.299639,1728,1737286254,541187840,base_link,0,1,33.637108,72.9912749,520.8260180300153,0.45158400000000004,0.0,0.0,0.0,0.45158400000000004,0.0,0.0,0.0,1.024144,2
1737286264.300096,1729,1737286254,641189888,base_link,0,1,33.637108,72.9912749,520.8260180300153,0.4529290000000001,0.0,0.0,0.0,0.4529290000000001,0.0,0.0,0.0,1.024144,2
1737286264.3016279,1730,1737286254,741191680,base_link,0,1,33.637108,72.9912749,520.8260180300153,0.4529290000000001,0.0,0.0,0.0,0.4529290000000001,0.0,0.0,0.0,1.024144,2
1737286264.3016825,1731,1737286254,841193728,base_link,0,1,33.6371081,72.9912749,520.8260186429621,0.4529290000000001,0.0,0.0,0.0,0.4529290000000001,0.0,0.0,0.0,1.024144,2
1737286264.3017087,1732,1737286254,941197056,base_link,0,1,33.6371082,72.9912749,520.826019255909,0.4529290000000001,0.0,0.0,0.0,0.4529290000000001,0.0,0.0,0.0,1.024144,2
1737286264.3017757,1733,1737286255,41198848,base_link,0,1,33.6371083,72.9912749,520.8260198688561,0.45427600000000007,0.0,0.0,0.0,0.45427600000000007,0.0,0.0,0.0,1.0221209999999998,2
1737286264.3018537,1734,1737286255,141197312,base_link,0,1,33.6371084,72.9912748,520.8260200846274,0.45427600000000007,0.0,0.0,0.0,0.45427600000000007,0.0,0.0,0.0,1.0221209999999998,2
1737286264.3019338,1735,1737286255,241199360,base_link,0,1,33.6371086,72.9912748,520.8360213105217,0.45427600000000007,0.0,0.0,0.0,0.45427600000000007,0.0,0.0,0.0,1.0221209999999998,2
1737286264.3020232,1736,1737286255,341202432,base_link,0,1,33.6371088,72.9912747,520.8360221392404,0.45427600000000007,0.0,0.0,0.0,0.45427600000000007,0.0,0.0,0.0,1.0221209999999998,2
1737286264.3023636,1737,1737286255,441204480,base_link,0,1,33.6371091,72.9912747,520.8360239780831,0.45427600000000007,0.0,0.0,0.0,0.45427600000000007,0.0,0.0,0.0,1.0221209999999998,2
1737286264.302442,1738,1737286255,541206272,base_link,0,1,33.6371094,72.9912747,520.8460258169266,0.45427600000000007,0.0,0.0,0.0,0.45427600000000007,0.0,0.0,0.0,1.0221209999999998,2
1737286264.3024871,1739,1737286255,641208576,base_link,0,1,33.6371097,72.9912747,520.846027655771,0.45427600000000007,0.0,0.0,0.0,0.45427600000000007,0.0,0.0,0.0,1.0201,2
1737286264.3025575,1740,1737286255,741210624,base_link,0,1,33.63711,72.9912747,520.8560294946159,0.45427600000000007,0.0,0.0,0.0,0.45427600000000007,0.0,0.0,0.0,1.0201,2
1737286264.302689,1741,1737286255,841212672,base_link,0,1,33.6371104,72.9912747,520.8560319464106,0.45427600000000007,0.0,0.0,0.0,0.45427600000000007,0.0,0.0,0.0,1.0201,2
1737286264.3027964,1742,1737286255,941216000,base_link,0,1,33.6371108,72.9912747,520.8560343982067,0.45427600000000007,0.0,0.0,0.0,0.45427600000000007,0.0,0.0,0.0,1.0201,2
1737286264.3028963,1743,1737286256,41218304,base_link,0,1,33.6371113,72.9912747,520.8560374629537,0.45562500000000006,0.0,0.0,0.0,0.45562500000000006,0.0,0.0,0.0,1.0201,2
1737286264.3030233,1744,1737286256,141221888,base_link,0,1,33.6371118,72.9912746,520.8460401305257,0.45562500000000006,0.0,0.0,0.0,0.45562500000000006,0.0,0.0,0.0,1.0201,2
1737286264.3032012,1745,1737286256,241223936,base_link,0,1,33.6371123,72.9912746,520.846043195277,0.45562500000000006,0.0,0.0,0.0,0.45562500000000006,0.0,0.0,0.0,1.0201,2
1737286264.3056414,1746,1737286256,341225984,base_link,0,1,33.6371129,72.9912746,520.8360468729815,0.45562500000000006,0.0,0.0,0.0,0.45562500000000006,0.0,0.0,0.0,1.0201,2
1737286264.3059244,1747,1737286256,441228288,base_link,0,1,33.6371136,72.9912746,520.8360511636408,0.45562500000000006,0.0,0.0,0.0,0.45562500000000006,0.0,0.0,0.0,1.0221209999999998,2
1737286264.3062825,1748,1737286256,541231872,base_link,0,1,33.6371141,72.9912745,520.836053831222,0.45562500000000006,0.0,0.0,0.0,0.45562500000000006,0.0,0.0,0.0,1.0221209999999998,2
1737286264.3065612,1749,1737286256,641234176,base_link,0,1,33.6371147,72.9912745,520.8360575089358,0.45562500000000006,0.0,0.0,0.0,0.45562500000000006,0.0,0.0,0.0,1.0221209999999998,2
1737286264.306799,1750,1737286256,741236480,base_link,0,1,33.6371153,72.9912746,520.8360615838317,0.45562500000000006,0.0,0.0,0.0,0.45562500000000006,0.0,0.0,0.0,1.0221209999999998,2
1737286264.3070822,1751,1737286256,841238784,base_link,0,1,33.6371158,72.9912746,520.8260646485986,0.45697600000000005,0.0,0.0,0.0,0.45697600000000005,0.0,0.0,0.0,1.0221209999999998,2
