Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1737286264.3275177,20822,1737286264,42731005,,1.936871886253357,1.9368185997009277,26,0.3799999952316284,567.5199584960938,-0.014377925544977188
1737286264.3383572,20823,1737286264,142835357,,2.163008451461792,2.1630072593688965,27,0.3799999952316284,567.5199584960938,-0.002433936344459653
1737286264.3384256,20824,1737286264,242525598,,2.325382947921753,2.3253538608551025,27,0.3799999952316284,567.5199584960938,-0.011601000092923641
1737286264.3534667,20825,1737286264,343748894,,2.442958354949951,2.4429502487182617,26,0.3799999952316284,567.5199584960938,0.006253358442336321
1737286264.4451401,20826,1737286264,442432061,,2.5252888202667236,2.5251166820526123,25,0.3799999952316284,567.5199584960938,0.02945849485695362
1737286264.546021,20827,1737286264,542296690,,2.590407371520996,2.589561939239502,24,0.3700000047683716,567.5299682617188,0.06617462635040283
1737286264.6465797,20828,1737286264,642421394,,2.6248176097869873,2.6228439807891846,23,0.36000001430511475,567.5399780273438,0.1017705500125885
1737286264.7465944,20829,1737286264,742356838,,2.6529438495635986,2.649995803833008,22,0.36000001430511475,567.5599975585938,0.125037282705307
1737286264.8438423,20830,1737286264,842393042,,2.6801278591156006,2.6758153438568115,21,0.3499999940395355,567.5800170898438,0.1519794762134552
1737286264.944524,20831,1737286264,942954671,,2.723133087158203,2.718383550643921,20,0.3499999940395355,567.6099853515625,0.16076484322547913
1737286265.0462687,20832,1737286265,42818412,,2.751305103302002,2.748188018798828,20,0.36000001430511475,567.6300048828125,0.13092775642871857
1737286265.1464107,20833,1737286265,142460301,,2.7915258407592773,2.7891626358032227,20,0.3700000047683716,567.6499633789062,0.11483769863843918
1737286265.249099,20834,1737286265,242710116,,2.823277473449707,2.820152759552002,20,0.36000001430511475,567.6699829101562,0.13278967142105103
1737286265.3458889,20835,1737286265,342650449,,2.8284852504730225,2.8248395919799805,20,0.36000001430511475,567.6900024414062,0.14356482028961182
1737286265.4495275,20836,1737286265,443057986,,2.8797128200531006,2.874187469482422,20,0.36000001430511475,567.719970703125,0.17830444872379303
1737286265.5479798,20837,1737286265,542928060,,2.8986117839813232,2.892301559448242,21,0.36000001430511475,567.75,0.19115740060806274
1737286265.6465926,20838,1737286265,642892153,,2.917473316192627,2.9107208251953125,21,0.36000001430511475,567.7799682617188,0.1983782798051834
1737286265.746901,20839,1737286265,743157467,,2.947542428970337,2.939126491546631,21,0.36000001430511475,567.8099975585938,0.22258271276950836
1737286265.8469923,20840,1737286265,842883523,,2.993757963180542,2.9831886291503906,22,0.36000001430511475,567.8499755859375,0.25134119391441345
1737286265.9466224,20841,1737286265,942939615,,3.0229427814483643,3.01072359085083,22,0.36000001430511475,567.8800048828125,0.271523118019104
1737286266.046396,20842,1737286266,42860078,,3.041731595993042,3.0282082557678223,22,0.36000001430511475,567.9199829101562,0.2865068316459656
1737286266.1493144,20843,1737286266,142953097,,3.050041913986206,3.0344347953796387,22,0.36000001430511475,567.9599609375,0.308157742023468
1737286266.2443078,20844,1737286266,241751467,,3.049590826034546,3.031250238418579,21,0.36000001430511475,568.0,0.33395546674728394
