Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1729403412.219602,2307,1729403411,924585344,base_link,0,1,33.6978681,73.016567,512.7301744249305,0.8464,0.0,0.0,0.0,0.8464,0.0,0.0,0.0,2.5536040000000004,2
1729403412.2199652,2308,1729403412,24579968,base_link,0,1,33.6978681,73.016567,512.7301744249305,0.8464,0.0,0.0,0.0,0.8464,0.0,0.0,0.0,2.556801,2
1729403412.2202432,2309,1729403412,124574592,base_link,0,1,33.6978681,73.0165669,512.7301739975209,0.8464,0.0,0.0,0.0,0.8464,0.0,0.0,0.0,2.556801,2
1729403412.226441,2310,1729403412,224569216,base_link,0,1,33.6978682,73.0165669,512.7301746639424,0.848241,0.0,0.0,0.0,0.848241,0.0,0.0,0.0,2.5600000000000005,2
1729403412.3273427,2311,1729403412,324563840,base_link,0,1,33.6978682,73.0165668,512.7401742365327,0.848241,0.0,0.0,0.0,0.848241,0.0,0.0,0.0,2.5600000000000005,2
1729403412.4263198,2312,1729403412,424559232,base_link,0,1,33.6978683,73.0165668,512.7401749029541,0.851929,0.0,0.0,0.0,0.851929,0.0,0.0,0.0,2.5728160000000004,2
1729403412.5266092,2313,1729403412,524556416,base_link,0,1,33.6978683,73.0165668,512.7401749029541,0.851929,0.0,0.0,0.0,0.851929,0.0,0.0,0.0,2.5728160000000004,2
1729403412.6262014,2314,1729403412,624551040,base_link,0,1,33.6978683,73.0165668,512.7501749029541,0.8611840000000001,0.0,0.0,0.0,0.8611840000000001,0.0,0.0,0.0,2.5921000000000003,2
1729403412.7266467,2315,1729403412,724546688,base_link,0,1,33.6978683,73.0165668,512.7601749029541,0.8611840000000001,0.0,0.0,0.0,0.8611840000000001,0.0,0.0,0.0,2.5921000000000003,2
1729403412.8264172,2316,1729403412,824543616,base_link,0,1,33.6978683,73.0165668,512.7601749029541,0.8723560000000001,0.0,0.0,0.0,0.8723560000000001,0.0,0.0,0.0,2.6114560000000004,2
1729403412.927904,2317,1729403412,924539520,base_link,0,1,33.6978683,73.0165668,512.7601749029541,0.8723560000000001,0.0,0.0,0.0,0.8723560000000001,0.0,0.0,0.0,2.6114560000000004,2
1729403413.0274806,2318,1729403413,24531584,base_link,0,1,33.6978683,73.0165668,512.7601749029541,0.8779690000000001,0.0,0.0,0.0,0.8779690000000001,0.0,0.0,0.0,2.6244000000000005,2
1729403413.1276107,2319,1729403413,124526464,base_link,0,1,33.6978683,73.0165668,512.7501749029541,0.8779690000000001,0.0,0.0,0.0,0.8779690000000001,0.0,0.0,0.0,2.6244000000000005,2
1729403413.2276707,2320,1729403413,224524160,base_link,0,1,33.6978683,73.0165668,512.7501749029541,0.8817209999999999,0.0,0.0,0.0,0.8817209999999999,0.0,0.0,0.0,2.637376,2
1729403413.3274322,2321,1729403413,324519040,base_link,0,1,33.6978683,73.0165667,512.7501744755443,0.8817209999999999,0.0,0.0,0.0,0.8817209999999999,0.0,0.0,0.0,2.637376,2
1729403413.4277148,2322,1729403413,424516480,base_link,0,1,33.6978683,73.0165667,512.7401744755443,0.8854809999999999,0.0,0.0,0.0,0.8854809999999999,0.0,0.0,0.0,2.650384,2
1729403413.5268476,2323,1729403413,524511360,base_link,0,1,33.6978683,73.0165666,512.7301740481347,0.8854809999999999,0.0,0.0,0.0,0.8854809999999999,0.0,0.0,0.0,2.650384,2
1729403413.6274781,2324,1729403413,624506752,base_link,0,1,33.6978683,73.0165666,512.7201740481347,0.8873639999999999,0.0,0.0,0.0,0.8873639999999999,0.0,0.0,0.0,2.660161,2
1729403413.7274003,2325,1729403413,724503424,base_link,0,1,33.6978683,73.0165666,512.7101740481347,0.8873639999999999,0.0,0.0,0.0,0.8873639999999999,0.0,0.0,0.0,2.660161,2
1729403413.8273406,2326,1729403413,824499840,base_link,0,1,33.6978683,73.0165666,512.7101740481347,0.8911359999999999,0.0,0.0,0.0,0.8911359999999999,0.0,0.0,0.0,2.673225,2
1729403413.9279087,2327,1729403413,924496512,base_link,0,1,33.6978683,73.0165666,512.7201740481347,0.8911359999999999,0.0,0.0,0.0,0.8911359999999999,0.0,0.0,0.0,2.673225,2
1729403414.0270267,2328,1729403414,25492928,base_link,0,1,33.6978683,73.0165666,512.7301740481347,0.8949159999999999,0.0,0.0,0.0,0.8949159999999999,0.0,0.0,0.0,2.686321,2
