Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,fluid_pressure,variance
1729403412.220092,2308,1729403412,32579968,base_link,47644.35729980469,0.0
1729403412.2204027,2309,1729403412,129574592,base_link,47646.64611816406,0.0
1729403412.2378602,2310,1729403412,229569216,base_link,47642.66357421875,0.0
1729403412.3320293,2311,1729403412,329563840,base_link,47644.71130371094,0.0
1729403412.4339483,2312,1729403412,432559232,base_link,47647.23205566406,0.0
1729403412.531653,2313,1729403412,529556416,base_link,47643.5546875,0.0
1729403412.6326447,2314,1729403412,629551040,base_link,47643.82629394531,0.0
1729403412.7299006,2315,1729403412,727546688,base_link,47649.078369140625,0.0
1729403412.831353,2316,1729403412,829543616,base_link,47644.927978515625,0.0
1729403412.9307265,2317,1729403412,927539520,base_link,47645.04699707031,0.0
1729403413.0342042,2318,1729403413,29531584,base_link,47646.83532714844,0.0
1729403413.1338632,2319,1729403413,129526464,base_link,47644.60144042969,0.0
1729403413.2343357,2320,1729403413,229524160,base_link,47644.76318359375,0.0
1729403413.3351748,2321,1729403413,329519040,base_link,47649.81994628906,0.0
1729403413.434892,2322,1729403413,429516480,base_link,47644.85778808594,0.0
1729403413.5330505,2323,1729403413,529511360,base_link,47647.78747558594,0.0
1729403413.632459,2324,1729403413,629506752,base_link,47650.62255859375,0.0
1729403413.7324963,2325,1729403413,729503424,base_link,47645.2880859375,0.0
1729403413.8315537,2326,1729403413,829499840,base_link,47644.43664550781,0.0
1729403413.9315526,2327,1729403413,929496512,base_link,47643.42041015625,0.0
1729403414.0335329,2328,1729403414,31492928,base_link,47646.038818359375,0.0
1729403414.131586,2329,1729403414,129489088,base_link,47645.703125,0.0
1729403414.2356262,2330,1729403414,229485760,base_link,47643.99108886719,0.0
1729403414.3320782,2331,1729403414,329482176,base_link,47647.662353515625,0.0
1729403414.432082,2332,1729403414,429478848,base_link,47643.64013671875,0.0
1729403414.5341394,2333,1729403414,531475776,base_link,47645.38269042969,0.0
1729403414.6323116,2334,1729403414,629472704,base_link,47648.577880859375,0.0
1729403414.7336776,2335,1729403414,729468608,base_link,47640.92102050781,0.0
1729403414.833328,2336,1729403414,829464512,base_link,47650.32043457031,0.0
1729403414.9345477,2337,1729403414,929463232,base_link,47642.42858886719,0.0
1729403415.0347464,2338,1729403415,29458880,base_link,47643.63098144531,0.0
1729403415.135274,2339,1729403415,130454784,base_link,47644.17724609375,0.0
1729403415.2336252,2340,1729403415,229453504,base_link,47647.84240722656,0.0
1729403415.334858,2341,1729403415,329449408,base_link,47643.57604980469,0.0
1729403415.4335163,2342,1729403415,429445568,base_link,47644.21081542969,0.0
1729403415.5326395,2343,1729403415,529442752,base_link,47644.281005859375,0.0
1729403415.6352642,2344,1729403415,629437376,base_link,47650.04577636719,0.0
1729403415.7318504,2345,1729403415,729432256,base_link,47646.17004394531,0.0
1729403415.831442,2346,1729403415,829427904,base_link,47644.07653808594,0.0
1729403415.9312859,2347,1729403415,929423296,base_link,47646.099853515625,0.0
1729403416.0314302,2348,1729403416,29417920,base_link,47646.58508300781,0.0
1729403416.132576,2349,1729403416,129413824,base_link,47648.09265136719,0.0
1729403416.2315438,2350,1729403416,227413824,base_link,47646.02355957031,0.0
1729403416.3323607,2351,1729403416,329409728,base_link,47648.10791015625,0.0
1729403416.4326644,2352,1729403416,429405888,base_link,47643.20983886719,0.0
1729403416.5348017,2353,1729403416,529401024,base_link,47644.85778808594,0.0
1729403416.6343844,2354,1729403416,629397440,base_link,47647.17102050781,0.0
1729403416.735487,2355,1729403416,729394112,base_link,47642.54455566406,0.0
1729403416.83224,2356,1729403416,829390016,base_link,47642.413330078125,0.0
1729403416.934623,2357,1729403416,930385152,base_link,47644.98291015625,0.0
1729403417.0349212,2358,1729403417,29377216,base_link,47646.74072265625,0.0
1729403417.1337779,2359,1729403417,130372608,base_link,47643.39599609375,0.0
1729403417.236179,2360,1729403417,229368000,base_link,47641.607666015625,0.0
1729403417.334547,2361,1729403417,332361856,base_link,47645.037841796875,0.0
1729403417.4323153,2362,1729403417,430358272,base_link,47643.1640625,0.0
1729403417.532338,2363,1729403417,530353920,base_link,47646.50573730469,0.0
1729403417.6337004,2364,1729403417,632349056,base_link,47642.413330078125,0.0
1729403417.7338793,2365,1729403417,732345728,base_link,47649.49035644531,0.0
1729403417.832268,2366,1729403417,830342400,base_link,47646.02355957031,0.0
1729403417.9343882,2367,1729403417,932339328,base_link,47644.24743652344,0.0
1729403418.0340915,2368,1729403418,32331392,base_link,47642.303466796875,0.0
1729403418.1343994,2369,1729403418,132327040,base_link,47643.61572265625,0.0
1729403418.2385428,2370,1729403418,234322688,base_link,47645.5078125,0.0
1729403418.3316917,2371,1729403418,329318336,base_link,47643.475341796875,0.0
1729403418.4373522,2372,1729403418,432312704,base_link,47644.68688964844,0.0
1729403418.5344155,2373,1729403418,532305792,base_link,47644.10705566406,0.0
1729403418.6328716,2374,1729403418,630303232,base_link,47641.070556640625,0.0
1729403418.7349045,2375,1729403418,732298880,base_link,47643.890380859375,0.0
1729403418.8355412,2376,1729403418,832294528,base_link,47646.25549316406,0.0
1729403418.9319832,2377,1729403418,929290176,base_link,47644.15588378906,0.0
1729403419.0341299,2378,1729403419,32286080,base_link,47644.8974609375,0.0
1729403419.134428,2379,1729403419,132283264,base_link,47644.10705566406,0.0
1729403419.2323909,2380,1729403419,230280960,base_link,47642.61474609375,0.0
1729403419.3325846,2381,1729403419,329275584,base_link,47648.09265136719,0.0
1729403419.4345279,2382,1729403419,432273280,base_link,47644.26574707031,0.0
1729403419.5331943,2383,1729403419,532269184,base_link,47646.21887207031,0.0
1729403419.6338806,2384,1729403419,632264832,base_link,47648.773193359375,0.0
1729403419.7328928,2385,1729403419,729260736,base_link,47644.281005859375,0.0
1729403419.8366063,2386,1729403419,832255360,base_link,47647.95227050781,0.0
1729403419.9336224,2387,1729403419,932248448,base_link,47646.319580078125,0.0
1729403420.0316076,2388,1729403420,30243328,base_link,47645.648193359375,0.0
1729403420.131178,2389,1729403420,129239744,base_link,47644.55261230469,0.0
1729403420.2347345,2390,1729403420,232237952,base_link,47647.14660644531,0.0
1729403420.3340182,2391,1729403420,332234112,base_link,47647.95227050781,0.0
1729403420.4332595,2392,1729403420,432230016,base_link,47651.13220214844,0.0
1729403420.5316,2393,1729403420,530224896,base_link,47645.35827636719,0.0
1729403420.6335049,2394,1729403420,632222848,base_link,47646.83532714844,0.0
1729403420.7341206,2395,1729403420,732220800,base_link,47642.718505859375,0.0
1729403420.8356278,2396,1729403420,832217216,base_link,47644.85778808594,0.0
1729403420.934757,2397,1729403420,932215424,base_link,47645.208740234375,0.0
1729403421.0337253,2398,1729403421,32207232,base_link,47647.015380859375,0.0
1729403421.1328778,2399,1729403421,129203648,base_link,47646.83532714844,0.0
1729403421.2355912,2400,1729403421,232209280,base_link,47644.37255859375,0.0
1729403421.3338723,2401,1729403421,332207488,base_link,47645.39794921875,0.0
1729403421.4347084,2402,1729403421,432205696,base_link,47643.29528808594,0.0
1729403421.5336516,2403,1729403421,532202112,base_link,47643.43566894531,0.0
1729403421.6351469,2404,1729403421,632198784,base_link,47644.061279296875,0.0
1729403421.7337658,2405,1729403421,732195456,base_link,47643.13049316406,0.0
1729403421.831855,2406,1729403421,829190592,base_link,47644.818115234375,0.0
1729403421.933227,2407,1729403421,930184448,base_link,47643.90563964844,0.0
1729403422.03379,2408,1729403422,32179840,base_link,47648.077392578125,0.0
1729403422.1345084,2409,1729403422,132172160,base_link,47641.98303222656,0.0
1729403422.2330525,2410,1729403422,230169088,base_link,47646.58508300781,0.0
1729403422.3339474,2411,1729403422,330166016,base_link,47647.2412109375,0.0
1729403422.4340796,2412,1729403422,432161408,base_link,47644.59228515625,0.0
1729403422.5353765,2413,1729403422,532155776,base_link,47644.85168457031,0.0
1729403422.6351023,2414,1729403422,632150144,base_link,47646.78039550781,0.0
1729403422.7358224,2415,1729403422,732142464,base_link,47648.66943359375,0.0
1729403422.83465,2416,1729403422,832135040,base_link,47646.4599609375,0.0
