Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rssi,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7
1729403424.4316227,2432,1729403424,429057984,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403424.534772,2433,1729403424,532054144,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403424.631603,2434,1729403424,630049024,,255,1502,1500,1003,1503,1003,1000,999,1000
1729403424.732323,2435,1729403424,730040832,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403424.8303237,2436,1729403424,828032640,,255,1502,1500,1003,1503,1002,1000,999,1000
1729403424.9316201,2437,1729403424,929029056,,255,1502,1500,1002,1503,1003,1000,1000,1000
1729403425.0333796,2438,1729403425,29021888,,255,1502,1500,1003,1503,1003,1000,1000,999
1729403425.1322546,2439,1729403425,129017024,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403425.2309732,2440,1729403425,228013440,,255,1502,1500,1003,1503,1003,1000,1000,999
1729403425.3318055,2441,1729403425,330009088,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403425.4325995,2442,1729403425,430001152,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403425.5324857,2443,1729403425,528994496,,255,1502,1500,1003,1503,1003,1000,999,1000
1729403425.6315339,2444,1729403425,628991168,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403425.733185,2445,1729403425,731988096,,255,1502,1500,1002,1503,1003,1000,1000,1000
1729403425.8322284,2446,1729403425,828984768,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403425.9313252,2447,1729403425,927981440,,255,1502,1500,1003,1502,1002,1000,1000,999
1729403426.03206,2448,1729403426,29972992,,255,1502,1500,1003,1503,1002,1000,1000,999
1729403426.1324322,2449,1729403426,129965312,,255,1502,1500,1003,1503,1003,999,1000,1000
1729403426.2320743,2450,1729403426,229959936,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403426.3317335,2451,1729403426,329956864,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403426.4319768,2452,1729403426,429948928,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403426.5301726,2453,1729403426,527944576,,255,1502,1500,1003,1503,1002,1000,1000,999
1729403426.6319401,2454,1729403426,628941504,,255,1502,1500,1003,1503,1003,999,1000,1000
1729403426.733809,2455,1729403426,731938944,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403426.8323452,2456,1729403426,829931264,,255,1502,1500,1002,1503,1003,1000,1000,1000
1729403426.932562,2457,1729403426,929923584,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403427.0327606,2458,1729403427,29915904,,255,1502,1500,1003,1503,1003,1000,999,1000
1729403427.1314385,2459,1729403427,128913088,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403427.2337697,2460,1729403427,228908992,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403427.3309174,2461,1729403427,328904640,,255,1502,1500,1003,1503,1003,1000,1000,1000
