Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,time_ref.secs,time_ref.nsecs,source
1729403435.1346428,2539,1729403435,133050411,,1729403452,133120000,fcu
1729403435.235532,2540,1729403435,234749282,,1729403452,235600000,fcu
1729403435.3359218,2541,1729403435,334811448,,1729403452,335529000,fcu
1729403435.433293,2542,1729403435,431855263,,1729403452,432952000,fcu
1729403435.535034,2543,1729403435,533226430,,1729403452,533103000,fcu
1729403435.6331768,2544,1729403435,631859930,,1729403452,633042000,fcu
1729403435.7360501,2545,1729403435,734838837,,1729403452,735331000,fcu
1729403435.8354406,2546,1729403435,831978504,,1729403452,833054000,fcu
1729403435.9339619,2547,1729403435,932239226,,1729403452,933150000,fcu
1729403436.036889,2548,1729403436,33333689,,1729403453,33254000,fcu
1729403436.138516,2549,1729403436,136886300,,1729403453,137937000,fcu
1729403436.234336,2550,1729403436,232942466,,1729403453,233116000,fcu
1729403436.3336358,2551,1729403436,332237300,,1729403453,333090000,fcu
1729403436.4357724,2552,1729403436,434946355,,1729403453,435363000,fcu
1729403436.5334198,2553,1729403436,531957059,,1729403453,533034000,fcu
1729403436.6341963,2554,1729403436,633139040,,1729403453,633159000,fcu
1729403436.7365453,2555,1729403436,735364114,,1729403453,735874000,fcu
1729403436.8358388,2556,1729403436,835021559,,1729403453,835542000,fcu
1729403436.935793,2557,1729403436,935000133,,1729403453,935345000,fcu
1729403437.0340369,2558,1729403437,32472318,,1729403454,33185000,fcu
1729403437.1367497,2559,1729403437,135192725,,1729403454,135630000,fcu
1729403437.2338805,2560,1729403437,232470577,,1729403454,233136000,fcu
1729403437.3357847,2561,1729403437,335069929,,1729403454,335407000,fcu
1729403437.4358447,2562,1729403437,435058669,,1729403454,435513000,fcu
1729403437.5344982,2563,1729403437,532486928,,1729403454,533147000,fcu
1729403437.634793,2564,1729403437,632307428,,1729403454,633104000,fcu
1729403437.7383776,2565,1729403437,737170299,,1729403454,737910000,fcu
1729403437.8363638,2566,1729403437,835167947,,1729403454,835419000,fcu
1729403437.9349618,2567,1729403437,932631891,,1729403454,933339000,fcu
1729403438.0361261,2568,1729403438,34489928,,1729403455,35629000,fcu
