Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1729403419.7212882,6625,1729403419,720541032,,695404348000,1729402724314436837,1729402724314260736,3.494481086730957
1729403419.8211582,6626,1729403419,820551717,,695504722000,1729402724314068782,1729402724314255360,3.5052220821380615
1729403419.9239135,6627,1729403419,923526346,,695606844000,1729402724313428615,1729402724314248448,6.491110801696777
1729403420.0209463,6628,1729403420,20556402,,695704719000,1729402724314050939,1729402724314243328,3.5576109886169434
1729403420.1209192,6629,1729403420,120551383,,695804257000,1729402724314527568,1729402724314239744,3.5195000171661377
1729403420.2224324,6630,1729403420,221958846,,695904284000,1729402724315189550,1729402724314237952,4.957092761993408
1729403420.320839,6631,1729403420,320525457,,696004309000,1729402724314440587,1729402724314234112,3.5412590503692627
1729403420.4208565,6632,1729403420,420539902,,696104337000,1729402724314420911,1729402724314230016,3.5535740852355957
1729403420.5208619,6633,1729403420,520551327,,696204756000,1729402724313998661,1729402724314224896,3.5825929641723633
1729403420.6211205,6634,1729403420,620602883,,696303763000,1729402724315038105,1729402724314222848,3.589406967163086
1729403420.7212837,6635,1729403420,720668290,,696403754000,1729402724315090577,1729402724314220800,3.630629062652588
1729403420.821227,6636,1729403420,820671550,,696504277000,1729402724314571133,1729402724314217216,3.630815029144287
1729403420.9214637,6637,1729403420,920693920,,696603722000,1729402724315136864,1729402724314215424,3.6541290283203125
1729403421.0233424,6638,1729403421,22706068,,696706891000,1729402724313051493,1729402724314207232,5.514092922210693
1729403421.1215024,6639,1729403421,120719383,,696804290000,1729402724314585512,1729402724314203648,3.670797109603882
1729403421.2321815,6640,1729403421,225890994,,696903808000,1729402724317659929,1729402724314209280,8.827202796936035
1729403421.3215303,6641,1729403421,320760383,,697003751000,1729402724315142660,1729402724314207488,3.716888904571533
1729403421.4213183,6642,1729403421,420756364,,697103739000,1729402724315153141,1729402724314205696,3.711925983428955
1729403421.5215611,6643,1729403421,520786494,,697204322000,1729402724314563216,1729402724314202112,3.786370038986206
1729403421.6215806,6644,1729403421,620796290,,697304279000,1729402724314633660,1729402724314198784,3.7504079341888428
1729403421.7214477,6645,1729403421,720815290,,697404297000,1729402724314624253,1729402724314195456,3.771815061569214
1729403421.8204465,6646,1729403421,819819067,,697504336000,1729402724314085410,1729402724314190592,2.777740955352783
1729403421.9204571,6647,1729403421,919846364,,697604696000,1729402724313738364,1729402724314184448,2.8077778816223145
1729403422.0216107,6648,1729403422,20852790,,697704711000,1729402724314241021,1729402724314179840,3.7839999198913574
1729403422.1235232,6649,1729403422,122867901,,697806762000,1729402724313186206,1729402724314172160,5.823073863983154
1729403422.2207198,6650,1729403422,219913493,,697903771000,1729402724314715215,1729402724314169088,2.8333890438079834
1729403422.3215342,6651,1729403422,320898919,,698004294000,1729402724314667530,1729402724314166016,3.8588340282440186
1729403422.4206767,6652,1729403422,419913771,,698104349000,1729402724314120650,1729402724314161408,2.873555898666382
1729403422.520485,6653,1729403422,519922382,,698204697000,1729402724313781234,1729402724314155776,2.8743700981140137
1729403422.6204991,6654,1729403422,619941437,,698304690000,1729402724313796465,1729402724314150144,2.893259048461914
1729403422.723762,6655,1729403422,722960308,,698406880000,1729402724313113956,1729402724314142464,5.916258811950684
1729403422.8235867,6656,1729403422,822963919,,698506774000,1729402724313224270,1729402724314135040,5.914851188659668
1729403422.9236026,6657,1729403422,922979419,,698606850000,1729402724313154761,1729402724314127616,5.933499813079834
1729403423.0235574,6658,1729403423,22989326,,698706976000,1729402724313018594,1729402724314119680,5.973499774932861
1729403423.1207838,6659,1729403423,120002530,,698804311000,1729402724314203196,1729402724314115328,2.9595370292663574
1729403423.22124,6660,1729403423,220299548,,698904202000,1729402724314567622,1729402724314112000,3.0394070148468018
1729403423.3216865,6661,1729403423,321021085,,699004480000,1729402724314539622,1729402724314108672,3.9881670475006104
1729403423.4238005,6662,1729403423,423055585,,699106732000,1729402724313306825,1729402724314101504,6.017426013946533
1729403423.5206528,6663,1729403423,520057900,,699204260000,1729402724314287863,1729402724314097408,3.003981113433838
1729403423.620891,6664,1729403423,620082770,,699304304000,1729402724314251298,1729402724314093056,3.0394439697265625
1729403423.720653,6665,1729403423,720088344,,699404276000,1729402724314281177,1729402724314088960,3.045833110809326
1729403423.820733,6666,1729403423,820147474,,699504303000,1729402724314283723,1729402724314084864,3.104796886444092
1729403423.920875,6667,1729403423,920114881,,699604674000,1729402724313898205,1729402724314079744,3.067591905593872
1729403424.02383,6668,1729403424,23134640,,699706867000,1729402724313248409,1729402724314072832,6.024815082550049
1729403424.1208467,6669,1729403424,120143233,,699803661000,1729402724314927714,1729402724314070784,3.0920369625091553
1729403424.2217786,6670,1729403424,220215214,,699903798000,1729402724314824797,1729402724314068480,3.1656858921051025
1729403424.3238187,6671,1729403424,323177177,,700006764000,1729402724313336390,1729402724314061824,6.136648178100586
1729403424.4209585,6672,1729403424,420186362,,700104317000,1729402724314288510,1729402724314057984,3.1459450721740723
1729403424.520804,6673,1729403424,520204233,,700204264000,1729402724314329871,1729402724314054144,3.2046289443969727
1729403424.6209989,6674,1729403424,620216677,,700304712000,1729402724313910204,1729402724314049024,3.172888994216919
1729403424.7228165,6675,1729403424,722241732,,700406827000,1729402724312808964,1729402724314040832,5.195648193359375
1729403424.8228154,6676,1729403424,822247473,,700506764000,1729402724312876065,1729402724314032640,5.197408199310303
1729403424.9209013,6677,1729403424,920262788,,700604306000,1729402724314339417,1729402724314029056,3.2189440727233887
1729403425.0240583,6678,1729403425,23274936,,700706989000,1729402724313165787,1729402724314021888,6.224703788757324
1729403425.120949,6679,1729403425,120272491,,700804673000,1729402724313975843,1729402724314017024,3.2319259643554688
1729403425.221088,6680,1729403425,220320047,,700904269000,1729402724314396593,1729402724314013440,3.290889024734497
1729403425.3209789,6681,1729403425,320295232,,701004518000,1729402724314137093,1729402724314009088,3.265944004058838
1729403425.4229045,6682,1729403425,422334288,,701106756000,1729402724312923583,1729402724314001152,5.291258811950684
1729403425.5241013,6683,1729403425,523331936,,701206867000,1729402724313296806,1729402724313994496,6.322111129760742
1729403425.6210265,6684,1729403425,620325454,,701304286000,1729402724314392278,1729402724313991168,3.2793140411376953
1729403425.7211351,6685,1729403425,720379065,,701404262000,1729402724314434546,1729402724313988096,3.3474628925323486
1729403425.8209605,6686,1729403425,820388139,,701504358000,1729402724314351908,1729402724313984768,3.340203046798706
1729403425.9210837,6687,1729403425,920367602,,701604335000,1729402724314362741,1729402724313981440,3.324759006500244
1729403426.0231154,6688,1729403426,22417676,,701707043000,1729402724312643694,1729402724313972992,5.445684909820557
1729403426.1230705,6689,1729403426,122403361,,701806751000,1729402724312965157,1729402724313965312,5.358796119689941
1729403426.2247078,6690,1729403426,224131694,,701906916000,1729402724313659092,1729402724313959936,7.096758842468262
1729403426.3210702,6691,1729403426,320447046,,702004307000,1729402724314425000,1729402724313956864,3.4149630069732666
1729403426.4230826,6692,1729403426,422458917,,702106865000,1729402724312878546,1729402724313948928,5.415185928344727
1729403426.5211132,6693,1729403426,520494065,,702204704000,1729402724314071879,1729402724313944576,3.4182229042053223
1729403426.6210756,6694,1729403426,620497935,,702304276000,1729402724314491342,1729402724313941504,3.443963050842285
1729403426.721591,6695,1729403426,720810694,,702404282000,1729402724314639194,1729402724313938944,3.7622780799865723
1729403426.823189,6696,1729403426,822519602,,702506877000,1729402724312898564,1729402724313931264,5.471388816833496
1729403426.9231105,6697,1729403426,922538398,,702606882000,1729402724312921055,1729402724313923584,5.454759120941162
1729403427.0231135,6698,1729403427,22542287,,702706939000,1729402724312938555,1729402724313915904,5.316778182983398
1729403427.121339,6699,1729403427,120568009,,702804273000,1729402724314530768,1729402724313913088,3.5107030868530273
