Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15
1729403412.3294175,2311,1729403412,327552840,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403412.429309,2312,1729403412,428049232,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403412.5294461,2313,1729403412,527608416,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403412.6294382,2314,1729403412,627584040,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403412.7295809,2315,1729403412,727480688,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403412.8293173,2316,1729403412,827829616,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403412.929977,2317,1729403412,927463520,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403413.0352407,2318,1729403413,30278584,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403413.1349363,2319,1729403413,130243464,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403413.230896,2320,1729403413,227646160,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403413.330636,2321,1729403413,327632040,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403413.431873,2322,1729403413,427568480,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403413.5310812,2323,1729403413,527578360,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403413.631088,2324,1729403413,627446752,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403413.731437,2325,1729403413,727743424,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403413.8305178,2326,1729403413,827695840,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403413.93056,2327,1729403413,927604512,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403414.0297885,2328,1729403414,27934928,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403414.130986,2329,1729403414,127755088,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403414.2323887,2330,1729403414,227834760,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403414.3304746,2331,1729403414,327718176,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403414.4308252,2332,1729403414,427804848,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403414.5306304,2333,1729403414,527931776,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403414.6288729,2334,1729403414,627487704,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403414.7302132,2335,1729403414,727487608,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403414.829659,2336,1729403414,827511512,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403414.929774,2337,1729403414,927519232,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403415.0313654,2338,1729403415,27512880,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403415.1369355,2339,1729403415,130280784,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403415.230169,2340,1729403415,227512504,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403415.3313386,2341,1729403415,327525408,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403415.4301226,2342,1729403415,427564568,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403415.5296173,2343,1729403415,527805752,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403415.6299613,2344,1729403415,627786376,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
1729403415.730407,2345,1729403415,727359256,,1041,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,0
