Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1737286240.4891226,20673,1737286240,488653168,,0.9658260345458984,0.135830819606781,3,0.14000000059604645,586.0800170898438,0.9562269449234009
1737286240.5875924,20674,1737286240,585681575,,0.879031240940094,0.15049846470355988,3,0.12999999523162842,586.1799926757812,0.866051971912384
1737286240.6913197,20675,1737286240,688715501,,0.7862101197242737,0.1444844752550125,3,0.11999999731779099,586.2699584960938,0.772819995880127
1737286240.7894866,20676,1737286240,788816334,,0.7758676409721375,0.13018278777599335,2,0.11999999731779099,586.3499755859375,0.7648679614067078
1737286240.8919673,20677,1737286240,890902741,,0.6788345575332642,0.1198204755783081,2,0.12999999523162842,586.4299926757812,0.6681761741638184
1737286240.9875531,20678,1737286240,985818297,,0.6581076979637146,0.1118684709072113,2,0.10999999940395355,586.5,0.6485300064086914
1737286241.0952432,20679,1737286241,90850963,,0.4932422935962677,0.10211675614118576,2,0.11999999731779099,586.5800170898438,0.4825558066368103
1737286241.1911454,20680,1737286241,188815667,,0.4554058611392975,0.09130094945430756,2,0.14000000059604645,586.6300048828125,0.44615986943244934
1737286241.2948558,20681,1737286241,290868019,,0.32830488681793213,0.09166592359542847,3,0.12999999523162842,586.6900024414062,0.3152482509613037
1737286241.3896334,20682,1737286241,388869593,,0.33215203881263733,0.07391506433486938,3,0.11999999731779099,586.739990234375,0.32382330298423767
1737286241.4910836,20683,1737286241,488883334,,0.18912918865680695,0.06448163092136383,3,0.11999999731779099,586.7699584960938,0.17779755592346191
1737286241.5919635,20684,1737286241,589831574,,0.11823714524507523,0.0876532644033432,357,0.12999999523162842,586.7799682617188,0.07935318350791931
1737286241.6907613,20685,1737286241,686894093,,0.08207358419895172,0.06762171536684036,351,0.14000000059604645,586.7799682617188,-0.046512115746736526
1737286241.7895727,20686,1737286241,788333074,,0.06312799453735352,0.0618913434445858,350,0.12999999523162842,586.7799682617188,0.012434013187885284
1737286241.88878,20687,1737286241,887352444,,0.0656571090221405,0.03171156346797943,352,0.14000000059604645,586.760009765625,-0.05749114975333214
1737286241.989467,20688,1737286241,988875685,,0.14479708671569824,0.02109091728925705,356,0.15000000596046448,586.72998046875,-0.14325281977653503
1737286242.0908198,20689,1737286242,89891833,,0.0748792514204979,0.009797187522053719,1,0.15000000596046448,586.7099609375,-0.07423555105924606
1737286242.191392,20690,1737286242,188934667,,0.10159895569086075,0.02020607516169548,4,0.15000000596046448,586.6900024414062,-0.09956937283277512
1737286242.29414,20691,1737286242,291873407,,0.06463846564292908,0.01978520303964615,5,0.1599999964237213,586.6699829101562,-0.06153598427772522
1737286242.392237,20692,1737286242,390986259,,0.07917714864015579,0.012292402796447277,5,0.1599999964237213,586.6599731445312,-0.07821711152791977
1737286242.496307,20693,1737286242,495096814,,0.028276504948735237,0.011242354288697243,4,0.15000000596046448,586.6499633789062,0.025945521891117096
