Time,data
1737286240.2856464,1.446
1737286240.2858,1.552
1737286240.2876408,1.66
1737286240.3870249,1.77
1737286240.488132,1.872
1737286240.585848,1.968
1737286240.6897168,2.059
1737286240.788282,2.144
1737286240.889874,2.219
1737286240.985718,2.292
1737286241.0901034,2.367
1737286241.1889832,2.427
1737286241.290165,2.485
1737286241.387462,2.53
1737286241.4887118,2.564
1737286241.5861087,2.578
1737286241.6879256,2.578
1737286241.7874744,2.572
1737286241.886914,2.555
1737286241.988041,2.526
1737286242.0893056,2.5
1737286242.1859798,2.482
1737286242.2900293,2.466
1737286242.3873758,2.455
1737286242.4894283,2.448
1737286242.5873764,2.443
1737286242.6865237,2.441
1737286242.7864196,2.442
1737286242.885761,2.446
1737286242.9872725,2.45
1737286243.0885115,2.452
1737286243.1876402,2.456
1737286243.2866118,2.459
1737286243.3874714,2.459
1737286243.4939063,2.461
1737286243.5863397,2.462
1737286243.6884937,2.46
1737286243.787636,2.456
1737286243.8884645,2.457
1737286243.9876819,2.459
1737286244.0865026,2.461
1737286244.1878915,2.465
1737286244.2868524,2.464
1737286244.3892717,2.458
1737286244.4864442,2.447
1737286244.5852299,2.439
1737286244.6873364,2.437
1737286244.7882524,2.435
1737286244.885486,2.433
1737286244.986285,2.43
1737286245.0873396,2.428
1737286245.1874099,2.429
1737286245.291543,2.433
1737286245.3864794,2.435
1737286245.487517,2.438
1737286245.586246,2.44
1737286245.6887643,2.443
1737286245.7875483,2.448
1737286245.8864858,2.452
1737286245.986575,2.454
1737286246.086159,2.457
1737286246.1932714,2.457
1737286246.2920852,2.458
1737286246.3883617,2.456
1737286246.4894056,2.456
1737286246.5855463,2.457
1737286246.6850264,2.453
1737286246.7865627,2.456
1737286246.8865132,2.46
1737286246.9863334,2.461
1737286247.0916333,2.465
1737286247.1871915,2.474
1737286247.2914367,2.488
1737286247.385668,2.51
1737286247.4865897,2.531
1737286247.58671,2.551
1737286247.6858664,2.566
1737286247.7871072,2.577
1737286247.8872724,2.588
1737286247.985243,2.605
1737286248.0883443,2.626
1737286248.1862333,2.647
1737286248.2898784,2.672
1737286248.3894503,2.696
1737286248.490466,2.721
1737286248.586342,2.743
1737286248.6883142,2.76
1737286248.789733,2.783
1737286248.8866038,2.807
1737286248.9868655,2.834
1737286249.0869415,2.858
1737286249.187555,2.874
1737286249.2895281,2.89
1737286249.386042,2.907
1737286249.488626,2.928
1737286249.5863128,2.955
1737286249.6884918,2.986
1737286249.7869525,3.012
1737286249.8940496,3.042
1737286249.986553,3.071
1737286250.0858576,3.1
1737286250.1864836,3.126
1737286250.2860234,3.149
1737286250.3850424,3.177
1737286250.5004463,3.198
1737286250.5864599,3.209
1737286250.685155,3.222
1737286250.7860327,3.231
1737286250.885162,3.239
1737286250.9865391,3.245
1737286251.088998,3.255
1737286251.1864493,3.264
1737286251.2916186,3.272
1737286251.3891854,3.286
1737286251.4882755,3.295
1737286251.5872657,3.306
1737286251.6855059,3.311
1737286251.7849739,3.319
1737286251.8869188,3.326
1737286251.9880967,3.322
1737286252.0872426,3.322
1737286252.185881,3.315
1737286252.2922542,3.316
1737286252.3870041,3.32
1737286252.487137,3.319
1737286252.5852199,3.323
1737286252.685136,3.323
1737286252.786261,3.324
1737286252.8903534,3.321
1737286252.984285,3.318
1737286253.0882657,3.314
1737286253.1847935,3.304
1737286253.2895954,3.294
1737286253.3859603,3.282
1737286253.494801,3.275
1737286253.5862124,3.273
1737286253.684312,3.274
1737286253.786341,3.281
1737286253.888297,3.291
1737286253.985951,3.302
1737286254.0914237,3.309
1737286254.1856596,3.309
1737286254.2883966,3.306
1737286254.3845701,3.306
1737286254.485603,3.302
1737286254.585461,3.29
1737286254.684447,3.28
1737286254.784385,3.271
1737286254.888673,3.264
1737286254.9845731,3.259
1737286255.0866334,3.257
1737286255.1857753,3.262
1737286255.2856112,3.274
1737286255.3865921,3.285
1737286255.4855735,3.293
1737286255.5847473,3.293
1737286255.68668,3.29
1737286255.7857404,3.285
1737286255.8848753,3.277
1737286255.9867287,3.268
1737286256.0866556,3.259
1737286256.184795,3.251
1737286256.283909,3.243
1737286256.3858445,3.237
1737286256.4856975,3.234
1737286256.585816,3.235
1737286256.685892,3.236
1737286256.7899003,3.244
1737286256.8892393,3.247
1737286256.9880157,3.252
1737286257.087607,3.258
1737286257.1849608,3.264
1737286257.2849932,3.267
1737286257.3838668,3.276
1737286257.4890242,3.286
1737286257.5858324,3.293
1737286257.6848853,3.297
1737286257.7839897,3.3
1737286257.8849237,3.308
1737286257.9857259,3.315
1737286258.0842435,3.317
1737286258.1861653,3.316
1737286258.2878537,3.312
1737286258.3853717,3.314
1737286258.4860473,3.313
1737286258.58541,3.316
1737286258.685269,3.323
1737286258.786173,3.332
1737286258.884551,3.333
1737286258.9842663,3.329
1737286259.0861936,3.332
1737286259.1854315,3.337
1737286259.2847729,3.349
1737286259.3870058,3.368
1737286259.4881942,3.387
1737286259.5842006,3.399
1737286259.6877513,3.404
1737286259.7848732,3.408
1737286259.8847978,3.408
1737286259.9868941,3.409
1737286260.085331,3.407
1737286260.1855226,3.4
1737286260.2843819,3.39
1737286260.3864732,3.377
1737286260.4856021,3.365
1737286260.5859869,3.35
1737286260.686682,3.334
1737286260.7868822,3.317
1737286260.8860226,3.307
1737286260.9848373,3.295
1737286261.0868235,3.278
1737286261.18555,3.263
1737286261.2845984,3.248
1737286261.3843865,3.233
1737286261.4883668,3.219
1737286261.5843894,3.202
1737286261.6844106,3.184
1737286261.785582,3.173
1737286261.8846252,3.17
1737286261.98456,3.169
1737286262.091526,3.166
1737286262.1896327,3.16
1737286262.286659,3.154
1737286262.3846467,3.151
1737286262.4856527,3.146
1737286262.584627,3.139
