Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1737286240.2914932,20671,1737286240,289335872,base_link,33.26,0.0
1737286240.391328,20672,1737286240,390330752,base_link,33.26,0.0
1737286240.4918687,20673,1737286240,490325632,base_link,33.27,0.0
1737286240.5891607,20674,1737286240,587319744,base_link,33.27,0.0
1737286240.6944466,20675,1737286240,690313856,base_link,33.27,0.0
1737286240.7927275,20676,1737286240,790308224,base_link,33.27,0.0
1737286240.8972712,20677,1737286240,893302336,base_link,33.26,0.0
1737286240.9892807,20678,1737286240,987296960,base_link,33.26,0.0
1737286241.0983999,20679,1737286241,93291840,base_link,33.26,0.0
1737286241.1925511,20680,1737286241,190286208,base_link,33.27,0.0
1737286241.298484,20681,1737286241,292280832,base_link,33.27,0.0
1737286241.3934338,20682,1737286241,390275456,base_link,33.27,0.0
1737286241.4927783,20683,1737286241,490270080,base_link,33.27,0.0
1737286241.5964582,20684,1737286241,591265984,base_link,33.27,0.0
1737286241.6914318,20685,1737286241,688259328,base_link,33.27,0.0
1737286241.7944646,20686,1737286241,790253440,base_link,33.27,0.0
1737286241.8909812,20687,1737286241,889249344,base_link,33.26,0.0
1737286241.9921849,20688,1737286241,990245504,base_link,33.26,0.0
1737286242.0933924,20689,1737286242,91243712,base_link,33.27,0.0
1737286242.1929374,20690,1737286242,190239872,base_link,33.27,0.0
1737286242.296048,20691,1737286242,294237056,base_link,33.26,0.0
1737286242.392346,20692,1737286242,390231936,base_link,33.26,0.0
1737286242.497863,20693,1737286242,494229120,base_link,33.26,0.0
1737286242.5955515,20694,1737286242,593224000,base_link,33.26,0.0
1737286242.70065,20695,1737286242,697220160,base_link,33.25,0.0
1737286242.7908807,20696,1737286242,788215552,base_link,33.25,0.0
1737286242.8920097,20697,1737286242,890209920,base_link,33.25,0.0
1737286242.9915562,20698,1737286242,989207104,base_link,33.25,0.0
1737286243.0930429,20699,1737286243,91199680,base_link,33.25,0.0
1737286243.1916802,20700,1737286243,189195840,base_link,33.25,0.0
1737286243.2921805,20701,1737286243,289188160,base_link,33.24,0.0
1737286243.395084,20702,1737286243,390184320,base_link,33.24,0.0
1737286243.495737,20703,1737286243,493177664,base_link,33.24,0.0
1737286243.594779,20704,1737286243,592172800,base_link,33.24,0.0
1737286243.6938033,20705,1737286243,691165632,base_link,33.23,0.0
1737286243.7921262,20706,1737286243,789161792,base_link,33.22,0.0
1737286243.8987653,20707,1737286243,896154112,base_link,33.22,0.0
1737286243.9921968,20708,1737286243,990145152,base_link,33.22,0.0
1737286244.099897,20709,1737286244,94142336,base_link,33.22,0.0
1737286244.1927536,20710,1737286244,190142336,base_link,33.22,0.0
1737286244.2967775,20711,1737286244,294132352,base_link,33.21,0.0
1737286244.3919864,20712,1737286244,390132352,base_link,33.21,0.0
1737286244.49427,20713,1737286244,491132352,base_link,33.2,0.0
1737286244.5905545,20714,1737286244,588121344,base_link,33.2,0.0
1737286244.6942582,20715,1737286244,692114432,base_link,33.2,0.0
1737286244.791309,20716,1737286244,789103680,base_link,33.19,0.0
1737286244.8918388,20717,1737286244,890099584,base_link,33.19,0.0
1737286244.9910877,20718,1737286244,989099584,base_link,33.19,0.0
1737286245.0983148,20719,1737286245,96098304,base_link,33.18,0.0
1737286245.1911676,20720,1737286245,189094208,base_link,33.17,0.0
1737286245.2955127,20721,1737286245,293090624,base_link,33.17,0.0
1737286245.3934767,20722,1737286245,391086784,base_link,33.16,0.0
1737286245.5004132,20723,1737286245,498083456,base_link,33.16,0.0
1737286245.594108,20724,1737286245,592077824,base_link,33.15,0.0
1737286245.698798,20725,1737286245,696071424,base_link,33.15,0.0
1737286245.794454,20726,1737286245,793067328,base_link,33.15,0.0
1737286245.8985164,20727,1737286245,896061952,base_link,33.14,0.0
1737286245.997962,20728,1737286245,991057344,base_link,33.14,0.0
1737286246.1104896,20729,1737286246,94051712,base_link,33.13,0.0
1737286246.2056816,20730,1737286246,198048640,base_link,33.13,0.0
1737286246.303037,20731,1737286246,301040704,base_link,33.13,0.0
1737286246.398983,20732,1737286246,397034048,base_link,33.12,0.0
1737286246.4947069,20733,1737286246,492030720,base_link,33.12,0.0
1737286246.590353,20734,1737286246,589023296,base_link,33.11,0.0
1737286246.6894546,20735,1737286246,688017408,base_link,33.1,0.0
1737286246.7989728,20736,1737286246,796011264,base_link,33.1,0.0
1737286246.8990643,20737,1737286246,898009216,base_link,33.1,0.0
1737286246.9909678,20738,1737286246,989004096,base_link,33.09,0.0
1737286247.1058102,20739,1737286247,94992576,base_link,33.09,0.0
1737286247.1920161,20740,1737286247,188993856,base_link,33.08,0.0
1737286247.2923534,20741,1737286247,288992064,base_link,33.07,0.0
1737286247.3921711,20742,1737286247,387992064,base_link,33.07,0.0
1737286247.4950182,20743,1737286247,492986688,base_link,33.07,0.0
1737286247.5916133,20744,1737286247,589984896,base_link,33.06,0.0
1737286247.6910315,20745,1737286247,687980544,base_link,33.06,0.0
1737286247.7918894,20746,1737286247,789974912,base_link,33.05,0.0
1737286247.8958507,20747,1737286247,893968256,base_link,33.05,0.0
1737286247.9939852,20748,1737286247,990962624,base_link,33.04,0.0
1737286248.1001723,20749,1737286248,96958528,base_link,33.03,0.0
1737286248.194663,20750,1737286248,190952128,base_link,33.02,0.0
1737286248.2930636,20751,1737286248,287945984,base_link,33.02,0.0
1737286248.392975,20752,1737286248,387941376,base_link,33.01,0.0
1737286248.4947574,20753,1737286248,489938560,base_link,33.01,0.0
1737286248.5952811,20754,1737286248,588933952,base_link,33.0,0.0
1737286248.69648,20755,1737286248,693929088,base_link,32.99,0.0
1737286248.7953033,20756,1737286248,789923200,base_link,32.99,0.0
1737286248.9003265,20757,1737286248,894920896,base_link,32.98,0.0
1737286248.9921677,20758,1737286248,988916800,base_link,32.98,0.0
1737286249.0988934,20759,1737286249,95910400,base_link,32.98,0.0
1737286249.1924329,20760,1737286249,189905280,base_link,32.97,0.0
1737286249.2982929,20761,1737286249,292900160,base_link,32.96,0.0
1737286249.3932037,20762,1737286249,388894272,base_link,32.96,0.0
1737286249.4956336,20763,1737286249,489888896,base_link,32.94,0.0
1737286249.5909896,20764,1737286249,588883264,base_link,32.94,0.0
1737286249.6933274,20765,1737286249,690878912,base_link,32.93,0.0
1737286249.792225,20766,1737286249,789872512,base_link,32.93,0.0
1737286249.89982,20767,1737286249,896869440,base_link,32.92,0.0
1737286249.9933333,20768,1737286249,988878144,base_link,32.91,0.0
1737286250.0927746,20769,1737286250,89867392,base_link,32.9,0.0
1737286250.1962984,20770,1737286250,190857408,base_link,32.9,0.0
1737286250.2988029,20771,1737286250,287850496,base_link,32.89,0.0
1737286250.3901937,20772,1737286250,387841536,base_link,32.88,0.0
1737286250.5028522,20773,1737286250,492836928,base_link,32.88,0.0
1737286250.5909984,20774,1737286250,588833856,base_link,32.87,0.0
1737286250.6933646,20775,1737286250,690833856,base_link,32.85,0.0
1737286250.7941418,20776,1737286250,791833344,base_link,32.85,0.0
1737286250.8992028,20777,1737286250,896828992,base_link,32.84,0.0
1737286250.9898648,20778,1737286250,987827456,base_link,32.84,0.0
1737286251.0939577,20779,1737286251,91818752,base_link,32.83,0.0
1737286251.193041,20780,1737286251,190812096,base_link,32.82,0.0
1737286251.3024638,20781,1737286251,300807488,base_link,32.81,0.0
1737286251.3946795,20782,1737286251,392801088,base_link,32.8,0.0
1737286251.495642,20783,1737286251,493796480,base_link,32.79,0.0
1737286251.5950568,20784,1737286251,593793664,base_link,32.79,0.0
1737286251.7011442,20785,1737286251,694787264,base_link,32.78,0.0
1737286251.7963147,20786,1737286251,793780864,base_link,32.77,0.0
1737286251.9063108,20787,1737286251,903777536,base_link,32.76,0.0
1737286251.9956849,20788,1737286251,992774976,base_link,32.75,0.0
1737286252.093508,20789,1737286252,90766784,base_link,32.74,0.0
1737286252.189638,20790,1737286252,187761664,base_link,32.74,0.0
1737286252.2941275,20791,1737286252,291757568,base_link,32.73,0.0
1737286252.3928854,20792,1737286252,390755264,base_link,32.72,0.0
1737286252.4923675,20793,1737286252,490749376,base_link,32.72,0.0
1737286252.5905325,20794,1737286252,588745024,base_link,32.71,0.0
1737286252.6917791,20795,1737286252,689738880,base_link,32.7,0.0
1737286252.791444,20796,1737286252,789741184,base_link,32.69,0.0
1737286252.8980548,20797,1737286252,895740160,base_link,32.68,0.0
1737286252.9892313,20798,1737286252,987734272,base_link,32.67,0.0
1737286253.0963056,20799,1737286253,93727872,base_link,32.66,0.0
1737286253.1925306,20800,1737286253,189719168,base_link,32.65,0.0
