Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,framing_status,magic,len,incompat_flags,compat_flags,seq,sysid,compid,msgid,checksum,payload64_0,payload64_1,payload64_2,signature
1737286240.2864342,21171,1737286240,186683797,,1,253,27,0,0,160,1,1,33,25260,1444703926089125329,2515820773217715,1688806910592528,26177168553017234,b''
1737286240.2864447,21172,1737286240,186787890,,1,253,31,0,0,161,1,1,1,56360,4855439153475746863,201538670060239919,91,19984723346456576,b''
1737286240.2864664,21173,1737286240,186806168,,1,253,4,0,0,162,1,1,125,63608,4855161873579971033,b''
1737286240.2864773,21174,1737286240,186819131,,1,253,6,0,0,163,1,1,152,26025,186610586484736,b''
1737286240.2864912,21175,1737286240,188550168,,1,253,21,0,0,164,1,1,62,57178,4449131967730199498,1027945595,13917150262,b''
1737286240.2865143,21176,1737286240,188581668,,1,253,5,0,0,165,1,1,42,157,4449130929432231936,b''
1737286240.286528,21177,1737286240,188599834,,1,253,19,0,0,166,1,1,74,34872,4466428593455335417,4579218575072587940,12885884930,b''
1737286240.286549,21178,1737286240,188622927,,1,253,12,0,0,167,1,1,36,33020,456840267820040832,88737444,b''
1737286240.2865593,21179,1737286240,190566594,,1,253,42,0,0,168,1,1,65,44861,422781857472941525,422216760131716078,65536999,0,0,65288,b''
1737286240.2865713,21180,1737286240,190623557,,1,253,29,0,0,169,1,1,27,45726,2592213853,18364267954167349242,11542372446240623,63988302386,b''
1737286240.2865934,21181,1737286240,190656908,,1,253,24,0,0,170,1,1,116,28178,18435766300512325077,117656402834488410,1089028441541902610,b''
1737286240.2866037,21182,1737286240,193562871,,1,253,14,0,0,171,1,1,29,29615,4895127415852338648,14289356193792,b''
1737286240.2866154,21183,1737286240,193618371,,1,253,44,0,0,172,1,1,24,4885,2592084000,3134951420584566425,28710756862671904,11351903416209899542,385620718160183303,19726336,b''
1737286240.2866356,21184,1737286240,193692945,,1,253,11,0,0,173,1,1,2,57336,1737286240909320,3134951420250787288,b''
1737286240.2866454,21185,1737286240,196591779,,1,253,28,0,0,174,1,1,163,41315,4341079682938383806,3134837101,4414819578165592064,11351903416862190314,b''
1737286240.286657,21186,1737286240,196627520,,1,253,24,0,0,175,1,1,178,60608,13407965415320527006,4905205310700136632,3134951420584566421,b''
1737286240.2866778,21187,1737286240,196642334,,1,253,4,0,0,176,1,1,168,33032,3274964992,b''
1737286240.286698,21188,1737286240,196670445,,1,253,22,0,0,177,1,1,136,30066,3134951411994631825,4662303394563688863,3134788739771924580,b''
1737286240.286712,21189,1737286240,198527186,,1,253,22,0,0,178,1,1,193,11934,4338873472093049143,4407483830850356997,3569117822976,b''
1737286240.286722,21190,1737286240,198561001,,1,253,28,0,0,179,1,1,32,47501,13923621522173824477,13851913412870040506,4421566167519071681,11351903419025269752,b''
1737286240.286751,21191,1737286240,200549501,,1,253,20,0,0,180,1,1,241,33700,2592223663,4712868972193392315,1088682224,b''
1737286240.2867715,21192,1737286240,200583575,,1,253,41,0,0,181,1,1,147,29381,73014444693,18446744069461540863,18446744073709551615,25895697857380351,1191182336,3,b''
1737286240.2867835,21193,1737286240,263484538,,1,253,16,0,0,182,1,1,111,58405,2592284907000,1737286240258917631,b''
1737286240.2874591,21194,1737286240,285635482,,1,253,28,0,0,183,1,1,30,5688,13541523338687909429,4420374249646679709,13679479810976872079,25895694609018388,b''
1737286240.2874944,21195,1737286240,285716668,,1,253,28,0,0,184,1,1,33,17613,1444703917499190837,2516293219620275,562894118848124,25895693582270364,b''
1737286240.2875066,21196,1737286240,285837408,,1,253,31,0,0,185,1,1,1,35043,4855439153475746863,204353527201528879,91,19984723346456576,b''
1737286240.287732,21197,1737286240,285855316,,1,253,4,0,0,186,1,1,125,33151,4855161873579643318,b''
1737286240.2877457,21198,1737286240,285870982,,1,253,6,0,0,187,1,1,152,4625,186610586484736,b''
1737286240.2877636,21199,1737286240,285887686,,1,253,21,0,0,188,1,1,62,63757,13731993420507059699,1025779958,13913008284,b''
1737286240.2897425,21200,1737286240,288591686,,1,253,5,0,0,189,1,1,42,8105,13731993142419456000,b''
1737286240.289776,21201,1737286240,288624631,,1,253,19,0,0,190,1,1,74,13048,4470692804490247669,4577947380717090734,12885819395,b''
1737286240.2897923,21202,1737286240,288695371,,1,253,12,0,0,191,1,1,36,47002,399982885165303749,99878447,b''
1737286240.2898057,21203,1737286240,288726742,,1,253,42,0,0,192,1,1,65,25234,422781857472941623,422216760131716077,65471464,0,0,65288,b''
1737286240.2898343,21204,1737286240,288759316,,1,253,29,0,0,193,1,1,27,39496,2592311413,18441111030826860511,7883287927258695,63988302410,b''
1737286240.2914448,21205,1737286240,290566297,,1,253,24,0,0,194,1,1,116,24192,13792454250040889,68398049973566317,1089309890748678426,b''
1737286240.2914686,21206,1737286240,290596279,,1,253,14,0,0,195,1,1,29,57653,4895123644871052857,14285061226496,b''
1737286240.2914798,21207,1737286240,290713279,,1,253,44,0,0,196,1,1,24,15442,2592284000,3134951420584566422,28710756862672154,11422272160387563536,386465143090577415,20250624,b''
1737286240.2938733,21208,1737286240,293519964,,1,253,11,0,0,197,1,1,2,55843,1737286241009579,3134951420250787388,b''
1737286240.2938917,21209,1737286240,293565038,,1,253,28,0,0,198,1,1,163,35563,4341268962147164251,3134885123,4415295675290353664,11422272161039452446,b''
1737286240.2968743,21210,1737286240,296528594,,1,253,24,0,0,199,1,1,178,11484,13561847865834334249,4905238386242396718,3134951420584566420,b''
1737286240.296892,21211,1737286240,296554686,,1,253,4,0,0,200,1,1,168,25448,3274964992,b''
1737286240.296912,21212,1737286240,296619371,,1,253,22,0,0,201,1,1,136,1816,3134951411994631823,4663288136075381162,3134788739771924580,b''
1737286240.2992268,21213,1737286240,298528797,,1,253,22,0,0,202,1,1,193,15141,4342828441170276418,4410143927453946681,3569117822976,b''
1737286240.2992454,21214,1737286240,298552964,,1,253,28,0,0,203,1,1,32,35805,13923700785795272257,13853859681595190515,4364516524951397071,11422272163202784447,b''
1737286240.299265,21215,1737286240,298714038,,1,253,20,0,0,204,1,1,241,29434,2592321493,4692625739060511618,1100433160,b''
1737286240.3008022,21216,1737286240,300504297,,1,253,41,0,0,205,1,1,147,56601,73014444693,18446744069462196223,18446744073709551615,25895697857380351,1191182336,3,b''
1737286240.3639057,21217,1737286240,363510649,,1,253,16,0,0,206,1,1,111,45082,2592384893000,1737286240358911149,b''
1737286240.3859107,21218,1737286240,385528038,,1,253,28,0,0,207,1,1,30,6395,13514266110427893400,4433014325513249395,4499323086520008978,25895694611238931,b''
1737286240.3863072,21219,1737286240,385640945,,1,253,28,0,0,208,1,1,33,34345,1444703913204223640,2516765666022835,844373390526186,25895693586857883,b''
1737286240.3889537,21220,1737286240,388588131,,1,253,31,0,0,209,1,1,1,41551,4855439153475746863,206605172396391471,92,19984723346456576,b''
1737286240.388975,21221,1737286240,388618556,,1,253,4,0,0,210,1,1,125,31183,4855161873577546213,b''
1737286240.3889863,21222,1737286240,388639834,,1,253,6,0,0,211,1,1,152,59784,186610586484736,b''
1737286240.3889968,21223,1737286240,388705316,,1,253,21,0,0,212,1,1,62,38005,13775348692996462226,1020646195,13908246587,b''
1737286240.3890312,21224,1737286240,388720982,,1,253,5,0,0,213,1,1,42,27029,13775347985414291456,b''
1737286240.390919,21225,1737286240,390557019,,1,253,19,0,0,214,1,1,74,27468,4473751023067650244,4573983035708571320,12885819395,b''
1737286240.390943,21226,1737286240,390588075,,1,253,12,0,0,215,1,1,36,42722,387316554163099861,82970313,b''
1737286240.3912628,21227,1737286240,390671353,,1,253,42,0,0,216,1,1,65,15697,422781857472941725,422216755836748781,65471464,0,0,65288,b''
1737286240.3912776,21228,1737286240,390729427,,1,253,29,0,0,217,1,1,27,51128,2592414024,18410993246972346334,1915557314236,63988302327,b''
1737286240.3912904,21229,1737286240,390769464,,1,253,24,0,0,218,1,1,116,27818,18442240203501833886,44472831569231061,1089309882158350619,b''
1737286240.3913007,21230,1737286240,390781631,,1,253,14,0,0,219,1,1,29,51703,4895126084412477086,14285061226496,b''
1737286240.393797,21231,1737286240,393553482,,1,253,44,0,0,220,1,1,24,19058,2592284000,3134951420584566422,28710756862672154,11422272160387563536,386465143090577415,20250624,b''
1737286240.393947,21232,1737286240,393682186,,1,253,11,0,0,221,1,1,2,62358,1737286241109639,3134951420250787488,b''
1737286240.3968606,21233,1737286240,396582038,,1,253,28,0,0,222,1,1,163,40787,4341198722251990278,3134867310,4415295675290353664,11422272161039434296,b''
1737286240.3968825,21234,1737286240,396610705,,1,253,24,0,0,223,1,1,178,13894,13561877432387042353,4905217276477397774,3134951420584566419,b''
1737286240.3968966,21235,1737286240,396668501,,1,253,4,0,0,224,1,1,168,15688,3274964992,b''
1737286240.3969946,21236,1737286240,396698334,,1,253,22,0,0,225,1,1,136,30398,3134951411994631821,4664272332126226870,3134788739771924580,b''
1737286240.3988967,21237,1737286240,398545334,,1,253,22,0,0,226,1,1,193,46053,4342828441170276418,4400423080744825564,3569117822976,b''
1737286240.398919,21238,1737286240,398568593,,1,253,28,0,0,227,1,1,32,19837,13923779967812341413,13855824152391741090,13554933032930839079,11422272163201311432,b''
1737286240.3991597,21239,1737286240,398689168,,1,253,20,0,0,228,1,1,241,59289,2592421356,4687488434188099568,1100975831,b''
1737286240.4007487,21240,1737286240,400506445,,1,253,41,0,0,229,1,1,147,24713,73014444693,18446744069462720511,18446744073709551615,26177172834091007,1191182336,3,b''
1737286240.4642045,21241,1737286240,463570408,,1,253,16,0,0,230,1,1,111,25070,2592484914000,1737286240458898186,b''
1737286240.4869885,21242,1737286240,486610279,,1,253,28,0,0,231,1,1,30,45180,13519742120715849469,4434425364008002284,13718479228583419450,26177171717506163,b''
1737286240.4870129,21243,1737286240,486682316,,1,253,28,0,0,232,1,1,33,16971,1444703904614289149,2517195162752435,18446744013580011344,26177168564486050,b''
1737286240.4872706,21244,1737286240,486820612,,1,253,31,0,0,233,1,1,1,7185,4855439153475746863,204353510021659695,92,19984723346456576,b''
1737286240.4872866,21245,1737286240,486859056,,1,253,4,0,0,234,1,1,125,29152,4855161873579446758,b''
1737286240.488949,21246,1737286240,488575575,,1,253,6,0,0,235,1,1,152,11152,186610586484736,b''
1737286240.4890103,21247,1737286240,488605797,,1,253,21,0,0,236,1,1,62,40437,13794235528211158561,1012651131,13897969158,b''
1737286240.4890294,21248,1737286240,488619093,,1,253,5,0,0,237,1,1,42,23825,13794235396156227584,b''
1737286240.489049,21249,1737286240,488640723,,1,253,19,0,0,238,1,1,74,46840,4470692602625605728,4572503041517978911,12885819395,b''
1737286240.4908636,21250,1737286240,490579556,,1,253,12,0,0,239,1,1,36,5430,448677252977565643,110757205,b''
1737286240.491351,21251,1737286240,490676686,,1,253,42,0,0,240,1,1,65,57575,422781857472941826,422216755836748782,65536999,0,0,65288,b''
1737286240.4913728,21252,1737286240,490712853,,1,253,29,0,0,241,1,1,27,39635,2592514095,61638785067319299,3942642550440066,63988302382,b''
1737286240.4913845,21253,1737286240,490772908,,1,253,24,0,0,242,1,1,116,9091,21110507291774722,35184793003949141,1089309869273186593,b''
1737286240.4914603,21254,1737286240,490785575,,1,253,14,0,0,243,1,1,29,17705,4895124104432553730,14289356193792,b''
1737286240.4939423,21255,1737286240,493604093,,1,253,44,0,0,244,1,1,24,15630,2592484000,3134951424879533715,28710756862672394,11489544679821410327,387028093044129799,19791872,b''
1737286240.4946136,21256,1737286240,493762686,,1,253,11,0,0,245,1,1,2,52263,1737286241210046,3134951424545754885,b''
1737286240.4946382,21257,1737286240,493796297,,1,253,28,0,0,246,1,1,163,32787,4341161433345906595,3134847704,4415038715986968576,11489544680472972529,b''
1737286240.4948118,21258,1737286240,493831242,,1,253,24,0,0,247,1,1,178,29130,13588699309877724510,4905234868663081711,3134951424879533713,b''
1737286240.4948325,21259,1737286240,493844779,,1,253,4,0,0,248,1,1,168,61607,3274964992,b''
1737286240.4967973,21260,1737286240,496553797,,1,253,22,0,0,249,1,1,136,1470,3134951411994631820,4665171401925265849,3134788739771924580,b''
1737286240.4968169,21261,1737286240,496581445,,1,253,22,0,0,250,1,1,193,35339,4340441105087247700,4279511758395222663,3569117822976,b''
1737286240.4989,21262,1737286240,498523075,,1,253,28,0,0,251,1,1,32,31947,13923860133376921353,13857661706904694590,4339341372282243397,11489544682634815554,b''
1737286240.4994678,21263,1737286240,498690816,,1,253,20,0,0,252,1,1,241,7282,2592521870,4691521017637330910,1100593204,b''
1737286240.5008242,21264,1737286240,500523056,,1,253,41,0,0,253,1,1,147,20412,73014444693,18446744069462196223,18446744073709551615,26177172834091007,1191182336,3,b''
1737286240.5638447,21265,1737286240,563502723,,1,253,16,0,0,254,1,1,111,2209,2592585138000,1737286240558907927,b''
1737286240.583986,21266,1737286240,583612167,,1,253,28,0,0,255,1,1,30,48647,13491828707352350559,4434691420052611623,4490834556117245751,26177171716067270,b''
1737286240.584009,21267,1737286240,583681686,,1,253,28,0,0,0,1,1,33,61251,1444703896024354655,2517581709809075,281419142137776,26177168564682669,b''
1737286240.5845196,21268,1737286240,583827112,,1,253,31,0,0,1,1,1,1,32871,4855439153475746863,202383073515535407,92,19984723346456576,b''
1737286240.5846474,21269,1737286240,583866297,,1,253,4,0,0,2,1,1,125,43033,4855161873582658038,b''
1737286240.584668,21270,1737286240,583881556,,1,253,6,0,0,3,1,1,152,5803,186610586484736,b''
1737286240.5864987,21271,1737286240,585628779,,1,253,21,0,0,4,1,1,62,47844,13805631854564763457,3130964050,13885472562,b''
1737286240.5865219,21272,1737286240,585653464,,1,253,5,0,0,5,1,1,42,34285,13805631834178125824,b''
1737286240.5865874,21273,1737286240,585669834,,1,253,19,0,0,6,1,1,74,31864,4474920263487653937,4566005249920371589,12885753859,b''
1737286240.5865996,21274,1737286240,585701760,,1,253,12,0,0,7,1,1,36,13984,444173777904341890,104793547,b''
1737286240.5866578,21275,1737286240,585787149,,1,253,42,0,0,8,1,1,65,13646,422781857472941921,422216760131716078,65536999,0,0,65288,b''
1737286240.586711,21276,1737286240,585819371,,1,253,29,0,0,9,1,1,27,10324,2592609263,18410148637360783355,2535271948877469,63988302394,b''
1737286240.5889647,21277,1737286240,588616316,,1,253,24,0,0,10,1,1,116,9342,23362307105460067,2532553229925272,1089309882158088483,b''
1737286240.5890644,21278,1737286240,588643167,,1,253,14,0,0,11,1,1,29,29200,4895127063665020771,14289356193792,b''
1737286240.5896606,21279,1737286240,588761612,,1,253,44,0,0,12,1,1,24,21917,2592484000,3134951424879533715,28710756862672394,11489544679821410327,387028093044129799,19791872,b''
1737286240.5909164,21280,1737286240,590586927,,1,253,11,0,0,13,1,1,2,25031,1737286241307070,3134951424545754982,b''
1737286240.590993,21281,1737286240,590628982,,1,253,28,0,0,14,1,1,163,18029,4341072879710178378,3134825090,4415038715986968576,11489544680472745012,b''
1737286240.5910547,21282,1737286240,590648130,,1,253,24,0,0,15,1,1,178,13714,13581581775971257545,4905208828276184824,3134951429174501007,b''
1737286240.5910707,21283,1737286240,590659816,,1,253,4,0,0,16,1,1,168,61849,3274964992,b''
1737286240.5937614,21284,1737286240,593541204,,1,253,22,0,0,17,1,1,136,54177,3134951411994631818,4665975454162815429,3134788739771924580,b''
1737286240.5937788,21285,1737286240,593562371,,1,253,22,0,0,18,1,1,193,22698,4340441105087247700,4397120787753432778,3569117822976,b''
1737286240.5969603,21286,1737286240,596597742,,1,253,28,0,0,19,1,1,32,27891,13923943494397169515,13859389374679378626,13537393713639134740,11489544682633978201,b''
1737286240.5976565,21287,1737286240,596783019,,1,253,20,0,0,20,1,1,241,62272,2592619457,4690195414636678137,1101871280,b''
1737286240.597679,21288,1737286240,596797945,,1,253,41,0,0,21,1,1,147,2421,73014444693,18446744069461737471,18446744073709551615,26177172834091007,1191182336,3,b''
1737286240.6641214,21289,1737286240,663559816,,1,253,16,0,0,22,1,1,111,57995,2592685206000,1737286240658927908,b''
1737286240.6871614,21290,1737286240,686674279,,1,253,28,0,0,23,1,1,30,58066,13547886405751377861,4430153211581635147,4508003017864361647,26177169574243002,b''
1737286240.6878872,21291,1737286240,686849908,,1,253,28,0,0,24,1,1,33,10864,1444703891729387461,2517968256865715,18446744017874978827,26177168562192307,b''
1737286240.6880088,21292,1737286240,686991093,,1,253,31,0,0,25,1,1,1,57981,4855439153475746863,204916481449917487,92,19984723346456576,b''
1737286240.6881855,21293,1737286240,687016427,,1,253,4,0,0,26,1,1,125,45070,4855161873582658024,b''
1737286240.6882088,21294,1737286240,687036723,,1,253,6,0,0,27,1,1,152,24851,186610586484736,b''
1737286240.6906228,21295,1737286240,688643797,,1,253,21,0,0,28,1,1,62,32826,13812756135863238877,3157530378,13903812269,b''
1737286240.6907792,21296,1737286240,688677353,,1,253,5,0,0,29,1,1,42,39641,13812755570014486528,b''
1737286240.6907992,21297,1737286240,688700316,,1,253,19,0,0,30,1,1,74,29194,4473186849045169425,4559287178040086855,12885688323,b''
1737286240.691203,21298,1737286240,688742908,,1,253,12,0,0,31,1,1,36,27830,420530223458133130,88213099,b''
1737286240.6923025,21299,1737286240,690684816,,1,253,42,0,0,32,1,1,65,41262,422781857472942026,422216760131716077,65471464,0,0,65288,b''
1737286240.6924503,21300,1737286240,690761353,,1,253,29,0,0,33,1,1,27,17826,2592714086,18371586548367884245,1972339159269042,63988302345,b''
1737286240.6924703,21301,1737286240,690900371,,1,253,24,0,0,34,1,1,116,39236,9570183570493386,18403396016744365047,1089591344249962790,b''
1737286240.6925733,21302,1737286240,690922501,,1,253,14,0,0,35,1,1,29,27538,4895122236121780170,14289356193792,b''
1737286240.6926515,21303,1737286240,690980038,,1,253,44,0,0,36,1,1,24,48981,2592684000,3134951433469468304,28710756862672584,11543306400373145618,388153992951103495,20840448,b''
1737286240.6957653,21304,1737286240,694740316,,1,253,11,0,0,37,1,1,2,14729,1737286241410088,3134951433135689677,b''
1737286240.6957932,21305,1737286240,694814408,,1,253,28,0,0,38,1,1,163,54524,4341075194697530350,3134824369,4423577325719781376,11543306401024349278,b''
1737286240.6958125,21306,1737286240,694922390,,1,253,24,0,0,39,1,1,178,62354,13596168300953461616,4905251052099750195,3134951437764435599,b''
1737286240.695967,21307,1737286240,694949130,,1,253,4,0,0,40,1,1,168,57084,3274964992,b''
1737286240.6972272,21308,1737286240,696611001,,1,253,22,0,0,41,1,1,136,17781,3134951411994631817,4666781705423620557,3134788739771924580,b''
1737286240.6972566,21309,1737286240,696649704,,1,253,22,0,0,42,1,1,193,38182,4343941065351460185,4380401631128349533,3569117822976,b''
1737286240.6991313,21310,1737286240,698591630,,1,253,28,0,0,43,1,1,32,13517,13924021920499994577,13860999892926096549,13606435574915164910,11543306403184214281,b''
1737286240.699778,21311,1737286240,698862593,,1,253,20,0,0,44,1,1,241,642,2592721921,4692271232457304983,1102280181,b''
1737286240.7009501,21312,1737286240,700584982,,1,253,41,0,0,45,1,1,147,24786,73014444693,18446744069462327295,18446744073709551615,26177172834091007,1191182336,3,b''
1737286240.7645092,21313,1737286240,763626723,,1,253,16,0,0,46,1,1,111,22929,2592785167000,1737286240758959890,b''
1737286240.786409,21314,1737286240,785721945,,1,253,28,0,0,47,1,1,30,26081,13551746344399900713,4415799761592148162,13664941653782897076,26177171736316226,b''
1737286240.7877133,21315,1737286240,785952482,,1,253,28,0,0,48,1,1,33,17249,1444703883139452969,2518354803922357,18446744017874978912,26177168557473716,b''
1737286240.7877598,21316,1737286240,786132778,,1,253,31,0,0,49,1,1,1,22649,4855439153475746863,204353273798458415,92,19984723346456576,b''
1737286240.7882159,21317,1737286240,786209353,,1,253,4,0,0,50,1,1,125,58980,4855161873584361966,b''
1737286240.7882578,21318,1737286240,786238075,,1,253,6,0,0,51,1,1,152,63963,186610586484736,b''
1737286240.7883563,21319,1737286240,786466686,,1,253,21,0,0,52,1,1,62,52437,13818634455740563321,3166833377,13910224345,b''
1737286240.789341,21320,1737286240,788728741,,1,253,5,0,0,53,1,1,42,48005,13818633559176577024,b''
1737286240.789372,21321,1737286240,788785723,,1,253,19,0,0,54,1,1,74,24210,4469064668283313987,4558714173568226918,12885688322,b''
1737286240.789744,21322,1737286240,788967908,,1,253,12,0,0,55,1,1,36,13728,424189398155471504,101844371,b''
1737286240.7897742,21323,1737286240,789042019,,1,253,42,0,0,56,1,1,65,12849,422781857472942123,422216755836748781,65471464,0,0,65288,b''
1737286240.7914317,21324,1737286240,790728427,,1,253,29,0,0,57,1,1,27,60281,2592814037,15758479827075060,3942569533571117,63988302327,b''
1737286240.7918446,21325,1737286240,790951519,,1,253,24,0,0,58,1,1,116,37638,24488314386485294,18441678013760863339,1089591322774798629,b''
1737286240.7918699,21326,1737286240,790990260,,1,253,14,0,0,59,1,1,29,56650,4895124752972615726,14289356193792,b''
1737286240.7919753,21327,1737286240,791088908,,1,253,44,0,0,60,1,1,24,51573,2592684000,3134951433469468304,28710756862672584,11543306400373145618,388153992951103495,20840448,b''
1737286240.7955244,21328,1737286240,794751815,,1,253,11,0,0,61,1,1,2,38641,1737286241510059,3134951433135689777,b''
1737286240.7958176,21329,1737286240,795079778,,1,253,28,0,0,62,1,1,163,2599,4341080894119133528,3134826488,4423577325719781376,11543306401024168276,b''
1737286240.795847,21330,1737286240,795154556,,1,253,24,0,0,63,1,1,178,15931,13611255868232730766,4905229237961020569,3134951442059402893,b''
1737286240.79587,21331,1737286240,795190371,,1,253,4,0,0,64,1,1,168,19929,3274964992,b''
1737286240.7960808,21332,1737286240,795256167,,1,253,22,0,0,65,1,1,136,37790,3134951420584566407,4667589601656900050,3134788739771924580,b''
1737286240.7974205,21333,1737286240,796685575,,1,253,22,0,0,66,1,1,193,17734,4343941065351460185,4366522074939534529,3569117822976,b''
1737286240.7974687,21334,1737286240,796736945,,1,253,28,0,0,67,1,1,32,55400,13924088050111451187,13862494030443992930,13564909696498038992,11543306403183678361,b''
1737286240.7980769,21335,1737286240,797169112,,1,253,20,0,0,68,1,1,241,59993,2592819642,4695724476355769484,1100575200,b''
1737286240.7991743,21336,1737286240,798631760,,1,253,41,0,0,69,1,1,147,41764,73014444693,18446744069462196223,18446744073709551615,26177172834091007,1191182336,3,b''
1737286240.8642488,21337,1737286240,863631390,,1,253,16,0,0,70,1,1,111,33863,2592885232000,1737286240858963593,b''
1737286240.8873482,21338,1737286240,886748890,,1,253,9,0,0,71,1,1,0,6224,421371347260669956,1737286240858963459,b''
1737286240.888892,21339,1737286240,886994797,,1,253,28,0,0,72,1,1,30,30262,13564256471736619149,4412849539965636931,4501844756323807485,26177169569451887,b''
1737286240.8890676,21340,1737286240,887084834,,1,253,28,0,0,73,1,1,33,9128,1444703878844485773,2518655451633077,844377685493931,26177168556556221,b''
1737286240.8894134,21341,1737286240,887247204,,1,253,31,0,0,74,1,1,1,55329,4855439153475746863,202664582851984431,92,19984723346456576,b''
1737286240.8898478,21342,1737286240,888767352,,1,253,4,0,0,75,1,1,125,35491,4855161873581019621,b''
1737286240.8914392,21343,1737286240,890742130,,1,253,6,0,0,76,1,1,152,16593,186610586484736,b''
1737286240.8914752,21344,1737286240,890802390,,1,253,21,0,0,77,1,1,62,480,13823958037641271154,3170932408,13914203280,b''
1737286240.8916001,21345,1737286240,890835093,,1,253,5,0,0,78,1,1,42,24463,13823957394478268416,b''
1737286240.8918216,21346,1737286240,890877260,,1,253,19,0,0,79,1,1,74,26195,4464585038866794522,4551746796016278405,12885753858,b''
1737286240.8918507,21347,1737286240,891050408,,1,253,12,0,0,80,1,1,36,65467,413775365183159235,77858514,b''
