Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,voltage,temperature,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage_0,location,serial_number
1729690891.1229289,1616,1729690890,983742692,,0.020999999716877937,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.020999999716877937,id0,
1729690891.1234024,1617,1729690891,83716674,,0.020999999716877937,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.020999999716877937,id0,
1729690891.1732438,1618,1729690891,172380414,,0.019999999552965164,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.019999999552965164,id0,
1729690891.2721367,1619,1729690891,271394081,,0.01600000075995922,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.01600000075995922,id0,
1729690891.387133,1620,1729690891,386065933,,0.019999999552965164,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.019999999552965164,id0,
1729690891.4722526,1621,1729690891,471819822,,0.01600000075995922,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.01600000075995922,id0,
1729690891.5800884,1622,1729690891,579139025,,0.014000000432133675,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.014000000432133675,id0,
1729690891.6742902,1623,1729690891,673781081,,0.020999999716877937,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.020999999716877937,id0,
1729690891.777298,1624,1729690891,775991377,,0.017999999225139618,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.017999999225139618,id0,
1729690891.8743927,1625,1729690891,872139877,,0.01600000075995922,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.01600000075995922,id0,
1729690891.9698694,1626,1729690891,968073340,,0.020999999716877937,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.020999999716877937,id0,
1729690892.0727775,1627,1729690892,71060562,,0.02199999988079071,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.02199999988079071,id0,
1729690892.1700332,1628,1729690892,169047877,,0.009999999776482582,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.009999999776482582,id0,
1729690892.270254,1629,1729690892,269822081,,0.01899999938905239,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.01899999938905239,id0,
1729690892.371092,1630,1729690892,370820136,,0.014999999664723873,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.014999999664723873,id0,
1729690892.4706388,1631,1729690892,469468784,,0.019999999552965164,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.019999999552965164,id0,
1729690892.5719137,1632,1729690892,570998228,,0.014999999664723873,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.014999999664723873,id0,
1729690892.6803641,1633,1729690892,679106802,,0.01600000075995922,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.01600000075995922,id0,
1729690892.7723243,1634,1729690892,771122025,,0.02199999988079071,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.02199999988079071,id0,
1729690892.872898,1635,1729690892,872234895,,0.014999999664723873,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.014999999664723873,id0,
1729690892.9901571,1636,1729690892,989052580,,0.014999999664723873,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.014999999664723873,id0,
1729690893.0800624,1637,1729690893,79295450,,0.014999999664723873,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.014999999664723873,id0,
1729690893.1702807,1638,1729690893,169347654,,0.020999999716877937,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.020999999716877937,id0,
1729690893.2698717,1639,1729690893,269120450,,0.017999999225139618,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.017999999225139618,id0,
1729690893.3695972,1640,1729690893,369056691,,0.013000000268220901,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.013000000268220901,id0,
1729690893.4695303,1641,1729690893,469050339,,0.013000000268220901,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.013000000268220901,id0,
1729690893.5697865,1642,1729690893,569098302,,0.010999999940395355,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.010999999940395355,id0,
1729690893.6679478,1643,1729690893,667289969,,0.020999999716877937,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.020999999716877937,id0,
1729690893.7716033,1644,1729690893,771101450,,0.013000000268220901,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.013000000268220901,id0,
1729690893.868144,1645,1729690893,867151857,,0.014000000432133675,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.014000000432133675,id0,
1729690893.9691272,1646,1729690893,967644191,,0.017999999225139618,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.017999999225139618,id0,
1729690894.0739174,1647,1729690894,73169024,,0.012000000104308128,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.012000000104308128,id0,
1729690894.1698983,1648,1729690894,169330672,,0.014999999664723873,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.014999999664723873,id0,
1729690894.2751484,1649,1729690894,273810635,,0.013000000268220901,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.013000000268220901,id0,
1729690894.3697646,1650,1729690894,369212153,,0.013000000268220901,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.013000000268220901,id0,
1729690894.471181,1651,1729690894,470454542,,0.014999999664723873,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.014999999664723873,id0,
1729690894.571271,1652,1729690894,570459653,,0.017000000923871994,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.017000000923871994,id0,
1729690894.6713111,1653,1729690894,670517894,,0.014999999664723873,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.014999999664723873,id0,
1729690894.7714093,1654,1729690894,770495190,,0.013000000268220901,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.013000000268220901,id0,
1729690894.870509,1655,1729690894,868625116,,0.006000000052154064,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,0.006000000052154064,id0,
