Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,fluid_pressure,variance
1729690891.1188693,1606,1729690890,63123008,base_link,47703.961181640625,0.0
1729690891.119182,1607,1729690890,160123008,base_link,47702.60925292969,0.0
1729690891.119415,1608,1729690890,261123008,base_link,47708.49914550781,0.0
1729690891.1196043,1609,1729690890,360123008,base_link,47702.30407714844,0.0
1729690891.119905,1610,1729690890,459123008,base_link,47702.734375,0.0
1729690891.1200924,1611,1729690890,566123008,base_link,47703.17077636719,0.0
1729690891.120382,1612,1729690890,664123008,base_link,47704.73327636719,0.0
1729690891.120605,1613,1729690890,761123008,base_link,47702.31018066406,0.0
1729690891.121114,1614,1729690890,865123008,base_link,47701.7333984375,0.0
1729690891.1215222,1615,1729690890,968123008,base_link,47700.49743652344,0.0
1729690891.121817,1616,1729690891,71123008,base_link,47700.51574707031,0.0
1729690891.1688766,1617,1729690891,164123008,base_link,47699.26452636719,0.0
1729690891.265955,1618,1729690891,263123008,base_link,47702.33459472656,0.0
1729690891.3738968,1619,1729690891,372123008,base_link,47698.90441894531,0.0
1729690891.4624507,1620,1729690891,458123008,base_link,47698.91357421875,0.0
1729690891.5711548,1621,1729690891,568123008,base_link,47701.483154296875,0.0
1729690891.661913,1622,1729690891,661121216,base_link,47701.287841796875,0.0
1729690891.7639275,1623,1729690891,760119424,base_link,47703.81774902344,0.0
1729690891.862922,1624,1729690891,860119424,base_link,47706.55212402344,0.0
1729690891.9608006,1625,1729690891,958115584,base_link,47701.27868652344,0.0
1729690892.0601573,1626,1729690892,58113536,base_link,47699.26452636719,0.0
1729690892.1605842,1627,1729690892,158113280,base_link,47703.42712402344,0.0
1729690892.259585,1628,1729690892,258113024,base_link,47707.037353515625,0.0
1729690892.360123,1629,1729690892,358112768,base_link,47710.406494140625,0.0
1729690892.459807,1630,1729690892,458112768,base_link,47704.547119140625,0.0
1729690892.5609186,1631,1729690892,558113024,base_link,47707.57751464844,0.0
1729690892.665887,1632,1729690892,663113792,base_link,47710.17150878906,0.0
1729690892.7606199,1633,1729690892,758114560,base_link,47708.404541015625,0.0
1729690892.860963,1634,1729690892,858113792,base_link,47702.81066894531,0.0
1729690892.974504,1635,1729690892,958113280,base_link,47701.74255371094,0.0
1729690893.0725198,1636,1729690893,60113280,base_link,47709.405517578125,0.0
1729690893.165645,1637,1729690893,158113280,base_link,47709.39025878906,0.0
1729690893.2649977,1638,1729690893,258113280,base_link,47704.23278808594,0.0
1729690893.361616,1639,1729690893,358113536,base_link,47704.132080078125,0.0
1729690893.4612844,1640,1729690893,458110720,base_link,47706.96716308594,0.0
1729690893.5600777,1641,1729690893,558110464,base_link,47709.765625,0.0
1729690893.6599936,1642,1729690893,658110208,base_link,47703.78112792969,0.0
1729690893.761306,1643,1729690893,758110464,base_link,47708.67919921875,0.0
1729690893.8619401,1644,1729690893,858109696,base_link,47708.97521972656,0.0
1729690893.9615345,1645,1729690893,958108672,base_link,47708.123779296875,0.0
1729690894.0621972,1646,1729690894,59108160,base_link,47704.6630859375,0.0
1729690894.1626294,1647,1729690894,159109440,base_link,47708.18786621094,0.0
1729690894.264079,1648,1729690894,261109696,base_link,47705.2734375,0.0
1729690894.363864,1649,1729690894,359109440,base_link,47709.429931640625,0.0
1729690894.4622521,1650,1729690894,459107648,base_link,47708.67919921875,0.0
1729690894.5631924,1651,1729690894,562108672,base_link,47710.107421875,0.0
1729690894.6650593,1652,1729690894,662106112,base_link,47708.099365234375,0.0
1729690894.763241,1653,1729690894,760105600,base_link,47707.29675292969,0.0
1729690894.864133,1654,1729690894,860105344,base_link,47712.04528808594,0.0
1729690894.9655557,1655,1729690894,962103552,base_link,47710.51330566406,0.0
1729690895.0608153,1656,1729690895,58103552,base_link,47713.43688964844,0.0
1729690895.1730669,1657,1729690895,171101504,base_link,47711.773681640625,0.0
1729690895.261444,1658,1729690895,258102016,base_link,47712.53662109375,0.0
1729690895.3621464,1659,1729690895,358101248,base_link,47708.7646484375,0.0
1729690895.4650686,1660,1729690895,461102528,base_link,47709.771728515625,0.0
1729690895.5623333,1661,1729690895,559100736,base_link,47709.53674316406,0.0
1729690895.6612883,1662,1729690895,659098944,base_link,47710.60791015625,0.0
1729690895.7624364,1663,1729690895,759097408,base_link,47708.123779296875,0.0
1729690895.8666809,1664,1729690895,860098432,base_link,47711.28845214844,0.0
1729690895.9620876,1665,1729690895,960093056,base_link,47708.47473144531,0.0
1729690896.0597346,1666,1729690896,58088704,base_link,47709.53674316406,0.0
1729690896.1629796,1667,1729690896,160086144,base_link,47709.80224609375,0.0
1729690896.2619085,1668,1729690896,260084608,base_link,47705.56945800781,0.0
1729690896.3598726,1669,1729690896,358080512,base_link,47708.87451171875,0.0
1729690896.4601233,1670,1729690896,458080000,base_link,47708.99963378906,0.0
1729690896.5601563,1671,1729690896,558079232,base_link,47706.17980957031,0.0
1729690896.6615846,1672,1729690896,658078720,base_link,47704.55322265625,0.0
1729690896.7624154,1673,1729690896,759078464,base_link,47706.671142578125,0.0
1729690896.8636584,1674,1729690896,860076160,base_link,47704.37316894531,0.0
1729690896.982965,1675,1729690896,963070016,base_link,47699.27978515625,0.0
1729690897.0623605,1676,1729690897,61066432,base_link,47702.593994140625,0.0
1729690897.1632624,1677,1729690897,161066432,base_link,47703.86657714844,0.0
1729690897.2606895,1678,1729690897,259064896,base_link,47702.52990722656,0.0
1729690897.3615212,1679,1729690897,359064896,base_link,47705.04455566406,0.0
1729690897.4600103,1680,1729690897,457067712,base_link,47701.13220214844,0.0
1729690897.5635939,1681,1729690897,561065664,base_link,47706.99768066406,0.0
1729690897.6607146,1682,1729690897,659065920,base_link,47702.58483886719,0.0
1729690897.760603,1683,1729690897,759066688,base_link,47699.62463378906,0.0
