Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1729690891.1627598,1617,1729690891,161159489,,1.541319489479065,1.5391215085983276,39,0.1899999976158142,536.5199584960938,-0.08228126168251038
1729690891.2563562,1618,1729690891,255894970,,1.4334490299224854,1.428324580192566,38,0.1899999976158142,536.5399780273438,-0.12109821289777756
1729690891.3723416,1619,1729690891,371046174,,1.3075125217437744,1.2997210025787354,37,0.18000000715255737,536.5599975585938,-0.14252932369709015
1729690891.4620504,1620,1729690891,459300711,,1.2102341651916504,1.2054345607757568,35,0.1899999976158142,536.5700073242188,-0.10767532885074615
1729690891.5628335,1621,1729690891,561286451,,1.1177183389663696,1.1076695919036865,34,0.18000000715255737,536.5800170898438,-0.14953996241092682
1729690891.6606364,1622,1729690891,659045433,,1.0363712310791016,1.0262690782546997,33,0.18000000715255737,536.5800170898438,-0.14435052871704102
1729690891.7614453,1623,1729690891,758956396,,0.9788846969604492,0.9753825068473816,32,0.1899999976158142,536.5700073242188,-0.08272892981767654
1729690891.860265,1624,1729690891,858878951,,0.9708260297775269,0.9598090648651123,30,0.18000000715255737,536.5700073242188,-0.14584112167358398
1729690891.9575903,1625,1729690891,955885692,,0.9272896647453308,0.9230604767799377,28,0.17000000178813934,536.5599975585938,-0.0884624719619751
1729690892.058115,1626,1729690892,56958303,,0.928361713886261,0.9256426692008972,26,0.17000000178813934,536.5499877929688,-0.07100095599889755
1729690892.1577704,1627,1729690892,155943136,,0.9201745986938477,0.9155610203742981,22,0.17000000178813934,536.5599975585938,-0.09202896058559418
1729690892.257456,1628,1729690892,256946395,,0.8973183035850525,0.8956174850463867,18,0.1599999964237213,536.5599975585938,-0.05522116273641586
1729690892.3575492,1629,1729690892,356917969,,0.8698834776878357,0.8656297922134399,15,0.1599999964237213,536.5599975585938,-0.08591990172863007
1729690892.457366,1630,1729690892,456890784,,0.8167434334754944,0.8160274624824524,10,0.1599999964237213,536.5399780273438,-0.03419051319360733
1729690892.5572019,1631,1729690892,556043303,,0.8021118640899658,0.7973948121070862,6,0.1599999964237213,536.5199584960938,-0.08686180412769318
1729690892.6642869,1632,1729690892,661110932,,0.7652310132980347,0.7646105885505676,2,0.1599999964237213,536.510009765625,-0.030808301642537117
1729690892.758845,1633,1729690892,756049432,,0.7166438102722168,0.716541051864624,357,0.1599999964237213,536.47998046875,-0.012137392535805702
1729690892.8582215,1634,1729690892,857313080,,0.6814307570457458,0.6797441244125366,353,0.1599999964237213,536.4599609375,-0.04791421815752983
1729690892.9752522,1635,1729690892,957872376,,0.6479401588439941,0.6403616070747375,348,0.1599999964237213,536.4500122070312,-0.09881052374839783
1729690893.0640333,1636,1729690893,58685802,,0.6151833534240723,0.6100601553916931,343,0.1599999964237213,536.4400024414062,-0.07922831177711487
1729690893.1592252,1637,1729690893,156360339,,0.5792689919471741,0.5789651870727539,340,0.17000000178813934,536.4400024414062,0.018756631761789322
1729690893.2579246,1638,1729690893,256153376,,0.5870002508163452,0.5820763111114502,336,0.18000000715255737,536.4299926757812,-0.07587182521820068
1729690893.358306,1639,1729690893,357185969,,0.6116396188735962,0.6116394400596619,333,0.18000000715255737,536.4199829101562,-0.00037018186412751675
1729690893.45806,1640,1729690893,457101154,,0.7165964841842651,0.7159742712974548,330,0.18000000715255737,536.4199829101562,0.02985576167702675
1729690893.557915,1641,1729690893,557221283,,0.8083456158638,0.808109700679779,326,0.17000000178813934,536.4199829101562,0.019527748227119446
1729690893.65846,1642,1729690893,657230024,,0.926173210144043,0.9246397614479065,323,0.17000000178813934,536.4099731445312,0.05327402427792549
1729690893.757356,1643,1729690893,756304820,,0.9944566488265991,0.9916802048683167,320,0.1599999964237213,536.4099731445312,0.07425844669342041
1729690893.8585472,1644,1729690893,857389950,,0.9878414273262024,0.9809491038322449,318,0.15000000596046448,536.4099731445312,0.11648806929588318
1729690893.9589527,1645,1729690893,957317450,,0.9464322328567505,0.9435157775878906,316,0.1599999964237213,536.3999633789062,0.07424147427082062
1729690894.0587716,1646,1729690894,57858709,,0.8404361605644226,0.8404028415679932,313,0.18000000715255737,536.3900146484375,0.007486950606107712
1729690894.1585214,1647,1729690894,157353765,,0.7497991919517517,0.7473633885383606,311,0.1899999976158142,536.3900146484375,-0.06038893014192581
1729690894.2613232,1648,1729690894,260252283,,0.7097125053405762,0.7080059051513672,309,0.1899999976158142,536.3800048828125,-0.0491892471909523
