Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,dgps_numch,dgps_age
1729690891.1181843,1603,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.1185627,1604,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.1186507,1605,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.120825,1606,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.1214983,1607,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.121919,1608,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.122778,1609,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.1228461,1610,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.1229157,1611,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.1229856,1612,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.123118,1613,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.1232889,1614,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.1273713,1615,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.1275957,1616,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
1729690891.169401,1617,1729689916,894123008,/wgs84,0,0,0,0,65535,65535,0,0,0,2147483647,4294967295,4294967295,4294967295,-1,0,0
