Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1729690891.1176424,583,1729690889,354123008,base_link,0,1,33.637064,72.9913113,489.7758929085934,1.8496000000000004,0.0,0.0,0.0,1.8496000000000004,0.0,0.0,0.0,2.965284,2
1729690891.1177118,584,1729690889,453123008,base_link,0,1,33.6370645,72.9913117,489.745897561873,1.8496000000000004,0.0,0.0,0.0,1.8496000000000004,0.0,0.0,0.0,2.965284,2
1729690891.1178458,585,1729690889,553123008,base_link,0,1,33.6370652,72.9913121,489.7159034410065,1.841449,0.0,0.0,0.0,1.841449,0.0,0.0,0.0,2.968729,2
1729690891.117977,586,1729690889,656123008,base_link,0,1,33.6370661,72.9913126,489.6959109431647,1.841449,0.0,0.0,0.0,1.841449,0.0,0.0,0.0,2.968729,2
1729690891.1182356,587,1729690889,753123008,base_link,0,1,33.6370672,72.9913132,489.67592006835565,1.836025,0.0,0.0,0.0,1.836025,0.0,0.0,0.0,2.9721759999999997,2
1729690891.1184182,588,1729690889,853123008,base_link,0,1,33.6370685,72.9913139,489.6659308165884,1.836025,0.0,0.0,0.0,1.836025,0.0,0.0,0.0,2.9721759999999997,2
1729690891.118787,589,1729690889,956123008,base_link,0,1,33.6370702,72.9913146,489.665944016566,1.830609,0.0,0.0,0.0,1.830609,0.0,0.0,0.0,2.9549610000000004,2
1729690891.119444,590,1729690890,58123008,base_link,0,1,33.6370719,72.9913154,489.6759576137505,1.830609,0.0,0.0,0.0,1.830609,0.0,0.0,0.0,2.9549610000000004,2
1729690891.1197588,591,1729690890,155123008,base_link,0,1,33.6370737,72.9913162,489.685971823908,1.819801,0.0,0.0,0.0,1.819801,0.0,0.0,0.0,2.937796,2
1729690891.1201608,592,1729690890,253123008,base_link,0,1,33.6370756,72.9913169,489.69598624987316,1.819801,0.0,0.0,0.0,1.819801,0.0,0.0,0.0,2.937796,2
1729690891.1205142,593,1729690890,353123008,base_link,0,1,33.6370776,72.9913177,489.69600168599385,1.8117160000000003,0.0,0.0,0.0,1.8117160000000003,0.0,0.0,0.0,2.937796,2
1729690891.1209996,594,1729690890,454123008,base_link,0,1,33.6370795,72.9913185,489.70601650922526,1.8117160000000003,0.0,0.0,0.0,1.8117160000000003,0.0,0.0,0.0,2.937796,2
1729690891.1253235,595,1729690890,556123008,base_link,0,1,33.6370814,72.9913192,489.72603093532905,1.8090249999999999,0.0,0.0,0.0,1.8090249999999999,0.0,0.0,0.0,2.9446559999999997,2
1729690891.1263664,596,1729690890,656123008,base_link,0,1,33.6370833,72.99132,489.73604575865306,1.8090249999999999,0.0,0.0,0.0,1.8090249999999999,0.0,0.0,0.0,2.9446559999999997,2
1729690891.1264708,597,1729690890,753123008,base_link,0,1,33.637085,72.9913206,489.7460585617784,1.8063360000000002,0.0,0.0,0.0,1.8063360000000002,0.0,0.0,0.0,2.951524,2
1729690891.1265655,598,1729690890,857123008,base_link,0,1,33.6370868,72.9913211,489.75607158071,1.8063360000000002,0.0,0.0,0.0,1.8063360000000002,0.0,0.0,0.0,2.951524,2
1729690891.12686,599,1729690890,960123008,base_link,0,1,33.6370886,72.9913215,489.7660842025007,1.8036489999999998,0.0,0.0,0.0,1.8036489999999998,0.0,0.0,0.0,2.9583999999999997,2
1729690891.126925,600,1729690891,58123008,base_link,0,1,33.6370901,72.9913218,489.77609458829374,1.8036489999999998,0.0,0.0,0.0,1.8036489999999998,0.0,0.0,0.0,2.9583999999999997,2
1729690891.158672,601,1729690891,155123008,base_link,0,1,33.6370916,72.9913219,489.7961041797518,1.7956000000000003,0.0,0.0,0.0,1.7956000000000003,0.0,0.0,0.0,2.961841,2
1729690891.254851,602,1729690891,253123008,base_link,0,1,33.637093,72.9913221,489.81611355545755,1.7956000000000003,0.0,0.0,0.0,1.7956000000000003,0.0,0.0,0.0,2.961841,2
1729690891.3605042,603,1729690891,358123008,base_link,0,1,33.6370944,72.991322,489.83612173964076,1.7848960000000003,0.0,0.0,0.0,1.7848960000000003,0.0,0.0,0.0,2.965284,2
1729690891.4611015,604,1729690891,453123008,base_link,0,1,33.6370957,72.9913218,489.8461289137028,1.7848960000000003,0.0,0.0,0.0,1.7848960000000003,0.0,0.0,0.0,2.965284,2
1729690891.5564756,605,1729690891,554123008,base_link,0,1,33.6370969,72.9913215,489.85613507763856,1.776889,0.0,0.0,0.0,1.776889,0.0,0.0,0.0,2.9756250000000004,2
1729690891.657228,606,1729690891,655121216,base_link,0,1,33.637098,72.9913211,489.85614023144404,1.776889,0.0,0.0,0.0,1.776889,0.0,0.0,0.0,2.9756250000000004,2
1729690891.7581363,607,1729690891,755119424,base_link,0,1,33.6370992,72.9913207,489.8461459982157,1.771561,0.0,0.0,0.0,1.771561,0.0,0.0,0.0,2.9859839999999997,2
