Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15
1729690892.9750519,1635,1729690892,956295280,,1150,1259,1922,1802,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.0639606,1636,1729690893,58265280,,1476,1150,1712,1749,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.1602075,1637,1729690893,155823280,,1150,1245,1654,1874,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.2583659,1638,1729690893,256047280,,1205,1150,1888,1830,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.3583837,1639,1729690893,356550536,,1504,1150,1787,1772,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.458241,1640,1729690893,456408720,,1407,1150,1745,1854,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.5587282,1641,1729690893,556638464,,1150,1491,1896,1705,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.6589763,1642,1729690893,656451208,,1453,1150,1757,1807,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.7619555,1643,1729690893,758296464,,1150,1201,1934,1788,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.8584552,1644,1729690893,856457696,,1150,1321,1750,1834,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.958766,1645,1729690893,956322672,,1354,1150,1661,1770,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.0611393,1646,1729690894,59250160,,1404,1150,1802,1817,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.158781,1647,1729690894,156733440,,1183,1150,1931,1844,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.2620254,1648,1729690894,259302696,,1460,1150,1791,1824,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.3591995,1649,1729690894,356706440,,1150,1384,1830,1785,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.4606373,1650,1729690894,457640648,,1150,1185,1874,1870,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.5613372,1651,1729690894,559298672,,1150,1193,1840,1915,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.658733,1652,1729690894,657504112,,1472,1150,1805,1851,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.7623715,1653,1729690894,760075600,,1330,1150,1811,1915,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.8599734,1654,1729690894,857757344,,1150,1314,1866,1891,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.9594674,1655,1729690894,958187552,,1179,1150,1937,1926,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.0595186,1656,1729690895,55808552,,1150,1425,1933,1826,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.1719582,1657,1729690895,171208504,,1150,1437,1936,1789,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.2621922,1658,1729690895,258623016,,1398,1316,1839,1854,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.3616598,1659,1729690895,356698248,,1457,1434,1857,1787,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.46059,1660,1729690895,459440528,,1404,1505,1803,1795,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.560692,1661,1729690895,556836736,,1502,1350,1791,1771,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.658579,1662,1729690895,657499944,,1375,1410,1826,1794,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.7615173,1663,1729690895,759515408,,1417,1363,1915,1788,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.8647506,1664,1729690895,857757432,,1289,1401,1888,1823,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.9609346,1665,1729690895,957826056,,1381,1256,1846,1855,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.0575476,1666,1729690896,55520704,,1295,1390,1856,1853,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.1591778,1667,1729690896,158424144,,1350,1302,1879,1809,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.262199,1668,1729690896,258460608,,1316,1357,1832,1864,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.3590672,1669,1729690896,355612512,,1324,1338,1850,1842,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.4592524,1670,1729690896,456220000,,1354,1294,1818,1865,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.5574245,1671,1729690896,555797232,,1326,1314,1866,1798,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.6586854,1672,1729690896,656207720,,1213,1388,1876,1758,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.7584238,1673,1729690896,756853464,,1273,1401,1809,1831,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.862917,1674,1729690896,858285160,,1400,1300,1784,1836,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.9748743,1675,1729690896,961423016,,1401,1350,1736,1875,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.0605361,1676,1729690897,58856432,,1447,1237,1787,1847,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.1611311,1677,1729690897,158837432,,1210,1224,1907,1761,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.258325,1678,1729690897,257078896,,1493,1150,1757,1845,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.361048,1679,1729690897,358474896,,1150,1232,1895,1804,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.4564397,1680,1729690897,455447712,,1449,1150,1782,1766,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.560466,1681,1729690897,559432664,,1255,1150,1722,1873,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.6585155,1682,1729690897,656828920,,1150,1211,1945,1782,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.7598953,1683,1729690897,759489688,,1620,1150,1583,1789,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.8582618,1684,1729690897,857066992,,1150,1193,1865,1771,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.9616933,1685,1729690897,959829712,,1692,1150,1516,1759,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.059438,1686,1729690898,55834968,,1165,1150,1874,1769,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.1576989,1687,1729690898,156776432,,1331,1150,1859,1730,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.2643347,1688,1729690898,256705040,,1558,1150,1725,1663,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.3605294,1689,1729690898,357213528,,1615,1150,1604,1701,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.457961,1690,1729690898,456727040,,1624,1150,1463,1788,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.5601935,1691,1729690898,558203968,,1150,1381,1864,1700,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.659975,1692,1729690898,657414664,,1150,1313,1835,1775,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.7613099,1693,1729690898,756424664,,1150,1340,1923,1762,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.858849,1694,1729690898,857433432,,1218,1150,1885,1794,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.957501,1695,1729690898,956523176,,1400,1150,1834,1824,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.0675223,1696,1729690899,56267056,,1507,1150,1800,1796,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.1585667,1697,1729690899,157384032,,1515,1150,1754,1766,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.2602355,1698,1729690899,259072080,,1550,1150,1655,1841,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.3587012,1699,1729690899,358017520,,1541,1150,1670,1883,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.458731,1700,1729690899,457225864,,1471,1210,1800,1847,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.5566516,1701,1729690899,555732768,,1345,1385,1859,1787,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.6601071,1702,1729690899,658206512,,1425,1291,1868,1769,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.761237,1703,1729690899,759389536,,1305,1414,1893,1738,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.858642,1704,1729690899,856764072,,1398,1364,1905,1739,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.9602575,1705,1729690899,958519048,,1422,1354,1855,1795,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.0604527,1706,1729690900,58440048,,1451,1307,1823,1827,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.1592686,1707,1729690900,157108488,,1410,1312,1888,1760,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.263811,1708,1729690900,261256648,,1389,1285,1853,1794,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.356593,1709,1729690900,355208808,,1337,1332,1826,1818,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.4596794,1710,1729690900,457386248,,1322,1364,1872,1768,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.560544,1711,1729690900,559045568,,1289,1377,1890,1739,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.6588068,1712,1729690900,656386568,,1437,1177,1755,1868,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.7592168,1713,1729690900,758364880,,1334,1314,1863,1757,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.8616617,1714,1729690900,859767248,,1422,1181,1790,1823,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.9605436,1715,1729690900,959086248,,1374,1283,1891,1716,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.0600588,1716,1729690901,58413248,,1301,1370,1863,1747,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.1635432,1717,1729690901,162129808,,1414,1258,1742,1870,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.2653804,1718,1729690901,263449808,,1451,1150,1736,1870,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.3633895,1719,1729690901,362158136,,1308,1319,1895,1709,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.4665391,1720,1729690901,464095344,,1218,1377,1896,1719,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.562507,1721,1729690901,559574088,,1315,1278,1792,1844,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.659956,1722,1729690901,658006904,,1196,1378,1920,1708,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.7585552,1723,1729690901,756838928,,1242,1326,1875,1763,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.857727,1724,1729690901,856390952,,1317,1205,1760,1876,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.9601548,1725,1729690901,958062184,,1150,1453,1920,1765,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.0591629,1726,1729690902,57143856,,1335,1150,1842,1802,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.1603823,1727,1729690902,158715600,,1569,1150,1593,1874,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.259962,1728,1729690902,257719832,,1495,1150,1712,1839,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.3586624,1729,1729690902,356460112,,1338,1150,1831,1774,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.467377,1730,1729690902,458216552,,1162,1153,1743,1908,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.56413,1731,1729690902,557034296,,1150,1299,1879,1713,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.6606803,1732,1729690902,657972040,,1359,1150,1708,1858,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.763087,1733,1729690902,759666272,,1438,1150,1768,1777,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.8593888,1734,1729690902,858473760,,1311,1150,1693,1906,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.9589665,1735,1729690902,957361992,,1411,1150,1779,1827,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.0576918,1736,1729690903,55826408,,1150,1419,1937,1679,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.158708,1737,1729690903,157036176,,1150,1245,1864,1785,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.2576618,1738,1729690903,256034968,,1418,1150,1706,1873,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.3592994,1739,1729690903,357624920,,1282,1150,1842,1804,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.4593523,1740,1729690903,456748456,,1314,1150,1716,1898,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.5606723,1741,1729690903,557756640,,1415,1150,1832,1814,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.658254,1742,1729690903,656717360,,1249,1258,1736,1875,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.7604573,1743,1729690903,758099032,,1454,1150,1817,1806,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.8590384,1744,1729690903,857447216,,1239,1241,1738,1875,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.9608593,1745,1729690903,956585960,,1559,1150,1587,1866,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.0573127,1746,1729690904,55344168,,1456,1150,1787,1828,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.162313,1747,1729690904,156724912,,1279,1150,1723,1896,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.2578318,1748,1729690904,256470192,,1521,1150,1678,1853,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.3621562,1749,1729690904,360209376,,1161,1150,1703,1877,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.4594421,1750,1729690904,456773912,,1150,1231,1826,1794,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.5589523,1751,1729690904,557737888,,1150,1355,1863,1780,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.6580331,1752,1729690904,656776096,,1479,1150,1743,1817,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.7599337,1753,1729690904,758059352,,1150,1372,1892,1742,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.861115,1754,1729690904,859738792,,1150,1339,1883,1720,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.9589589,1755,1729690904,956598280,,1244,1239,1754,1821,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.0603418,1756,1729690905,58363744,,1447,1150,1763,1851,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.1587005,1757,1729690905,156655256,,1239,1338,1818,1778,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.2576973,1758,1729690905,256345792,,1381,1243,1816,1798,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.3651896,1759,1729690905,359718536,,1295,1383,1868,1767,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.4578469,1760,1729690905,456419280,,1299,1380,1882,1750,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.5594156,1761,1729690905,557383464,,1424,1225,1799,1850,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.6582973,1762,1729690905,656416208,,1251,1376,1875,1786,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.759719,1763,1729690905,757779232,,1396,1158,1818,1852,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.859829,1764,1729690905,857651952,,1257,1319,1863,1813,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.9582534,1765,1729690905,956379464,,1150,1365,1914,1758,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.058059,1766,1729690906,56507624,,1340,1173,1740,1927,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.159828,1767,1729690906,157634136,,1420,1150,1801,1840,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.2580636,1768,1729690906,256991048,,1295,1251,1874,1797,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.3571215,1769,1729690906,355823328,,1348,1232,1836,1833,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.4592872,1770,1729690906,457597256,,1511,1150,1723,1883,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.559214,1771,1729690906,556585512,,1313,1336,1888,1752,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.65864,1772,1729690906,656338624,,1443,1168,1764,1876,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.7572925,1773,1729690906,755346784,,1330,1353,1835,1816,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.8647056,1774,1729690906,862756224,,1376,1271,1867,1775,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.9613645,1775,1729690906,959047520,,1322,1340,1823,1823,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.057703,1776,1729690907,55412520,,1400,1256,1754,1881,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.1596334,1777,1729690907,157360584,,1343,1327,1840,1805,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.2626295,1778,1729690907,261151952,,1406,1213,1758,1879,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.3624928,1779,1729690907,359678576,,1250,1369,1913,1711,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.4626443,1780,1729690907,461033760,,1452,1150,1703,1911,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.5646152,1781,1729690907,562683552,,1295,1350,1842,1792,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.6659248,1782,1729690907,664301736,,1383,1308,1821,1817,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.7676136,1783,1729690907,765676272,,1438,1259,1796,1844,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.866886,1784,1729690907,864488224,,1441,1248,1766,1871,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.9593742,1785,1729690907,957169480,,1287,1408,1813,1832,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.0584383,1786,1729690908,56660080,,1328,1354,1877,1775,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.1579661,1787,1729690908,155584752,,1413,1209,1799,1863,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.2596686,1788,1729690908,257562960,,1187,1401,1915,1737,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.3601725,1789,1729690908,358141984,,1377,1164,1843,1804,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.4593625,1790,1729690908,457577264,,1511,1150,1710,1886,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.5587063,1791,1729690908,556636008,,1247,1373,1891,1739,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.660021,1792,1729690908,657606680,,1358,1282,1795,1842,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.7605004,1793,1729690908,756668448,,1245,1388,1887,1743,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.859551,1794,1729690908,855730352,,1339,1293,1739,1888,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.959826,1795,1729690908,957277560,,1212,1410,1909,1722,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.0586016,1796,1729690909,56915720,,1403,1231,1790,1846,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.157731,1797,1729690909,156012112,,1403,1239,1773,1858,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.2604065,1798,1729690909,257631112,,1321,1324,1827,1809,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.3588688,1799,1729690909,356748856,,1326,1297,1826,1820,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.4605393,1800,1729690909,457647064,,1285,1326,1825,1822,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.5577722,1801,1729690909,556553344,,1150,1421,1909,1732,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.6596565,1802,1729690909,657746296,,1381,1162,1736,1892,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.761896,1803,1729690909,759566296,,1274,1270,1886,1739,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.8643842,1804,1729690909,858683248,,1232,1287,1823,1812,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.9611304,1805,1729690909,959485432,,1411,1150,1799,1855,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.0591826,1806,1729690910,56488336,,1284,1227,1732,1880,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.1592157,1807,1729690910,157312288,,1445,1150,1802,1822,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.258687,1808,1729690910,256040288,,1363,1150,1770,1844,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.3592627,1809,1729690910,357516240,,1438,1150,1688,1876,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.4613278,1810,1729690910,459091752,,1150,1418,1936,1704,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.5608273,1811,1729690910,558139752,,1268,1278,1818,1807,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.6590562,1812,1729690910,657586472,,1341,1216,1889,1737,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.7582984,1813,1729690910,756303376,,1282,1273,1820,1815,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.8595278,1814,1729690910,857593840,,1150,1445,1931,1707,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.957973,1815,1729690910,956523608,,1305,1263,1812,1825,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.05929,1816,1729690911,57496816,,1377,1192,1798,1839,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.1583745,1817,1729690911,156244840,,1507,1150,1721,1881,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.2610176,1818,1729690911,259617352,,1340,1311,1773,1857,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.3578708,1819,1729690911,356281144,,1336,1329,1892,1747,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.4566092,1820,1729690911,455943400,,1399,1220,1725,1899,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.559183,1821,1729690911,557104400,,1327,1300,1838,1789,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.657761,1822,1729690911,656093656,,1455,1150,1773,1859,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.7588136,1823,1729690911,757657632,,1296,1340,1735,1886,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.8613172,1824,1729690911,859949720,,1399,1227,1845,1784,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.9581492,1825,1729690911,956846952,,1315,1354,1824,1819,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.0582778,1826,1729690912,56316904,,1318,1358,1903,1738,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.1593068,1827,1729690912,157693600,,1378,1273,1766,1879,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.2590127,1828,1729690912,257223296,,1295,1316,1877,1784,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.3585973,1829,1729690912,356042688,,1150,1430,1936,1704,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.4577289,1830,1729690912,455908408,,1349,1238,1775,1894,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.5593672,1831,1729690912,557612336,,1317,1306,1857,1807,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.658854,1832,1729690912,656651344,,1393,1242,1815,1839,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.7574663,1833,1729690912,755664888,,1287,1389,1879,1782,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.86048,1834,1729690912,858289208,,1364,1294,1864,1788,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.9594643,1835,1729690912,957482760,,1479,1150,1714,1903,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.0601225,1836,1729690913,58695360,,1313,1310,1841,1782,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.1679702,1837,1729690913,165346704,,1230,1410,1900,1714,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.2634974,1838,1729690913,261531656,,1522,1150,1734,1838,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.362569,1839,1729690913,360596400,,1392,1214,1775,1834,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.461198,1840,1729690913,459516144,,1280,1327,1899,1704,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.5597117,1841,1729690913,557591352,,1287,1293,1813,1799,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.6661546,1842,1729690913,664942376,,1201,1355,1797,1827,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.7652464,1843,1729690913,763545608,,1214,1337,1884,1743,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.8612041,1844,1729690913,859880840,,1321,1241,1798,1834,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.9577403,1845,1729690913,955609424,,1175,1369,1879,1765,0,0,0,0,0,0,0,0,0,0,0,0
1729690914.068706,1846,1729690914,65949280,,1150,1403,1911,1749,0,0,0,0,0,0,0,0,0,0,0,0
1729690914.1587467,1847,1729690914,156854304,,1243,1285,1844,1794,0,0,0,0,0,0,0,0,0,0,0,0
1729690914.26138,1848,1729690914,260033256,,1202,1323,1813,1818,0,0,0,0,0,0,0,0,0,0,0,0
1729690914.3603086,1849,1729690914,358869464,,1491,1150,1694,1892,0,0,0,0,0,0,0,0,0,0,0,0
