Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,coordinate_frame,type_mask,latitude,longitude,altitude,velocity.x,velocity.y,velocity.z,acceleration_or_force.x,acceleration_or_force.y,acceleration_or_force.z,yaw,yaw_rate
1729690893.1700768,320,1729690893,166113280,,0,65016,33.6370992,72.9913097,536.4299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690893.2691174,321,1729690893,266113280,,0,65016,33.6370917,72.9913009,536.4500122070312,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690893.3690047,322,1729690893,366113536,,0,65016,33.6370917,72.9913009,536.4500122070312,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690893.4683542,323,1729690893,466110720,,0,65016,33.6370942,72.9913052,536.4500122070312,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690893.5685413,324,1729690893,566110464,,0,65016,33.6370942,72.9913052,536.4500122070312,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690893.6678488,325,1729690893,666110208,,0,65016,33.6370998,72.9913125,536.4400024414062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690893.770923,326,1729690893,768110464,,0,65016,33.6371007,72.9913139,536.4299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690893.8680198,327,1729690893,866109696,,0,65016,33.6371007,72.9913139,536.4299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690893.9690135,328,1729690893,966108672,,0,65016,33.6371,72.9913133,536.4299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690894.0707111,329,1729690894,69108160,,0,65016,33.6371,72.9913133,536.4299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690894.1696572,330,1729690894,168109440,,0,65016,33.6370983,72.991312,536.4299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690894.275011,331,1729690894,272109696,,0,65016,33.6370977,72.9913114,536.4299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690894.368746,332,1729690894,367109440,,0,65016,33.6370978,72.9913115,536.4500122070312,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690894.4708505,333,1729690894,469107648,,0,65016,33.6370989,72.9913125,536.489990234375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690894.571062,334,1729690894,569108672,,0,65016,33.6370989,72.9913125,536.489990234375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690894.6711,335,1729690894,669106112,,0,65016,33.6371004,72.9913135,536.5700073242188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690894.7711978,336,1729690894,769105600,,0,65016,33.6371004,72.9913135,536.5700073242188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690894.8704667,337,1729690894,867105344,,0,65016,33.6371008,72.9913135,536.6799926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690894.978004,338,1729690894,975103552,,0,65016,33.6371008,72.9913133,536.739990234375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690895.0679529,339,1729690895,65103552,,0,65016,33.6371008,72.9913133,536.739990234375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690895.1870596,340,1729690895,185101504,,0,65016,33.6371014,72.9913134,536.8499755859375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690895.269382,341,1729690895,268102016,,0,65016,33.6371014,72.9913134,536.8499755859375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690895.3663795,342,1729690895,363101248,,0,65016,33.6371014,72.9913134,536.8499755859375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690895.473237,343,1729690895,469102528,,0,65016,33.6371014,72.9913134,536.8499755859375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690895.5692198,344,1729690895,567100736,,0,65016,33.6371036,72.9913141,537.0599975585938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690895.6709101,345,1729690895,669098944,,0,65016,33.6371036,72.9913141,537.0599975585938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690895.769459,346,1729690895,767097408,,0,65016,33.6371043,72.9913145,537.1199951171875,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690895.8694723,347,1729690895,867098432,,0,65016,33.6371046,72.9913145,537.1799926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690895.9695978,348,1729690895,968093056,,0,65016,33.6371052,72.9913149,537.3099975585938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690896.0665781,349,1729690896,65088704,,0,65016,33.6371052,72.9913149,537.3099975585938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690896.171852,350,1729690896,170086144,,0,65016,33.6371055,72.991315,537.4299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690896.273886,351,1729690896,273084608,,0,65016,33.6371053,72.9913145,537.489990234375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690896.3675196,352,1729690896,365080512,,0,65016,33.6371048,72.9913139,537.5399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690896.4671345,353,1729690896,466080000,,0,65016,33.6371044,72.9913135,537.5999755859375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690896.5676188,354,1729690896,566079232,,0,65016,33.6371044,72.9913135,537.5999755859375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690896.668579,355,1729690896,666078720,,0,65016,33.6371037,72.9913131,537.7099609375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690896.7679882,356,1729690896,766078464,,0,65016,33.6371037,72.9913131,537.7099609375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690896.873939,357,1729690896,870076160,,0,65016,33.6371036,72.9913134,537.7899780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690896.984095,358,1729690896,973070016,,0,65016,33.6371037,72.9913135,537.8200073242188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690897.0709033,359,1729690897,68066432,,0,65016,33.6371037,72.9913135,537.8200073242188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690897.1719124,360,1729690897,171066432,,0,65016,33.6371036,72.9913135,537.8399658203125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690897.26844,361,1729690897,266064896,,0,65016,33.6371036,72.9913135,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690897.3766034,362,1729690897,375064896,,0,65016,33.6371036,72.9913135,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690897.4676208,363,1729690897,465067712,,0,65016,33.6371036,72.9913135,537.8900146484375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690897.570529,364,1729690897,569065664,,0,65016,33.6371035,72.9913137,537.9099731445312,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690897.667894,365,1729690897,666065920,,0,65016,33.6371026,72.9913132,537.9299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690897.7732787,366,1729690897,770066688,,0,65016,33.6371022,72.9913129,537.9400024414062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690897.867559,367,1729690897,866068992,,0,65016,33.6371022,72.9913129,537.9400024414062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690897.9738712,368,1729690897,972067712,,0,65016,33.6371018,72.9913129,537.9500122070312,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690898.07232,369,1729690898,70067968,,0,65016,33.6371022,72.9913135,537.9400024414062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690898.1705403,370,1729690898,169066432,,0,65016,33.6371022,72.9913135,537.9400024414062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690898.2747471,371,1729690898,271071040,,0,65016,33.6371028,72.9913142,537.9299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690898.3709507,372,1729690898,367070528,,0,65016,33.6371027,72.9913142,537.9299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690898.470329,373,1729690898,469071040,,0,65016,33.6371027,72.9913142,537.9299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690898.5686345,374,1729690898,568067968,,0,65016,33.6371027,72.9913145,537.9299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690898.6708004,375,1729690898,670065664,,0,65016,33.6371023,72.9913141,537.9299926757812,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690898.7700272,376,1729690898,768065664,,0,65016,33.6371016,72.9913138,537.9099731445312,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690898.8709574,377,1729690898,870066432,,0,65016,33.6371016,72.9913138,537.9099731445312,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690898.9675577,378,1729690898,966066176,,0,65016,33.6371017,72.9913139,537.8900146484375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690899.068587,379,1729690899,65061056,,0,65016,33.6371017,72.9913139,537.8900146484375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690899.1704047,380,1729690899,169060032,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690899.2677517,381,1729690899,266062080,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690899.3687282,382,1729690899,367059520,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690899.4688406,383,1729690899,467052864,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690899.5647836,384,1729690899,563048768,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690899.6716762,385,1729690899,670048512,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690899.7715867,386,1729690899,769049536,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690899.8680627,387,1729690899,866051072,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690899.972184,388,1729690899,970050048,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690900.0709262,389,1729690900,68050048,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690900.167615,390,1729690900,166047488,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690900.2723277,391,1729690900,271043648,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690900.3681269,392,1729690900,365039808,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690900.4709806,393,1729690900,469037248,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690900.5691068,394,1729690900,566029568,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690900.6700513,395,1729690900,668029568,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690900.7716281,396,1729690900,770042880,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690900.8769112,397,1729690900,875037248,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690900.9731514,398,1729690900,971037248,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690901.0688984,399,1729690901,68037248,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690901.1720269,400,1729690901,169039808,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690901.277089,401,1729690901,275039808,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690901.3761067,402,1729690901,374043136,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690901.47849,403,1729690901,476041344,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690901.577049,404,1729690901,575041088,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690901.6787093,405,1729690901,677043904,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690901.7768846,406,1729690901,776044928,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690901.8756616,407,1729690901,873045952,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690901.9784868,408,1729690901,976045184,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690902.0780172,409,1729690902,76041856,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690902.1732168,410,1729690902,171041600,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690902.2709258,411,1729690902,267040832,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690902.3687465,412,1729690902,366042112,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690902.4723344,413,1729690902,471039552,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690902.5716462,414,1729690902,569039296,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690902.6705778,415,1729690902,668039040,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690902.7732093,416,1729690902,772038272,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690902.8704677,417,1729690902,868037760,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690902.969146,418,1729690902,967036992,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690903.0723772,419,1729690903,70033408,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690903.1702785,420,1729690903,169034176,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690903.2703238,421,1729690903,268035968,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690903.3723953,422,1729690903,369033920,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690903.4676013,423,1729690903,466035456,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690903.5708148,424,1729690903,567032640,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690903.6707962,425,1729690903,669031360,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690903.7706683,426,1729690903,767028032,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690903.8722548,427,1729690903,869025216,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690903.9684148,428,1729690903,966024960,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690904.0686417,429,1729690904,65023168,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690904.1687653,430,1729690904,166022912,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690904.2685332,431,1729690904,266024192,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690904.37352,432,1729690904,372021376,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690904.4693472,433,1729690904,467022912,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690904.5692673,434,1729690904,567021888,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690904.6706324,435,1729690904,669020096,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690904.7716825,436,1729690904,770020352,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690904.8736045,437,1729690904,872017792,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690904.9677587,438,1729690904,966017280,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690905.0715792,439,1729690905,70015744,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690905.1710637,440,1729690905,169016256,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690905.2696035,441,1729690905,268017792,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690905.372618,442,1729690905,369017536,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690905.4715872,443,1729690905,470017280,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690905.5689294,444,1729690905,567014464,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690905.6679473,445,1729690905,666014208,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690905.7720435,446,1729690905,770015232,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690905.8720872,447,1729690905,870013952,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690905.970496,448,1729690905,966014464,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690906.0718431,449,1729690906,70010624,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690906.1716435,450,1729690906,170011136,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690906.2720366,451,1729690906,269018048,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690906.3683367,452,1729690906,365019328,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690906.4716146,453,1729690906,470016256,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690906.5672426,454,1729690906,566016512,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1729690906.669138,455,1729690906,666010624,,0,65016,33.6371016,72.9913138,537.8800048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
