Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rssi,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7
1729690893.36015,1639,1729690893,358113536,,255,1502,1588,999,1501,999,999,999,999
1729690893.4581325,1640,1729690893,456110720,,255,1501,1588,999,1501,999,999,999,999
1729690893.5586202,1641,1729690893,556110464,,255,1501,1589,999,1502,999,999,999,999
1729690893.658886,1642,1729690893,656110208,,255,1501,1588,999,1501,999,999,999,999
1729690893.761954,1643,1729690893,758110464,,255,1501,1588,999,1501,999,999,999,999
1729690893.8604624,1644,1729690893,858109696,,255,1501,1589,999,1501,999,999,999,999
1729690893.9585712,1645,1729690893,956108672,,255,1501,1589,999,1502,999,999,999,999
1729690894.0610409,1646,1729690894,59108160,,255,1502,1588,999,1501,999,999,999,999
1729690894.1586263,1647,1729690894,156109440,,255,1501,1588,999,1501,999,999,999,999
1729690894.2618275,1648,1729690894,259109696,,255,1501,1587,999,1501,999,999,999,999
1729690894.3590908,1649,1729690894,356109440,,255,1501,1588,999,1501,999,999,999,999
1729690894.4612753,1650,1729690894,459107648,,255,1501,1588,999,1501,999,999,999,999
1729690894.561999,1651,1729690894,559108672,,255,1502,1587,999,1501,999,999,999,999
1729690894.6610718,1652,1729690894,659106112,,255,1501,1589,999,1502,999,999,999,999
1729690894.762264,1653,1729690894,760105600,,255,1501,1589,999,1501,999,999,999,999
1729690894.8598905,1654,1729690894,857105344,,255,1501,1587,999,1501,999,999,999,999
1729690894.965897,1655,1729690894,962103552,,255,1501,1588,999,1501,999,999,999,999
1729690895.0594504,1656,1729690895,55103552,,255,1501,1588,999,1501,999,999,999,999
1729690895.1733902,1657,1729690895,171101504,,255,1501,1588,999,1501,999,999,999,999
1729690895.262086,1658,1729690895,258102016,,255,1502,1588,999,1501,999,999,999,999
1729690895.3614678,1659,1729690895,356101248,,255,1501,1588,999,1501,999,999,999,999
1729690895.4605548,1660,1729690895,459102528,,255,1501,1589,999,1502,999,999,999,999
1729690895.5604825,1661,1729690895,556100736,,255,1501,1588,999,1501,999,999,999,999
1729690895.6616821,1662,1729690895,659098944,,255,1501,1588,999,1501,999,999,999,999
1729690895.7614462,1663,1729690895,759097408,,255,1501,1588,999,1501,999,999,999,999
1729690895.8639166,1664,1729690895,857098432,,255,1501,1589,999,1502,999,999,999,999
1729690895.9608152,1665,1729690895,957093056,,255,1501,1588,999,1501,999,999,999,999
1729690896.0575354,1666,1729690896,55088704,,255,1502,1588,999,1501,999,999,999,999
1729690896.1622057,1667,1729690896,160086144,,255,1501,1589,999,1502,999,999,999,999
1729690896.2621858,1668,1729690896,258084608,,255,1501,1589,999,1501,999,999,999,999
1729690896.359297,1669,1729690896,355080512,,255,1501,1588,999,1501,999,999,999,999
1729690896.4592347,1670,1729690896,456080000,,255,1501,1588,999,1501,999,999,999,999
1729690896.5573032,1671,1729690896,555079232,,255,1501,1588,999,1501,999,999,999,999
1729690896.6585727,1672,1729690896,656078720,,255,1501,1588,999,1501,999,999,999,999
1729690896.7613113,1673,1729690896,759078464,,255,1501,1588,999,1501,999,999,999,999
1729690896.862707,1674,1729690896,860076160,,255,1502,1588,999,1501,999,999,999,999
1729690896.9751697,1675,1729690896,961070016,,255,1501,1588,999,1501,999,999,999,999
1729690897.0605273,1676,1729690897,58066432,,255,1501,1589,999,1501,999,999,999,999
1729690897.1611073,1677,1729690897,158066432,,255,1501,1588,999,1501,999,999,999,999
1729690897.2582705,1678,1729690897,257064896,,255,1501,1588,999,1501,999,999,999,999
1729690897.3613734,1679,1729690897,358064896,,255,1502,1588,999,1501,999,999,999,999
1729690897.4563844,1680,1729690897,455067712,,255,1501,1588,999,1501,999,999,999,999
1729690897.5603664,1681,1729690897,559065664,,255,1501,1588,999,1501,999,999,999,999
1729690897.6584556,1682,1729690897,656065920,,255,1501,1588,999,1501,999,999,999,999
1729690897.760458,1683,1729690897,759066688,,255,1501,1588,999,1501,999,999,999,999
1729690897.8592465,1684,1729690897,858068992,,255,1501,1588,999,1501,999,999,999,999
1729690897.961563,1685,1729690897,959067712,,255,1502,1588,999,1501,999,999,999,999
1729690898.0593367,1686,1729690898,55067968,,255,1501,1588,999,1501,999,999,999,999
1729690898.1609454,1687,1729690898,159066432,,255,1501,1589,999,1501,999,999,999,999
1729690898.2640831,1688,1729690898,256071040,,255,1501,1589,999,1502,999,999,999,999
1729690898.3602986,1689,1729690898,357070528,,255,1501,1589,999,1502,999,999,999,999
1729690898.4580934,1690,1729690898,456071040,,255,1501,1589,999,1502,999,999,999,999
1729690898.5599947,1691,1729690898,558067968,,255,1501,1589,999,1502,999,999,999,999
1729690898.659838,1692,1729690898,657065664,,255,1502,1588,999,1501,999,999,999,999
1729690898.761218,1693,1729690898,756065664,,255,1501,1588,999,1501,999,999,999,999
1729690898.860459,1694,1729690898,859066432,,255,1502,1588,999,1501,999,999,999,999
1729690898.9605443,1695,1729690898,958066176,,255,1502,1588,999,1501,999,999,999,999
1729690899.0674226,1696,1729690899,56061056,,255,1502,1588,999,1501,999,999,999,999
1729690899.1611745,1697,1729690899,159060032,,255,1501,1588,999,1501,999,999,999,999
1729690899.26101,1698,1729690899,259062080,,255,1501,1588,999,1501,999,999,999,999
1729690899.3586526,1699,1729690899,358059520,,255,1501,1587,999,1501,999,999,999,999
1729690899.4586267,1700,1729690899,457052864,,255,1501,1588,999,1501,999,999,999,999
1729690899.5569403,1701,1729690899,555048768,,255,1501,1588,999,1501,999,999,999,999
1729690899.6600318,1702,1729690899,658048512,,255,1501,1588,999,1501,999,999,999,999
1729690899.761151,1703,1729690899,759049536,,255,1501,1588,999,1501,999,999,999,999
1729690899.858558,1704,1729690899,856051072,,255,1501,1588,999,1501,999,999,999,999
1729690899.9617636,1705,1729690899,960050048,,255,1501,1588,999,1501,999,999,999,999
1729690900.0623684,1706,1729690900,60050048,,255,1501,1588,999,1501,999,999,999,999
1729690900.1592538,1707,1729690900,157047488,,255,1501,1589,999,1502,999,999,999,999
1729690900.263625,1708,1729690900,261043648,,255,1501,1588,999,1501,999,999,999,999
1729690900.3564994,1709,1729690900,355039808,,255,1502,1588,999,1501,999,999,999,999
1729690900.4599717,1710,1729690900,457037248,,255,1501,1588,999,1501,999,999,999,999
1729690900.5605118,1711,1729690900,559029568,,255,1501,1588,999,1501,999,999,999,999
1729690900.658609,1712,1729690900,656029568,,255,1501,1589,999,1502,999,999,999,999
1729690900.7620244,1713,1729690900,760042880,,255,1501,1588,999,1501,999,999,999,999
1729690900.8614633,1714,1729690900,859037248,,255,1501,1588,999,1501,999,999,999,999
1729690900.9636054,1715,1729690900,961037248,,255,1501,1588,999,1501,999,999,999,999
1729690901.0624697,1716,1729690901,61037248,,255,1501,1589,999,1501,999,999,999,999
1729690901.1633067,1717,1729690901,162039808,,255,1501,1589,999,1502,999,999,999,999
1729690901.2674298,1718,1729690901,265039808,,255,1501,1588,999,1501,999,999,999,999
1729690901.3667123,1719,1729690901,364043136,,255,1501,1588,999,1501,999,999,999,999
1729690901.4688008,1720,1729690901,466041344,,255,1501,1588,999,1501,999,999,999,999
1729690901.5624206,1721,1729690901,559041088,,255,1501,1589,999,1502,999,999,999,999
1729690901.6670883,1722,1729690901,663043904,,255,1501,1588,999,1501,999,999,999,999
1729690901.7610242,1723,1729690901,759044928,,255,1501,1588,999,1501,999,999,999,999
1729690901.8669994,1724,1729690901,865045952,,255,1501,1589,999,1502,999,999,999,999
1729690901.960062,1725,1729690901,958045184,,255,1501,1588,999,1501,999,999,999,999
1729690902.059077,1726,1729690902,57041856,,255,1501,1588,999,1501,999,999,999,999
1729690902.1602552,1727,1729690902,158041600,,255,1502,1588,999,1501,999,999,999,999
1729690902.2616289,1728,1729690902,260040832,,255,1501,1588,999,1501,999,999,999,999
1729690902.3610594,1729,1729690902,358042112,,255,1501,1589,999,1502,999,999,999,999
1729690902.4671488,1730,1729690902,458039552,,255,1502,1588,999,1501,999,999,999,999
1729690902.5639014,1731,1729690902,559039296,,255,1501,1588,999,1501,999,999,999,999
1729690902.6604636,1732,1729690902,657039040,,255,1501,1588,999,1501,999,999,999,999
1729690902.7630558,1733,1729690902,759038272,,255,1501,1588,999,1501,999,999,999,999
1729690902.8641927,1734,1729690902,860037760,,255,1501,1589,999,1501,999,999,999,999
1729690902.9588895,1735,1729690902,957036992,,255,1501,1589,999,1502,999,999,999,999
1729690903.0596607,1736,1729690903,57033408,,255,1501,1588,999,1501,999,999,999,999
1729690903.1618762,1737,1729690903,159034176,,255,1501,1588,999,1501,999,999,999,999
1729690903.2605042,1738,1729690903,258035968,,255,1501,1588,999,1501,999,999,999,999
1729690903.359216,1739,1729690903,357033920,,255,1501,1588,999,1502,999,999,999,999
1729690903.4592757,1740,1729690903,456035456,,255,1501,1588,999,1501,999,999,999,999
1729690903.5606341,1741,1729690903,557032640,,255,1501,1588,999,1501,999,999,999,999
1729690903.661542,1742,1729690903,659031360,,255,1501,1588,999,1501,999,999,999,999
1729690903.7613904,1743,1729690903,758028032,,255,1501,1589,999,1501,999,999,999,999
1729690903.858959,1744,1729690903,857025216,,255,1502,1588,999,1501,999,999,999,999
1729690903.960008,1745,1729690903,956024960,,255,1501,1588,999,1501,999,999,999,999
1729690904.0571196,1746,1729690904,55023168,,255,1501,1588,999,1501,999,999,999,999
1729690904.1621237,1747,1729690904,156022912,,255,1501,1589,999,1501,999,999,999,999
1729690904.2604475,1748,1729690904,259024192,,255,1502,1588,999,1501,999,999,999,999
1729690904.3624485,1749,1729690904,360021376,,255,1501,1588,999,1501,999,999,999,999
1729690904.459255,1750,1729690904,456022912,,255,1501,1587,999,1501,999,999,999,999
1729690904.5588555,1751,1729690904,557021888,,255,1501,1589,999,1502,999,999,999,999
1729690904.6579514,1752,1729690904,656020096,,255,1502,1588,999,1501,999,999,999,999
1729690904.7613573,1753,1729690904,760020352,,255,1501,1588,999,1501,999,999,999,999
1729690904.8608859,1754,1729690904,859017792,,255,1501,1588,999,1501,999,999,999,999
1729690904.9586933,1755,1729690904,956017280,,255,1501,1589,999,1502,999,999,999,999
1729690905.0602415,1756,1729690905,58015744,,255,1501,1588,999,1501,999,999,999,999
1729690905.1585224,1757,1729690905,156016256,,255,1501,1588,999,1501,999,999,999,999
1729690905.2606115,1758,1729690905,258017792,,255,1501,1589,999,1501,999,999,999,999
1729690905.36499,1759,1729690905,359017536,,255,1502,1588,999,1501,999,999,999,999
1729690905.4598944,1760,1729690905,458017280,,255,1501,1588,999,1501,999,999,999,999
1729690905.5592396,1761,1729690905,557014464,,255,1501,1588,999,1501,999,999,999,999
1729690905.6581912,1762,1729690905,656014208,,255,1501,1589,999,1502,999,999,999,999
1729690905.7596161,1763,1729690905,757015232,,255,1501,1588,999,1501,999,999,999,999
1729690905.8596423,1764,1729690905,857013952,,255,1502,1588,999,1501,999,999,999,999
1729690905.9603243,1765,1729690905,958014464,,255,1501,1588,999,1501,999,999,999,999
1729690906.0611975,1766,1729690906,58010624,,255,1501,1588,999,1501,999,999,999,999
1729690906.1597123,1767,1729690906,157011136,,255,1501,1588,999,1501,999,999,999,999
1729690906.2608132,1768,1729690906,259018048,,255,1501,1588,999,1501,999,999,999,999
1729690906.3603444,1769,1729690906,358019328,,255,1501,1588,999,1501,999,999,999,999
1729690906.4591482,1770,1729690906,457016256,,255,1501,1588,999,1501,999,999,999,999
1729690906.5590107,1771,1729690906,556016512,,255,1501,1588,999,1501,999,999,999,999
1729690906.660697,1772,1729690906,658010624,,255,1501,1588,999,1501,999,999,999,999
1729690906.7594547,1773,1729690906,757006784,,255,1501,1588,999,1501,999,999,999,999
1729690906.8645053,1774,1729690906,862004224,,255,1502,1588,999,1501,999,999,999,999
1729690906.9611514,1775,1729690906,958995520,,255,1502,1588,999,1501,999,999,999,999
1729690907.0614276,1776,1729690907,57995520,,255,1502,1587,999,1501,999,999,999,999
1729690907.1625109,1777,1729690907,158987584,,255,1501,1588,999,1501,999,999,999,999
1729690907.265007,1778,1729690907,262981952,,255,1502,1587,999,1501,999,999,999,999
1729690907.3622751,1779,1729690907,358976576,,255,1501,1588,999,1501,999,999,999,999
1729690907.4653723,1780,1729690907,462973760,,255,1502,1588,999,1501,999,999,999,999
1729690907.5652163,1781,1729690907,561975552,,255,1501,1588,999,1501,999,999,999,999
1729690907.66573,1782,1729690907,663972736,,255,1501,1588,999,1501,999,999,999,999
1729690907.7674146,1783,1729690907,764974272,,255,1501,1588,999,1501,999,999,999,999
1729690907.8666892,1784,1729690907,863972224,,255,1501,1588,999,1501,999,999,999,999
1729690907.9591851,1785,1729690907,956972480,,255,1501,1588,999,1501,999,999,999,999
1729690908.0635307,1786,1729690908,60966080,,255,1501,1588,999,1501,999,999,999,999
1729690908.157774,1787,1729690908,154962752,,255,1501,1588,999,1501,999,999,999,999
1729690908.2599494,1788,1729690908,256960960,,255,1501,1588,999,1501,999,999,999,999
1729690908.3599792,1789,1729690908,357961984,,255,1501,1588,999,1501,999,999,999,999
1729690908.460861,1790,1729690908,456963264,,255,1501,1588,999,1501,999,999,999,999
1729690908.56036,1791,1729690908,557963008,,255,1501,1588,999,1501,999,999,999,999
1729690908.660638,1792,1729690908,656959680,,255,1501,1588,999,1501,999,999,999,999
1729690908.760317,1793,1729690908,755960448,,255,1501,1588,999,1501,999,999,999,999
1729690908.8593345,1794,1729690908,854956352,,255,1501,1588,999,1501,999,999,999,999
1729690908.9614003,1795,1729690908,958954560,,255,1501,1589,999,1501,999,999,999,999
1729690909.063146,1796,1729690909,58950720,,255,1501,1589,999,1502,999,999,999,999
1729690909.1580098,1797,1729690909,155946112,,255,1501,1588,999,1501,999,999,999,999
1729690909.260205,1798,1729690909,256946112,,255,1502,1588,999,1502,999,999,999,999
1729690909.360509,1799,1729690909,357945856,,255,1502,1588,999,1501,999,999,999,999
1729690909.4604461,1800,1729690909,456944064,,255,1501,1587,999,1501,999,999,999,999
1729690909.561325,1801,1729690909,558945344,,255,1501,1588,999,1501,999,999,999,999
1729690909.6628861,1802,1729690909,659943296,,255,1501,1588,999,1501,999,999,999,999
1729690909.7616005,1803,1729690909,758943296,,255,1501,1588,999,1501,999,999,999,999
1729690909.864251,1804,1729690909,857941248,,255,1501,1588,999,1501,999,999,999,999
1729690909.9609427,1805,1729690909,958938432,,255,1502,1588,999,1501,999,999,999,999
1729690910.059085,1806,1729690910,55934336,,255,1501,1588,999,1501,999,999,999,999
1729690910.1591887,1807,1729690910,156932288,,255,1501,1588,999,1501,999,999,999,999
1729690910.2582266,1808,1729690910,255932288,,255,1501,1589,999,1502,999,999,999,999
1729690910.3624136,1809,1729690910,358930240,,255,1501,1588,999,1501,999,999,999,999
1729690910.4612937,1810,1729690910,458930752,,255,1501,1588,999,1501,999,999,999,999
1729690910.5606883,1811,1729690910,557930752,,255,1501,1589,999,1502,999,999,999,999
1729690910.661862,1812,1729690910,658929472,,255,1501,1588,999,1501,999,999,999,999
1729690910.7593894,1813,1729690910,755925376,,255,1501,1588,999,1501,999,999,999,999
1729690910.8625214,1814,1729690910,859923840,,255,1501,1589,999,1501,999,999,999,999
1729690910.9608624,1815,1729690910,957924608,,255,1501,1589,999,1502,999,999,999,999
1729690911.0590978,1816,1729690911,56922816,,255,1502,1588,999,1501,999,999,999,999
1729690911.158187,1817,1729690911,155923840,,255,1501,1588,999,1501,999,999,999,999
1729690911.260879,1818,1729690911,258924352,,255,1501,1588,999,1501,999,999,999,999
1729690911.3608255,1819,1729690911,358926144,,255,1501,1588,999,1501,999,999,999,999
1729690911.459946,1820,1729690911,457926400,,255,1501,1588,999,1501,999,999,999,999
1729690911.5590994,1821,1729690911,556926400,,255,1501,1589,999,1501,999,999,999,999
1729690911.6581502,1822,1729690911,655926656,,255,1501,1589,999,1502,999,999,999,999
1729690911.7591128,1823,1729690911,756925632,,255,1502,1588,999,1501,999,999,999,999
1729690911.8621392,1824,1729690911,859918720,,255,1501,1588,999,1501,999,999,999,999
1729690911.9609566,1825,1729690911,958917952,,255,1501,1588,999,1501,999,999,999,999
1729690912.0581567,1826,1729690912,55915904,,255,1501,1588,999,1501,999,999,999,999
1729690912.1591227,1827,1729690912,156913600,,255,1501,1588,999,1501,999,999,999,999
1729690912.2611716,1828,1729690912,258911296,,255,1501,1589,999,1502,999,999,999,999
1729690912.3583899,1829,1729690912,355906688,,255,1502,1588,999,1502,999,999,999,999
1729690912.4576242,1830,1729690912,455905408,,255,1501,1588,999,1501,999,999,999,999
1729690912.5601156,1831,1729690912,556902336,,255,1501,1588,999,1501,999,999,999,999
1729690912.6586828,1832,1729690912,655913344,,255,1501,1588,999,1501,999,999,999,999
1729690912.7573712,1833,1729690912,754925888,,255,1501,1588,999,1501,999,999,999,999
1729690912.8604414,1834,1729690912,857918208,,255,1501,1589,999,1502,999,999,999,999
1729690912.9592867,1835,1729690912,956909760,,255,1501,1588,999,1501,999,999,999,999
1729690913.06288,1836,1729690913,60903360,,255,1501,1588,999,1501,999,999,999,999
1729690913.167767,1837,1729690913,164896704,,255,1501,1589,999,1502,999,999,999,999
1729690913.2641037,1838,1729690913,260894656,,255,1501,1587,999,1501,999,999,999,999
1729690913.3623705,1839,1729690913,359894400,,255,1501,1589,999,1502,999,999,999,999
1729690913.4642599,1840,1729690913,461894144,,255,1501,1588,999,1501,999,999,999,999
1729690913.5596144,1841,1729690913,556892352,,255,1501,1588,999,1501,999,999,999,999
1729690913.6659544,1842,1729690913,664893376,,255,1501,1588,999,1501,999,999,999,999
1729690913.7651668,1843,1729690913,762892608,,255,1501,1589,999,1501,999,999,999,999
1729690913.867579,1844,1729690913,864891840,,255,1501,1588,999,1501,999,999,999,999
1729690913.9575484,1845,1729690913,954895424,,255,1501,1588,999,1501,999,999,999,999
1729690914.068516,1846,1729690914,65889280,,255,1501,1588,999,1501,999,999,999,999
1729690914.1585562,1847,1729690914,156890304,,255,1501,1589,999,1501,999,999,999,999
1729690914.2616682,1848,1729690914,259888256,,255,1502,1588,999,1501,999,999,999,999
1729690914.3602252,1849,1729690914,358886464,,255,1501,1588,999,1501,999,999,999,999
1729690914.459506,1850,1729690914,456886976,,255,1501,1588,999,1501,999,999,999,999
1729690914.5594585,1851,1729690914,556885696,,255,1501,1588,999,1501,999,999,999,999
1729690914.658758,1852,1729690914,655888256,,255,1501,1589,999,1502,999,999,999,999
1729690914.7615845,1853,1729690914,756889024,,255,1502,1588,999,1501,999,999,999,999
1729690914.8611844,1854,1729690914,858889280,,255,1501,1588,999,1501,999,999,999,999
1729690914.9625509,1855,1729690914,959886464,,255,1501,1588,999,1501,999,999,999,999
1729690915.0613053,1856,1729690915,58885184,,255,1501,1589,999,1502,999,999,999,999
1729690915.1615987,1857,1729690915,155885440,,255,1501,1588,999,1501,999,999,999,999
1729690915.257497,1858,1729690915,254882624,,255,1501,1588,999,1501,999,999,999,999
1729690915.3640141,1859,1729690915,358883392,,255,1501,1588,999,1501,999,999,999,999
1729690915.4594781,1860,1729690915,455879040,,255,1502,1588,999,1501,999,999,999,999
1729690915.5612965,1861,1729690915,556876992,,255,1501,1588,999,1501,999,999,999,999
1729690915.6589596,1862,1729690915,655876480,,255,1501,1588,999,1501,999,999,999,999
1729690915.7615528,1863,1729690915,759873664,,255,1501,1589,999,1502,999,999,999,999
1729690915.8586574,1864,1729690915,856871872,,255,1502,1588,999,1501,999,999,999,999
1729690915.9572785,1865,1729690915,954870080,,255,1501,1588,999,1501,999,999,999,999
1729690916.0593145,1866,1729690916,56865984,,255,1501,1588,999,1501,999,999,999,999
1729690916.1604319,1867,1729690916,157867520,,255,1502,1588,999,1501,999,999,999,999
1729690916.2602026,1868,1729690916,257867776,,255,1501,1589,999,1502,999,999,999,999
1729690916.3606582,1869,1729690916,358869312,,255,1501,1588,999,1501,999,999,999,999
1729690916.4611678,1870,1729690916,457874176,,255,1501,1589,999,1502,999,999,999,999
1729690916.5606623,1871,1729690916,558872896,,255,1501,1588,999,1501,999,999,999,999
1729690916.6592696,1872,1729690916,655873920,,255,1501,1588,999,1501,999,999,999,999
1729690916.7590797,1873,1729690916,756874176,,255,1501,1589,999,1502,999,999,999,999
1729690916.8596807,1874,1729690916,857874688,,255,1501,1588,999,1501,999,999,999,999
1729690916.9584622,1875,1729690916,954871872,,255,1501,1588,999,1501,999,999,999,999
1729690917.0610306,1876,1729690917,58870848,,255,1501,1589,999,1501,999,999,999,999
1729690917.1579075,1877,1729690917,155870848,,255,1501,1588,999,1501,999,999,999,999
1729690917.260691,1878,1729690917,258869056,,255,1501,1588,999,1501,999,999,999,999
1729690917.3606815,1879,1729690917,357867520,,255,1501,1588,999,1501,999,999,999,999
1729690917.461403,1880,1729690917,459865216,,255,1502,1588,999,1501,999,999,999,999
1729690917.5608065,1881,1729690917,557864448,,255,1501,1588,999,1501,999,999,999,999
1729690917.661881,1882,1729690917,659864448,,255,1501,1589,999,1501,999,999,999,999
1729690917.7611756,1883,1729690917,758865216,,255,1501,1588,999,1501,999,999,999,999
1729690917.8578744,1884,1729690917,855868800,,255,1502,1588,999,1501,999,999,999,999
1729690917.9617405,1885,1729690917,959869056,,255,1501,1589,999,1502,999,999,999,999
1729690918.0604727,1886,1729690918,58861632,,255,1502,1588,999,1501,999,999,999,999
1729690918.1619728,1887,1729690918,159859328,,255,1502,1588,999,1501,999,999,999,999
1729690918.260671,1888,1729690918,258859072,,255,1502,1588,999,1501,999,999,999,999
1729690918.3596091,1889,1729690918,357860352,,255,1502,1588,999,1501,999,999,999,999
1729690918.4594166,1890,1729690918,456861120,,255,1501,1588,999,1501,999,999,999,999
1729690918.558155,1891,1729690918,555860352,,255,1501,1588,999,1501,999,999,999,999
1729690918.6605306,1892,1729690918,658859840,,255,1501,1588,999,1501,999,999,999,999
1729690918.758055,1893,1729690918,755862912,,255,1501,1588,999,1501,999,999,999,999
1729690918.8619695,1894,1729690918,859867264,,255,1501,1588,999,1501,999,999,999,999
1729690918.9613554,1895,1729690918,958866240,,255,1501,1588,999,1501,999,999,999,999
1729690919.0618308,1896,1729690919,57863936,,255,1501,1588,999,1501,999,999,999,999
1729690919.161437,1897,1729690919,158858816,,255,1501,1589,999,1502,999,999,999,999
1729690919.2660086,1898,1729690919,263856256,,255,1501,1588,999,1501,999,999,999,999
1729690919.3654697,1899,1729690919,362855488,,255,1502,1587,999,1501,999,999,999,999
1729690919.458503,1900,1729690919,455856256,,255,1501,1588,999,1501,999,999,999,999
1729690919.565756,1901,1729690919,562852928,,255,1501,1588,999,1501,999,999,999,999
1729690919.666651,1902,1729690919,664852160,,255,1501,1589,999,1502,999,999,999,999
1729690919.762737,1903,1729690919,759848576,,255,1501,1589,999,1502,999,999,999,999
1729690919.8599906,1904,1729690919,857849856,,255,1502,1588,999,1501,999,999,999,999
1729690919.9680526,1905,1729690919,965848064,,255,1502,1588,999,1501,999,999,999,999
1729690920.067184,1906,1729690920,64850624,,255,1501,1588,999,1501,999,999,999,999
1729690920.1592758,1907,1729690920,156850624,,255,1501,1588,999,1501,999,999,999,999
1729690920.260197,1908,1729690920,256847808,,255,1501,1588,999,1501,999,999,999,999
1729690920.3596842,1909,1729690920,357847296,,255,1501,1588,999,1501,999,999,999,999
1729690920.4640205,1910,1729690920,457843968,,255,1501,1588,999,1501,999,999,999,999
1729690920.5613065,1911,1729690920,558842176,,255,1501,1588,999,1501,999,999,999,999
1729690920.6583939,1912,1729690920,655841152,,255,1501,1588,999,1501,999,999,999,999
1729690920.759013,1913,1729690920,756840384,,255,1501,1589,999,1502,999,999,999,999
1729690920.8578284,1914,1729690920,856840128,,255,1502,1588,999,1501,999,999,999,999
1729690920.9575567,1915,1729690920,954838592,,255,1501,1588,999,1501,999,999,999,999
1729690921.060894,1916,1729690921,59836544,,255,1501,1587,999,1501,999,999,999,999
1729690921.1611404,1917,1729690921,158836032,,255,1501,1588,999,1501,999,999,999,999
1729690921.260012,1918,1729690921,257836032,,255,1501,1588,999,1501,999,999,999,999
1729690921.3604038,1919,1729690921,356837056,,255,1501,1589,999,1501,999,999,999,999
1729690921.4591696,1920,1729690921,455835264,,255,1501,1589,999,1502,999,999,999,999
1729690921.5611877,1921,1729690921,554833472,,255,1501,1588,999,1501,999,999,999,999
1729690921.6621869,1922,1729690921,656831424,,255,1501,1588,999,1501,999,999,999,999
1729690921.7585769,1923,1729690921,756830400,,255,1502,1588,999,1501,999,999,999,999
1729690921.858884,1924,1729690921,857829632,,255,1501,1588,999,1501,999,999,999,999
1729690921.961312,1925,1729690921,958830400,,255,1501,1588,999,1501,999,999,999,999
1729690922.060149,1926,1729690922,57827072,,255,1502,1588,999,1501,999,999,999,999
1729690922.1603715,1927,1729690922,156824000,,255,1501,1588,999,1501,999,999,999,999
1729690922.260746,1928,1729690922,258825024,,255,1501,1588,999,1501,999,999,999,999
1729690922.3596933,1929,1729690922,357823744,,255,1501,1588,999,1501,999,999,999,999
1729690922.4602754,1930,1729690922,456823488,,255,1501,1588,999,1501,999,999,999,999
1729690922.560997,1931,1729690922,557825280,,255,1501,1589,999,1502,999,999,999,999
1729690922.6629708,1932,1729690922,659823744,,255,1501,1588,999,1501,999,999,999,999
1729690922.759283,1933,1729690922,755825024,,255,1501,1587,999,1501,999,999,999,999
1729690922.8610833,1934,1729690922,858825280,,255,1501,1588,999,1501,999,999,999,999
