Time,data
1729690891.1175761,15
1729690891.1176996,15
1729690891.117821,15
1729690891.117929,15
1729690891.1180947,15
1729690891.1183264,14
1729690891.1186035,14
1729690891.118754,14
1729690891.1190834,14
1729690891.1192813,14
1729690891.1195424,14
1729690891.1199617,14
1729690891.120206,14
1729690891.120435,14
1729690891.1206226,14
1729690891.1211536,14
1729690891.1214492,14
1729690891.1218686,14
1729690891.1692178,14
1729690891.2667868,14
1729690891.3751755,14
1729690891.4660225,14
1729690891.5724819,14
1729690891.6640813,14
1729690891.7636762,14
1729690891.8623383,14
1729690891.960273,14
1729690892.06183,14
1729690892.1600916,14
1729690892.2602365,14
1729690892.3598661,14
1729690892.461406,14
1729690892.5637112,14
1729690892.667619,14
1729690892.763126,14
1729690892.863022,14
1729690892.9737623,14
1729690893.0719378,14
1729690893.1661508,14
1729690893.261803,14
1729690893.3642642,14
1729690893.4607773,14
1729690893.5608323,14
1729690893.6608276,14
1729690893.7637775,14
1729690893.8613017,14
1729690893.9611447,14
1729690894.0633016,14
1729690894.1618187,14
1729690894.2674994,14
1729690894.3633034,14
1729690894.4643555,14
1729690894.5642126,14
1729690894.6657064,14
1729690894.764849,14
1729690894.8636856,14
1729690894.9666297,14
1729690895.0603418,14
1729690895.1803038,14
1729690895.262823,14
1729690895.3626192,14
1729690895.464634,14
1729690895.5617878,14
1729690895.6647243,14
1729690895.764619,14
1729690895.8660269,15
1729690895.9628015,15
1729690896.0595157,15
1729690896.162788,15
1729690896.2616494,15
1729690896.3602912,15
1729690896.460304,15
1729690896.55982,15
1729690896.661051,15
1729690896.7618363,15
1729690896.8657134,15
1729690896.9827328,15
1729690897.0629668,15
1729690897.1629498,15
1729690897.2605112,15
1729690897.3618064,15
1729690897.4611676,15
1729690897.5633485,15
1729690897.6604903,15
1729690897.7631881,15
1729690897.862276,15
1729690897.9645936,15
1729690898.0617583,15
1729690898.163714,15
1729690898.2618976,15
1729690898.3643599,15
1729690898.4634042,15
1729690898.563101,15
1729690898.6632588,15
1729690898.7663994,15
1729690898.8644166,15
1729690898.9611847,15
1729690899.0679526,15
1729690899.1633816,15
1729690899.2627106,15
1729690899.36206,15
1729690899.4608078,15
1729690899.5598874,15
1729690899.6649086,15
1729690899.7648163,15
1729690899.8618264,15
1729690899.9652302,15
1729690900.0642602,15
1729690900.1604655,15
1729690900.2660444,15
1729690900.3612049,15
1729690900.4642544,15
1729690900.5623913,15
1729690900.6612785,15
1729690900.764929,15
1729690900.8677394,15
1729690900.9660916,15
1729690901.0634072,15
1729690901.1653788,15
1729690901.270169,15
1729690901.3683698,15
1729690901.4731321,15
1729690901.5679045,15
1729690901.67164,15
1729690901.7695873,15
1729690901.870126,15
1729690901.9655223,15
1729690902.0632112,15
1729690902.163317,15
1729690902.2636154,15
1729690902.3627722,15
1729690902.4652715,15
1729690902.566098,15
1729690902.6645787,15
1729690902.7640011,15
1729690902.8654633,15
1729690902.9622602,15
1729690903.0606453,15
1729690903.1644318,15
1729690903.263814,15
1729690903.363657,15
1729690903.4617527,15
1729690903.5637228,15
1729690903.6644006,14
1729690903.76294,14
1729690903.8622603,15
1729690903.962563,15
1729690904.0621407,14
1729690904.1639316,14
1729690904.262772,14
1729690904.3657737,14
1729690904.4620306,15
1729690904.5623496,15
1729690904.6613512,15
1729690904.765991,15
1729690904.8648782,15
1729690904.960719,15
1729690905.0627413,15
1729690905.163591,15
1729690905.2632089,15
1729690905.3656206,15
1729690905.462298,15
1729690905.5621967,15
1729690905.6609306,15
1729690905.7629356,15
1729690905.8649929,15
1729690905.964107,15
1729690906.0626373,15
1729690906.1641936,15
1729690906.264689,15
1729690906.3612127,15
1729690906.4625676,15
1729690906.5615656,15
1729690906.6643434,15
1729690906.7613595,15
1729690906.8681717,15
1729690906.9629576,15
1729690907.063582,15
1729690907.1645553,15
1729690907.2682757,15
1729690907.36581,15
1729690907.4679272,15
