Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,time_ref.secs,time_ref.nsecs,source
1729690898.9627726,1695,1729690898,961913373,,1729690893,391473000,fcu
1729690899.0681734,1696,1729690899,60905262,,1729690893,490705000,fcu
1729690899.1639135,1697,1729690899,163051447,,1729690893,592329000,fcu
1729690899.2629597,1698,1729690899,262073113,,1729690893,691532000,fcu
1729690899.3635447,1699,1729690899,362926391,,1729690893,792880000,fcu
1729690899.461378,1700,1729690899,460310002,,1729690893,889714000,fcu
1729690899.5612288,1701,1729690899,560946113,,1729690893,990295000,fcu
1729690899.6656249,1702,1729690899,664304576,,1729690894,93041000,fcu
1729690899.7665286,1703,1729690899,765128298,,1729690894,194611000,fcu
1729690899.8633966,1704,1729690899,862166335,,1729690894,291411000,fcu
1729690899.9660342,1705,1729690899,964442335,,1729690894,393262000,fcu
1729690900.0653934,1706,1729690900,63562965,,1729690894,492601000,fcu
1729690900.1634214,1707,1729690900,162109631,,1729690894,591399000,fcu
1729690900.2684321,1708,1729690900,267133224,,1729690894,696442000,fcu
1729690900.3622012,1709,1729690900,360476316,,1729690894,790016000,fcu
1729690900.4652267,1710,1729690900,463526520,,1729690894,892524000,fcu
1729690900.5633304,1711,1729690900,561602279,,1729690894,991105000,fcu
1729690900.6627297,1712,1729690900,661234835,,1729690895,90910000,fcu
1729690900.7653687,1713,1729690900,763582835,,1729690895,192582000,fcu
1729690900.8695667,1714,1729690900,868309520,,1729690895,297629000,fcu
1729690900.9663994,1715,1729690900,964618649,,1729690895,394199000,fcu
1729690901.0656466,1716,1729690901,64345909,,1729690895,493529000,fcu
1729690901.1663814,1717,1729690901,164629816,,1729690895,594102000,fcu
1729690901.272295,1718,1729690901,271240075,,1729690895,701023000,fcu
1729690901.3691003,1719,1729690901,367623001,,1729690895,797269000,fcu
1729690901.4738843,1720,1729690901,470682779,,1729690895,899609000,fcu
1729690901.5703645,1721,1729690901,568380686,,1729690895,998301000,fcu
1729690901.6729193,1722,1729690901,669568464,,1729690896,99216000,fcu
1729690901.7698421,1723,1729690901,768597853,,1729690896,198277000,fcu
1729690901.8706713,1724,1729690901,868750612,,1729690896,297594000,fcu
1729690901.9656136,1725,1729690901,963829519,,1729690896,392495000,fcu
1729690902.0640564,1726,1729690902,62702001,,1729690896,491873000,fcu
1729690902.1637487,1727,1729690902,161794186,,1729690896,591210000,fcu
1729690902.264518,1728,1729690902,262802963,,1729690896,692320000,fcu
1729690902.3655922,1729,1729690902,362480389,,1729690896,791528000,fcu
1729690902.4689717,1730,1729690902,463410926,,1729690896,892653000,fcu
1729690902.566835,1731,1729690902,562618167,,1729690896,991601000,fcu
1729690902.6653843,1732,1729690902,663432926,,1729690897,92855000,fcu
1729690902.7660356,1733,1729690902,765484019,,1729690897,194604000,fcu
1729690902.8668263,1734,1729690902,864419463,,1729690897,293247000,fcu
1729690902.9642682,1735,1729690902,963546722,,1729690897,391901000,fcu
1729690903.0626335,1736,1729690903,61580370,,1729690897,490925000,fcu
1729690903.1648073,1737,1729690903,162920981,,1729690897,592241000,fcu
1729690903.2642062,1738,1729690903,261959111,,1729690897,691095000,fcu
1729690903.3665226,1739,1729690903,365556611,,1729690897,794381000,fcu
1729690903.4633193,1740,1729690903,461575796,,1729690897,891081000,fcu
1729690903.5649092,1741,1729690903,562922852,,1729690897,992444000,fcu
1729690903.6649718,1742,1729690903,662940277,,1729690898,91563000,fcu
1729690903.765354,1743,1729690903,763718629,,1729690898,192570000,fcu
1729690903.864627,1744,1729690903,863795518,,1729690898,292434000,fcu
1729690903.9647622,1745,1729690903,961750907,,1729690898,391101000,fcu
1729690904.0629673,1746,1729690904,61013148,,1729690898,490195000,fcu
1729690904.1651802,1747,1729690904,162758407,,1729690898,591863000,fcu
1729690904.2640128,1748,1729690904,262833388,,1729690898,691463000,fcu
1729690904.3672135,1749,1729690904,365712647,,1729690898,794934000,fcu
1729690904.4633949,1750,1729690904,461701777,,1729690898,891667000,fcu
1729690904.563494,1751,1729690904,562771888,,1729690898,992462000,fcu
1729690904.6636627,1752,1729690904,662808666,,1729690899,91949000,fcu
1729690904.7663126,1753,1729690904,764183555,,1729690899,193457000,fcu
1729690904.8668854,1754,1729690904,865834610,,1729690899,295018000,fcu
1729690904.9630914,1755,1729690904,961803462,,1729690899,391342000,fcu
1729690905.0643876,1756,1729690905,62881110,,1729690899,492896000,fcu
1729690905.1640825,1757,1729690905,162007036,,1729690899,591646000,fcu
1729690905.2637646,1758,1729690905,262196906,,1729690899,691341000,fcu
1729690905.368406,1759,1729690905,364980813,,1729690899,794249000,fcu
1729690905.4648497,1760,1729690905,463862887,,1729690899,893580000,fcu
1729690905.563953,1761,1729690905,562997369,,1729690899,992502000,fcu
1729690905.6621118,1762,1729690905,659600295,,1729690900,88846000,fcu
1729690905.7658327,1763,1729690905,764346684,,1729690900,193059000,fcu
1729690905.8657866,1764,1729690905,863342943,,1729690900,292543000,fcu
1729690905.964596,1765,1729690905,962368109,,1729690900,391317000,fcu
1729690906.0630133,1766,1729690906,61122183,,1729690900,490902000,fcu
1729690906.1647205,1767,1729690906,163313165,,1729690900,592958000,fcu
1729690906.2650764,1768,1729690906,263340980,,1729690900,692345000,fcu
1729690906.3635423,1769,1729690906,362123720,,1729690900,791094000,fcu
1729690906.4642863,1770,1729690906,463051331,,1729690900,892086000,fcu
1729690906.562744,1771,1729690906,561032091,,1729690900,990879000,fcu
1729690906.665646,1772,1729690906,662475702,,1729690901,91340000,fcu
1729690906.7626421,1773,1729690906,760464276,,1729690901,190036000,fcu
1729690906.8696995,1774,1729690906,868085535,,1729690901,297965000,fcu
1729690906.965463,1775,1729690906,964111257,,1729690901,393828000,fcu
1729690907.0645385,1776,1729690907,61489979,,1729690901,490232000,fcu
1729690907.1656854,1777,1729690907,163589201,,1729690901,592068000,fcu
1729690907.2689118,1778,1729690907,266533535,,1729690901,695485000,fcu
1729690907.3668754,1779,1729690907,364538886,,1729690901,794095000,fcu
1729690907.4706414,1780,1729690907,469257923,,1729690901,898279000,fcu
1729690907.5685658,1781,1729690907,567264220,,1729690901,997063000,fcu
1729690907.6728544,1782,1729690907,671366794,,1729690902,99617000,fcu
1729690907.7728117,1783,1729690907,771282849,,1729690902,200591000,fcu
1729690907.8721437,1784,1729690907,870617034,,1729690902,299617000,fcu
1729690907.9710412,1785,1729690907,969334719,,1729690902,398524000,fcu
1729690908.0679383,1786,1729690908,67277904,,1729690902,496922000,fcu
1729690908.1616228,1787,1729690908,159706664,,1729690902,588569000,fcu
1729690908.2639432,1788,1729690908,262349552,,1729690902,691666000,fcu
1729690908.3714948,1789,1729690908,370281201,,1729690902,799328000,fcu
1729690908.4630198,1790,1729690908,460697849,,1729690902,890200000,fcu
1729690908.563299,1791,1729690908,561473219,,1729690902,991264000,fcu
1729690908.664642,1792,1729690908,663358830,,1729690903,92460000,fcu
1729690908.7643807,1793,1729690908,762464274,,1729690903,191321000,fcu
1729690908.862855,1794,1729690908,861443626,,1729690903,290656000,fcu
1729690908.965545,1795,1729690908,963790015,,1729690903,392329000,fcu
1729690909.0655417,1796,1729690909,62330145,,1729690903,491564000,fcu
1729690909.1628952,1797,1729690909,161384367,,1729690903,590325000,fcu
1729690909.2640376,1798,1729690909,263429719,,1729690903,692126000,fcu
1729690909.3663917,1799,1729690909,365412478,,1729690903,793635000,fcu
1729690909.464629,1800,1729690909,463507515,,1729690903,892990000,fcu
1729690909.564342,1801,1729690909,562793681,,1729690903,991925000,fcu
1729690909.665346,1802,1729690909,663754052,,1729690904,92713000,fcu
1729690909.7666736,1803,1729690909,762733311,,1729690904,191717000,fcu
1729690909.864978,1804,1729690909,863601700,,1729690904,292965000,fcu
1729690909.9663024,1805,1729690909,964917311,,1729690904,394414000,fcu
1729690910.0624883,1806,1729690910,61540329,,1729690904,490607000,fcu
1729690910.1647806,1807,1729690910,162633274,,1729690904,592110000,fcu
1729690910.2626507,1808,1729690910,261569792,,1729690904,691046000,fcu
1729690910.371294,1809,1729690910,363935847,,1729690904,792903000,fcu
1729690910.4658504,1810,1729690910,462818255,,1729690904,892188000,fcu
1729690910.56552,1811,1729690910,563670273,,1729690904,993489000,fcu
1729690910.6649106,1812,1729690910,663801329,,1729690905,92464000,fcu
1729690910.7649646,1813,1729690910,761876773,,1729690905,191340000,fcu
1729690910.8647351,1814,1729690910,863051014,,1729690905,292084000,fcu
1729690910.964924,1815,1729690910,963716329,,1729690905,393347000,fcu
1729690911.0648787,1816,1729690911,63015903,,1729690905,492317000,fcu
1729690911.1627612,1817,1729690911,161746366,,1729690905,590911000,fcu
1729690911.2665417,1818,1729690911,265701217,,1729690905,694974000,fcu
1729690911.3656142,1819,1729690911,364727199,,1729690905,793880000,fcu
1729690911.4621887,1820,1729690911,460817976,,1729690905,890483000,fcu
1729690911.563139,1821,1729690911,561830606,,1729690905,991629000,fcu
1729690911.6628647,1822,1729690911,661771125,,1729690906,91416000,fcu
1729690911.765198,1823,1729690911,763861847,,1729690906,193018000,fcu
1729690911.8653617,1824,1729690911,863186643,,1729690906,292686000,fcu
1729690911.9643276,1825,1729690911,962191680,,1729690906,391832000,fcu
1729690912.0632784,1826,1729690912,61803069,,1729690906,491313000,fcu
1729690912.1641088,1827,1729690912,162826958,,1729690906,592357000,fcu
1729690912.265022,1828,1729690912,263212087,,1729690906,692220000,fcu
1729690912.3612537,1829,1729690912,359272309,,1729690906,788707000,fcu
1729690912.4626734,1830,1729690912,460948365,,1729690906,890357000,fcu
1729690912.5641851,1831,1729690912,562881957,,1729690906,992008000,fcu
1729690912.6637158,1832,1729690912,661887828,,1729690907,91488000,fcu
1729690912.762538,1833,1729690912,760974494,,1729690907,190687000,fcu
1729690912.8652923,1834,1729690912,863270124,,1729690907,292613000,fcu
1729690912.965217,1835,1729690912,963292753,,1729690907,392250000,fcu
1729690913.0659451,1836,1729690913,64330364,,1729690907,493546000,fcu
1729690913.1721733,1837,1729690913,171017216,,1729690907,600043000,fcu
1729690913.2680597,1838,1729690913,267037864,,1729690907,696703000,fcu
1729690913.3702343,1839,1729690913,369093864,,1729690907,798047000,fcu
1729690913.4684093,1840,1729690913,466364309,,1729690907,895094000,fcu
1729690913.567044,1841,1729690913,566132364,,1729690907,995977000,fcu
1729690913.6707947,1842,1729690913,668757234,,1729690908,97669000,fcu
1729690913.7700586,1843,1729690913,769165457,,1729690908,198605000,fcu
1729690913.8713977,1844,1729690913,869654882,,1729690908,298899000,fcu
1729690913.9686081,1845,1729690913,967170012,,1729690908,396981000,fcu
1729690914.0712938,1846,1729690914,69495642,,1729690908,499216000,fcu
1729690914.1636674,1847,1729690914,161552882,,1729690908,591109000,fcu
1729690914.2668922,1848,1729690914,265224234,,1729690908,695033000,fcu
1729690914.3645074,1849,1729690914,362538012,,1729690908,791533000,fcu
1729690914.4627347,1850,1729690914,461254419,,1729690908,890414000,fcu
1729690914.5643415,1851,1729690914,562258919,,1729690908,992109000,fcu
1729690914.6640222,1852,1729690914,662287400,,1729690909,91301000,fcu
1729690914.7644782,1853,1729690914,760353975,,1729690909,190325000,fcu
1729690914.8641036,1854,1729690914,862589604,,1729690909,291475000,fcu
1729690914.967326,1855,1729690914,966220141,,1729690909,395309000,fcu
1729690915.0661633,1856,1729690915,65253308,,1729690909,494240000,fcu
1729690915.1621473,1857,1729690915,159722826,,1729690909,588719000,fcu
1729690915.2627745,1858,1729690915,261377178,,1729690909,690620000,fcu
1729690915.366649,1859,1729690915,365305807,,1729690909,794275000,fcu
1729690915.4655588,1860,1729690915,464392122,,1729690909,891221000,fcu
1729690915.566422,1861,1729690915,563385418,,1729690909,992243000,fcu
1729690915.662632,1862,1729690915,661410067,,1729690910,91258000,fcu
1729690915.7653425,1863,1729690915,763741326,,1729690910,193259000,fcu
1729690915.8668208,1864,1729690915,865451789,,1729690910,292004000,fcu
1729690915.963719,1865,1729690915,963303937,,1729690910,392999000,fcu
1729690916.064143,1866,1729690916,62462177,,1729690910,492095000,fcu
1729690916.166445,1867,1729690916,161866826,,1729690910,591530000,fcu
1729690916.2661107,1868,1729690916,263568585,,1729690910,692626000,fcu
1729690916.3656912,1869,1729690916,362638788,,1729690910,791531000,fcu
1729690916.4650693,1870,1729690916,463616048,,1729690910,893283000,fcu
1729690916.5645497,1871,1729690916,562812233,,1729690910,992236000,fcu
1729690916.6625936,1872,1729690916,661489640,,1729690911,90683000,fcu
1729690916.7646084,1873,1729690916,763324010,,1729690911,192127000,fcu
1729690916.8637104,1874,1729690916,861869325,,1729690911,291108000,fcu
1729690916.9617746,1875,1729690916,960552418,,1729690911,389910000,fcu
1729690917.0635662,1876,1729690917,61924047,,1729690911,491495000,fcu
1729690917.1631582,1877,1729690917,161676529,,1729690911,590550000,fcu
1729690917.2667437,1878,1729690917,265593473,,1729690911,694495000,fcu
1729690917.364803,1879,1729690917,363678454,,1729690911,793308000,fcu
1729690917.4675646,1880,1729690917,465996491,,1729690911,895271000,fcu
1729690917.563759,1881,1729690917,562005677,,1729690911,991292000,fcu
1729690917.6644068,1882,1729690917,662957010,,1729690912,92660000,fcu
1729690917.7639894,1883,1729690917,762061325,,1729690912,191628000,fcu
1729690917.8629231,1884,1729690917,861735806,,1729690912,291106000,fcu
1729690917.964649,1885,1729690917,962861084,,1729690912,392639000,fcu
1729690918.0658123,1886,1729690918,64680861,,1729690912,493717000,fcu
1729690918.1668324,1887,1729690918,165705861,,1729690912,595033000,fcu
1729690918.2652218,1888,1729690918,263113269,,1729690912,692206000,fcu
1729690918.3650184,1889,1729690918,363740621,,1729690912,793436000,fcu
1729690918.4649284,1890,1729690918,463767769,,1729690912,893017000,fcu
1729690918.5632448,1891,1729690918,562061972,,1729690912,991710000,fcu
1729690918.665774,1892,1729690918,664768509,,1729690913,94222000,fcu
1729690918.762499,1893,1729690918,761073528,,1729690913,190437000,fcu
1729690918.8670323,1894,1729690918,865881102,,1729690913,295258000,fcu
1729690918.9662862,1895,1729690918,961846916,,1729690913,391462000,fcu
1729690919.0679634,1896,1729690919,63990731,,1729690913,493683000,fcu
1729690919.1665516,1897,1729690919,164831379,,1729690913,594972000,fcu
1729690919.269353,1898,1729690919,267243287,,1729690913,696949000,fcu
1729690919.3691967,1899,1729690919,367197694,,1729690913,796074000,fcu
1729690919.466885,1900,1729690919,465183972,,1729690913,894930000,fcu
1729690919.5708613,1901,1729690919,569866009,,1729690913,998930000,fcu
1729690919.6696448,1902,1729690919,667997786,,1729690914,97499000,fcu
1729690919.7721128,1903,1729690919,770250842,,1729690914,199242000,fcu
1729690919.8726943,1904,1729690919,871256823,,1729690914,300052000,fcu
1729690919.9708283,1905,1729690919,969282731,,1729690914,398977000,fcu
1729690920.071009,1906,1729690920,69357008,,1729690914,498482000,fcu
1729690920.1711962,1907,1729690920,170074397,,1729690914,599307000,fcu
1729690920.2671943,1908,1729690920,266027305,,1729690914,695485000,fcu
1729690920.368588,1909,1729690920,367021101,,1729690914,796419000,fcu
1729690920.4658027,1910,1729690920,462996323,,1729690914,892902000,fcu
1729690920.5642905,1911,1729690920,562460656,,1729690914,992066000,fcu
1729690920.6641335,1912,1729690920,662428601,,1729690915,91343000,fcu
1729690920.7633505,1913,1729690920,761479915,,1729690915,190534000,fcu
1729690920.8632736,1914,1729690920,862162230,,1729690915,291635000,fcu
1729690920.9622345,1915,1729690920,961138804,,1729690915,390281000,fcu
1729690921.0671852,1916,1729690921,66107211,,1729690915,495073000,fcu
1729690921.166748,1917,1729690921,162306989,,1729690915,591610000,fcu
1729690921.2647057,1918,1729690921,261291526,,1729690915,690849000,fcu
1729690921.3641744,1919,1729690921,362130600,,1729690915,792026000,fcu
1729690921.4650645,1920,1729690921,462422174,,1729690915,891523000,fcu
1729690921.5664752,1921,1729690921,561169952,,1729690915,990346000,fcu
1729690921.6674013,1922,1729690921,663407526,,1729690916,92456000,fcu
1729690921.764608,1923,1729690921,761871618,,1729690916,191284000,fcu
1729690921.8645504,1924,1729690921,861606248,,1729690916,290539000,fcu
1729690921.9664314,1925,1729690921,965330470,,1729690916,394876000,fcu
1729690922.0635202,1926,1729690922,61593933,,1729690916,491340000,fcu
1729690922.1649253,1927,1729690922,163357026,,1729690916,592961000,fcu
1729690922.2645135,1928,1729690922,262640581,,1729690916,691712000,fcu
1729690922.3658059,1929,1729690922,364314118,,1729690916,793473000,fcu
1729690922.4628005,1930,1729690922,460800914,,1729690916,890303000,fcu
1729690922.5647864,1931,1729690922,562712988,,1729690916,991872000,fcu
1729690922.6657524,1932,1729690922,663747673,,1729690917,92867000,fcu
1729690922.7629752,1933,1729690922,761458322,,1729690917,191350000,fcu
1729690922.8652608,1934,1729690922,862775396,,1729690917,292504000,fcu
1729690922.9632444,1935,1729690922,961699470,,1729690917,391406000,fcu
1729690923.0675952,1936,1729690923,66405173,,1729690917,495497000,fcu
1729690923.1635935,1937,1729690923,162477118,,1729690917,591663000,fcu
1729690923.2625864,1938,1729690923,261441562,,1729690917,690595000,fcu
1729690923.3667994,1939,1729690923,365514710,,1729690917,794702000,fcu
1729690923.4633172,1940,1729690923,461570117,,1729690917,891054000,fcu
1729690923.564833,1941,1729690923,563535395,,1729690917,992602000,fcu
1729690923.66449,1942,1729690923,662836599,,1729690918,92597000,fcu
1729690923.7649593,1943,1729690923,763612895,,1729690918,193241000,fcu
1729690923.8657205,1944,1729690923,864596006,,1729690918,294468000,fcu
1729690923.9614794,1945,1729690923,958987025,,1729690918,388630000,fcu
1729690924.0668504,1946,1729690924,65748043,,1729690918,494993000,fcu
1729690924.1629093,1947,1729690924,161825636,,1729690918,591090000,fcu
1729690924.2667186,1948,1729690924,262607636,,1729690918,692320000,fcu
1729690924.3650322,1949,1729690924,361625265,,1729690918,791109000,fcu
1729690924.4678028,1950,1729690924,466620006,,1729690918,895902000,fcu
1729690924.563025,1951,1729690924,561713969,,1729690918,991580000,fcu
1729690924.663855,1952,1729690924,662048043,,1729690919,91615000,fcu
1729690924.7619798,1953,1729690924,760653987,,1729690919,190409000,fcu
1729690924.8672667,1954,1729690924,865994728,,1729690919,295313000,fcu
1729690924.9655514,1955,1729690924,964646524,,1729690919,393876000,fcu
1729690925.0715833,1956,1729690925,70032357,,1729690919,499046000,fcu
1729690925.1649523,1957,1729690925,162913987,,1729690919,592633000,fcu
1729690925.2659614,1958,1729690925,264700931,,1729690919,694426000,fcu
1729690925.3648183,1959,1729690925,362710764,,1729690919,792694000,fcu
1729690925.4684868,1960,1729690925,467066746,,1729690919,896675000,fcu
1729690925.5701456,1961,1729690925,567932153,,1729690919,997773000,fcu
1729690925.6706376,1962,1729690925,669787579,,1729690920,99248000,fcu
1729690925.7692037,1963,1729690925,767729653,,1729690920,197956000,fcu
1729690925.8679233,1964,1729690925,865231505,,1729690920,294293000,fcu
1729690925.9708688,1965,1729690925,969180523,,1729690920,398463000,fcu
1729690926.0653698,1966,1729690926,63916005,,1729690920,493475000,fcu
1729690926.1630535,1967,1729690926,161948857,,1729690920,591684000,fcu
1729690926.262527,1968,1729690926,260936375,,1729690920,690632000,fcu
1729690926.3718064,1969,1729690926,370941282,,1729690920,800479000,fcu
1729690926.463102,1970,1729690926,461942449,,1729690920,891368000,fcu
1729690926.565048,1971,1729690926,563226912,,1729690920,992664000,fcu
1729690926.6642144,1972,1729690926,662250875,,1729690921,91617000,fcu
1729690926.7635138,1973,1729690926,761346504,,1729690921,190570000,fcu
1729690926.8642037,1974,1729690926,862304412,,1729690921,291311000,fcu
1729690926.9651957,1975,1729690926,963302912,,1729690921,392482000,fcu
1729690927.0660632,1976,1729690927,64978208,,1729690921,494073000,fcu
1729690927.1650832,1977,1729690927,163331004,,1729690921,592898000,fcu
1729690927.2646332,1978,1729690927,262394430,,1729690921,691493000,fcu
1729690927.3676546,1979,1729690927,365020171,,1729690921,794691000,fcu
1729690927.461811,1980,1729690927,461041004,,1729690921,890977000,fcu
1729690927.5659847,1981,1729690927,565049708,,1729690921,994830000,fcu
1729690927.6661406,1982,1729690927,665054337,,1729690922,94446000,fcu
1729690927.7632425,1983,1729690927,761434782,,1729690922,190626000,fcu
1729690927.8647316,1984,1729690927,863191393,,1729690922,292402000,fcu
1729690927.9642823,1985,1729690927,962473504,,1729690922,391561000,fcu
1729690928.065121,1986,1729690928,63526152,,1729690922,493113000,fcu
1729690928.1641295,1987,1729690928,162585726,,1729690922,591720000,fcu
1729690928.26357,1988,1729690928,261074152,,1729690922,690673000,fcu
1729690928.3662875,1989,1729690928,364006800,,1729690922,792231000,fcu
1729690928.4685514,1990,1729690928,467219689,,1729690922,893683000,fcu
1729690928.5642972,1991,1729690928,563262689,,1729690922,992612000,fcu
1729690928.6678114,1992,1729690928,667233966,,1729690923,94220000,fcu
1729690928.7645237,1993,1729690928,763193837,,1729690923,193281000,fcu
1729690928.8654783,1994,1729690928,862305244,,1729690923,292442000,fcu
1729690928.963769,1995,1729690928,961718651,,1729690923,391249000,fcu
1729690929.0658062,1996,1729690929,63741503,,1729690923,492721000,fcu
1729690929.162648,1997,1729690929,161364559,,1729690923,591250000,fcu
1729690929.2617636,1998,1729690929,259749429,,1729690923,688604000,fcu
1729690929.3649187,1999,1729690929,362713558,,1729690923,792099000,fcu
1729690929.4625235,2000,1729690929,461300132,,1729690923,890625000,fcu
1729690929.5666375,2001,1729690929,564351818,,1729690923,994255000,fcu
1729690929.6645312,2002,1729690929,661426336,,1729690924,90501000,fcu
1729690929.7659652,2003,1729690929,765346558,,1729690924,194466000,fcu
1729690929.8645463,2004,1729690929,860428984,,1729690924,290426000,fcu
1729690929.9656272,2005,1729690929,962712706,,1729690924,392348000,fcu
1729690930.0630894,2006,1729690930,61676558,,1729690924,491472000,fcu
1729690930.1664536,2007,1729690930,163773817,,1729690924,592681000,fcu
1729690930.2648568,2008,1729690930,261604039,,1729690924,691515000,fcu
1729690930.3656623,2009,1729690930,362550799,,1729690924,792262000,fcu
1729690930.4637895,2010,1729690930,462692891,,1729690924,891940000,fcu
1729690930.5625815,2011,1729690930,561493150,,1729690924,990612000,fcu
1729690930.6647563,2012,1729690930,662926465,,1729690925,92283000,fcu
1729690930.7627113,2013,1729690930,761625798,,1729690925,191127000,fcu
1729690930.863074,2014,1729690930,862533539,,1729690925,292295000,fcu
