Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1737285429.1289814,0,1737285429,35805056,map,-20.771482467651367,-12.424236297607422,5.645333290100098,0.005573004189655867,-0.00206472121328493,-0.6594315530033605,-0.7517411159795568
1737285429.1381607,1,1737285429,136797888,map,-20.77005386352539,-12.423198699951172,5.657512187957764,0.009020750455638667,-0.0018650976457412836,-0.6620455802307097,-0.7494069636512405
1737285429.2370281,2,1737285429,234794816,map,-20.768394470214844,-12.42348575592041,5.664289951324463,0.010476749191942188,0.0006377357024171393,-0.6610884356751082,-0.7502345708084779
1737285429.3463926,3,1737285429,343791232,map,-20.76787757873535,-12.421914100646973,5.6664605140686035,0.012436317359308344,0.0024397091348670285,-0.657227317144061,-0.7535858540534687
1737285429.4468486,4,1737285429,444787392,map,-20.767066955566406,-12.422317504882812,5.662342548370361,0.011260437370230294,0.0008867295429211802,-0.576518103267769,-0.8170062991589986
1737285429.5447278,5,1737285429,543784832,map,-20.767669677734375,-12.420430183410645,5.6584954261779785,0.010865350631300393,-0.0011482668639629303,-0.604322165415991,-0.7966651404610319
1737285429.6469448,6,1737285429,644780992,map,-20.767608642578125,-12.418947219848633,5.653970241546631,0.011433427240618462,-0.0024725171125745443,-0.6444493511005462,-0.7645575173044515
1737285429.7433014,7,1737285429,740775872,map,-20.766124725341797,-12.416097640991211,5.652091026306152,0.010568994583219504,-0.00047809721443593366,-0.6655885265240147,-0.7462439153092938
1737285429.847066,8,1737285429,845769216,map,-20.76230239868164,-12.413805961608887,5.6505446434021,0.012403294018119106,0.0014324325724492128,-0.6605023103060723,-0.7507201905602156
1737285429.9479911,9,1737285429,945764352,map,-20.760295867919922,-12.413191795349121,5.647490978240967,0.012085964031604427,0.005091103655740344,-0.6330490926889033,-0.7740005532186327
1737285430.0467412,10,1737285430,45755648,map,-20.759157180786133,-12.414043426513672,5.638085842132568,0.012220190805517882,0.00592450421857808,-0.59964046732356,-0.800154283331923
1737285430.14824,11,1737285430,143748736,map,-20.762609481811523,-12.41572380065918,5.622340679168701,0.010995464700803764,0.004642624894838305,-0.5743179257975306,-0.8185453352733257
1737285430.2437828,12,1737285430,242745920,map,-20.768095016479492,-12.419171333312988,5.608230113983154,0.010265937254245395,0.0021966174669277474,-0.5623199215934647,-0.8268531255205578
1737285430.3427212,13,1737285430,340740288,map,-20.776838302612305,-12.419190406799316,5.601320743560791,0.011433121422435098,-0.0002490826720843246,-0.5609243058853826,-0.8277881037798042
1737285430.4439514,14,1737285430,442734656,map,-20.784761428833008,-12.421448707580566,5.599978923797607,0.009699807945165293,-0.0014765826250621164,-0.566884117114216,-0.8237391159786053
1737285430.5420856,15,1737285430,540730304,map,-20.790620803833008,-12.421977996826172,5.604411602020264,0.006543976925955801,-0.0029026059449466716,-0.5758724315844148,-0.8175082224575937
1737285430.6391108,16,1737285430,636726208,map,-20.794330596923828,-12.42297077178955,5.611772537231445,0.005354417250195039,-0.003089512202720816,-0.582396277166163,-0.8128815174877911
1737285430.7377915,17,1737285430,735722112,map,-20.797597885131836,-12.42455005645752,5.622270107269287,0.0058528368372467434,-0.0017133870339485447,-0.5860909306782723,-0.8102223334261436
1737285430.837888,18,1737285430,836717504,map,-20.801000595092773,-12.424775123596191,5.632230758666992,0.008572839357843991,-0.0031319030298591474,-0.5858393320102624,-0.8103758231083439
1737285430.9430163,19,1737285430,940710592,map,-20.80365753173828,-12.424720764160156,5.638618469238281,0.0056306163439187535,-0.0026987786012639507,-0.5813563160285236,-0.8136251265585352
1737285431.0388062,20,1737285431,36706496,map,-20.805526733398438,-12.424991607666016,5.643904685974121,0.01081528724167154,-0.0046766785876530366,-0.5772196299788925,-0.8165039234481967
1737285431.1414514,21,1737285431,138693952,map,-20.806997299194336,-12.423971176147461,5.649562835693359,0.012559848253524285,-0.005226703690540575,-0.5761458671523195,-0.8172336700991227
1737285431.2370963,22,1737285431,234688832,map,-20.8082275390625,-12.421088218688965,5.653251647949219,0.010858150307662308,-0.004785251972866671,-0.5768201911361169,-0.816784958868089
1737285431.3379607,23,1737285431,336681152,map,-20.808523178100586,-12.419271469116211,5.6555094718933105,0.00772680628569767,-0.0026563269727258735,-0.578044296757323,-0.815964479237895
1737285431.4392364,24,1737285431,437673984,map,-20.80836296081543,-12.417790412902832,5.65714168548584,0.005620774166177216,-0.0011475795807019894,-0.5781516694812541,-0.8159091475372228
1737285431.5392058,25,1737285431,536670144,map,-20.807140350341797,-12.414653778076172,5.661867618560791,0.006123026573478326,-0.0023392760896889095,-0.5788538213796071,-0.8154049851498227
1737285431.6370962,26,1737285431,634666560,map,-20.804885864257812,-12.411029815673828,5.668517112731934,0.008583006806624983,-0.002086039246941683,-0.5802893563568291,-0.8143624766241349
1737285431.7409728,27,1737285431,739659904,map,-20.800134658813477,-12.40554428100586,5.679259300231934,0.006983410000392602,-0.0027832531253773355,-0.5814186900017695,-0.8135697833642992
1737285431.8393626,28,1737285431,837655040,map,-20.79413604736328,-12.40313720703125,5.687611103057861,0.005364001420181073,-0.0006101023268703045,-0.5825444012681896,-0.8127809519267795
1737285431.9398956,29,1737285431,938643776,map,-20.790456771850586,-12.404006004333496,5.68903112411499,0.004874888073223058,0.0010298824844666265,-0.5822691925102416,-0.8129807883719105
1737285432.037095,30,1737285432,35638912,map,-20.787790298461914,-12.407626152038574,5.6883344650268555,0.008015319533977371,0.000695106744264001,-0.5794030661922045,-0.8150014468493011
1737285432.139942,31,1737285432,138636352,map,-20.786672592163086,-12.410384178161621,5.684881210327148,0.010893413231715667,-0.0004817672074430164,-0.5748142433992767,-0.818211272859179
1737285432.2369862,32,1737285432,235632512,map,-20.786413192749023,-12.413105964660645,5.6846232414245605,0.009433780618333987,-0.0005123493346208685,-0.5718508466684454,-0.8203032064096705
1737285432.338021,33,1737285432,336625856,map,-20.7850341796875,-12.416131019592285,5.685542106628418,0.008344494587338361,-0.003727508051799006,-0.5736188767100663,-0.8190713396131545
1737285432.4389796,34,1737285432,437620736,map,-20.783422470092773,-12.41781234741211,5.685039520263672,0.00860084758690907,-0.0026298237772209767,-0.5736523691521993,-0.8190494910649515
