Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,voltage,temperature,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage_0,location,serial_number
1737285429.2386124,12561,1737285429,238023873,,0.7289999723434448,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7289999723434448,id0,
1737285429.346565,12562,1737285429,345336503,,0.7260000109672546,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7260000109672546,id0,
1737285429.448356,12563,1737285429,448057429,,0.7229999899864197,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7229999899864197,id0,
1737285429.547373,12564,1737285429,547059484,,0.7250000238418579,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7250000238418579,id0,
1737285429.64839,12565,1737285429,648070040,,0.718999981880188,0.0,-0.9300000071525574,nan,nan,nan,0.800000011920929,2,0,0,True,0.718999981880188,id0,
1737285429.7444456,12566,1737285429,744107706,,0.7239999771118164,0.0,-0.8899999856948853,nan,nan,nan,0.800000011920929,2,0,0,True,0.7239999771118164,id0,
1737285429.8497102,12567,1737285429,849116743,,0.722000002861023,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.722000002861023,id0,
1737285429.9507203,12568,1737285429,950185317,,0.7300000190734863,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7300000190734863,id0,
1737285430.048774,12569,1737285430,48186225,,0.7260000109672546,0.0,-0.9399999976158142,nan,nan,nan,0.800000011920929,2,0,0,True,0.7260000109672546,id0,
1737285430.1485658,12570,1737285430,147212762,,0.7170000076293945,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7170000076293945,id0,
1737285430.2465258,12571,1737285430,246172595,,0.7200000286102295,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7200000286102295,id0,
1737285430.3445187,12572,1737285430,344179150,,0.7319999933242798,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7319999933242798,id0,
1737285430.4441047,12573,1737285430,443548224,,0.7260000109672546,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7260000109672546,id0,
1737285430.542313,12574,1737285430,541550947,,0.7229999899864197,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7229999899864197,id0,
1737285430.6393552,12575,1737285430,638589317,,0.7300000190734863,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7300000190734863,id0,
1737285430.7397137,12576,1737285430,739308706,,0.7250000238418579,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7250000238418579,id0,
1737285430.8407543,12577,1737285430,840318520,,0.7239999771118164,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7239999771118164,id0,
1737285430.9431083,12578,1737285430,942520150,,0.7160000205039978,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7160000205039978,id0,
1737285431.0407383,12579,1737285431,40335039,,0.7239999771118164,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7239999771118164,id0,
1737285431.141619,12580,1737285431,139543335,,0.7250000238418579,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7250000238418579,id0,
1737285431.238757,12581,1737285431,238375298,,0.7229999899864197,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7229999899864197,id0,
1737285431.3407946,12582,1737285431,340390557,,0.7289999723434448,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7289999723434448,id0,
1737285431.4419591,12583,1737285431,441413409,,0.7239999771118164,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7239999771118164,id0,
1737285431.5427804,12584,1737285431,542449039,,0.7279999852180481,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7279999852180481,id0,
1737285431.639706,12585,1737285431,639373076,,0.7239999771118164,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7239999771118164,id0,
1737285431.7412074,12586,1737285431,740725316,,0.7200000286102295,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7200000286102295,id0,
1737285431.8398526,12587,1737285431,838809538,,0.718999981880188,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.718999981880188,id0,
1737285431.9402752,12588,1737285431,939672205,,0.7200000286102295,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7200000286102295,id0,
1737285432.0372999,12589,1737285432,36782594,,0.7229999899864197,0.0,-0.9100000262260437,nan,nan,nan,0.800000011920929,2,0,0,True,0.7229999899864197,id0,
1737285432.1427722,12590,1737285432,142446594,,0.7179999947547913,0.0,-0.9200000166893005,nan,nan,nan,0.800000011920929,2,0,0,True,0.7179999947547913,id0,
