Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,fluid_pressure,variance
1737285429.1289387,12558,1737285429,30805056,base_link,47778.912353515625,0.0
1737285429.1333482,12559,1737285429,131797888,base_link,47782.74230957031,0.0
1737285429.23277,12560,1737285429,230794816,base_link,47782.28759765625,0.0
1737285429.3409212,12561,1737285429,335791232,base_link,47785.638427734375,0.0
1737285429.4403198,12562,1737285429,437787392,base_link,47783.233642578125,0.0
1737285429.5404863,12563,1737285429,538784832,base_link,47783.99963378906,0.0
1737285429.641532,12564,1737285429,639780992,base_link,47783.3984375,0.0
1737285429.7319894,12565,1737285429,729775872,base_link,47782.562255859375,0.0
1737285429.8423984,12566,1737285429,839769216,base_link,47782.513427734375,0.0
1737285429.9411554,12567,1737285429,938764352,base_link,47783.69445800781,0.0
1737285430.0377548,12568,1737285430,36755648,base_link,47786.529541015625,0.0
1737285430.1375275,12569,1737285430,130748736,base_link,47784.30480957031,0.0
1737285430.2405818,12570,1737285430,228745920,base_link,47782.562255859375,0.0
1737285430.3337483,12571,1737285430,332740288,base_link,47783.38317871094,0.0
1737285430.4333377,12572,1737285430,431734656,base_link,47782.50732421875,0.0
1737285430.534671,12573,1737285430,532730304,base_link,47781.57043457031,0.0
1737285430.6310737,12574,1737285430,629726208,base_link,47781.21032714844,0.0
1737285430.7322774,12575,1737285430,730722112,base_link,47781.646728515625,0.0
1737285430.834313,12576,1737285430,832717504,base_link,47784.10949707031,0.0
1737285430.935154,12577,1737285430,933710592,base_link,47778.87268066406,0.0
1737285431.0327938,12578,1737285431,29706496,base_link,47782.85827636719,0.0
1737285431.1410701,12579,1737285431,131693952,base_link,47783.23974609375,0.0
1737285431.2327116,12580,1737285431,229688832,base_link,47782.65380859375,0.0
1737285431.3332493,12581,1737285431,331681152,base_link,47781.76574707031,0.0
1737285431.4359145,12582,1737285431,432673984,base_link,47781.451416015625,0.0
1737285431.533779,12583,1737285431,531670144,base_link,47780.67932128906,0.0
1737285431.6329017,12584,1737285431,630666560,base_link,47778.6865234375,0.0
