Time,data
1737285451.42644,19.71
1737285451.5281959,19.84
1737285451.626598,19.79
1737285451.7263203,19.37
1737285451.8272254,19.31
1737285451.9287138,19.25
1737285452.0263882,19.43
1737285452.125414,19.95
1737285452.2274733,20.28
1737285452.325847,20.71
1737285452.4277835,21.05
1737285452.5267837,21.12
1737285452.6256537,21.16
1737285452.727747,21.31
1737285452.8268204,21.62
1737285452.9269283,21.83
1737285453.0259206,21.97
1737285453.1259267,22.0
1737285453.226862,21.98
1737285453.325788,21.72
1737285453.4278429,21.27
1737285453.526847,20.72
1737285453.6270545,20.22
1737285453.725931,19.54
1737285453.8279274,18.87
1737285453.929896,19.0
1737285454.0257044,19.24
1737285454.127698,19.83
1737285454.2266393,20.14
1737285454.3256893,20.23
1737285454.4256651,19.99
1737285454.5267255,19.86
1737285454.6258447,19.67
1737285454.725777,19.75
1737285454.8282137,19.67
1737285454.931419,19.53
1737285455.0267398,19.51
1737285455.124746,19.54
1737285455.2268322,19.34
1737285455.3259275,19.28
1737285455.4307141,19.12
1737285455.525816,19.23
1737285455.633791,19.48
1737285455.7337916,19.67
1737285455.8327851,19.35
1737285455.926398,19.01
1737285456.0249689,18.93
1737285456.1272392,18.84
1737285456.2263012,18.74
1737285456.3251781,18.84
1737285456.4272323,19.07
1737285456.5292535,19.01
1737285456.631277,18.98
1737285456.7271438,18.8
1737285456.827641,18.51
1737285456.928073,18.33
1737285457.026469,18.52
1737285457.126231,19.16
1737285457.2281857,19.73
1737285457.3270888,19.89
1737285457.4261026,19.91
1737285457.525202,19.66
1737285457.6275892,19.35
1737285457.7285643,19.34
1737285457.827236,19.39
1737285457.9265165,19.49
1737285458.0255837,19.38
1737285458.127593,19.24
1737285458.2269273,19.14
1737285458.325594,18.98
1737285458.426569,18.97
1737285458.5257976,19.07
1737285458.6265054,19.13
1737285458.7254727,19.43
1737285458.8275638,19.74
1737285458.9278212,20.1
1737285459.0265474,20.2
1737285459.1264575,19.87
1737285459.227854,19.63
1737285459.3266528,19.34
1737285459.42555,19.15
1737285459.5254676,19.32
1737285459.6264408,19.75
1737285459.7256382,20.5
1737285459.8275893,20.85
1737285459.9266307,20.64
1737285460.0255485,20.13
1737285460.1260092,19.59
1737285460.2270303,19.25
1737285460.3257856,18.92
1737285460.427734,18.76
1737285460.5265918,18.99
1737285460.6255352,19.41
1737285460.7256346,19.84
1737285460.8269615,20.08
1737285460.926366,20.12
1737285461.0277894,19.93
1737285461.1258335,19.51
1737285461.2266788,19.32
1737285461.3255124,19.49
1737285461.4256966,19.65
1737285461.5274794,19.76
1737285461.6267254,19.87
1737285461.7290514,19.84
1737285461.8283064,19.6
1737285461.9273126,19.27
1737285462.0260484,18.88
1737285462.1260953,19.01
1737285462.2272172,19.14
1737285462.3301995,19.21
1737285462.4284253,19.39
1737285462.5272977,19.65
1737285462.6258795,19.71
1737285462.7265217,19.64
1737285462.8266637,19.58
1737285462.9276023,19.53
1737285463.0281935,19.42
1737285463.128749,19.4
1737285463.2256362,19.28
1737285463.3270907,19.42
1737285463.4262683,19.52
1737285463.5267682,19.42
1737285463.6251473,19.56
1737285463.7280262,19.73
1737285463.8268883,19.63
1737285463.9259686,19.35
1737285464.0269365,19.28
1737285464.1267698,19.55
1737285464.2254314,19.5
1737285464.3271537,19.07
1737285464.4268126,18.61
1737285464.525474,18.38
1737285464.6272857,18.58
1737285464.7264557,18.8
1737285464.825249,19.18
1737285464.9255006,19.15
1737285465.0273008,18.92
1737285465.1264653,18.95
1737285465.2254755,19.02
1737285465.3256583,19.02
1737285465.426056,18.94
1737285465.5253944,18.93
1737285465.6251912,19.37
1737285465.7272375,19.61
1737285465.8263466,19.83
1737285465.9255674,20.01
1737285466.0262542,19.85
1737285466.128449,19.45
1737285466.227792,19.57
1737285466.3263288,19.36
1737285466.426462,19.23
1737285466.5255897,19.36
1737285466.6264126,19.31
1737285466.733623,19.4
1737285466.8255484,19.42
1737285466.9258587,19.72
1737285467.0263808,20.0
1737285467.1258855,19.86
1737285467.226458,19.45
1737285467.3257322,18.88
1737285467.4245193,18.56
1737285467.5264306,18.61
1737285467.6255195,19.15
1737285467.7271776,19.38
1737285467.8245983,19.36
1737285467.9267766,19.46
1737285468.0256932,19.61
1737285468.1246507,19.37
1737285468.226531,18.96
1737285468.3266618,18.34
1737285468.427468,17.88
1737285468.5281975,18.27
1737285468.6256955,18.88
1737285468.7246106,19.2
1737285468.8257942,19.71
1737285468.9258373,19.69
1737285469.026828,19.29
1737285469.1255987,18.8
1737285469.2247193,18.36
1737285469.325944,18.36
1737285469.4266455,18.64
1737285469.52609,19.19
1737285469.6246853,19.28
1737285469.7246413,19.19
1737285469.8268068,19.17
1737285469.927525,19.19
1737285470.0248778,19.35
1737285470.1261554,19.55
1737285470.2268682,19.41
1737285470.327147,19.39
1737285470.425877,19.28
1737285470.5259173,19.13
1737285470.6269493,19.24
1737285470.724899,19.31
1737285470.8258862,19.51
1737285470.925392,19.6
1737285471.0242226,19.81
1737285471.1268082,19.81
1737285471.2253048,19.75
1737285471.3261988,19.74
1737285471.4265153,19.84
1737285471.5334902,20.05
1737285471.6324205,20.28
1737285471.7254083,20.37
1737285471.827452,20.07
1737285471.926738,19.95
1737285472.0255704,19.72
1737285472.1255333,19.77
1737285472.22601,19.76
1737285472.325568,19.99
1737285472.4263926,20.18
1737285472.526059,20.45
1737285472.6242936,20.64
1737285472.7261722,20.5
1737285472.8251755,20.13
1737285472.9244878,19.59
1737285473.026331,19.58
1737285473.1255558,19.55
1737285473.228279,19.67
1737285473.3281226,19.73
1737285473.4253397,19.58
1737285473.5252953,19.3
1737285473.6264703,19.09
1737285473.7253406,19.2
1737285473.8242278,19.51
1737285473.9265585,19.85
1737285474.025343,20.08
1737285474.1244154,20.05
1737285474.226567,19.75
1737285474.3263118,19.1
1737285474.4243314,18.86
1737285474.5267081,19.0
1737285474.625493,19.25
1737285474.7245057,19.19
1737285474.8256004,19.53
1737285474.92667,19.46
1737285475.0245278,19.52
1737285475.1245666,19.28
1737285475.226679,19.16
1737285475.3257391,19.41
1737285475.4247324,19.48
1737285475.5251942,20.0
1737285475.6256335,20.16
1737285475.7248716,20.4
1737285475.826727,20.6
1737285475.9290178,20.36
1737285476.0258307,19.73
1737285476.1267657,19.13
1737285476.225579,19.14
1737285476.3245225,19.52
1737285476.4265501,19.76
1737285476.5265443,19.77
1737285476.6276307,19.79
1737285476.7313004,19.76
1737285476.8286974,19.65
1737285476.927874,19.69
1737285477.025643,19.77
1737285477.124777,19.97
1737285477.2258718,19.94
1737285477.3259912,20.12
1737285477.4252155,19.79
1737285477.525784,19.71
1737285477.6251774,19.73
1737285477.7238202,19.66
1737285477.826302,19.73
1737285477.9255462,19.77
1737285478.026119,19.91
1737285478.12479,19.77
1737285478.2242236,19.88
1737285478.3261282,19.81
1737285478.425058,19.5
1737285478.5238914,19.38
1737285478.624888,19.42
1737285478.7250013,19.84
1737285478.824104,20.21
1737285478.9260848,20.44
1737285479.0249758,20.46
1737285479.1283922,20.06
1737285479.2240381,19.45
1737285479.3250415,18.91
1737285479.424043,18.53
1737285479.5249364,18.59
1737285479.6239593,18.76
1737285479.7261467,19.03
1737285479.8251565,19.14
1737285479.927169,19.21
1737285480.0243173,19.38
1737285480.1264217,19.58
1737285480.2252717,19.73
1737285480.3252337,19.64
1737285480.426242,19.5
1737285480.5257568,19.45
1737285480.6245527,19.28
1737285480.7276664,19.17
1737285480.8256493,19.19
1737285480.9244719,19.47
1737285481.0241904,19.68
1737285481.126281,19.8
1737285481.2253048,19.95
1737285481.3232813,20.11
1737285481.4255438,20.09
1737285481.525219,19.9
1737285481.624354,19.54
1737285481.7254314,19.37
1737285481.824393,19.54
1737285481.9266448,19.79
1737285482.0253925,20.17
1737285482.124577,20.15
1737285482.2241166,20.22
1737285482.3254738,20.1
1737285482.4247012,19.77
1737285482.5320985,19.68
1737285482.630768,19.66
1737285482.7245798,19.87
1737285482.8254883,20.0
1737285482.9279466,19.96
1737285483.0245166,19.77
1737285483.123563,19.49
1737285483.2255762,19.38
1737285483.3246121,19.45
1737285483.4235995,19.52
1737285483.5258029,19.22
1737285483.624874,19.17
1737285483.723655,19.12
1737285483.8260465,19.12
1737285483.9275222,19.22
1737285484.024672,19.39
1737285484.1237996,19.45
1737285484.2245555,19.35
1737285484.3246615,19.18
1737285484.4238324,19.05
1737285484.5257874,18.75
1737285484.6246877,18.54
1737285484.7237902,18.61
1737285484.8259547,18.94
1737285484.925139,19.16
1737285485.0238776,19.46
1737285485.1260242,19.59
1737285485.2254536,19.53
1737285485.3238387,19.35
1737285485.4261005,18.35
1737285485.524997,14.89
1737285485.6239305,8.33
1737285485.724099,358.55
1737285485.8259525,346.27
1737285485.9278836,334.54
1737285486.0238814,325.79
1737285486.1238475,320.33
1737285486.22602,319.43
1737285486.3250036,322.26
1737285486.4239712,326.99
1737285486.5239263,331.74
1737285486.624934,335.38
1737285486.7248812,337.28
1737285486.8239236,337.68
1737285486.9241421,336.97
1737285487.0250745,335.89
1737285487.124026,334.73
1737285487.224602,333.78
1737285487.324919,333.74
1737285487.425047,333.9
1737285487.5252812,334.16
1737285487.625973,334.67
1737285487.7232087,335.06
1737285487.8244107,335.24
1737285487.932718,335.32
1737285488.0321348,334.97
1737285488.1311033,334.62
1737285488.2294695,334.55
1737285488.3256638,334.64
1737285488.4246445,334.72
1737285488.5262759,334.78
1737285488.6256785,334.74
1737285488.7240472,334.76
1737285488.8251562,334.72
1737285488.92613,334.71
1737285489.0276358,334.87
1737285489.126264,335.2
1737285489.2250316,335.5
1737285489.3262613,335.55
1737285489.425188,335.22
1737285489.524986,334.75
1737285489.6263454,334.44
1737285489.725297,334.23
1737285489.8253546,334.55
1737285489.9288316,335.03
1737285490.0250814,335.51
1737285490.1271741,335.62
1737285490.2299654,335.87
1737285490.3248851,335.96
1737285490.426023,335.96
1737285490.5257812,336.1
1737285490.6237998,335.88
1737285490.726888,335.42
1737285490.8259587,334.72
1737285490.9283328,334.27
1737285491.024729,334.11
1737285491.124954,334.34
1737285491.2267933,335.13
1737285491.3246937,335.37
1737285491.4274487,335.68
1737285491.5256732,335.67
1737285491.6256118,335.73
1737285491.7243423,335.71
1737285491.8244205,335.9
1737285491.9236212,335.72
1737285492.025302,335.52
1737285492.125222,335.15
1737285492.2265134,335.19
1737285492.3255317,335.2
1737285492.4247441,335.42
1737285492.5247388,335.45
1737285492.626303,335.73
1737285492.7269764,335.53
1737285492.8261287,335.45
1737285492.92332,335.61
1737285493.0244386,335.46
1737285493.1241233,335.57
1737285493.2252266,335.48
1737285493.3241205,335.69
1737285493.423959,335.82
1737285493.5305052,335.68
1737285493.6304102,335.64
1737285493.7292347,335.51
1737285493.828068,335.34
1737285493.9260402,335.29
1737285494.0251427,335.32
1737285494.1241846,334.96
1737285494.2263868,334.69
1737285494.3254855,334.66
1737285494.4244957,334.78
1737285494.5235827,334.82
1737285494.6256814,334.99
1737285494.7247093,335.05
1737285494.8257005,335.02
1737285494.927246,335.11
1737285495.024389,334.92
1737285495.1231544,334.54
1737285495.2245026,334.28
1737285495.3243027,334.17
1737285495.423301,334.41
1737285495.5242133,334.43
1737285495.6242719,334.47
1737285495.7243433,334.41
1737285495.8257158,334.24
1737285495.9271924,334.42
1737285496.025645,334.21
1737285496.124307,334.29
1737285496.2240634,334.6
1737285496.3261554,335.13
1737285496.4240043,335.59
1737285496.5276337,335.9
1737285496.6268566,335.75
1737285496.7267025,335.6
1737285496.8245375,335.31
1737285496.9281383,335.13
1737285497.025018,334.67
1737285497.1246643,334.58
1737285497.225635,334.54
1737285497.325704,334.7
1737285497.4243288,335.03
1737285497.5262885,335.12
1737285497.6253543,335.29
1737285497.7279036,335.26
1737285497.82786,335.32
1737285497.926806,335.24
1737285498.0268645,335.24
1737285498.1273353,335.22
1737285498.2251854,335.15
1737285498.327389,334.86
1737285498.4254224,334.71
1737285498.5272572,334.51
1737285498.6252475,334.16
1737285498.7249258,333.88
1737285498.8270748,333.85
1737285498.9254212,333.89
1737285499.027624,334.09
1737285499.1270952,334.21
1737285499.2305439,334.1
1737285499.327602,334.15
1737285499.4258525,333.84
1737285499.5257623,333.79
1737285499.6259842,333.84
1737285499.7269263,333.83
1737285499.8262827,333.86
1737285499.924885,334.02
1737285500.026389,333.97
1737285500.1285841,333.9
1737285500.2278962,333.87
1737285500.3264177,333.98
1737285500.426725,334.21
1737285500.5260332,334.24
1737285500.6310015,334.26
1737285500.7274563,334.24
1737285500.8245947,334.59
1737285500.9278145,335.22
1737285501.0263426,335.31
1737285501.126733,335.4
1737285501.2259774,335.39
1737285501.3248217,335.14
1737285501.4252102,334.62
1737285501.5258658,334.35
1737285501.6249373,334.58
1737285501.7259927,334.96
1737285501.8272924,335.35
1737285501.9318297,335.61
1737285502.0273411,335.52
1737285502.12506,335.55
1737285502.2263925,335.41
1737285502.3254902,335.24
1737285502.4273345,334.96
1737285502.526155,334.59
1737285502.6276822,334.37
1737285502.7260487,334.38
1737285502.8247995,334.55
1737285502.9295542,334.91
1737285503.0251648,335.05
1737285503.1255076,335.15
1737285503.2262845,334.95
1737285503.325296,334.9
1737285503.4248123,334.85
1737285503.5284162,334.92
1737285503.6269772,335.0
1737285503.7250476,334.9
1737285503.8262954,334.99
1737285503.928255,335.19
1737285504.026525,335.26
1737285504.1275585,335.46
1737285504.22563,335.46
