Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1737285429.13835,12559,1737285429,136797888,base_link,-0.060108892673024515,-0.08923752091927778,0.1124299792521857,-0.05721405893564224,0.1821805387735367,0.24137163162231443
1737285429.2384238,12560,1737285429,234794816,base_link,-0.0557013659946364,-0.08076104055566194,0.044869997667441756,0.030427470803260803,-0.3131485879421234,-0.04682630673050876
1737285429.3464987,12561,1737285429,343791232,base_link,-0.0710856851330577,-0.07691229997290262,0.00812592847690715,0.0636293813586235,-0.05477158725261691,-0.2473262995481491
1737285429.4469073,12562,1737285429,444787392,base_link,-0.05013400552909839,-0.10266030753747107,0.03755591806737356,-0.344389945268631,0.2770053446292877,0.12888137996196744
1737285429.5452085,12563,1737285429,543784832,base_link,-0.05864133203541716,-0.07282364518506139,0.07593361488096727,-0.22164225578308105,0.29271888732910156,-0.05729143321514133
1737285429.6473887,12564,1737285429,644780992,base_link,-0.0635332236742233,-0.07895694793228564,0.11790171734869981,0.029095754027366638,-0.14816090464591983,-0.18000769615173337
1737285429.7434604,12565,1737285429,740775872,base_link,-0.07671942068117421,-0.060008427013954126,0.05523585030638314,0.029302947223186493,-0.2846961915493012,-0.36254078149795527
1737285429.8476105,12566,1737285429,845769216,base_link,-0.0660898343327904,-0.05615778233900487,-0.002795313059681513,-0.15588508546352386,0.057432260364294004,-0.42435434460639954
1737285429.9480364,12567,1737285429,945764352,base_link,-0.05052686572751118,-0.11673841533164091,0.009445034186348556,-0.033678002655506134,-0.0638051927089692,-0.6718077063560486
1737285430.046768,12568,1737285430,45755648,base_link,-0.05622480376573656,-0.09544598359104751,-0.028157295328763883,0.27869197726249695,0.0007506320253013556,-0.8235774040222168
1737285430.1482913,12569,1737285430,143748736,base_link,-0.06551655646218003,-0.0382990728994292,-0.0371384629356047,0.16262798011302948,-0.17790463566780096,-0.46414685249328613
1737285430.2438226,12570,1737285430,242745920,base_link,-0.07703091740554645,-0.07176354498040335,0.05911161821072473,-0.010022284463047981,0.01471467595547436,-0.1390482783317566
1737285430.342735,12571,1737285430,340740288,base_link,-0.07246356958754312,-0.029855586568758207,-0.002239969729040977,-0.27852773666381836,0.2005244642496109,0.07437153905630109
1737285430.4439805,12572,1737285430,442734656,base_link,-0.08321735887825826,-0.04728638457784398,0.11934858000006211,-0.15746022760868073,0.09925947338342667,0.0031763608567416547
1737285430.5421002,12573,1737285430,540730304,base_link,-0.08135765927456655,-0.035979683686131,0.10487151032273465,0.1580066829919815,-0.12289245426654813,0.18210969865322116
1737285430.639144,12574,1737285430,636726208,base_link,-0.08713440685732812,-0.035232750396700846,0.03919749300474858,0.15618692338466644,-0.3223138451576233,0.07150612026453022
1737285430.73782,12575,1737285430,735722112,base_link,-0.08609658950430649,-0.041164569799652016,0.101115077578243,-0.18018455803394318,-0.1154050827026367,0.09356363862752916
1737285430.8379326,12576,1737285430,836717504,base_link,-0.08488803683072897,-0.03300748474196098,0.0970917509375861,-0.288028359413147,0.28791624307632446,0.04355176910758015
1737285430.943048,12577,1737285430,940710592,base_link,-0.0916288900196995,-0.027044782083779192,0.02603886907852784,0.13527660071849823,-0.28961339592933655,-0.13919918239116666
1737285431.039011,12578,1737285431,36706496,base_link,-0.08100532436050999,-0.06585438310094066,0.12649461509626175,-0.2624996304512024,0.4432123303413391,-0.042896959930658396
1737285431.141536,12579,1737285431,138693952,base_link,-0.06931315786055871,-0.07201136911554769,0.08002636672734455,-0.38099801540374756,0.18503925204277039,-0.030220581218600297
1737285431.237121,12580,1737285431,234688832,base_link,-0.07312617246800446,-0.05543371580215457,0.01985708555532963,0.10040797293186188,0.04184629395604134,0.045389879494905465
1737285431.3380115,12581,1737285431,336681152,base_link,-0.0671613408124522,-0.034713336979541674,-0.02829155482475995,0.22088803350925446,-0.2551948130130768,-0.03428515419363972
1737285431.439456,12582,1737285431,437673984,base_link,-0.05991008519965542,-0.03881272597722361,-0.004996844613581178,0.2069820612668991,-0.24322690069675446,-0.06022319570183751
1737285431.539354,12583,1737285431,536670144,base_link,-0.052228292540828336,-0.08887686803015628,0.04945235555683388,0.27366626262664795,-0.07882478088140486,0.1261233389377594
1737285431.6372306,12584,1737285431,634666560,base_link,-0.05918229195701373,-0.052006011150334125,0.04858004489756144,-0.3894359767436981,0.17745733261108398,-0.010266241617500805
1737285431.7410688,12585,1737285431,739659904,base_link,-0.04813410375224906,-0.0893398302526832,0.08422562915281363,-0.23647300899028778,0.3133385479450226,-0.015456790104508438
1737285431.839408,12586,1737285431,837655040,base_link,-0.05978557958841523,-0.07240429207125892,0.01844066602453853,0.13867852091789246,-0.45663660764694214,-0.11459760367870325
1737285431.939959,12587,1737285431,938643776,base_link,-0.06518621824110635,-0.05962494416717341,-0.0372684556359751,0.11616192758083344,-0.43190640211105347,-0.16829906404018397
1737285432.037126,12588,1737285432,35638912,base_link,-0.0765830457406164,-0.08329646971534402,0.005889465964819097,-0.02602975070476532,0.27276214957237244,-0.17216368019580844
1737285432.1400516,12589,1737285432,138636352,base_link,-0.06656262321120102,-0.09068718896820192,0.0497514409526169,-0.03256518021225929,0.11649283766746521,-0.04285170137882234
1737285432.2370892,12590,1737285432,235632512,base_link,-0.07532029718299278,-0.0991852135809547,0.004970164277283571,0.41311728954315186,-0.41342073678970337,-0.14403696358203882
