Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1737285437.433708,12642,1737285437,432395200,base_link,32.72,0.0
1737285437.533277,12643,1737285437,531390336,base_link,32.72,0.0
1737285437.6339226,12644,1737285437,632387008,base_link,32.72,0.0
1737285437.7330234,12645,1737285437,731384192,base_link,32.72,0.0
1737285437.8323655,12646,1737285437,830378304,base_link,32.72,0.0
1737285437.934368,12647,1737285437,932373696,base_link,32.72,0.0
1737285438.034566,12648,1737285438,31367296,base_link,32.73,0.0
1737285438.1343522,12649,1737285438,130361152,base_link,32.72,0.0
1737285438.2332878,12650,1737285438,231354752,base_link,32.72,0.0
1737285438.3339188,12651,1737285438,332349888,base_link,32.73,0.0
1737285438.4335544,12652,1737285438,431341952,base_link,32.73,0.0
1737285438.5315328,12653,1737285438,530332736,base_link,32.73,0.0
1737285438.6331687,12654,1737285438,631326080,base_link,32.73,0.0
1737285438.7309606,12655,1737285438,730321984,base_link,32.73,0.0
1737285438.8338284,12656,1737285438,831317120,base_link,32.73,0.0
1737285438.9342005,12657,1737285438,932310720,base_link,32.73,0.0
1737285439.0315247,12658,1737285439,29306624,base_link,32.73,0.0
1737285439.1354256,12659,1737285439,132306624,base_link,32.73,0.0
1737285439.2311256,12660,1737285439,229294848,base_link,32.73,0.0
1737285439.3330636,12661,1737285439,330280512,base_link,32.74,0.0
1737285439.4334774,12662,1737285439,431269504,base_link,32.73,0.0
1737285439.532009,12663,1737285439,530270272,base_link,32.73,0.0
1737285439.6310575,12664,1737285439,629264896,base_link,32.74,0.0
1737285439.735087,12665,1737285439,733259008,base_link,32.74,0.0
1737285439.831973,12666,1737285439,830252096,base_link,32.73,0.0
1737285439.9334626,12667,1737285439,931246720,base_link,32.73,0.0
1737285440.0324926,12668,1737285440,30242624,base_link,32.73,0.0
1737285440.1342897,12669,1737285440,132236736,base_link,32.73,0.0
1737285440.2320457,12670,1737285440,230232128,base_link,32.73,0.0
1737285440.3341606,12671,1737285440,332224192,base_link,32.74,0.0
1737285440.4336429,12672,1737285440,431223168,base_link,32.74,0.0
1737285440.5320318,12673,1737285440,530219840,base_link,32.74,0.0
1737285440.6340685,12674,1737285440,632213184,base_link,32.75,0.0
1737285440.7324326,12675,1737285440,730208064,base_link,32.74,0.0
1737285440.8317366,12676,1737285440,829201920,base_link,32.74,0.0
1737285440.931344,12677,1737285440,929199872,base_link,32.74,0.0
1737285441.0344307,12678,1737285441,32195776,base_link,32.74,0.0
1737285441.1345208,12679,1737285441,132189376,base_link,32.74,0.0
1737285441.2322898,12680,1737285441,231186816,base_link,32.74,0.0
1737285441.3341815,12681,1737285441,333181440,base_link,32.74,0.0
1737285441.4333482,12682,1737285441,432176320,base_link,32.75,0.0
1737285441.5332103,12683,1737285441,532171712,base_link,32.75,0.0
1737285441.6325552,12684,1737285441,630169408,base_link,32.74,0.0
1737285441.732608,12685,1737285441,731165568,base_link,32.75,0.0
1737285441.831577,12686,1737285441,830162752,base_link,32.75,0.0
1737285441.9338355,12687,1737285441,932158912,base_link,32.74,0.0
1737285442.0338225,12688,1737285442,31153280,base_link,32.74,0.0
1737285442.13466,12689,1737285442,130144576,base_link,32.74,0.0
1737285442.2335372,12690,1737285442,231140480,base_link,32.74,0.0
1737285442.3341823,12691,1737285442,332134336,base_link,32.74,0.0
1737285442.433006,12692,1737285442,431130496,base_link,32.75,0.0
1737285442.5322027,12693,1737285442,530130240,base_link,32.75,0.0
1737285442.6332054,12694,1737285442,631126912,base_link,32.75,0.0
1737285442.7323158,12695,1737285442,730122816,base_link,32.75,0.0
1737285442.8311899,12696,1737285442,829116672,base_link,32.75,0.0
1737285442.9342265,12697,1737285442,932113088,base_link,32.75,0.0
1737285443.031376,12698,1737285443,29110016,base_link,32.75,0.0
1737285443.137212,12699,1737285443,135106944,base_link,32.75,0.0
1737285443.2366931,12700,1737285443,234104128,base_link,32.75,0.0
1737285443.335211,12701,1737285443,333097216,base_link,32.75,0.0
1737285443.4341033,12702,1737285443,432091072,base_link,32.75,0.0
1737285443.533457,12703,1737285443,532082624,base_link,32.76,0.0
1737285443.6358762,12704,1737285443,634075200,base_link,32.75,0.0
1737285443.7389326,12705,1737285443,737071616,base_link,32.75,0.0
1737285443.8386686,12706,1737285443,836064960,base_link,32.76,0.0
1737285443.9426794,12707,1737285443,941056256,base_link,32.76,0.0
1737285444.0359023,12708,1737285444,33049856,base_link,32.76,0.0
1737285444.1314118,12709,1737285444,129044992,base_link,32.76,0.0
1737285444.2320457,12710,1737285444,230039360,base_link,32.75,0.0
1737285444.3346977,12711,1737285444,333031424,base_link,32.75,0.0
1737285444.43367,12712,1737285444,432025024,base_link,32.76,0.0
1737285444.531852,12713,1737285444,529018112,base_link,32.76,0.0
1737285444.6322043,12714,1737285444,630012736,base_link,32.76,0.0
1737285444.7337406,12715,1737285444,730009408,base_link,32.76,0.0
1737285444.8355284,12716,1737285444,833002752,base_link,32.76,0.0
1737285444.932023,12717,1737285444,929997120,base_link,32.76,0.0
1737285445.0321796,12718,1737285445,30989440,base_link,32.76,0.0
1737285445.1341004,12719,1737285445,129986112,base_link,32.76,0.0
1737285445.2327256,12720,1737285445,230982528,base_link,32.75,0.0
1737285445.3325362,12721,1737285445,330977152,base_link,32.76,0.0
1737285445.4317992,12722,1737285445,428965376,base_link,32.75,0.0
1737285445.533546,12723,1737285445,530957952,base_link,32.75,0.0
1737285445.6309135,12724,1737285445,629954112,base_link,32.76,0.0
1737285445.7322857,12725,1737285445,730953344,base_link,32.76,0.0
1737285445.8329456,12726,1737285445,831948992,base_link,32.75,0.0
1737285445.9328954,12727,1737285445,930948992,base_link,32.75,0.0
1737285446.0324154,12728,1737285446,30938752,base_link,32.75,0.0
1737285446.131535,12729,1737285446,129927744,base_link,32.74,0.0
1737285446.23425,12730,1737285446,230924160,base_link,32.75,0.0
1737285446.3328195,12731,1737285446,331917760,base_link,32.75,0.0
1737285446.435906,12732,1737285446,430911616,base_link,32.74,0.0
1737285446.5314956,12733,1737285446,529904960,base_link,32.75,0.0
1737285446.6326187,12734,1737285446,630901888,base_link,32.74,0.0
