Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,param_id,value.integer,value.real,param_index,param_count
1737285453.9089172,1073,1737285453,908472210,,STAT_FLTTIME,25540,0.0,696,1010
1737285453.9179018,1074,1737285453,917460396,,STAT_RUNTIME,1125759,0.0,697,1010
1737285484.433118,1075,1737285484,432814507,,STAT_FLTTIME,25570,0.0,696,1010
1737285484.4400458,1076,1737285484,439737414,,STAT_RUNTIME,1125790,0.0,697,1010
1737285511.689373,1077,1737285511,688624065,,MOT_THST_HOVER,0,0.18680524826049805,543,1010
1737285514.8628354,1078,1737285514,862038563,,STAT_FLTTIME,25597,0.0,696,1010
1737285514.8705544,1079,1737285514,870049711,,STAT_RUNTIME,1125820,0.0,697,1010
