Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,fluid_pressure,variance
1737285429.128943,12558,1737285429,30805056,base_link,0.0,0.0
1737285429.1334076,12559,1737285429,131797888,base_link,0.0,0.0
1737285429.2327826,12560,1737285429,230794816,base_link,0.0,0.0
1737285429.3409433,12561,1737285429,335791232,base_link,0.0,0.0
1737285429.4405956,12562,1737285429,437787392,base_link,0.0,0.0
1737285429.540481,12563,1737285429,538784832,base_link,0.0,0.0
1737285429.64155,12564,1737285429,639780992,base_link,0.0,0.0
1737285429.7325242,12565,1737285429,729775872,base_link,0.0,0.0
1737285429.8424168,12566,1737285429,839769216,base_link,0.0,0.0
1737285429.9411693,12567,1737285429,938764352,base_link,0.0,0.0
1737285430.0378466,12568,1737285430,36755648,base_link,0.0,0.0
1737285430.1375904,12569,1737285430,130748736,base_link,0.0,0.0
1737285430.240613,12570,1737285430,228745920,base_link,0.0,0.0
1737285430.3337624,12571,1737285430,332740288,base_link,0.0,0.0
1737285430.4333541,12572,1737285430,431734656,base_link,0.0,0.0
1737285430.5350587,12573,1737285430,532730304,base_link,0.0,0.0
1737285430.6311219,12574,1737285430,629726208,base_link,0.0,0.0
1737285430.7323363,12575,1737285430,730722112,base_link,0.0,0.0
1737285430.834338,12576,1737285430,832717504,base_link,0.0,0.0
1737285430.9351673,12577,1737285430,933710592,base_link,0.0,0.0
1737285431.0328333,12578,1737285431,29706496,base_link,0.0,0.0
1737285431.1411057,12579,1737285431,131693952,base_link,0.0,0.0
1737285431.232764,12580,1737285431,229688832,base_link,0.0,0.0
1737285431.3332627,12581,1737285431,331681152,base_link,0.0,0.0
1737285431.4359572,12582,1737285431,432673984,base_link,0.0,0.0
1737285431.533826,12583,1737285431,531670144,base_link,0.0,0.0
1737285431.6329563,12584,1737285431,630666560,base_link,0.0,0.0
1737285431.73347,12585,1737285431,731659904,base_link,0.0,0.0
1737285431.8328018,12586,1737285431,830655040,base_link,0.0,0.0
1737285431.9359703,12587,1737285431,933643776,base_link,0.0,0.0
1737285432.0325809,12588,1737285432,30638912,base_link,0.0,0.0
1737285432.13501,12589,1737285432,131636352,base_link,0.0,0.0
1737285432.2305124,12590,1737285432,228632512,base_link,0.0,0.0
1737285432.3335567,12591,1737285432,331625856,base_link,0.0,0.0
1737285432.4323401,12592,1737285432,430620736,base_link,0.0,0.0
1737285432.5330508,12593,1737285432,531620736,base_link,0.0,0.0
1737285432.635492,12594,1737285432,633617408,base_link,0.0,0.0
1737285432.7316108,12595,1737285432,729612800,base_link,0.0,0.0
1737285432.835955,12596,1737285432,831609728,base_link,0.0,0.0
1737285432.934716,12597,1737285432,932605632,base_link,0.0,0.0
1737285433.0358744,12598,1737285433,33601536,base_link,0.0,0.0
1737285433.1343417,12599,1737285433,130594880,base_link,0.0,0.0
1737285433.233143,12600,1737285433,231589504,base_link,0.0,0.0
1737285433.3321745,12601,1737285433,330588736,base_link,0.0,0.0
1737285433.4341958,12602,1737285433,431582080,base_link,0.0,0.0
1737285433.5339217,12603,1737285433,531578240,base_link,0.0,0.0
1737285433.634185,12604,1737285433,632570048,base_link,0.0,0.0
1737285433.7342277,12605,1737285433,732567232,base_link,0.0,0.0
1737285433.831831,12606,1737285433,830563904,base_link,0.0,0.0
1737285433.9334648,12607,1737285433,931560576,base_link,0.0,0.0
1737285434.0317435,12608,1737285434,29557248,base_link,0.0,0.0
1737285434.1358378,12609,1737285434,133556224,base_link,0.0,0.0
1737285434.232562,12610,1737285434,230552128,base_link,0.0,0.0
1737285434.3318396,12611,1737285434,329547520,base_link,0.0,0.0
1737285434.4327693,12612,1737285434,431544192,base_link,0.0,0.0
1737285434.531915,12613,1737285434,530536768,base_link,0.0,0.0
1737285434.6307514,12614,1737285434,628532416,base_link,0.0,0.0
1737285434.7344222,12615,1737285434,733529088,base_link,0.0,0.0
1737285434.8335154,12616,1737285434,832521920,base_link,0.0,0.0
1737285434.9347377,12617,1737285434,933518080,base_link,0.0,0.0
1737285435.0319812,12618,1737285435,29512704,base_link,0.0,0.0
1737285435.1340668,12619,1737285435,130508864,base_link,0.0,0.0
1737285435.233954,12620,1737285435,231504768,base_link,0.0,0.0
1737285435.333666,12621,1737285435,330500160,base_link,0.0,0.0
1737285435.43184,12622,1737285435,429494016,base_link,0.0,0.0
1737285435.5330167,12623,1737285435,531487104,base_link,0.0,0.0
1737285435.6344495,12624,1737285435,630479936,base_link,0.0,0.0
1737285435.7346537,12625,1737285435,731475840,base_link,0.0,0.0
1737285435.832865,12626,1737285435,830470464,base_link,0.0,0.0
1737285435.935695,12627,1737285435,934464576,base_link,0.0,0.0
1737285436.033586,12628,1737285436,31459968,base_link,0.0,0.0
1737285436.1363366,12629,1737285436,134455616,base_link,0.0,0.0
1737285436.2352278,12630,1737285436,233450496,base_link,0.0,0.0
