Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1737285429.1284769,12541,1737285428,826811712,base_link,0,1,33.6371275,72.9912543,541.7360557368764,1.077444,0.0,0.0,0.0,1.077444,0.0,0.0,0.0,2.019241,2
1737285429.1285567,12542,1737285428,924809664,base_link,0,1,33.6371275,72.9912543,541.7460557368764,1.077444,0.0,0.0,0.0,1.077444,0.0,0.0,0.0,2.019241,2
1737285429.128779,12543,1737285429,25805056,base_link,0,1,33.6371275,72.9912543,541.7560557368764,1.083681,0.0,0.0,0.0,1.083681,0.0,0.0,0.0,2.024929,2
1737285429.1290696,12544,1737285429,126797888,base_link,0,1,33.6371275,72.9912543,541.7660557368764,1.083681,0.0,0.0,0.0,1.083681,0.0,0.0,0.0,2.024929,2
1737285429.227363,12545,1737285429,224794816,base_link,0,1,33.6371275,72.9912543,541.7760557368764,1.089936,0.0,0.0,0.0,1.089936,0.0,0.0,0.0,2.033476,2
1737285429.327594,12546,1737285429,324791232,base_link,0,1,33.6371276,72.9912543,541.7760563498317,1.089936,0.0,0.0,0.0,1.089936,0.0,0.0,0.0,2.033476,2
1737285429.434623,12547,1737285429,432787392,base_link,0,1,33.6371276,72.9912543,541.7760563498317,1.0962089999999998,0.0,0.0,0.0,1.0962089999999998,0.0,0.0,0.0,2.0391839999999997,2
1737285429.532935,12548,1737285429,530784832,base_link,0,1,33.6371276,72.9912543,541.7660563498317,1.0962089999999998,0.0,0.0,0.0,1.0962089999999998,0.0,0.0,0.0,2.0391839999999997,2
1737285429.6328301,12549,1737285429,629780992,base_link,0,1,33.6371276,72.9912543,541.7660563498317,1.104601,0.0,0.0,0.0,1.104601,0.0,0.0,0.0,2.047761,2
1737285429.728786,12550,1737285429,725775872,base_link,0,1,33.6371276,72.9912543,541.7660563498317,1.104601,0.0,0.0,0.0,1.104601,0.0,0.0,0.0,2.047761,2
1737285429.8284733,12551,1737285429,825769216,base_link,0,1,33.6371277,72.9912543,541.766056962787,1.108809,0.0,0.0,0.0,1.108809,0.0,0.0,0.0,2.0534890000000003,2
1737285429.9285753,12552,1737285429,924764352,base_link,0,1,33.6371277,72.9912544,541.7560573599666,1.108809,0.0,0.0,0.0,1.108809,0.0,0.0,0.0,2.0534890000000003,2
1737285430.02854,12553,1737285430,25755648,base_link,0,1,33.6371277,72.9912544,541.7560573599666,1.1151360000000001,0.0,0.0,0.0,1.1151360000000001,0.0,0.0,0.0,2.062096,2
1737285430.1281235,12554,1737285430,125748736,base_link,0,1,33.6371277,72.9912543,541.7360569627871,1.1151360000000001,0.0,0.0,0.0,1.1151360000000001,0.0,0.0,0.0,2.062096,2
1737285430.2267776,12555,1737285430,224745920,base_link,0,1,33.6371277,72.9912543,541.7160569627871,1.121481,0.0,0.0,0.0,1.121481,0.0,0.0,0.0,2.0707210000000003,2
1737285430.327386,12556,1737285430,324740288,base_link,0,1,33.6371277,72.9912543,541.7160569627871,1.121481,0.0,0.0,0.0,1.121481,0.0,0.0,0.0,2.0707210000000003,2
1737285430.4261603,12557,1737285430,424734656,base_link,0,1,33.6371277,72.9912542,541.7060565656075,1.1236000000000002,0.0,0.0,0.0,1.1236000000000002,0.0,0.0,0.0,2.0764810000000002,2
1737285430.5284882,12558,1737285430,525730304,base_link,0,1,33.6371277,72.9912541,541.7160561684282,1.1236000000000002,0.0,0.0,0.0,1.1236000000000002,0.0,0.0,0.0,2.0764810000000002,2
1737285430.6280115,12559,1737285430,624726208,base_link,0,1,33.6371277,72.9912541,541.7260561684282,1.125721,0.0,0.0,0.0,1.125721,0.0,0.0,0.0,2.082249,2
1737285430.7283213,12560,1737285430,725722112,base_link,0,1,33.6371276,72.9912541,541.7360555554728,1.125721,0.0,0.0,0.0,1.125721,0.0,0.0,0.0,2.082249,2
1737285430.8294282,12561,1737285430,826717504,base_link,0,1,33.6371276,72.991254,541.7460551582934,1.125721,0.0,0.0,0.0,1.125721,0.0,0.0,0.0,2.085136,2
1737285430.9320903,12562,1737285430,927710592,base_link,0,1,33.6371276,72.991254,541.7460551582934,1.125721,0.0,0.0,0.0,1.125721,0.0,0.0,0.0,2.085136,2
1737285431.0260193,12563,1737285431,24706496,base_link,0,1,33.6371276,72.991254,541.7560551582934,1.127844,0.0,0.0,0.0,1.127844,0.0,0.0,0.0,2.088025,2
1737285431.1285548,12564,1737285431,125693952,base_link,0,1,33.6371276,72.9912539,541.756054761114,1.127844,0.0,0.0,0.0,1.127844,0.0,0.0,0.0,2.088025,2
1737285431.227233,12565,1737285431,224688832,base_link,0,1,33.6371277,72.9912539,541.7660553740691,1.1299689999999998,0.0,0.0,0.0,1.1299689999999998,0.0,0.0,0.0,2.0938090000000003,2
1737285431.3281755,12566,1737285431,326681152,base_link,0,1,33.6371277,72.9912539,541.7660553740691,1.1299689999999998,0.0,0.0,0.0,1.1299689999999998,0.0,0.0,0.0,2.0938090000000003,2
1737285431.4272304,12567,1737285431,424673984,base_link,0,1,33.6371277,72.9912539,541.7660553740691,1.1320960000000002,0.0,0.0,0.0,1.1320960000000002,0.0,0.0,0.0,2.0938090000000003,2
1737285431.5282319,12568,1737285431,526670144,base_link,0,1,33.6371277,72.9912539,541.7760553740691,1.1320960000000002,0.0,0.0,0.0,1.1320960000000002,0.0,0.0,0.0,2.0938090000000003,2
1737285431.6260865,12569,1737285431,624666560,base_link,0,1,33.6371277,72.991254,541.7760557712486,1.1320960000000002,0.0,0.0,0.0,1.1320960000000002,0.0,0.0,0.0,2.096704,2
1737285431.7283514,12570,1737285431,726659904,base_link,0,1,33.6371277,72.991254,541.7860557712486,1.1320960000000002,0.0,0.0,0.0,1.1320960000000002,0.0,0.0,0.0,2.096704,2
1737285431.8272786,12571,1737285431,825655040,base_link,0,1,33.6371277,72.991254,541.7960557712486,1.1342249999999998,0.0,0.0,0.0,1.1342249999999998,0.0,0.0,0.0,2.0996010000000003,2
1737285431.92866,12572,1737285431,926643776,base_link,0,1,33.6371278,72.9912541,541.7960567813834,1.1342249999999998,0.0,0.0,0.0,1.1342249999999998,0.0,0.0,0.0,2.0996010000000003,2
1737285432.0273697,12573,1737285432,25638912,base_link,0,1,33.6371278,72.9912541,541.7960567813834,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.0996010000000003,2
1737285432.1308436,12574,1737285432,126636352,base_link,0,1,33.6371278,72.9912541,541.7960567813834,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.0996010000000003,2
1737285432.2272284,12575,1737285432,225632512,base_link,0,1,33.6371277,72.9912541,541.7960561684281,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.0996010000000003,2
1737285432.3283126,12576,1737285432,326625856,base_link,0,1,33.6371277,72.9912541,541.7960561684281,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.0996010000000003,2
1737285432.427191,12577,1737285432,425620736,base_link,0,1,33.6371277,72.9912541,541.7960561684281,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.0996010000000003,2
1737285432.5265036,12578,1737285432,524620736,base_link,0,1,33.6371277,72.9912541,541.7960561684281,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.0996010000000003,2
1737285432.6272597,12579,1737285432,625617408,base_link,0,1,33.6371277,72.9912541,541.7860561684281,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.0996010000000003,2
1737285432.7264345,12580,1737285432,724612800,base_link,0,1,33.6371277,72.9912542,541.7860565656075,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.0996010000000003,2
1737285432.8272762,12581,1737285432,825609728,base_link,0,1,33.6371278,72.9912542,541.7760571785628,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.0996010000000003,2
1737285432.9269288,12582,1737285432,924605632,base_link,0,1,33.6371278,72.9912543,541.7760575757425,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.0996010000000003,2
1737285433.0284116,12583,1737285433,26601536,base_link,0,1,33.6371278,72.9912543,541.7660575757425,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.1025,2
1737285433.1272907,12584,1737285433,125594880,base_link,0,1,33.6371278,72.9912544,541.7660579729221,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.1025,2
1737285433.2263973,12585,1737285433,224589504,base_link,0,1,33.6371278,72.9912544,541.7660579729221,1.140624,0.0,0.0,0.0,1.140624,0.0,0.0,0.0,2.1025,2
1737285433.3274689,12586,1737285433,325588736,base_link,0,1,33.6371278,72.9912545,541.7760583701016,1.140624,0.0,0.0,0.0,1.140624,0.0,0.0,0.0,2.1025,2
1737285433.426516,12587,1737285433,424582080,base_link,0,1,33.6371278,72.9912546,541.7760587672813,1.140624,0.0,0.0,0.0,1.140624,0.0,0.0,0.0,2.1025,2
1737285433.5273979,12588,1737285433,525578240,base_link,0,1,33.6371278,72.9912547,541.7860591644609,1.140624,0.0,0.0,0.0,1.140624,0.0,0.0,0.0,2.1025,2
1737285433.6264002,12589,1737285433,624570048,base_link,0,1,33.6371278,72.9912547,541.7860591644609,1.140624,0.0,0.0,0.0,1.140624,0.0,0.0,0.0,2.1025,2
1737285433.727478,12590,1737285433,725567232,base_link,0,1,33.6371278,72.9912548,541.7860595616405,1.140624,0.0,0.0,0.0,1.140624,0.0,0.0,0.0,2.1025,2
1737285433.8264241,12591,1737285433,824563904,base_link,0,1,33.6371278,72.9912549,541.7860599588203,1.140624,0.0,0.0,0.0,1.140624,0.0,0.0,0.0,2.105401,2
1737285433.927715,12592,1737285433,926560576,base_link,0,1,33.6371278,72.991255,541.7860603559999,1.140624,0.0,0.0,0.0,1.140624,0.0,0.0,0.0,2.105401,2
1737285434.0264955,12593,1737285434,24557248,base_link,0,1,33.6371278,72.991255,541.7860603559999,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.105401,2
1737285434.1339748,12594,1737285434,126556224,base_link,0,1,33.6371278,72.991255,541.7860603559999,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.105401,2
1737285434.2276905,12595,1737285434,225552128,base_link,0,1,33.6371278,72.991255,541.7960603559999,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.105401,2
1737285434.3265164,12596,1737285434,325547520,base_link,0,1,33.6371278,72.9912551,541.7960607531797,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.105401,2
1737285434.428486,12597,1737285434,426544192,base_link,0,1,33.6371278,72.9912551,541.7960607531797,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.105401,2
1737285434.5266302,12598,1737285434,524536768,base_link,0,1,33.6371278,72.9912551,541.7960607531797,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.105401,2
1737285434.6257749,12599,1737285434,624532416,base_link,0,1,33.6371278,72.991255,541.7860603559999,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.105401,2
1737285434.727598,12600,1737285434,725529088,base_link,0,1,33.6371278,72.991255,541.7860603559999,1.1384889999999999,0.0,0.0,0.0,1.1384889999999999,0.0,0.0,0.0,2.105401,2
1737285434.8261516,12601,1737285434,824521920,base_link,0,1,33.6371278,72.991255,541.7760603559999,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.105401,2
1737285434.9268675,12602,1737285434,925518080,base_link,0,1,33.6371278,72.9912551,541.7760607531798,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.105401,2
1737285435.0261784,12603,1737285435,24512704,base_link,0,1,33.6371278,72.9912551,541.7760607531798,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.105401,2
1737285435.1276608,12604,1737285435,126508864,base_link,0,1,33.6371278,72.9912551,541.7660607531798,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.105401,2
1737285435.2270308,12605,1737285435,224504768,base_link,0,1,33.6371277,72.9912551,541.776060140224,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.105401,2
1737285435.3276343,12606,1737285435,325500160,base_link,0,1,33.6371277,72.9912551,541.776060140224,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.105401,2
1737285435.426626,12607,1737285435,425494016,base_link,0,1,33.6371276,72.9912551,541.7660595272683,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.108304,2
1737285435.527791,12608,1737285435,525487104,base_link,0,1,33.6371276,72.991255,541.7760591300886,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.108304,2
1737285435.6266186,12609,1737285435,624479936,base_link,0,1,33.6371276,72.991255,541.7760591300886,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.108304,2
1737285435.7277906,12610,1737285435,726475840,base_link,0,1,33.6371276,72.991255,541.7760591300886,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.108304,2
1737285435.8266854,12611,1737285435,825470464,base_link,0,1,33.6371276,72.9912549,541.776058732909,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.108304,2
1737285435.929156,12612,1737285435,927464576,base_link,0,1,33.6371276,72.9912549,541.776058732909,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.108304,2
1737285436.0279434,12613,1737285436,26459968,base_link,0,1,33.6371276,72.9912549,541.7860587329089,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.108304,2
1737285436.1319196,12614,1737285436,130455616,base_link,0,1,33.6371276,72.9912549,541.776058732909,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.108304,2
1737285436.2299054,12615,1737285436,228450496,base_link,0,1,33.6371276,72.9912549,541.776058732909,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.108304,2
1737285436.3339765,12616,1737285436,332443840,base_link,0,1,33.6371276,72.9912549,541.776058732909,1.1363560000000001,0.0,0.0,0.0,1.1363560000000001,0.0,0.0,0.0,2.108304,2
1737285436.4330354,12617,1737285436,431440768,base_link,0,1,33.6371276,72.991255,541.7760591300886,1.1342249999999998,0.0,0.0,0.0,1.1342249999999998,0.0,0.0,0.0,2.108304,2
