Time,data
1729403414.5600047,11
1729403414.560066,11
1729403414.5601172,11
1729403414.5601704,11
1729403414.560318,11
1729403414.5605621,11
1729403414.5612764,11
1729403414.561414,11
1729403414.5615442,11
1729403414.5616646,11
1729403414.5617752,11
1729403414.5620222,11
1729403414.5622847,11
1729403414.5625021,11
1729403414.5626729,11
1729403414.56278,11
1729403414.5630164,11
1729403414.5632021,11
1729403414.563427,11
1729403414.5636067,11
1729403414.5637794,11
1729403414.5640419,11
1729403414.5642982,11
1729403414.6098852,11
1729403414.7107887,11
1729403414.8097966,11
1729403414.9097686,11
1729403415.0094564,11
1729403415.1083162,11
1729403415.209964,11
1729403415.3081234,11
1729403415.4100468,11
1729403415.5117733,11
1729403415.6077418,11
1729403415.7108715,11
1729403415.8108144,11
1729403415.9100554,11
1729403416.010071,11
1729403416.1109679,11
1729403416.2109675,11
1729403416.3133824,11
1729403416.4104302,11
1729403416.510386,11
1729403416.6115417,11
1729403416.710998,11
1729403416.8111055,11
1729403416.912336,11
1729403417.0133874,11
1729403417.1095052,11
1729403417.2078097,11
1729403417.3101146,11
1729403417.4080036,11
1729403417.5109646,11
1729403417.6130762,11
1729403417.713589,11
1729403417.8072019,11
1729403417.9109716,11
1729403418.010537,11
1729403418.1084137,11
1729403418.2108467,11
1729403418.3081038,11
1729403418.4146135,11
1729403418.5088694,11
1729403418.6112826,11
1729403418.711057,11
1729403418.8104868,11
1729403418.910766,11
1729403419.0110266,11
1729403419.1126382,11
1729403419.208313,11
1729403419.3117177,11
1729403419.4111218,11
1729403419.509155,11
1729403419.6090176,11
1729403419.711443,11
1729403419.8129117,11
1729403419.9111328,11
1729403420.0114963,11
1729403420.1095667,11
1729403420.2144158,11
1729403420.308249,11
1729403420.409463,11
1729403420.5077558,11
1729403420.6100547,11
1729403420.7103999,11
1729403420.810861,11
1729403420.9123945,11
1729403421.0099757,11
1729403421.1098921,11
1729403421.211306,11
1729403421.3117878,11
1729403421.4104125,11
1729403421.5104434,11
1729403421.6093848,11
1729403421.7089086,11
1729403421.8106992,11
1729403421.910783,11
1729403422.0104616,11
1729403422.1101358,11
1729403422.2100585,11
1729403422.3102672,11
1729403422.4108565,11
1729403422.5080252,11
1729403422.6079633,11
1729403422.71003,11
1729403422.8105469,11
1729403422.9107385,11
1729403423.010044,11
1729403423.1102567,11
1729403423.2076674,11
1729403423.3087585,11
1729403423.408933,11
1729403423.5116458,11
1729403423.6113958,11
1729403423.7087603,11
1729403423.8108437,11
1729403423.9111323,11
1729403424.0111506,11
1729403424.108282,11
1729403424.2112277,11
1729403424.310603,11
1729403424.4098303,11
1729403424.511328,11
1729403424.610832,11
1729403424.7106092,11
1729403424.81054,11
1729403424.91086,11
1729403425.0081291,11
1729403425.112607,11
1729403425.2122953,11
1729403425.311021,11
1729403425.4132965,11
1729403425.5082731,11
1729403425.6114368,11
1729403425.7085836,11
1729403425.8106027,11
1729403425.909954,11
1729403426.0096676,11
1729403426.1107912,11
1729403426.2119217,11
1729403426.3109,11
1729403426.4103885,11
1729403426.51047,11
1729403426.6091096,11
1729403426.7103362,11
1729403426.8119788,11
1729403426.910708,11
1729403427.010603,11
1729403427.110176,11
1729403427.2105112,11
1729403427.3088264,11
1729403427.4103637,11
1729403427.5102792,11
1729403427.6088593,11
1729403427.7086227,11
1729403427.8110068,11
1729403427.9100025,11
1729403428.0085583,11
1729403428.1131783,11
1729403428.214383,11
1729403428.3095067,11
1729403428.4100027,11
1729403428.5080159,11
1729403428.6089349,11
1729403428.7128217,11
1729403428.8112738,11
1729403428.9085436,11
1729403429.00841,11
1729403429.110061,11
1729403429.2100608,11
1729403429.3100796,11
1729403429.4106913,11
1729403429.5095732,11
1729403429.607739,11
1729403429.7077668,11
1729403429.809948,11
1729403429.9105635,11
1729403430.0101125,11
1729403430.1117964,11
1729403430.211119,11
1729403430.310828,11
1729403430.4096642,11
1729403430.5085108,11
1729403430.6115336,11
1729403430.7110262,11
1729403430.81014,11
1729403430.9111006,11
1729403431.009594,11
1729403431.111368,11
1729403431.208258,11
1729403431.3081143,11
1729403431.410361,11
1729403431.5082672,11
1729403431.6105802,11
1729403431.7105107,11
1729403431.8086953,11
1729403431.9104023,11
1729403432.0105293,11
1729403432.108401,11
1729403432.2084925,11
1729403432.3085697,11
1729403432.4084466,11
1729403432.5085776,11
1729403432.6107748,11
1729403432.709756,11
1729403432.8105016,11
1729403432.909589,11
1729403433.0085537,11
1729403433.110576,11
1729403433.2134252,11
1729403433.3104737,11
1729403433.4100096,11
1729403433.5106735,11
1729403433.609515,11
1729403433.7104313,11
1729403433.8103814,11
1729403433.910361,11
1729403434.008407,11
1729403434.1106384,11
1729403434.2107584,11
1729403434.3085465,11
1729403434.4100385,11
1729403434.5101056,11
1729403434.6094975,11
1729403434.7109447,11
1729403434.8098044,11
1729403434.9088397,11
1729403435.0100753,11
1729403435.111083,11
1729403435.2087185,11
1729403435.3111498,11
1729403435.4115396,11
1729403435.5117192,11
1729403435.6086507,11
1729403435.7081866,11
1729403435.8112032,11
1729403435.910011,11
1729403436.0080125,11
1729403436.1120408,11
1729403436.2107615,11
1729403436.3083575,11
1729403436.4101405,11
1729403436.5102699,11
1729403436.6083143,11
1729403436.7082336,11
1729403436.807896,11
1729403436.9113462,11
1729403437.0103576,11
1729403437.1103718,11
1729403437.2103534,11
1729403437.3074055,11
1729403437.408268,11
1729403437.510185,11
1729403437.6082854,11
1729403437.7082753,11
1729403437.8113594,11
1729403437.9103603,11
1729403438.0108025,11
1729403438.1092122,11
1729403438.2107892,11
1729403438.3123932,11
1729403438.4081078,11
1729403438.5095067,11
1729403438.6094375,11
1729403438.7083528,11
1729403438.8097126,11
1729403438.9080818,11
1729403439.0098252,11
1729403439.1085808,11
1729403439.209483,11
1729403439.3087704,11
1729403439.4084692,11
1729403439.5104747,11
1729403439.6101582,11
1729403439.7094352,11
1729403439.8097007,11
1729403439.9095588,11
1729403440.0109346,11
1729403440.1082795,11
1729403440.2086554,11
1729403440.3087769,11
1729403440.4098294,11
1729403440.5099792,11
1729403440.6104317,11
1729403440.7109125,11
1729403440.807842,11
1729403440.9108894,11
1729403441.0086033,11
1729403441.1086667,11
1729403441.2084515,11
1729403441.3085732,11
1729403441.4110727,11
1729403441.5086644,11
1729403441.608789,11
1729403441.7098343,11
1729403441.8099728,11
1729403441.9086556,11
1729403442.0090535,11
1729403442.1090372,11
1729403442.208819,11
1729403442.308731,11
1729403442.4079595,11
1729403442.5079992,11
1729403442.608641,11
1729403442.7086804,11
1729403442.8115501,11
1729403442.907825,11
1729403443.0111022,11
1729403443.1084518,11
1729403443.2075484,11
1729403443.3108153,11
1729403443.4086528,11
1729403443.5076003,11
1729403443.6159613,11
1729403443.7088895,11
1729403443.8113654,11
1729403443.9100268,11
1729403444.0102766,11
1729403444.1090372,11
1729403444.2085032,11
1729403444.3081582,11
1729403444.4103694,11
1729403444.5080225,11
1729403444.608089,11
1729403444.707994,11
1729403444.8102868,11
1729403444.9075809,11
1729403445.007918,11
1729403445.1082227,11
1729403445.208151,11
1729403445.308236,11
1729403445.4078474,11
1729403445.510254,11
1729403445.60831,11
1729403445.7084577,11
1729403445.8095477,11
1729403445.908218,11
1729403446.008174,11
1729403446.1081092,11
1729403446.2089689,11
1729403446.3107452,11
1729403446.4099357,11
1729403446.5087626,11
1729403446.609612,11
1729403446.7083085,11
1729403446.8095086,11
1729403446.9084363,11
1729403447.0109403,11
1729403447.1083453,11
1729403447.2085803,11
1729403447.3085704,11
1729403447.4084718,11
1729403447.510617,11
1729403447.6083853,11
1729403447.708784,11
1729403447.8081012,11
1729403447.9083092,11
1729403448.008586,11
1729403448.1106055,11
1729403448.2094948,11
1729403448.3097768,11
1729403448.4075453,11
1729403448.5086753,11
1729403448.6082835,11
1729403448.708544,11
1729403448.8077059,11
1729403448.9087946,11
1729403449.0098886,11
1729403449.107866,11
1729403449.2075417,11
1729403449.3107264,11
1729403449.4075146,11
1729403449.507527,11
1729403449.607725,11
1729403449.7089705,11
1729403449.8105247,11
1729403449.9102485,11
1729403450.0091558,11
1729403450.1082616,11
1729403450.2081378,11
1729403450.3080456,11
1729403450.4078932,11
1729403450.5075402,11
1729403450.608021,11
1729403450.7119148,11
1729403450.808224,11
1729403450.9091904,11
1729403451.0086281,11
1729403451.1078417,11
1729403451.2096124,11
1729403451.308036,11
1729403451.4083219,11
1729403451.5081549,11
1729403451.6079772,11
1729403451.7080822,11
1729403451.8101444,11
1729403451.9078948,11
1729403452.007917,11
1729403452.1078122,11
1729403452.2081137,11
1729403452.3092136,11
1729403452.4080422,11
1729403452.5096257,11
1729403452.6093369,11
1729403452.7081256,11
1729403452.810477,11
1729403452.9082983,11
1729403453.0084429,11
1729403453.1082098,11
1729403453.2085752,11
1729403453.3081222,11
1729403453.408267,11
1729403453.5082302,11
1729403453.608861,11
1729403453.7083354,11
1729403453.8101485,11
1729403453.909502,11
1729403454.0084093,11
1729403454.108217,11
1729403454.2081783,11
1729403454.3103647,11
1729403454.4082012,11
1729403454.5083346,11
1729403454.6085765,11
1729403454.7101994,11
1729403454.812047,11
1729403454.9093182,11
1729403455.010171,11
1729403455.1090255,11
1729403455.2084785,11
1729403455.309792,11
1729403455.4072962,11
1729403455.5111938,11
1729403455.6083348,11
1729403455.7100606,11
1729403455.8107557,11
1729403455.9078152,11
1729403456.0104902,11
1729403456.1099179,11
1729403456.2073092,11
1729403456.3091853,11
1729403456.4108799,11
1729403456.5086505,11
1729403456.61054,11
1729403456.7106652,11
1729403456.809834,11
1729403456.9078186,11
1729403457.01016,11
1729403457.1101367,11
1729403457.2078795,11
1729403457.3112123,11
1729403457.4111695,11
1729403457.5080004,11
1729403457.6127589,11
1729403457.7102783,11
1729403457.8102605,11
1729403457.910708,11
1729403458.0113509,11
1729403458.1092305,11
1729403458.2099872,11
1729403458.3083687,11
1729403458.410429,11
1729403458.5104713,11
1729403458.6089885,11
1729403458.7100735,11
1729403458.8107042,11
1729403458.9078698,11
1729403459.0091972,11
1729403459.110507,11
1729403459.2078521,11
1729403459.3104594,11
1729403459.4082825,11
1729403459.510078,11
1729403459.6080987,11
1729403459.7096565,11
1729403459.8104157,11
1729403459.9087758,11
1729403460.0086813,11
1729403460.109619,11
1729403460.2096467,11
1729403460.3108008,11
1729403460.4104474,11
1729403460.5084188,11
1729403460.6097465,11
1729403460.7086976,11
1729403460.8096523,11
1729403460.910676,11
1729403461.008915,11
1729403461.11122,11
1729403461.2095795,11
1729403461.3097732,11
1729403461.4076765,11
1729403461.510555,11
1729403461.610629,11
1729403461.7096727,11
1729403461.8087144,11
1729403461.9085925,11
1729403462.011019,11
1729403462.1088316,11
1729403462.210482,11
1729403462.309739,11
1729403462.407497,11
1729403462.507654,11
1729403462.6077583,11
1729403462.7108996,11
1729403462.8078256,11
1729403462.9098566,11
1729403463.010695,11
1729403463.1102455,11
1729403463.2118676,11
1729403463.3100386,11
1729403463.4101357,11
1729403463.5125084,11
1729403463.6118505,11
1729403463.7105346,11
1729403463.8076577,11
1729403463.9089143,11
1729403464.010603,11
1729403464.1107135,11
1729403464.2076542,11
1729403464.3088965,11
1729403464.4098,11
1729403464.5096512,11
1729403464.6078317,11
1729403464.7095342,11
1729403464.8091097,11
1729403464.90765,11
1729403465.0090215,11
1729403465.110015,11
1729403465.208277,11
1729403465.3080168,11
1729403465.4101396,11
1729403465.507854,11
1729403465.609263,11
1729403465.7103224,11
1729403465.8108947,11
1729403465.9081562,11
1729403466.0099525,11
1729403466.1079187,11
1729403466.210628,11
1729403466.3104706,11
1729403466.410153,11
1729403466.509844,11
1729403466.6080098,11
1729403466.710445,11
1729403466.808571,11
1729403466.9096575,11
1729403467.0075638,11
1729403467.1107292,11
1729403467.208612,11
1729403467.308024,11
1729403467.410139,11
1729403467.5105643,11
1729403467.6080635,11
1729403467.708351,11
1729403467.8104138,11
1729403467.9082208,11
1729403468.009596,11
1729403468.110946,11
1729403468.2083964,11
1729403468.3082323,11
1729403468.4073358,11
1729403468.509891,11
1729403468.6098156,11
1729403468.7083263,11
1729403468.810453,11
1729403468.9105039,11
1729403469.0098732,11
1729403469.1104472,11
1729403469.2096782,11
1729403469.3106198,11
1729403469.4083226,11
1729403469.512743,11
1729403469.6110349,11
1729403469.708567,11
1729403469.8071966,11
1729403469.9075954,11
1729403470.0106163,11
1729403470.1097944,11
1729403470.2074852,11
1729403470.3105137,11
1729403470.408303,11
1729403470.5093048,11
1729403470.6075153,11
1729403470.7106736,11
1729403470.8112583,11
1729403470.9097252,11
1729403471.0092785,11
1729403471.109024,11
1729403471.2082167,11
1729403471.3095245,11
1729403471.4092073,11
1729403471.5092385,11
1729403471.6097124,11
1729403471.7096682,11
1729403471.8077176,11
1729403471.9097855,11
1729403472.0100012,11
1729403472.1102526,11
1729403472.2102482,11
1729403472.3101091,11
1729403472.4092824,11
1729403472.5084257,11
1729403472.608029,11
1729403472.7092452,11
1729403472.8093293,11
1729403472.9106622,11
1729403473.0104704,11
1729403473.1104486,11
1729403473.2100842,11
1729403473.308135,11
1729403473.4088194,11
1729403473.509005,11
1729403473.6107092,11
1729403473.7111673,11
1729403473.8109677,11
1729403473.909589,11
1729403474.0092227,11
1729403474.10964,11
1729403474.208067,11
1729403474.30937,11
1729403474.4104443,11
1729403474.5096762,11
1729403474.6113994,11
1729403474.7111256,11
1729403474.8114,11
1729403474.910415,11
1729403475.01659,11
1729403475.110196,11
1729403475.207302,11
1729403475.307632,11
1729403475.4094906,11
1729403475.5106971,11
1729403475.6098163,11
1729403475.7076051,11
1729403475.8108613,11
1729403475.909744,11
1729403476.0107539,11
1729403476.1105545,11
1729403476.212383,11
1729403476.3128412,11
1729403476.4096375,11
1729403476.5096395,11
1729403476.6108046,11
1729403476.7097983,11
1729403476.8095818,11
1729403476.9108381,11
1729403477.0109496,11
1729403477.1094816,11
1729403477.2101314,11
1729403477.3099153,11
1729403477.4094827,11
1729403477.5095687,11
1729403477.6109269,11
1729403477.7088788,11
1729403477.8098097,11
1729403477.9090745,11
1729403478.0095367,11
1729403478.1078253,11
1729403478.208652,11
1729403478.3097904,11
1729403478.4098706,11
1729403478.5089068,11
1729403478.6100564,11
1729403478.7100422,11
1729403478.8093154,11
1729403478.910187,11
1729403479.0115976,11
1729403479.1095142,11
1729403479.2090487,11
1729403479.3098989,11
1729403479.4099522,11
1729403479.5081704,11
1729403479.6101305,11
1729403479.7080064,11
1729403479.8096461,11
1729403479.9079854,11
1729403480.00973,11
1729403480.1095278,11
1729403480.2100434,11
1729403480.3102546,11
1729403480.409463,11
1729403480.5094926,11
1729403480.610144,11
1729403480.710377,11
1729403480.8111024,11
1729403480.9095488,11
1729403481.0095184,11
1729403481.110005,11
1729403481.2093484,11
1729403481.3099744,11
1729403481.4095402,11
1729403481.5078564,11
1729403481.6101875,11
1729403481.7097201,11
1729403481.8097646,11
1729403481.9095807,11
1729403482.0087216,11
1729403482.1094775,11
1729403482.2112966,11
1729403482.3078156,11
1729403482.4117858,11
1729403482.510888,11
1729403482.6088269,11
1729403482.709637,11
1729403482.8097792,11
1729403482.9076655,11
1729403483.0104496,11
1729403483.1119363,11
1729403483.208959,11
1729403483.3080177,11
1729403483.4074733,11
1729403483.5101526,11
1729403483.6097977,11
1729403483.7097907,11
1729403483.8091247,11
1729403483.9107816,11
1729403484.0100288,11
1729403484.10936,11
1729403484.2091165,11
1729403484.3077235,11
1729403484.4076388,11
1729403484.5108774,11
1729403484.6090608,11
1729403484.70878,11
1729403484.8088996,11
1729403484.9081302,11
1729403485.0089495,11
1729403485.1079698,11
