Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1729403414.56125,2283,1729403412,904781632,base_link,45.2,0.0
1729403414.5619845,2284,1729403413,4779072,base_link,45.2,0.0
1729403414.562244,2285,1729403413,104776768,base_link,45.2,0.0
1729403414.562481,2286,1729403413,204774464,base_link,45.2,0.0
1729403414.562659,2287,1729403413,304772416,base_link,45.2,0.0
1729403414.5627542,2288,1729403413,404770880,base_link,45.2,0.0
1729403414.5628712,2289,1729403413,507768320,base_link,45.2,0.0
1729403414.5631807,2290,1729403413,607766016,base_link,45.19,0.0
1729403414.5634623,2291,1729403413,707763456,base_link,45.19,0.0
1729403414.5635872,2292,1729403413,807761152,base_link,45.19,0.0
1729403414.563759,2293,1729403413,904758848,base_link,45.19,0.0
1729403414.5640175,2294,1729403414,4756288,base_link,45.19,0.0
1729403414.5642629,2295,1729403414,104753728,base_link,45.19,0.0
1729403414.564635,2296,1729403414,204751424,base_link,45.18,0.0
1729403414.5653527,2297,1729403414,304749120,base_link,45.19,0.0
1729403414.5658906,2298,1729403414,407746048,base_link,45.18,0.0
1729403414.5661583,2299,1729403414,504743744,base_link,45.18,0.0
1729403414.6067295,2300,1729403414,604741440,base_link,45.18,0.0
1729403414.7103186,2301,1729403414,707739392,base_link,45.18,0.0
1729403414.8092656,2302,1729403414,807737088,base_link,45.19,0.0
1729403414.909262,2303,1729403414,907734528,base_link,45.17,0.0
1729403415.0065694,2304,1729403415,4732224,base_link,45.18,0.0
1729403415.108657,2305,1729403415,104729920,base_link,45.18,0.0
1729403415.206419,2306,1729403415,204727616,base_link,45.17,0.0
1729403415.3082247,2307,1729403415,304725568,base_link,45.17,0.0
1729403415.4066446,2308,1729403415,404723776,base_link,45.17,0.0
1729403415.5098898,2309,1729403415,507721216,base_link,45.17,0.0
1729403415.6080887,2310,1729403415,604719168,base_link,45.17,0.0
1729403415.7097385,2311,1729403415,707717376,base_link,45.17,0.0
1729403415.810011,2312,1729403415,807715584,base_link,45.17,0.0
1729403415.9073086,2313,1729403415,904713792,base_link,45.17,0.0
1729403416.0078127,2314,1729403416,4712000,base_link,45.17,0.0
1729403416.1097622,2315,1729403416,107710208,base_link,45.17,0.0
1729403416.211383,2316,1729403416,207708160,base_link,45.17,0.0
1729403416.310669,2317,1729403416,307706368,base_link,45.17,0.0
1729403416.4081373,2318,1729403416,404704576,base_link,45.16,0.0
1729403416.5077026,2319,1729403416,504703040,base_link,45.16,0.0
1729403416.6105878,2320,1729403416,607701248,base_link,45.17,0.0
1729403416.7090554,2321,1729403416,704698176,base_link,45.16,0.0
1729403416.8103251,2322,1729403416,807695360,base_link,45.16,0.0
1729403416.9105422,2323,1729403416,907692544,base_link,45.15,0.0
1729403417.0108173,2324,1729403417,7689472,base_link,45.15,0.0
1729403417.1076744,2325,1729403417,104688448,base_link,45.16,0.0
1729403417.2068822,2326,1729403417,204687168,base_link,45.15,0.0
1729403417.307406,2327,1729403417,304684096,base_link,45.16,0.0
1729403417.4072251,2328,1729403417,404682816,base_link,45.15,0.0
1729403417.509672,2329,1729403417,507681536,base_link,45.15,0.0
1729403417.6100886,2330,1729403417,607678464,base_link,45.15,0.0
1729403417.7097614,2331,1729403417,707675392,base_link,45.15,0.0
1729403417.8072991,2332,1729403417,804672576,base_link,45.14,0.0
1729403417.9100535,2333,1729403417,907669760,base_link,45.14,0.0
1729403418.0081391,2334,1729403418,5666944,base_link,45.14,0.0
1729403418.1087232,2335,1729403418,104665920,base_link,45.14,0.0
1729403418.2072604,2336,1729403418,204663104,base_link,45.14,0.0
1729403418.3084838,2337,1729403418,304660544,base_link,45.14,0.0
1729403418.413272,2338,1729403418,410657984,base_link,45.14,0.0
1729403418.5090666,2339,1729403418,504655424,base_link,45.14,0.0
1729403418.6101828,2340,1729403418,607652864,base_link,45.13,0.0
1729403418.7080379,2341,1729403418,704650304,base_link,45.13,0.0
1729403418.8094497,2342,1729403418,804647744,base_link,45.13,0.0
1729403418.9079092,2343,1729403418,905645696,base_link,45.14,0.0
1729403419.0102823,2344,1729403419,7643136,base_link,45.14,0.0
1729403419.1108294,2345,1729403419,107642112,base_link,45.13,0.0
1729403419.2078824,2346,1729403419,204639808,base_link,45.13,0.0
1729403419.3084238,2347,1729403419,304637504,base_link,45.13,0.0
1729403419.4084146,2348,1729403419,404635200,base_link,45.13,0.0
1729403419.5098705,2349,1729403419,504632896,base_link,45.12,0.0
1729403419.609264,2350,1729403419,604630592,base_link,45.12,0.0
1729403419.7104394,2351,1729403419,707628288,base_link,45.12,0.0
1729403419.8094358,2352,1729403419,804625984,base_link,45.12,0.0
1729403419.907686,2353,1729403419,904623936,base_link,45.12,0.0
1729403420.0081,2354,1729403420,4621632,base_link,45.12,0.0
1729403420.1073039,2355,1729403420,104619328,base_link,45.12,0.0
1729403420.2091167,2356,1729403420,207617280,base_link,45.12,0.0
1729403420.3084385,2357,1729403420,304615232,base_link,45.12,0.0
1729403420.4075189,2358,1729403420,404613184,base_link,45.12,0.0
1729403420.5078726,2359,1729403420,504611136,base_link,45.11,0.0
1729403420.6093097,2360,1729403420,607609344,base_link,45.11,0.0
1729403420.7087789,2361,1729403420,704607296,base_link,45.11,0.0
1729403420.809881,2362,1729403420,807605504,base_link,45.11,0.0
1729403420.9106653,2363,1729403420,907603456,base_link,45.11,0.0
1729403421.0068328,2364,1729403421,4601408,base_link,45.11,0.0
1729403421.108512,2365,1729403421,104599616,base_link,45.11,0.0
1729403421.209797,2366,1729403421,207597568,base_link,45.11,0.0
1729403421.3107333,2367,1729403421,307596032,base_link,45.11,0.0
1729403421.4090471,2368,1729403421,405594240,base_link,45.1,0.0
1729403421.509727,2369,1729403421,507592448,base_link,45.11,0.0
1729403421.6085234,2370,1729403421,604590656,base_link,45.1,0.0
1729403421.7095084,2371,1729403421,704589120,base_link,45.1,0.0
1729403421.809573,2372,1729403421,807587328,base_link,45.1,0.0
1729403421.9096267,2373,1729403421,907585792,base_link,45.1,0.0
1729403422.0097303,2374,1729403422,7584256,base_link,45.1,0.0
1729403422.1072774,2375,1729403422,104582464,base_link,45.1,0.0
1729403422.2076242,2376,1729403422,204580928,base_link,45.09,0.0
1729403422.3076928,2377,1729403422,304579392,base_link,45.1,0.0
1729403422.410037,2378,1729403422,407577600,base_link,45.1,0.0
1729403422.5082614,2379,1729403422,504576064,base_link,45.09,0.0
1729403422.6081722,2380,1729403422,604574528,base_link,45.09,0.0
1729403422.7073863,2381,1729403422,704573248,base_link,45.09,0.0
1729403422.8098207,2382,1729403422,807571968,base_link,45.09,0.0
1729403422.9097443,2383,1729403422,907570688,base_link,45.09,0.0
1729403423.007577,2384,1729403423,4569408,base_link,45.09,0.0
1729403423.1076581,2385,1729403423,104568128,base_link,45.09,0.0
1729403423.20792,2386,1729403423,204566592,base_link,45.09,0.0
1729403423.3098817,2387,1729403423,304563776,base_link,45.09,0.0
1729403423.4098716,2388,1729403423,404560960,base_link,45.08,0.0
1729403423.5104327,2389,1729403423,507559680,base_link,45.08,0.0
1729403423.6079042,2390,1729403423,604556864,base_link,45.08,0.0
1729403423.7083046,2391,1729403423,704554048,base_link,45.08,0.0
1729403423.809884,2392,1729403423,807552768,base_link,45.08,0.0
1729403423.910028,2393,1729403423,907550208,base_link,45.08,0.0
1729403424.0099018,2394,1729403424,7549184,base_link,45.08,0.0
1729403424.1085935,2395,1729403424,104548416,base_link,45.08,0.0
