Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1729403414.5599957,2277,1729403412,129799040,base_link,0,1,33.6978122,73.0165257,509.26962539381947,1.623076,0.0,0.0,0.0,1.623076,0.0,0.0,0.0,3.629025,2
1729403414.5600803,2278,1729403412,329795968,base_link,0,1,33.6978122,73.0165257,509.2596253938195,1.640961,0.0,0.0,0.0,1.640961,0.0,0.0,0.0,3.6633959999999997,2
1729403414.5601218,2279,1729403412,329792896,base_link,0,1,33.6978122,73.0165257,509.2596253938195,1.640961,0.0,0.0,0.0,1.640961,0.0,0.0,0.0,3.6633959999999997,2
1729403414.560182,2280,1729403412,529789824,base_link,0,1,33.6978121,73.0165258,509.2596251548198,1.6563689999999998,0.0,0.0,0.0,1.6563689999999998,0.0,0.0,0.0,3.6940839999999997,2
1729403414.5603178,2281,1729403412,529787264,base_link,0,1,33.6978121,73.0165258,509.2596251548198,1.6563689999999998,0.0,0.0,0.0,1.6563689999999998,0.0,0.0,0.0,3.6940839999999997,2
1729403414.5605438,2282,1729403412,729784192,base_link,0,1,33.6978121,73.0165257,509.2496247274417,1.671849,0.0,0.0,0.0,1.671849,0.0,0.0,0.0,3.728761,2
1729403414.561261,2283,1729403412,729781632,base_link,0,1,33.6978121,73.0165257,509.2496247274417,1.671849,0.0,0.0,0.0,1.671849,0.0,0.0,0.0,3.728761,2
1729403414.5614185,2284,1729403412,929779072,base_link,0,1,33.6978119,73.0165256,509.2596229673082,1.6822089999999998,0.0,0.0,0.0,1.6822089999999998,0.0,0.0,0.0,3.7519690000000003,2
1729403414.5615642,2285,1729403412,929776768,base_link,0,1,33.6978119,73.0165256,509.2596229673082,1.6822089999999998,0.0,0.0,0.0,1.6822089999999998,0.0,0.0,0.0,3.7519690000000003,2
1729403414.5616567,2286,1729403413,129774464,base_link,0,1,33.6978119,73.0165256,509.28962296730816,1.6926009999999998,0.0,0.0,0.0,1.6926009999999998,0.0,0.0,0.0,3.7713639999999997,2
1729403414.5617807,2287,1729403413,129772416,base_link,0,1,33.6978119,73.0165256,509.28962296730816,1.6926009999999998,0.0,0.0,0.0,1.6926009999999998,0.0,0.0,0.0,3.7713639999999997,2
1729403414.5620515,2288,1729403413,329770880,base_link,0,1,33.6978117,73.0165256,509.3196216345531,1.7030249999999998,0.0,0.0,0.0,1.7030249999999998,0.0,0.0,0.0,3.794704,2
1729403414.562286,2289,1729403413,329768320,base_link,0,1,33.6978117,73.0165256,509.3196216345531,1.7030249999999998,0.0,0.0,0.0,1.7030249999999998,0.0,0.0,0.0,3.794704,2
1729403414.5627983,2290,1729403413,529766016,base_link,0,1,33.6978117,73.0165256,509.32962163455306,1.7108640000000002,0.0,0.0,0.0,1.7108640000000002,0.0,0.0,0.0,3.8142090000000004,2
1729403414.5630283,2291,1729403413,529763456,base_link,0,1,33.6978117,73.0165256,509.32962163455306,1.7108640000000002,0.0,0.0,0.0,1.7108640000000002,0.0,0.0,0.0,3.8142090000000004,2
1729403414.5631886,2292,1729403413,729761152,base_link,0,1,33.6978119,73.0165257,509.3496233946863,1.718721,0.0,0.0,0.0,1.718721,0.0,0.0,0.0,3.825936,2
1729403414.5634441,2293,1729403413,729758848,base_link,0,1,33.6978119,73.0165257,509.3496233946863,1.718721,0.0,0.0,0.0,1.718721,0.0,0.0,0.0,3.825936,2
1729403414.563603,2294,1729403413,929756288,base_link,0,1,33.6978119,73.0165258,509.38962382206427,1.7265960000000002,0.0,0.0,0.0,1.7265960000000002,0.0,0.0,0.0,3.845521,2
1729403414.563793,2295,1729403413,929753728,base_link,0,1,33.6978119,73.0165258,509.38962382206427,1.7265960000000002,0.0,0.0,0.0,1.7265960000000002,0.0,0.0,0.0,3.845521,2
1729403414.5640762,2296,1729403414,129751424,base_link,0,1,33.697812,73.0165258,509.409624488442,1.739761,0.0,0.0,0.0,1.739761,0.0,0.0,0.0,3.8809,2
1729403414.564298,2297,1729403414,129749120,base_link,0,1,33.697812,73.0165258,509.409624488442,1.739761,0.0,0.0,0.0,1.739761,0.0,0.0,0.0,3.8809,2
1729403414.5647252,2298,1729403414,329746048,base_link,0,1,33.697812,73.0165259,509.3996249158202,1.7582760000000002,0.0,0.0,0.0,1.7582760000000002,0.0,0.0,0.0,3.9204,2
1729403414.5647817,2299,1729403414,329743744,base_link,0,1,33.697812,73.0165259,509.3996249158202,1.7582760000000002,0.0,0.0,0.0,1.7582760000000002,0.0,0.0,0.0,3.9204,2
1729403414.6094322,2300,1729403414,529741440,base_link,0,1,33.6978121,73.0165261,509.3996264369544,1.7689000000000001,0.0,0.0,0.0,1.7689000000000001,0.0,0.0,0.0,3.9402250000000003,2
1729403414.71076,2301,1729403414,529739392,base_link,0,1,33.6978121,73.0165261,509.3996264369544,1.7689000000000001,0.0,0.0,0.0,1.7689000000000001,0.0,0.0,0.0,3.9402250000000003,2
1729403414.8096404,2302,1729403414,729737088,base_link,0,1,33.6978121,73.016526,509.34962600957624,1.776889,0.0,0.0,0.0,1.776889,0.0,0.0,0.0,3.9601,2
1729403414.9096293,2303,1729403414,729734528,base_link,0,1,33.6978121,73.016526,509.34962600957624,1.776889,0.0,0.0,0.0,1.776889,0.0,0.0,0.0,3.9601,2
1729403415.0094144,2304,1729403414,929732224,base_link,0,1,33.6978121,73.016526,509.30962600957616,1.7848960000000003,0.0,0.0,0.0,1.7848960000000003,0.0,0.0,0.0,3.976036,2
1729403415.1080992,2305,1729403414,929729920,base_link,0,1,33.6978121,73.016526,509.30962600957616,1.7848960000000003,0.0,0.0,0.0,1.7848960000000003,0.0,0.0,0.0,3.976036,2
1729403415.209359,2306,1729403415,129727616,base_link,0,1,33.6978121,73.016526,509.2496260095762,1.792921,0.0,0.0,0.0,1.792921,0.0,0.0,0.0,3.992004,2
1729403415.3079746,2307,1729403415,129725568,base_link,0,1,33.6978121,73.016526,509.2496260095762,1.792921,0.0,0.0,0.0,1.792921,0.0,0.0,0.0,3.992004,2
1729403415.4098513,2308,1729403415,329723776,base_link,0,1,33.6978121,73.0165261,509.22962643695445,1.8009640000000002,0.0,0.0,0.0,1.8009640000000002,0.0,0.0,0.0,4.012009000000001,2
1729403415.5112052,2309,1729403415,329721216,base_link,0,1,33.6978121,73.0165261,509.22962643695445,1.8009640000000002,0.0,0.0,0.0,1.8009640000000002,0.0,0.0,0.0,4.012009000000001,2
1729403415.6075094,2310,1729403415,529719168,base_link,0,1,33.697812,73.0165261,509.20962577057657,1.8090249999999999,0.0,0.0,0.0,1.8090249999999999,0.0,0.0,0.0,4.028049,2
1729403415.7105894,2311,1729403415,529717376,base_link,0,1,33.697812,73.0165261,509.20962577057657,1.8090249999999999,0.0,0.0,0.0,1.8090249999999999,0.0,0.0,0.0,4.028049,2
1729403415.8105679,2312,1729403415,729715584,base_link,0,1,33.6978121,73.0165261,509.20962643695447,1.814409,0.0,0.0,0.0,1.814409,0.0,0.0,0.0,4.0441210000000005,2
1729403415.9098682,2313,1729403415,729713792,base_link,0,1,33.6978121,73.0165261,509.20962643695447,1.814409,0.0,0.0,0.0,1.814409,0.0,0.0,0.0,4.0441210000000005,2
1729403416.0098634,2314,1729403415,929712000,base_link,0,1,33.6978122,73.0165262,509.2196275307107,1.8225000000000002,0.0,0.0,0.0,1.8225000000000002,0.0,0.0,0.0,4.060225000000001,2
1729403416.1108146,2315,1729403415,929710208,base_link,0,1,33.6978122,73.0165262,509.2196275307107,1.8225000000000002,0.0,0.0,0.0,1.8225000000000002,0.0,0.0,0.0,4.060225000000001,2
1729403416.210572,2316,1729403416,129708160,base_link,0,1,33.6978122,73.0165263,509.23962795808893,1.8279040000000002,0.0,0.0,0.0,1.8279040000000002,0.0,0.0,0.0,4.076361,2
1729403416.313183,2317,1729403416,129706368,base_link,0,1,33.6978122,73.0165263,509.23962795808893,1.8279040000000002,0.0,0.0,0.0,1.8279040000000002,0.0,0.0,0.0,4.076361,2
1729403416.4099543,2318,1729403416,329704576,base_link,0,1,33.6978122,73.0165263,509.22962795808894,1.836025,0.0,0.0,0.0,1.836025,0.0,0.0,0.0,4.088483999999999,2
1729403416.5100877,2319,1729403416,329703040,base_link,0,1,33.6978122,73.0165263,509.22962795808894,1.836025,0.0,0.0,0.0,1.836025,0.0,0.0,0.0,4.088483999999999,2
1729403416.6111267,2320,1729403416,529701248,base_link,0,1,33.6978122,73.0165263,509.20962795808896,1.841449,0.0,0.0,0.0,1.841449,0.0,0.0,0.0,4.1046759999999995,2
1729403416.7105947,2321,1729403416,529698176,base_link,0,1,33.6978122,73.0165263,509.20962795808896,1.841449,0.0,0.0,0.0,1.841449,0.0,0.0,0.0,4.1046759999999995,2
1729403416.810816,2322,1729403416,729695360,base_link,0,1,33.6978122,73.0165264,509.20962838546734,1.846881,0.0,0.0,0.0,1.846881,0.0,0.0,0.0,4.116841,2
1729403416.9120162,2323,1729403416,729692544,base_link,0,1,33.6978122,73.0165264,509.20962838546734,1.846881,0.0,0.0,0.0,1.846881,0.0,0.0,0.0,4.116841,2
1729403417.0128963,2324,1729403416,929689472,base_link,0,1,33.6978122,73.0165265,509.2396288128457,1.8523209999999999,0.0,0.0,0.0,1.8523209999999999,0.0,0.0,0.0,4.124961000000001,2
1729403417.1090376,2325,1729403416,929688448,base_link,0,1,33.6978122,73.0165265,509.2396288128457,1.8523209999999999,0.0,0.0,0.0,1.8523209999999999,0.0,0.0,0.0,4.124961000000001,2
1729403417.2075732,2326,1729403417,129687168,base_link,0,1,33.6978122,73.0165265,509.2496288128457,1.857769,0.0,0.0,0.0,1.857769,0.0,0.0,0.0,4.141225,2
1729403417.3098626,2327,1729403417,129684096,base_link,0,1,33.6978122,73.0165265,509.2496288128457,1.857769,0.0,0.0,0.0,1.857769,0.0,0.0,0.0,4.141225,2
1729403417.4077845,2328,1729403417,329682816,base_link,0,1,33.6978123,73.0165265,509.25962947922375,1.8659560000000004,0.0,0.0,0.0,1.8659560000000004,0.0,0.0,0.0,4.1616,2
1729403417.5107455,2329,1729403417,329681536,base_link,0,1,33.6978123,73.0165265,509.25962947922375,1.8659560000000004,0.0,0.0,0.0,1.8659560000000004,0.0,0.0,0.0,4.1616,2
