Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1729403414.559972,2277,1729403412,299799040,map,base_link,0.8344628048449303,-4.33720249282435,0.039,-0.0066864205328061805,-0.002306486239201487,-0.2391643380435433,-0.970953341469033,"(1.623076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.629025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-0.01,-0.03,0.03,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.560055,2278,1729403412,399795968,map,base_link,0.843734614300523,-4.34829508180189,0.037,-0.006664155145872746,-0.002336872853769593,-0.23914132462192206,-0.9709590902399181,"(1.623076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.629025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-0.01,-0.03,0.03,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.5601013,2279,1729403412,499792896,map,base_link,0.843734614300523,-4.34829508180189,0.031,-0.006649550424071913,-0.002340901665370588,-0.23910345242683229,-0.9709685075717545,"(1.640961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.640961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6633959999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-0.01,-0.03,0.03,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.5601532,2280,1729403412,599789824,map,base_link,0.843734612150206,-4.33720248456732,0.028,-0.006636997807701679,-0.0023838768129916033,-0.2390315501296888,-0.9709861921953573,"(1.640961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.640961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6633959999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-0.01,-0.02,0.03,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.5602815,2281,1729403412,699787264,map,base_link,0.843734612150206,-4.33720248456732,0.029,-0.00661737333157766,-0.002428327104106005,-0.2389399612502418,-0.9710087582073598,"(1.6563689999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6563689999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6940839999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-0.01,-0.02,0.03,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.5605245,2282,1729403412,799784192,map,base_link,0.8437346134303644,-4.337202491749787,0.032,-0.006622552837599958,-0.0024392444914390268,-0.23888616468866392,-0.971021931884427,"(1.6563689999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6563689999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6940839999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.02,0.02,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.5606723,2283,1729403412,899781632,map,base_link,0.8437346134303644,-4.337202491749787,0.038,-0.006611773303754791,-0.002414678919675158,-0.23887367724745245,-0.9710251387568576,"(1.671849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.671849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.728761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.02,0.02,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.561378,2284,1729403412,999779072,map,base_link,0.8437346146118049,-4.3372024978684385,0.043,-0.006592351545019986,-0.002416241155561797,-0.23888473413573585,-0.9710225468425973,"(1.671849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.671849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.728761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.02,0.02,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.561511,2285,1729403413,99776768,map,base_link,0.8437346155806813,-4.348295088984357,0.045,-0.006598912499603068,-0.0024213917938514613,-0.23890078250349056,-0.9710185411900347,"(1.6822089999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6822089999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7519690000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.02,0.02,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.561635,2286,1729403413,199774464,map,base_link,0.8437346155806813,-4.348295088984357,0.048,-0.006592521391000726,-0.002401996181928945,-0.2388795713591499,-0.9710238511299917,"(1.6822089999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6822089999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7519690000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.02,0.02,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.5617478,2287,1729403413,299772416,map,base_link,0.8437346170341575,-4.348295095597184,0.054,-0.006598006528491123,-0.002411560842032861,-0.2388443640136943,-0.9710324507775469,"(1.6926009999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6926009999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7713639999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.02,0.02,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.561892,2288,1729403413,399770880,map,base_link,0.843734618264957,-4.348295102247742,0.06,-0.006587745950212893,-0.0024201327553348743,-0.2387651842455477,-0.971051971499431,"(1.6926009999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6926009999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7713639999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.02,0.01,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.5621626,2289,1729403413,499768320,map,base_link,0.8437346205392329,-4.359387697218508,0.071,-0.0065919612059333246,-0.00242942906465955,-0.2386956540867704,-0.9710690133260189,"(1.7030249999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7030249999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.794704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.02,0.01,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.5635712,2290,1729403413,599766016,map,base_link,0.843734622042068,-4.359387704750662,0.085,-0.006561741287866352,-0.0024476197477925144,-0.23868095541378714,-0.9710727852388837,"(1.7030249999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7030249999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.794704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.02,0.01,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.563729,2291,1729403413,699763456,map,base_link,0.8344628145141156,-4.359387712270587,0.095,-0.00652392834957219,-0.0024611630099435015,-0.23868788766139776,-0.971071301871942,"(1.7108640000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7108640000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8142090000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.02,0.01,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.563972,2292,1729403413,799761152,map,base_link,0.8344628159675918,-4.359387718883415,0.102,-0.006491457407532804,-0.0024827528052205816,-0.23869151677321887,-0.971070572481596,"(1.7108640000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7108640000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8142090000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.01,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.5641992,2293,1729403413,899758848,map,base_link,0.8437346245530258,-4.35938771819627,0.105,-0.006494301794362864,-0.0025057068540355856,-0.2386842272729739,-0.9710722862529177,"(1.718721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.718721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.825936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.01,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1729403414.5650198,2294,1729403413,999756288,map,base_link,0.8437346245530258,-4.35938771819627,0.107,-0.006505624785131353,-0.002528910664653079,-0.23867785479421055,-0.9710737166084966,"(1.718721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.718721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.825936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.0,-0.01,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
