Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1729403414.5599935,2277,1729403412,129799040,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403414.5600522,2278,1729403412,329795968,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403414.5601127,2279,1729403412,329792896,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403414.5601702,2280,1729403412,529789824,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403414.5603042,2281,1729403412,529787264,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403414.5605536,2282,1729403412,729784192,map,0.0,0.06,0.0,0.0,0.0,0.0
1729403414.561275,2283,1729403412,729781632,map,0.0,0.06,0.0,0.0,0.0,0.0
1729403414.561416,2284,1729403412,929779072,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403414.5615425,2285,1729403412,929776768,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403414.561663,2286,1729403413,129774464,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403414.561774,2287,1729403413,129772416,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403414.5620315,2288,1729403413,329770880,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403414.5622716,2289,1729403413,329768320,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403414.5625005,2290,1729403413,529766016,map,0.0,0.1,0.0,0.0,0.0,0.0
1729403414.5626771,2291,1729403413,529763456,map,0.0,0.1,0.0,0.0,0.0,0.0
1729403414.56277,2292,1729403413,729761152,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403414.5630028,2293,1729403413,729758848,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403414.5631962,2294,1729403413,929756288,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403414.5633972,2295,1729403413,929753728,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403414.5636175,2296,1729403414,129751424,map,0.0,0.06,0.0,0.0,0.0,0.0
1729403414.5637841,2297,1729403414,129749120,map,0.0,0.06,0.0,0.0,0.0,0.0
1729403414.564036,2298,1729403414,329746048,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403414.5649507,2299,1729403414,329743744,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403414.6095254,2300,1729403414,529741440,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403414.7107792,2301,1729403414,529739392,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403414.8096938,2302,1729403414,729737088,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403414.9097292,2303,1729403414,729734528,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403415.0094388,2304,1729403414,929732224,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403415.108211,2305,1729403414,929729920,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403415.2094681,2306,1729403415,129727616,map,0.0,0.06,0.0,0.0,0.0,0.0
1729403415.3080726,2307,1729403415,129725568,map,0.0,0.06,0.0,0.0,0.0,0.0
1729403415.4099402,2308,1729403415,329723776,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403415.511551,2309,1729403415,329721216,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403415.6076705,2310,1729403415,529719168,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403415.710783,2311,1729403415,529717376,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403415.810679,2312,1729403415,729715584,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403415.909906,2313,1729403415,729713792,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403416.0099287,2314,1729403415,929712000,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403416.110861,2315,1729403415,929710208,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403416.2107816,2316,1729403416,129708160,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403416.3131883,2317,1729403416,129706368,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403416.4101624,2318,1729403416,329704576,map,0.0,0.09,0.0,0.0,0.0,0.0
1729403416.510132,2319,1729403416,329703040,map,0.0,0.09,0.0,0.0,0.0,0.0
1729403416.6113405,2320,1729403416,529701248,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403416.7108014,2321,1729403416,529698176,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403416.8110173,2322,1729403416,729695360,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403416.912226,2323,1729403416,729692544,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403417.0131578,2324,1729403416,929689472,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403417.1093006,2325,1729403416,929688448,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403417.207708,2326,1729403417,129687168,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403417.3099892,2327,1729403417,129684096,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403417.4078987,2328,1729403417,329682816,map,0.0,0.09,0.0,0.0,0.0,0.0
1729403417.5108585,2329,1729403417,329681536,map,0.0,0.09,0.0,0.0,0.0,0.0
1729403417.6129718,2330,1729403417,529678464,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403417.7135699,2331,1729403417,529675392,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403417.8071847,2332,1729403417,729672576,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403417.910904,2333,1729403417,729669760,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403418.0103693,2334,1729403417,929666944,map,0.0,0.0,0.0,0.0,0.0,0.0
1729403418.1082132,2335,1729403417,929665920,map,0.0,0.0,0.0,0.0,0.0,0.0
1729403418.210385,2336,1729403418,129663104,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403418.3080778,2337,1729403418,129660544,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403418.4145849,2338,1729403418,329657984,map,0.0,0.08,0.0,0.0,0.0,0.0
1729403418.5086832,2339,1729403418,329655424,map,0.0,0.08,0.0,0.0,0.0,0.0
1729403418.611205,2340,1729403418,529652864,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403418.7109885,2341,1729403418,529650304,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403418.8104525,2342,1729403418,729647744,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403418.9105926,2343,1729403418,729645696,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403419.0108588,2344,1729403418,929643136,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403419.1124294,2345,1729403418,929642112,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403419.208129,2346,1729403419,129639808,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403419.3114932,2347,1729403419,129637504,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403419.4108956,2348,1729403419,329635200,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403419.5089512,2349,1729403419,329632896,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403419.6084151,2350,1729403419,529630592,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403419.7112546,2351,1729403419,529628288,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403419.8126583,2352,1729403419,729625984,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403419.9103897,2353,1729403419,729623936,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403420.010485,2354,1729403419,929621632,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403420.1094453,2355,1729403419,929619328,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403420.2143056,2356,1729403420,129617280,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403420.308234,2357,1729403420,129615232,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403420.409368,2358,1729403420,329613184,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403420.5076466,2359,1729403420,329611136,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403420.60999,2360,1729403420,529609344,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403420.7101648,2361,1729403420,529607296,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403420.810675,2362,1729403420,729605504,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403420.912088,2363,1729403420,729603456,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403421.0097504,2364,1729403420,929601408,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403421.109687,2365,1729403420,929599616,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403421.2112083,2366,1729403421,129597568,map,0.0,0.1,0.0,0.0,0.0,0.0
1729403421.3115933,2367,1729403421,129596032,map,0.0,0.1,0.0,0.0,0.0,0.0
1729403421.4101815,2368,1729403421,329594240,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403421.5104132,2369,1729403421,329592448,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403421.6088512,2370,1729403421,529590656,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403421.7088819,2371,1729403421,529589120,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403421.8105881,2372,1729403421,729587328,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403421.9107065,2373,1729403421,729585792,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403422.0103905,2374,1729403421,929584256,map,0.0,0.1,0.0,0.0,0.0,0.0
1729403422.109953,2375,1729403421,929582464,map,0.0,0.1,0.0,0.0,0.0,0.0
1729403422.2099438,2376,1729403422,129580928,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403422.3100255,2377,1729403422,129579392,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403422.4107506,2378,1729403422,329577600,map,0.0,0.09,0.0,0.0,0.0,0.0
1729403422.5079339,2379,1729403422,329576064,map,0.0,0.09,0.0,0.0,0.0,0.0
1729403422.6077716,2380,1729403422,529574528,map,0.0,0.08,0.0,0.0,0.0,0.0
1729403422.7099333,2381,1729403422,529573248,map,0.0,0.08,0.0,0.0,0.0,0.0
1729403422.8104498,2382,1729403422,729571968,map,0.0,0.09,0.0,0.0,0.0,0.0
1729403422.9105222,2383,1729403422,729570688,map,0.0,0.09,0.0,0.0,0.0,0.0
1729403423.0099318,2384,1729403422,929569408,map,0.0,0.06,0.0,0.0,0.0,0.0
1729403423.1101356,2385,1729403422,929568128,map,0.0,0.06,0.0,0.0,0.0,0.0
1729403423.2076392,2386,1729403423,129566592,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403423.3085246,2387,1729403423,129563776,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403423.4086971,2388,1729403423,329560960,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403423.5115752,2389,1729403423,329559680,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403423.610428,2390,1729403423,529556864,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403423.708698,2391,1729403423,529554048,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403423.8107266,2392,1729403423,729552768,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403423.910905,2393,1729403423,729550208,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403424.0109377,2394,1729403423,929549184,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403424.1080837,2395,1729403423,929548416,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403424.2111535,2396,1729403424,129545856,map,0.0,0.0,0.0,0.0,0.0,0.0
1729403424.3105576,2397,1729403424,129543040,map,0.0,0.0,0.0,0.0,0.0,0.0
1729403424.408517,2398,1729403424,329542016,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403424.511293,2399,1729403424,329539200,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403424.6105988,2400,1729403424,529536896,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403424.7105737,2401,1729403424,529534592,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403424.8102448,2402,1729403424,729532288,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403424.9107442,2403,1729403424,729529984,map,0.0,0.01,0.0,0.0,0.0,0.0
1729403425.008099,2404,1729403424,929527680,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403425.112381,2405,1729403424,929527168,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403425.2106307,2406,1729403425,129524864,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403425.3108492,2407,1729403425,129522816,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403425.4132094,2408,1729403425,329519744,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403425.50824,2409,1729403425,329517952,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403425.611434,2410,1729403425,529515904,map,0.0,0.11,0.0,0.0,0.0,0.0
1729403425.7085533,2411,1729403425,529513856,map,0.0,0.11,0.0,0.0,0.0,0.0
1729403425.8103914,2412,1729403425,729513344,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403425.9099193,2413,1729403425,729510528,map,0.0,0.05,0.0,0.0,0.0,0.0
1729403426.009575,2414,1729403425,929507456,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403426.1106029,2415,1729403425,929508736,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403426.2118943,2416,1729403426,129507456,map,0.0,0.06,0.0,0.0,0.0,0.0
1729403426.3107734,2417,1729403426,129507456,map,0.0,0.06,0.0,0.0,0.0,0.0
1729403426.4103634,2418,1729403426,329507456,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403426.5102592,2419,1729403426,329508992,map,0.0,0.07,0.0,0.0,0.0,0.0
1729403426.6088784,2420,1729403426,529508736,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403426.7096622,2421,1729403426,529505920,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403426.811936,2422,1729403426,729506176,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403426.9106266,2423,1729403426,729503616,map,0.0,0.03,0.0,0.0,0.0,0.0
1729403427.0105138,2424,1729403426,929503872,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403427.1101475,2425,1729403426,929502848,map,0.0,0.04,0.0,0.0,0.0,0.0
1729403427.2104807,2426,1729403427,129500032,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403427.3087456,2427,1729403427,129497472,map,0.0,0.02,0.0,0.0,0.0,0.0
1729403427.4103384,2428,1729403427,329497728,map,0.0,0.04,0.0,0.0,0.0,0.0
