Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1729403414.563731,2297,1729403414,303869996,,0.01405898667871952,0.01233425922691822,62,0.0,559.4400024414062,-0.00674693426117301
1729403414.563986,2298,1729403414,403971255,,0.012272484600543976,0.010343840345740318,62,0.0,559.4500122070312,-0.006604456342756748
1729403414.5651443,2299,1729403414,503961922,,0.011299856007099152,0.009206574410200119,62,0.0,559.4500122070312,-0.006551774218678474
1729403414.604822,2300,1729403414,604173126,,0.01024941261857748,0.008071040734648705,62,0.0,559.4500122070312,-0.006317338440567255
1729403414.7042704,2301,1729403414,703961755,,0.009525787085294724,0.0073636858724057674,62,0.0,559.4599609375,-0.006042908411473036
1729403414.8045986,2302,1729403414,804031440,,0.008121581748127937,0.007178861647844315,62,0.0,559.469970703125,-0.0037978962063789368
1729403414.904645,2303,1729403414,904019940,,0.007143320981413126,0.006791887804865837,62,0.0,559.47998046875,-0.002212980529293418
1729403415.004627,2304,1729403415,4020273,,0.005582156591117382,0.005551489535719156,62,0.0,559.489990234375,-0.0005843305261805654
1729403415.1050322,2305,1729403415,104085940,,0.004932314623147249,0.004876857157796621,62,0.0,559.489990234375,-0.0007375592831522226
1729403415.204636,2306,1729403415,204032236,,0.0059692333452403545,0.005935089197009802,62,0.0,559.489990234375,-0.0006375396624207497
1729403415.304752,2307,1729403415,304127107,,0.007786532863974571,0.007767621427774429,62,0.0,559.489990234375,-0.0005423515103757381
1729403415.4048784,2308,1729403415,404143088,,0.009349490515887737,0.00928762461990118,62,0.0,559.489990234375,-0.0010737893171608448
1729403415.5071688,2309,1729403415,504271236,,0.011267252266407013,0.011203346773982048,62,0.0,559.489990234375,-0.0011983223957940936
1729403415.6057093,2310,1729403415,604231921,,0.012990457937121391,0.012890014797449112,62,0.0,559.489990234375,-0.0016122916713356972
1729403415.705445,2311,1729403415,704410162,,0.014632124453783035,0.014003394171595573,62,0.0,559.489990234375,-0.004243107046931982
1729403415.8055172,2312,1729403415,804248310,,0.015777694061398506,0.015060234814882278,62,0.0,559.489990234375,-0.00470371637493372
1729403415.905514,2313,1729403415,904421310,,0.01693781092762947,0.016078300774097443,62,0.0,559.489990234375,-0.005327058024704456
1729403416.0055282,2314,1729403416,4332606,,0.018528178334236145,0.01758512482047081,62,0.0,559.489990234375,-0.005835809279233217
1729403416.1052303,2315,1729403416,104319143,,0.02059994451701641,0.019475439563393593,62,0.0,559.489990234375,-0.006713042501360178
1729403416.205478,2316,1729403416,204437902,,0.020089806988835335,0.019584449008107185,62,0.0,559.489990234375,-0.0044776806607842445
1729403416.3056483,2317,1729403416,304448587,,0.020614583045244217,0.020265456289052963,62,0.0,559.5,-0.0037778650876134634
1729403416.4057012,2318,1729403416,404450699,,0.021285267546772957,0.021133584901690483,62,0.0,559.5,-0.0025365541223436594
1729403416.5053794,2319,1729403416,504335050,,0.02311128005385399,0.023021835833787918,62,0.0,559.5,-0.0020313586574047804
1729403416.6059163,2320,1729403416,604491124,,0.023675238713622093,0.023590611293911934,62,0.0,559.5,-0.0019999872893095016
1729403416.7057157,2321,1729403416,704364402,,0.023062963038682938,0.022798944264650345,62,0.0,559.5,-0.0034796949476003647
1729403416.8056715,2322,1729403416,804536198,,0.02416180819272995,0.023458287119865417,62,0.0,559.489990234375,-0.005788058508187532
1729403416.9073076,2323,1729403416,906341272,,0.02457561530172825,0.023656193166971207,62,0.0,559.489990234375,-0.006659232079982758
1729403417.0060089,2324,1729403417,4704957,,0.025257445871829987,0.024011073634028435,62,0.0,559.489990234375,-0.007836257107555866
1729403417.1065485,2325,1729403417,104432217,,0.025174565613269806,0.023539729416370392,62,0.0,559.47998046875,-0.008924108929932117
1729403417.2050366,2326,1729403417,204377124,,0.02343863807618618,0.02255387417972088,62,0.0,559.489990234375,-0.0063790674321353436
1729403417.3052838,2327,1729403417,303422328,,0.021147551015019417,0.020900024101138115,62,0.0,559.489990234375,-0.0032261263113468885
1729403417.4043891,2328,1729403417,403349068,,0.020558487623929977,0.02044295333325863,62,0.0,559.5,-0.002176484791561961
1729403417.505461,2329,1729403417,504418198,,0.02077873982489109,0.020754512399435043,62,0.0,559.5,-0.0010031107813119888
1729403417.605224,2330,1729403417,604455087,,0.021505434066057205,0.021475622430443764,62,0.0,559.5,0.0011319229379296303
1729403417.7044156,2331,1729403417,703455142,,0.02194400690495968,0.02163170464336872,62,0.0,559.510009765625,0.0036890136543661356
1729403417.8049104,2332,1729403417,804413050,,0.023692378774285316,0.02288319170475006,62,0.0,559.5199584960938,0.00613907165825367
1729403417.9057198,2333,1729403417,904648679,,0.02574368752539158,0.023980142548680305,62,0.0,559.5399780273438,0.009364292956888676
1729403418.0045364,2334,1729403418,3707586,,0.026969438418745995,0.024410763755440712,62,0.0,559.5499877929688,0.011465823277831078
