Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,dgps_numch,dgps_age
1729403414.5603175,2280,1729403412,529789824,/wgs84,4,336978121,730165258,555490,89,131,7,0,11,514838,1287,1922,419,0,255,4294967295
1729403414.5603588,2281,1729403412,529787264,/wgs84,4,336978121,730165258,555490,89,131,7,0,11,514838,1287,1922,419,0,255,4294967295
1729403414.5605881,2282,1729403412,729784192,/wgs84,4,336978121,730165257,555480,89,131,6,0,11,514828,1293,1931,519,0,255,4294967295
1729403414.5613196,2283,1729403412,729781632,/wgs84,4,336978121,730165257,555480,89,131,6,0,11,514828,1293,1931,519,0,255,4294967295
1729403414.5614498,2284,1729403412,929779072,/wgs84,4,336978119,730165256,555490,89,131,3,0,11,514837,1297,1937,457,0,255,4294967295
1729403414.5615897,2285,1729403412,929776768,/wgs84,4,336978119,730165256,555490,89,131,3,0,11,514837,1297,1937,457,0,255,4294967295
1729403414.5616925,2286,1729403413,129774464,/wgs84,4,336978119,730165256,555520,89,131,1,0,11,514867,1301,1942,472,0,255,4294967295
1729403414.5618277,2287,1729403413,129772416,/wgs84,4,336978119,730165256,555520,89,131,1,0,11,514867,1301,1942,472,0,255,4294967295
1729403414.5620637,2288,1729403413,329770880,/wgs84,4,336978117,730165256,555550,89,131,4,0,11,514898,1305,1948,526,0,255,4294967295
1729403414.5625432,2289,1729403413,329768320,/wgs84,4,336978117,730165256,555550,89,131,4,0,11,514898,1305,1948,526,0,255,4294967295
1729403414.563049,2290,1729403413,529766016,/wgs84,4,336978117,730165256,555560,89,131,10,0,11,514907,1308,1953,514,0,255,4294967295
1729403414.5632389,2291,1729403413,529763456,/wgs84,4,336978117,730165256,555560,89,131,10,0,11,514907,1308,1953,514,0,255,4294967295
1729403414.5634644,2292,1729403413,729761152,/wgs84,4,336978119,730165257,555580,89,131,2,0,11,514928,1311,1956,414,0,255,4294967295
1729403414.5636196,2293,1729403413,729758848,/wgs84,4,336978119,730165257,555580,89,131,2,0,11,514928,1311,1956,414,0,255,4294967295
1729403414.5638301,2294,1729403413,929756288,/wgs84,4,336978119,730165258,555620,89,131,5,0,11,514967,1314,1961,527,0,255,4294967295
1729403414.5640526,2295,1729403413,929753728,/wgs84,4,336978119,730165258,555620,89,131,5,0,11,514967,1314,1961,527,0,255,4294967295
1729403414.5643039,2296,1729403414,129751424,/wgs84,4,336978120,730165258,555640,89,131,6,0,11,514987,1319,1970,562,0,255,4294967295
1729403414.5654175,2297,1729403414,129749120,/wgs84,4,336978120,730165258,555640,89,131,6,0,11,514987,1319,1970,562,0,255,4294967295
1729403414.5658972,2298,1729403414,329746048,/wgs84,4,336978120,730165259,555630,89,131,4,0,11,514977,1326,1980,394,0,255,4294967295
1729403414.5659454,2299,1729403414,329743744,/wgs84,4,336978120,730165259,555630,89,131,4,0,11,514977,1326,1980,394,0,255,4294967295
1729403414.609963,2300,1729403414,529741440,/wgs84,4,336978121,730165261,555630,89,131,7,0,11,514978,1330,1985,550,0,255,4294967295
1729403414.710801,2301,1729403414,529739392,/wgs84,4,336978121,730165261,555630,89,131,7,0,11,514978,1330,1985,550,0,255,4294967295
1729403414.8098528,2302,1729403414,729737088,/wgs84,4,336978121,730165260,555580,89,131,2,0,11,514928,1333,1990,373,0,255,4294967295
1729403414.909825,2303,1729403414,729734528,/wgs84,4,336978121,730165260,555580,89,131,2,0,11,514928,1333,1990,373,0,255,4294967295
1729403415.0096235,2304,1729403414,929732224,/wgs84,4,336978121,730165260,555540,89,131,3,0,11,514888,1336,1994,365,0,255,4294967295
1729403415.1084366,2305,1729403414,929729920,/wgs84,4,336978121,730165260,555540,89,131,3,0,11,514888,1336,1994,365,0,255,4294967295
1729403415.2100792,2306,1729403415,129727616,/wgs84,4,336978121,730165260,555480,89,131,6,0,11,514828,1339,1998,374,0,255,4294967295
1729403415.3081713,2307,1729403415,129725568,/wgs84,4,336978121,730165260,555480,89,131,6,0,11,514828,1339,1998,374,0,255,4294967295
1729403415.4102712,2308,1729403415,329723776,/wgs84,4,336978121,730165261,555460,89,131,4,0,11,514807,1342,2003,382,0,255,4294967295
1729403415.5120914,2309,1729403415,329721216,/wgs84,4,336978121,730165261,555460,89,131,4,0,11,514807,1342,2003,382,0,255,4294967295
1729403415.607851,2310,1729403415,529719168,/wgs84,4,336978120,730165261,555440,89,131,2,0,11,514788,1345,2007,380,0,255,4294967295
1729403415.7110593,2311,1729403415,529717376,/wgs84,4,336978120,730165261,555440,89,131,2,0,11,514788,1345,2007,380,0,255,4294967295
1729403415.8109105,2312,1729403415,729715584,/wgs84,4,336978121,730165261,555440,89,131,5,0,11,514788,1347,2011,368,0,255,4294967295
1729403415.9104724,2313,1729403415,729713792,/wgs84,4,336978121,730165261,555440,89,131,5,0,11,514788,1347,2011,368,0,255,4294967295
1729403416.0107198,2314,1729403415,929712000,/wgs84,4,336978122,730165262,555450,89,131,5,0,11,514798,1350,2015,392,0,255,4294967295
1729403416.11113,2315,1729403415,929710208,/wgs84,4,336978122,730165262,555450,89,131,5,0,11,514798,1350,2015,392,0,255,4294967295
