Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,geo.latitude,geo.longitude,geo.altitude,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w,approach.x,approach.y,approach.z
1729403414.5603843,1,1729403115,387328490,,33.6978434,73.0165404,513.0998961327367,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,-0.0
1729403523.4332254,2,1729403523,431600579,,33.6978174,73.0165235,513.2696506431754,-1.5651851892471313,-2.8942902088165283,0.17000000178813934,nan,nan,nan,nan,0.0,0.0,-0.0
