Time,data
1729403414.560091,0.031
1729403414.5601368,0.028
1729403414.5602689,0.029
1729403414.560521,0.032
1729403414.561205,0.038
1729403414.5613453,0.043
1729403414.5614731,0.045
1729403414.5616047,0.048
1729403414.5617409,0.054
1729403414.5618637,0.06
1729403414.562905,0.071
1729403414.5646887,0.085
1729403414.5647466,0.095
1729403414.564789,0.102
1729403414.5648115,0.105
1729403414.5648313,0.107
1729403414.564859,0.111
1729403414.5648792,0.115
1729403414.5649083,0.119
1729403414.565114,0.122
1729403414.5651348,0.125
1729403414.6019182,0.127
1729403414.7016368,0.132
1729403414.8016462,0.14
1729403414.901793,0.151
1729403415.0022955,0.16
1729403415.1020887,0.164
1729403415.2023969,0.164
1729403415.301757,0.163
1729403415.4031515,0.162
1729403415.504619,0.162
1729403415.6046748,0.161
1729403415.7024343,0.16
1729403415.8032882,0.161
1729403415.903118,0.161
1729403416.002468,0.16
1729403416.1031752,0.161
1729403416.2038536,0.165
1729403416.3027322,0.17
1729403416.4027379,0.175
1729403416.5029066,0.177
1729403416.6028152,0.176
1729403416.703722,0.174
1729403416.8028333,0.168
1729403416.9025,0.164
1729403417.002967,0.161
1729403417.1033676,0.157
1729403417.2029479,0.16
1729403417.3028677,0.166
1729403417.4026577,0.17
1729403417.5024912,0.174
1729403417.6022522,0.179
1729403417.7024908,0.187
1729403417.8023393,0.198
1729403417.9026735,0.211
1729403418.0030317,0.22
1729403418.1029456,0.225
1729403418.2039034,0.228
1729403418.3034518,0.231
1729403418.4033296,0.228
1729403418.5040755,0.224
1729403418.6028354,0.224
1729403418.7038572,0.223
1729403418.803247,0.22
1729403418.903004,0.217
1729403419.0029554,0.217
1729403419.1031206,0.214
1729403419.202965,0.207
1729403419.3030345,0.198
1729403419.4046056,0.191
1729403419.5036175,0.189
1729403419.6020722,0.191
1729403419.7023714,0.199
1729403419.8051894,0.207
1729403419.9022968,0.214
1729403420.003099,0.219
1729403420.103918,0.218
1729403420.2029333,0.211
1729403420.3033166,0.202
1729403420.4015837,0.195
1729403420.50266,0.188
1729403420.6019204,0.184
1729403420.7026339,0.183
1729403420.8026028,0.181
1729403420.9023786,0.178
1729403421.0026839,0.176
1729403421.1034865,0.177
1729403421.204152,0.178
1729403421.3027132,0.177
1729403421.4029322,0.174
1729403421.5033681,0.172
1729403421.6037598,0.168
1729403421.703419,0.164
1729403421.8026612,0.157
1729403421.9022563,0.151
1729403422.0028765,0.147
1729403422.1028547,0.143
1729403422.202503,0.14
1729403422.3024495,0.137
1729403422.4028523,0.133
1729403422.5026577,0.131
1729403422.602354,0.129
1729403422.702475,0.131
1729403422.8024268,0.134
1729403422.9023466,0.134
1729403423.0025456,0.134
1729403423.1024683,0.134
1729403423.202809,0.135
1729403423.3041615,0.139
1729403423.403658,0.139
1729403423.5034673,0.137
1729403423.603932,0.138
1729403423.7037294,0.139
1729403423.8038023,0.144
1729403423.9026337,0.146
1729403424.002564,0.148
1729403424.102764,0.153
1729403424.2030895,0.158
1729403424.30361,0.163
1729403424.4027958,0.166
1729403424.5029962,0.17
1729403424.6042507,0.174
1729403424.7026775,0.174
1729403424.8031688,0.175
1729403424.9028642,0.179
1729403425.0027258,0.184
1729403425.1037803,0.192
1729403425.2043304,0.199
1729403425.303749,0.206
1729403425.4027836,0.215
1729403425.503287,0.225
1729403425.6029952,0.232
1729403425.7033172,0.241
1729403425.803231,0.252
1729403425.9032845,0.257
1729403426.003672,0.261
1729403426.103065,0.262
1729403426.20458,0.265
1729403426.302157,0.266
1729403426.4032695,0.265
1729403426.5034146,0.264
1729403426.6041458,0.264
1729403426.703459,0.263
1729403426.8028708,0.263
1729403426.9033337,0.261
1729403427.0022116,0.257
1729403427.103824,0.249
1729403427.203754,0.239
1729403427.303426,0.23
1729403427.4033651,0.223
1729403427.5034869,0.217
1729403427.6026862,0.213
1729403427.7026997,0.211
1729403427.8027163,0.209
1729403427.9027894,0.207
1729403428.002854,0.206
1729403428.1029744,0.209
1729403428.2046778,0.212
1729403428.303304,0.21
1729403428.4023795,0.206
1729403428.5028248,0.203
1729403428.602908,0.204
1729403428.704204,0.206
1729403428.8044348,0.206
1729403428.902331,0.202
1729403429.0025616,0.194
1729403429.103008,0.187
1729403429.2029147,0.181
1729403429.3027308,0.174
1729403429.4026492,0.166
1729403429.50343,0.159
1729403429.602972,0.152
1729403429.7044246,0.149
1729403429.8029022,0.149
1729403429.9027941,0.148
1729403430.0031211,0.146
1729403430.1036527,0.146
1729403430.2027473,0.152
1729403430.3026779,0.158
1729403430.402916,0.157
1729403430.5026891,0.155
1729403430.6029963,0.151
1729403430.7030957,0.145
1729403430.8030307,0.138
1729403430.9029748,0.133
1729403431.0032375,0.133
1729403431.1038308,0.135
1729403431.2034633,0.139
1729403431.3028061,0.142
1729403431.4027193,0.139
1729403431.503245,0.134
1729403431.6027002,0.128
1729403431.7028806,0.122
1729403431.8026648,0.118
1729403431.903033,0.114
1729403432.0034084,0.106
1729403432.1030517,0.095
1729403432.2034166,0.086
1729403432.3035858,0.079
1729403432.4036303,0.073
1729403432.5035748,0.068
1729403432.6036546,0.069
1729403432.7032797,0.073
1729403432.803154,0.079
1729403432.903184,0.085
1729403433.0034447,0.087
1729403433.103903,0.084
1729403433.2031121,0.083
1729403433.3026063,0.081
1729403433.403334,0.079
1729403433.5042286,0.077
1729403433.6032124,0.077
1729403433.7035112,0.075
1729403433.8030825,0.073
1729403433.9020693,0.074
1729403434.00243,0.075
1729403434.103638,0.077
1729403434.2023723,0.081
1729403434.3026607,0.088
1729403434.402731,0.096
1729403434.502613,0.105
1729403434.603012,0.114
1729403434.7026653,0.117
1729403434.8025467,0.121
1729403434.9027796,0.129
1729403435.0025427,0.139
1729403435.102357,0.152
1729403435.2030263,0.162
1729403435.3026814,0.17
1729403435.4028897,0.178
1729403435.5026085,0.183
1729403435.6029658,0.188
1729403435.7038586,0.19
1729403435.802324,0.19
1729403435.9039152,0.189
1729403436.0024433,0.185
1729403436.1027904,0.177
1729403436.2038906,0.171
1729403436.303965,0.164
1729403436.402928,0.157
1729403436.5029848,0.15
1729403436.6025405,0.149
1729403436.702446,0.15
1729403436.8027809,0.148
1729403436.9025369,0.143
1729403437.002817,0.141
1729403437.1037726,0.142
1729403437.203734,0.146
1729403437.3034866,0.151
1729403437.4032586,0.154
1729403437.503729,0.156
1729403437.6034286,0.158
1729403437.702575,0.16
1729403437.8028681,0.166
1729403437.9029393,0.17
1729403438.0044887,0.173
1729403438.1029296,0.177
1729403438.202944,0.177
1729403438.3037035,0.173
1729403438.4029777,0.17
1729403438.5030959,0.17
1729403438.6032915,0.173
1729403438.7036366,0.178
1729403438.8033044,0.181
1729403438.9033694,0.182
1729403439.003154,0.184
1729403439.1037047,0.19
1729403439.2034714,0.195
1729403439.3036702,0.198
1729403439.4034545,0.201
1729403439.503124,0.204
1729403439.6035686,0.207
1729403439.7031655,0.212
1729403439.802829,0.22
1729403439.9030044,0.226
1729403440.003289,0.233
1729403440.1037042,0.243
1729403440.2033868,0.255
1729403440.3032212,0.265
1729403440.4031212,0.27
1729403440.502051,0.274
1729403440.6023128,0.279
1729403440.7023175,0.282
1729403440.8026068,0.283
1729403440.9026692,0.283
1729403441.003071,0.279
1729403441.1039002,0.276
1729403441.202305,0.274
1729403441.302157,0.268
1729403441.4022198,0.264
1729403441.503389,0.263
1729403441.6030028,0.262
1729403441.7027576,0.258
1729403441.8025582,0.257
1729403441.902168,0.257
1729403442.0025299,0.257
1729403442.1024935,0.254
1729403442.20345,0.252
1729403442.3026004,0.251
1729403442.4027395,0.249
1729403442.5026953,0.247
1729403442.6027713,0.248
1729403442.7029228,0.253
1729403442.803952,0.255
1729403442.9030623,0.252
1729403443.0030591,0.248
1729403443.1036906,0.244
1729403443.2030253,0.245
1729403443.3024518,0.251
1729403443.402671,0.257
1729403443.5026634,0.262
1729403443.605902,0.269
1729403443.70236,0.277
1729403443.803741,0.278
1729403443.9024801,0.275
1729403444.0024924,0.27
1729403444.1029377,0.265
1729403444.2031763,0.259
1729403444.302905,0.256
1729403444.4029589,0.254
