Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1729690889.4692116,1597,1729690889,468750936,,1.1897834539413452,0.15841872990131378,131,0.14000000059604645,548.3699951171875,1.1791895627975464
1729690889.5699663,1598,1729690889,568763306,,1.1070860624313354,0.1268700361251831,131,0.15000000596046448,548.469970703125,1.09979248046875
1729690889.6696012,1599,1729690889,668776788,,1.0626007318496704,0.12472211569547653,131,0.14000000059604645,548.5700073242188,1.0552557706832886
1729690889.7710276,1600,1729690889,768741417,,0.9906426072120667,0.1324574202299118,131,0.14000000059604645,548.6699829101562,0.9817473292350769
1729690889.8704658,1601,1729690889,869792713,,0.8961206674575806,0.10746818035840988,132,0.15000000596046448,548.75,0.889653205871582
1729690889.9746847,1602,1729690889,969858250,,0.8353884220123291,0.08324361592531204,132,0.14000000059604645,548.8399658203125,0.8312305212020874
1729690890.0710766,1603,1729690890,69871343,,0.7842400074005127,0.07115061581134796,132,0.15000000596046448,548.9099731445312,0.7810057997703552
1729690890.1719058,1604,1729690890,170473398,,0.7105783224105835,0.07582668215036392,132,0.15000000596046448,548.969970703125,0.7065209746360779
1729690890.270725,1605,1729690890,269894102,,0.6239318251609802,0.07890123873949051,131,0.1599999964237213,549.0199584960938,0.6189228296279907
1729690890.3704693,1606,1729690890,369910120,,0.5593418478965759,0.07102123647928238,131,0.1599999964237213,549.0700073242188,0.5548146367073059
1729690890.4705834,1607,1729690890,469882380,,0.5634061694145203,0.08989369869232178,131,0.15000000596046448,549.1099853515625,0.5561885237693787
1729690890.5705602,1608,1729690890,569948583,,0.49875596165657043,0.10402300953865051,131,0.14000000059604645,549.1599731445312,0.4877875745296478
1729690890.6705709,1609,1729690890,669884620,,0.485377699136734,0.12578468024730682,132,0.14000000059604645,549.2000122070312,0.468796044588089
1729690890.7725089,1610,1729690890,770902342,,0.4263121485710144,0.13288655877113342,132,0.12999999523162842,549.239990234375,0.40507185459136963
1729690890.8720543,1611,1729690890,870902231,,0.33465737104415894,0.12314049899578094,131,0.12999999523162842,549.260009765625,0.3111783564090729
1729690890.9714997,1612,1729690890,970925879,,0.26803675293922424,0.12794066965579987,131,0.14000000059604645,549.2899780273438,0.23553107678890228
1729690891.0716796,1613,1729690891,70936176,,0.19236086308956146,0.11195799708366394,131,0.15000000596046448,549.3200073242188,0.15642285346984863
1729690891.1695318,1614,1729690891,168956398,,0.15793034434318542,0.11532899737358093,131,0.14000000059604645,549.3399658203125,0.10789445042610168
1729690891.269566,1615,1729690891,268951120,,0.13817274570465088,0.1309812217950821,131,0.15000000596046448,549.3399658203125,0.04399576410651207
1729690891.3694034,1616,1729690891,369021768,,0.1313117891550064,0.13124215602874756,131,0.1599999964237213,549.3399658203125,0.0042755864560604095
1729690891.47067,1617,1729690891,470049083,,0.15876618027687073,0.15315063297748566,131,0.1599999964237213,549.3300170898438,-0.04185192286968231
1729690891.570799,1618,1729690891,570024805,,0.16163752973079681,0.16077078878879547,131,0.1599999964237213,549.3300170898438,-0.016716673970222473
1729690891.6711805,1619,1729690891,670096101,,0.17234879732131958,0.16975393891334534,131,0.1599999964237213,549.3200073242188,-0.02979438379406929
1729690891.7727566,1620,1729690891,772104916,,0.17150330543518066,0.16890303790569305,131,0.1599999964237213,549.3200073242188,-0.029751377180218697
1729690891.8708668,1621,1729690891,870156157,,0.17704570293426514,0.17679248750209808,131,0.1599999964237213,549.3200073242188,-0.009464297443628311
1729690891.9720464,1622,1729690891,971143175,,0.17012839019298553,0.16941267251968384,130,0.1599999964237213,549.3200073242188,-0.015589118003845215
1729690892.0715492,1623,1729690892,70373471,,0.1762969046831131,0.17157168686389923,130,0.1599999964237213,549.3200073242188,0.040543071925640106
1729690892.1715944,1624,1729690892,170708693,,0.18772576749324799,0.1876535415649414,131,0.1599999964237213,549.3200073242188,-0.005205834750086069
1729690892.2725527,1625,1729690892,271000101,,0.18695507943630219,0.18643632531166077,131,0.1599999964237213,549.3200073242188,0.013917692005634308
1729690892.3718889,1626,1729690892,371241508,,0.22355112433433533,0.21964770555496216,131,0.15000000596046448,549.3200073242188,0.04159285128116608
1729690892.4725266,1627,1729690892,472126730,,0.22932782769203186,0.22879241406917572,131,0.1599999964237213,549.3200073242188,0.015660785138607025
1729690892.572271,1628,1729690892,571431378,,0.23698370158672333,0.23582816123962402,130,0.1599999964237213,549.3200073242188,0.023373672738671303
1729690892.6723728,1629,1729690892,671514304,,0.23179078102111816,0.23151353001594543,130,0.1599999964237213,549.3200073242188,0.011333610862493515
1729690892.770838,1630,1729690892,770304823,,0.23638421297073364,0.23466597497463226,130,0.1599999964237213,549.3200073242188,0.02844964526593685
1729690892.8710022,1631,1729690892,870313749,,0.2648770213127136,0.26181042194366455,130,0.1599999964237213,549.3200073242188,0.04018835723400116
1729690892.9710345,1632,1729690892,970281545,,0.2792915403842926,0.275442510843277,130,0.1599999964237213,549.3200073242188,0.04620783030986786
1729690893.070962,1633,1729690893,70247860,,0.27947092056274414,0.27869102358818054,130,0.1599999964237213,549.3099975585938,0.020863385871052742
1729690893.1739798,1634,1729690893,172662711,,0.2633900046348572,0.26311689615249634,131,0.1599999964237213,549.2999877929688,0.011990786530077457
1729690893.2752643,1635,1729690893,274610748,,0.26640811562538147,0.25968852639198303,131,0.1599999964237213,549.2999877929688,0.05945679917931557
1729690893.3690734,1636,1729690893,368326563,,0.25626909732818604,0.2517392337322235,131,0.1599999964237213,549.2899780273438,0.04797028750181198
