,drone1-mavros-battery__voltage,drone1-mavros-battery__current,drone1-mavros-battery__temperature,drone1-mavros-battery__percentage,drone1-mavros-battery__cell_voltage_0,drone1-mavros-global_position-global__altitude,drone1-mavros-global_position-global__longitude,drone1-mavros-global_position-global__latitude,drone1-mavros-global_position-local__pose.pose.position.x,drone1-mavros-global_position-local__pose.pose.position.y,drone1-mavros-global_position-local__pose.pose.position.z,drone1-mavros-global_position-local__pose.pose.orientation.x,drone1-mavros-global_position-local__pose.pose.orientation.y,drone1-mavros-global_position-local__pose.pose.orientation.z,drone1-mavros-global_position-local__twist.twist.linear.x,drone1-mavros-global_position-local__twist.twist.linear.y,drone1-mavros-global_position-local__twist.twist.linear.z,drone1-mavros-global_position-local__twist.twist.angular.x,drone1-mavros-global_position-local__twist.twist.angular.y,drone1-mavros-global_position-local__twist.twist.angular.z,drone1-mavros-global_position-raw-fix__altitude,drone1-mavros-global_position-raw-fix__longitude,drone1-mavros-global_position-raw-fix__latitude,drone1-mavros-global_position-raw-satellites__data,drone1-mavros-global_position-rel_alt__data,drone1-mavros-gpsstatus-gps1-raw__lat,drone1-mavros-gpsstatus-gps1-raw__lon,drone1-mavros-gpsstatus-gps1-raw__alt,drone1-mavros-gpsstatus-gps1-raw__eph,drone1-mavros-gpsstatus-gps1-raw__epv,drone1-mavros-gpsstatus-gps1-raw__vel,drone1-mavros-gpsstatus-gps1-raw__cog,drone1-mavros-gpsstatus-gps1-raw__satellites_visible,drone1-mavros-gpsstatus-gps1-raw__alt_ellipsoid,drone1-mavros-gpsstatus-gps1-raw__h_acc,drone1-mavros-gpsstatus-gps1-raw__v_acc,drone1-mavros-gpsstatus-gps1-raw__vel_acc,drone1-mavros-gpsstatus-gps1-raw__hdg_acc,drone1-mavros-gpsstatus-gps1-raw__dgps_numch,drone1-mavros-gpsstatus-gps1-raw__dgps_age,drone1-mavros-imu-data__orientation.x,drone1-mavros-imu-data__orientation.y,drone1-mavros-imu-data__orientation.z,drone1-mavros-imu-data__orientation.w,drone1-mavros-imu-data__angular_velocity.x,drone1-mavros-imu-data__angular_velocity.y,drone1-mavros-imu-data__angular_velocity.z,drone1-mavros-imu-static_pressure__fluid_pressure,drone1-mavros-imu-temperature_baro__temperature,drone1-mavros-local_position-odom__pose.pose.position.x,drone1-mavros-local_position-odom__pose.pose.position.y,drone1-mavros-local_position-odom__pose.pose.position.z,drone1-mavros-local_position-odom__pose.pose.orientation.x,drone1-mavros-local_position-odom__pose.pose.orientation.y,drone1-mavros-local_position-odom__pose.pose.orientation.z,drone1-mavros-local_position-odom__pose.pose.orientation.w,drone1-mavros-local_position-odom__pose.covariance,drone1-mavros-local_position-odom__twist.twist.linear.x,drone1-mavros-local_position-odom__twist.twist.linear.y,drone1-mavros-local_position-odom__twist.twist.linear.z,drone1-mavros-local_position-odom__twist.twist.angular.x,drone1-mavros-local_position-odom__twist.twist.angular.y,drone1-mavros-local_position-odom__twist.twist.angular.z,drone1-mavros-local_position-pose__pose.position.x,drone1-mavros-local_position-pose__pose.position.y,drone1-mavros-local_position-pose__pose.position.z,drone1-mavros-local_position-pose__pose.orientation.x,drone1-mavros-local_position-pose__pose.orientation.y,drone1-mavros-local_position-pose__pose.orientation.z,drone1-mavros-local_position-pose__pose.orientation.w,drone1-mavros-param-param_value__param_id,drone1-mavros-param-param_value__value.integer,drone1-mavros-param-param_value__value.real,drone1-mavros-param-param_value__param_index,drone1-mavros-param-param_value__param_count,drone1-mavros-rc-in__channels_0,drone1-mavros-rc-in__channels_1,drone1-mavros-rc-in__channels_2,drone1-mavros-rc-in__channels_3,drone1-mavros-rc-in__channels_4,drone1-mavros-rc-in__rssi,drone1-mavros-rc-out__channels_0,drone1-mavros-rc-out__channels_1,drone1-mavros-rc-out__channels_2,drone1-mavros-rc-out__channels_3,drone1-mavros-rc-out__channels_4,drone1-mavros-rc-out__channels_5,drone1-mavros-rc-out__channels_6,drone1-mavros-rc-out__channels_7,drone1-mavros-rc-out__channels_8,drone1-mavros-rc-out__channels_9,drone1-mavros-rc-out__channels_10,drone1-mavros-rc-out__channels_11,drone1-mavros-rc-out__channels_12,drone1-mavros-rc-out__channels_13,drone1-mavros-rc-out__channels_14,drone1-mavros-rc-out__channels_15,drone1-mavros-state__connected,drone1-mavros-state__armed,drone1-mavros-state__guided,drone1-mavros-state__manual_input,drone1-mavros-state__system_status,drone1-mavros-statustext-recv__severity,drone1-mavros-statustext-recv__text,drone1-mavros-timesync_status__remote_timestamp_ns,drone1-mavros-timesync_status__observed_offset_ns,drone1-mavros-timesync_status__estimated_offset_ns,drone1-mavros-timesync_status__round_trip_time_ms,drone1-mavros-vfr_hud__airspeed,drone1-mavros-vfr_hud__groundspeed,drone1-mavros-vfr_hud__heading,drone1-mavros-vfr_hud__throttle,drone1-mavros-vfr_hud__altitude,drone1-mavros-vfr_hud__climb,CPU-L__Time,CPU-L__CPU_Percent,CPU-L__CPU_Core_1_Utilization,CPU-L__CPU_Core_2_Utilization,CPU-L__CPU_Core_3_Utilization,RAM-L__Available_RAM_MB,RAM-L__Used_RAM_MB,label
2024-10-23 13:41:45.578964472,0.7170000076293945,-0.9100000262260436,0.0,0.8899999856948853,0.7170000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.668921471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0118792468376171,0.0423260149889481,0.3150783062732245,-0.948046967647554,0.1595797836780548,-0.1200609356164932,0.1254851520061493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.668986797,,,,,,504.116132373888,72.9912702,33.6371297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.669007540,,,,,,,,,-1.1505102850273925,0.4991609816551198,3.987,-0.0118792468376171,0.0423260149889481,0.3150783062732245,0.0,-0.03,-0.02,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.669115067,,,,,,,,,,,,,,,,,,,,,,,,,3.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.670742512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0611823350191116,0.0493393018841743,126.0,0.1700000017881393,550.8399658203125,0.0361788533627986,,,,,,,,MitM
2024-10-23 13:41:45.670763254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.0,1451.0,1544.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.672447205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1582.0,1502.0,1995.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.672781944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.672879457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47647.84240722656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.675719023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997770663000.0,1.7296899079023557e+18,1.7296899079014625e+18,3.839445114135742,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.675892591,,,,,,,,,,,,,,,,,,,,,511.8661357671416,72.9912709,33.6371298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.675997972,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.676062822,,,,,,,,,,,,,,,,,,,,,,,,,,336371298.0,729912709.0,558590.0,54.0,92.0,4.0,35031.0,20.0,517991.0,980.0,1312.0,219.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.687541008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997620403766632,5.194639205932617,3.0877716541290283,-0.0118792468376171,0.0423260149889481,0.3150783062732245,-0.948046967647554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.687826633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997620403766632,5.194639205932617,3.0877716541290283,-0.0118792468376171,0.0423260149889481,0.3150783062732245,-0.948046967647554,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0241159291810949,-0.0316648971227607,0.0283779677621466,0.1595797836780548,-0.1200609356164932,0.1254851520061493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.687890530,0.7099999785423279,-0.9100000262260436,0.0,0.8899999856948853,0.7099999785423279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.772666216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0061891585760941,0.0446108712614709,0.3156910651450977,-0.94779254896257,-0.0833375975489616,-0.1295018792152404,-0.0228110197931527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.772776604,,,,,,504.1161327710721,72.9912703,33.6371297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.772886276,,,,,,,,,-1.1412319772532185,0.4991609805146623,3.985,-0.0061891585760941,0.0446108712614709,0.3156910651450977,0.0,-0.05,-0.02,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.772970438,,,,,,,,,,,,,,,,,,,,,,,,,3.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.775442362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997870795000.0,1.7296899079022295e+18,1.7296899079014597e+18,3.86135196685791,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.775901556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1582.0,1502.0,1947.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.776010752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.0,1706.0,1670.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.776051044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0522215329110622,0.0500161163508892,126.0,0.1700000017881393,550.8399658203125,0.0150158144533634,,,,,,,,MitM
2024-10-23 13:41:45.777845860,,,,,,,,,,,,,,,,,,,,,511.8461365615102,72.9912711,33.6371298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.777993441,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.778070211,,,,,,,,,,,,,,,,,,,,,,,,,,336371298.0,729912711.0,558570.0,54.0,92.0,9.0,35031.0,20.0,517972.0,980.0,1311.0,222.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.778137445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.778154373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47645.17211914063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.788563251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0019052028656006,5.189511775970459,3.0862202644348145,-0.0061891585760941,0.0446108712614709,0.3156910651450977,-0.94779254896257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.788773537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0019052028656006,5.189511775970459,3.0862202644348145,-0.0061891585760941,0.0446108712614709,0.3156910651450977,-0.94779254896257,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0123034409850849,-0.0478889697821567,0.0511169660718345,-0.0833375975489616,-0.1295018792152404,-0.0228110197931527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.788934469,0.718999981880188,-0.9100000262260436,0.0,0.8899999856948853,0.718999981880188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.809420824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,5.0,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.867817879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010505707334705,0.041795460171204,0.3202411672239393,-0.9464130338415994,-0.2251254618167877,-0.0545116998255253,-0.1157805547118187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.867877007,,,,,,504.116132158108,72.9912703,33.6371296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.867904663,,,,,,,,,-1.14123197837058,0.4880685159289821,3.988,-0.0010505707334705,0.041795460171204,0.3202411672239393,0.0,-0.03,-0.04,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.867972851,,,,,,,,,,,,,,,,,,,,,,,,,3.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.869717121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.0,1599.0,1622.0,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.869782448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0629796609282493,0.0509915724396705,127.0,0.1700000017881393,550.8399658203125,0.0369634479284286,,,,,,,,MitM
2024-10-23 13:41:45.872822046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1582.0,1502.0,1903.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.872895956,,,,,,,,,,,,,,,,,,,,,511.8461365615102,72.9912711,33.6371298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.872998953,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.873185158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.873292685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47647.49755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.873568535,,,,,,,,,,,,,,,,,,,,,,,,,,336371298.0,729912711.0,558570.0,54.0,92.0,9.0,35031.0,20.0,517972.0,980.0,1311.0,222.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.877289772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997972748000.0,1.7296899079012388e+18,1.729689907901454e+18,5.760036945343018,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.882648706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0083832740783691,5.184479236602783,3.0887725353240967,-0.0010505707334705,0.041795460171204,0.3202411672239393,-0.9464130338415994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.882909060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0083832740783691,5.184479236602783,3.0887725353240967,-0.0010505707334705,0.041795460171204,0.3202411672239393,-0.9464130338415994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0141308826694536,-0.054288344445509,0.0499005219109982,-0.2251254618167877,-0.0545116998255253,-0.1157805547118187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.882964611,0.7210000157356262,-0.9100000262260436,0.0,0.8899999856948853,0.7210000157356262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.967681646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001934795755236,0.041809653877485,0.3257333319643739,-0.944536771044773,0.2293930351734161,0.1032624244689941,-0.0866237506270408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.967787981,,,,,,504.1261325552921,72.9912704,33.6371296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.967918873,,,,,,,,,-1.131953670703301,0.4880685163869137,3.991,0.0001934795755236,0.041809653877485,0.3257333319643739,-0.03,-0.04,-0.05,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.968340635,,,,,,,,,,,,,,,,,,,,,,,,,3.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.969526052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0801768600940704,0.0405091047286987,128.0,0.1599999964237213,550.8499755859375,0.069190613925457,,,,,,,,MitM
2024-10-23 13:41:45.972340107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.0,1705.0,1643.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.972691298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1582.0,1502.0,1853.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.975699902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.975765944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47646.08459472656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.975826502,,,,,,,,,,,,,,,,,,,,,511.8361363457298,72.9912712,33.6371297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:45.975928545,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
