Time,data
1729690927.7661135,4.086
1729690927.8662627,4.08
1729690927.9662752,4.074
1729690928.0652816,4.065
1729690928.1681283,4.06
1729690928.265314,4.068
1729690928.3663502,4.082
1729690928.4655724,4.1
1729690928.5661314,4.115
1729690928.665226,4.128
1729690928.7672648,4.14
1729690928.8653767,4.157
1729690928.9657576,4.179
1729690929.0726254,4.203
1729690929.1715977,4.221
1729690929.2655606,4.239
1729690929.3655562,4.247
1729690929.4653785,4.247
1729690929.5654328,4.241
1729690929.6674635,4.237
1729690929.7677758,4.229
1729690929.8662403,4.224
1729690929.9665122,4.222
1729690930.0672755,4.22
1729690930.1715286,4.214
1729690930.2665596,4.216
1729690930.3647296,4.214
1729690930.4682512,4.208
1729690930.5676537,4.202
1729690930.6659017,4.2
1729690930.7657266,4.204
1729690930.8678324,4.211
1729690930.9677217,4.218
1729690931.0666823,4.226
1729690931.1666813,4.232
1729690931.266026,4.233
1729690931.365991,4.224
1729690931.4660006,4.209
1729690931.5663228,4.189
1729690931.6661417,4.165
1729690931.7673993,4.14
1729690931.86581,4.111
1729690931.9670172,4.077
1729690932.0657852,4.046
1729690932.169045,4.013
1729690932.266061,3.982
1729690932.3661175,3.957
1729690932.4670172,3.937
1729690932.566899,3.922
1729690932.6661282,3.912
1729690932.76585,3.908
1729690932.8667977,3.906
1729690932.9742582,3.915
1729690933.0649998,3.934
1729690933.1660368,3.949
1729690933.2649574,3.964
1729690933.3663137,3.975
1729690933.4649742,3.987
1729690933.5650196,4.003
1729690933.6650555,4.01
1729690933.7652001,4.017
1729690933.8671315,4.02
1729690933.966315,4.022
1729690934.0655477,4.029
1729690934.1651144,4.036
1729690934.2652268,4.043
1729690934.3650746,4.046
1729690934.467418,4.045
1729690934.566381,4.038
1729690934.6664627,4.031
1729690934.766474,4.022
1729690934.8664522,4.013
1729690934.9664392,4.006
1729690935.0665607,4.009
1729690935.1680887,4.015
1729690935.2656293,4.021
1729690935.3665533,4.021
1729690935.466802,4.018
1729690935.565383,4.014
1729690935.6656995,4.014
1729690935.7653024,4.016
1729690935.8645833,4.022
1729690935.9646719,4.024
1729690936.067699,4.026
1729690936.1724787,4.03
1729690936.2665439,4.035
1729690936.3697739,4.035
1729690936.4668398,4.041
1729690936.566268,4.05
1729690936.6668894,4.062
1729690936.7656305,4.073
1729690936.8659177,4.083
1729690936.9740214,4.084
1729690937.072835,4.078
1729690937.1729336,4.06
1729690937.2667582,4.033
1729690937.3653128,3.995
1729690937.4675386,3.946
1729690937.5671172,3.892
1729690937.6669276,3.844
1729690937.766232,3.794
1729690937.8656156,3.747
1729690937.9671693,3.694
1729690938.067918,3.638
1729690938.1670964,3.586
1729690938.267252,3.531
1729690938.3669958,3.476
1729690938.4690945,3.421
1729690938.572312,3.364
1729690938.6663573,3.306
1729690938.7660306,3.246
1729690938.8654778,3.184
1729690938.967912,3.123
1729690939.0676177,3.064
1729690939.169563,3.009
1729690939.267094,2.966
1729690939.3660533,2.924
1729690939.468742,2.893
1729690939.5704556,2.857
1729690939.6669712,2.823
1729690939.766537,2.782
1729690939.8666482,2.739
1729690939.965697,2.692
1729690940.0677555,2.639
1729690940.1674306,2.586
1729690940.26607,2.536
1729690940.365838,2.483
1729690940.46642,2.427
1729690940.5716596,2.365
1729690940.6686397,2.307
1729690940.7723093,2.247
1729690940.866942,2.196
1729690940.9660885,2.147
1729690941.0668416,2.108
1729690941.170061,2.065
1729690941.268562,2.024
1729690941.3724647,1.979
1729690941.4693518,1.938
1729690941.5710797,1.892
1729690941.6715143,1.853
1729690941.767966,1.812
1729690941.8650002,1.769
1729690941.9681027,1.72
1729690942.067002,1.676
1729690942.1676059,1.634
1729690942.2668917,1.59
1729690942.3675575,1.538
1729690942.4661915,1.475
1729690942.568555,1.415
1729690942.667214,1.36
1729690942.7665124,1.307
1729690942.8670003,1.268
1729690942.9685457,1.225
1729690943.0654237,1.181
1729690943.167467,1.132
1729690943.2689009,1.083
1729690943.3673708,1.032
1729690943.4715917,0.98
1729690943.5673587,0.928
1729690943.6682281,0.874
1729690943.7687852,0.816
1729690943.8662255,0.772
1729690943.9661953,0.722
1729690944.06644,0.666
1729690944.1664171,0.611
1729690944.2659166,0.557
1729690944.367506,0.502
1729690944.466369,0.456
1729690944.566392,0.408
1729690944.6654615,0.362
1729690944.7652857,0.31
1729690944.8671992,0.252
1729690944.9680457,0.19
1729690945.0664022,0.123
1729690945.1665392,0.057
1729690945.2658405,-0.004
1729690945.3676512,-0.065
1729690945.4669688,-0.083
1729690945.568696,-0.094
1729690945.6657422,-0.096
1729690945.7709804,-0.101
1729690945.8664818,-0.106
1729690945.965332,-0.112
1729690946.0657678,-0.117
1729690946.167226,-0.125
1729690946.2657993,-0.129
1729690946.3666983,-0.137
1729690946.475359,-0.142
1729690946.5737135,-0.151
1729690946.6684918,-0.157
1729690946.7672267,-0.165
1729690946.8680081,-0.169
1729690946.9655473,-0.177
1729690947.0645237,-0.182
1729690947.1657495,-0.189
1729690947.2663956,-0.19
1729690947.365094,-0.195
1729690947.4652374,-0.199
1729690947.565928,-0.206
1729690947.6650054,-0.206
1729690947.7653415,-0.211
1729690947.8651183,-0.222
