Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1729690889.2925296,1594,1729690889,172272256,base_link,35.11,0.0
1729690889.2927701,1595,1729690889,272268416,base_link,35.11,0.0
1729690889.372532,1596,1729690889,370264832,base_link,35.11,0.0
1729690889.4727788,1597,1729690889,470257920,base_link,35.11,0.0
1729690889.572553,1598,1729690889,570254080,base_link,35.11,0.0
1729690889.6728408,1599,1729690889,670248704,base_link,35.11,0.0
1729690889.7723024,1600,1729690889,771244352,base_link,35.1,0.0
1729690889.8737085,1601,1729690889,871238976,base_link,35.11,0.0
1729690889.9751103,1602,1729690889,970233856,base_link,35.11,0.0
1729690890.073586,1603,1729690890,70228992,base_link,35.11,0.0
1729690890.1732063,1604,1729690890,171223872,base_link,35.12,0.0
1729690890.2733028,1605,1729690890,271218752,base_link,35.11,0.0
1729690890.3761537,1606,1729690890,374206976,base_link,35.11,0.0
1729690890.4739242,1607,1729690890,472206976,base_link,35.12,0.0
1729690890.5742092,1608,1729690890,572198784,base_link,35.12,0.0
1729690890.6741335,1609,1729690890,672195200,base_link,35.12,0.0
1729690890.7750058,1610,1729690890,772191616,base_link,35.12,0.0
1729690890.875559,1611,1729690890,872188032,base_link,35.12,0.0
1729690890.9740596,1612,1729690890,972183424,base_link,35.12,0.0
1729690891.073927,1613,1729690891,72178816,base_link,35.12,0.0
1729690891.1722,1614,1729690891,170175488,base_link,35.11,0.0
1729690891.273186,1615,1729690891,270168064,base_link,35.11,0.0
1729690891.3729653,1616,1729690891,371160384,base_link,35.11,0.0
1729690891.4727962,1617,1729690891,471156032,base_link,35.12,0.0
1729690891.576013,1618,1729690891,574149888,base_link,35.11,0.0
1729690891.6726809,1619,1729690891,671149888,base_link,35.12,0.0
1729690891.7757943,1620,1729690891,774144000,base_link,35.12,0.0
1729690891.8729374,1621,1729690891,871138112,base_link,35.11,0.0
1729690891.973988,1622,1729690891,972135296,base_link,35.12,0.0
1729690892.0737953,1623,1729690892,72130944,base_link,35.11,0.0
1729690892.1722188,1624,1729690892,170128640,base_link,35.12,0.0
1729690892.2721164,1625,1729690892,270122240,base_link,35.11,0.0
1729690892.3746145,1626,1729690892,373119168,base_link,35.12,0.0
1729690892.4744635,1627,1729690892,473114560,base_link,35.11,0.0
1729690892.5729837,1628,1729690892,571110208,base_link,35.11,0.0
1729690892.6735742,1629,1729690892,671104064,base_link,35.11,0.0
1729690892.773642,1630,1729690892,771099456,base_link,35.11,0.0
1729690892.8730412,1631,1729690892,872096384,base_link,35.11,0.0
1729690892.975763,1632,1729690892,972096384,base_link,35.12,0.0
1729690893.0765364,1633,1729690893,72089216,base_link,35.11,0.0
1729690893.177144,1634,1729690893,175080000,base_link,35.11,0.0
1729690893.2760057,1635,1729690893,273080000,base_link,35.11,0.0
1729690893.3767185,1636,1729690893,370072576,base_link,35.1,0.0
1729690893.4745965,1637,1729690893,470068992,base_link,35.1,0.0
1729690893.577185,1638,1729690893,571060800,base_link,35.1,0.0
1729690893.6755319,1639,1729690893,671052608,base_link,35.1,0.0
1729690893.777282,1640,1729690893,772043904,base_link,35.1,0.0
1729690893.8761034,1641,1729690893,872035968,base_link,35.1,0.0
1729690893.9772925,1642,1729690893,975027776,base_link,35.1,0.0
1729690894.0795236,1643,1729690894,75017536,base_link,35.09,0.0
1729690894.1730804,1644,1729690894,171017536,base_link,35.09,0.0
1729690894.2736342,1645,1729690894,272014208,base_link,35.09,0.0
1729690894.3773983,1646,1729690894,376004736,base_link,35.09,0.0
1729690894.4733746,1647,1729690894,472004736,base_link,35.09,0.0
1729690894.5734942,1648,1729690894,571001920,base_link,35.09,0.0
1729690894.671442,1649,1729690894,670000128,base_link,35.1,0.0
1729690894.7736263,1650,1729690894,770997056,base_link,35.09,0.0
1729690894.873569,1651,1729690894,871993728,base_link,35.09,0.0
1729690894.9740486,1652,1729690894,970993216,base_link,35.09,0.0
1729690895.075038,1653,1729690895,71989632,base_link,35.08,0.0
1729690895.1776705,1654,1729690895,175979904,base_link,35.09,0.0
1729690895.2766156,1655,1729690895,274977856,base_link,35.08,0.0
1729690895.376083,1656,1729690895,373977856,base_link,35.08,0.0
