Time,data
1729690889.2921567,143.5
1729690889.2922792,131.16
1729690889.292452,131.62
1729690889.2927089,131.95
1729690889.3669338,131.82
1729690889.4673378,131.37
1729690889.5679176,131.08
1729690889.667834,131.59
1729690889.7693813,131.92
1729690889.8692925,132.24
1729690889.9709742,132.17
1729690890.0690799,132.17
1729690890.1711621,132.25
1729690890.268364,132.01
1729690890.3681848,131.64
1729690890.4681983,131.78
1729690890.5681646,131.95
1729690890.668323,132.16
1729690890.7700865,132.0
1729690890.8703177,131.98
1729690890.9700491,131.82
1729690891.0698798,131.75
1729690891.1669176,131.77
1729690891.2670372,131.77
1729690891.367929,131.69
1729690891.4681501,131.54
1729690891.5690098,131.4
1729690891.6693661,131.31
1729690891.7711632,131.17
1729690891.8696425,131.04
1729690891.9671187,130.92
1729690892.0671077,130.94
1729690892.1677074,131.05
1729690892.267182,131.17
1729690892.368422,131.1
1729690892.4682007,131.08
1729690892.5682778,130.92
1729690892.6681974,130.7
1729690892.768142,130.41
1729690892.8682203,130.13
1729690892.9682965,130.04
1729690893.0681493,130.48
1729690893.1691358,131.13
1729690893.269293,131.6
1729690893.3672445,131.77
1729690893.467245,131.74
1729690893.5673573,131.4
1729690893.667336,131.21
1729690893.7672594,131.16
1729690893.8682647,131.19
1729690893.9682834,130.96
1729690894.0662653,130.74
1729690894.1676788,127.55
1729690894.2685108,132.16
1729690894.3662643,142.12
1729690894.4684777,146.99
1729690894.5683699,144.94
1729690894.6662881,139.26
1729690894.7677317,133.05
1729690894.8692303,128.57
1729690894.9684129,126.47
1729690895.0699697,126.36
1729690895.1708782,127.61
1729690895.2689054,129.08
1729690895.3704627,130.39
1729690895.4666688,131.31
1729690895.5687912,131.52
1729690895.666634,131.18
1729690895.768802,130.32
1729690895.8675873,129.38
1729690895.9666383,128.83
1729690896.0683138,128.69
1729690896.170558,128.96
1729690896.269023,129.73
1729690896.368155,130.1
1729690896.4684947,130.01
1729690896.568738,129.67
1729690896.6681757,129.02
1729690896.768606,128.31
1729690896.8677695,127.92
1729690896.9668183,127.73
1729690897.0687375,127.43
1729690897.1687002,127.12
1729690897.2676954,126.71
1729690897.367726,126.46
1729690897.4677508,126.36
1729690897.5713332,126.74
1729690897.669201,127.51
1729690897.7688525,128.11
1729690897.8677063,128.52
1729690897.967716,128.73
1729690898.0681295,128.62
1729690898.1678748,128.35
1729690898.2681234,127.99
1729690898.3678887,127.89
1729690898.4679604,128.1
1729690898.5712683,128.08
1729690898.6672068,127.96
1729690898.772995,127.82
1729690898.8679717,128.13
1729690898.9684806,128.83
1729690899.06798,129.33
1729690899.167154,129.63
1729690899.2672286,129.47
1729690899.367237,128.8
1729690899.4660614,128.07
1729690899.5662327,127.74
1729690899.6662278,127.49
1729690899.7661347,127.71
1729690899.8691158,128.12
1729690899.966226,128.59
1729690900.0685103,128.84
1729690900.1691768,128.77
1729690900.2662292,128.63
1729690900.3711522,128.65
1729690900.4682388,128.74
1729690900.5684626,129.09
1729690900.6665847,129.25
1729690900.7671943,129.41
1729690900.867293,129.51
1729690900.9663405,129.57
1729690901.070226,129.3
1729690901.1745148,128.84
1729690901.2704191,128.65
1729690901.369292,128.78
1729690901.4698262,129.02
1729690901.5674708,129.07
1729690901.6684089,129.2
1729690901.7682219,129.06
1729690901.8683038,128.85
1729690901.9682941,128.9
1729690902.067586,128.88
1729690902.1689146,128.73
1729690902.2707937,128.7
1729690902.3683972,128.94
1729690902.4685915,129.03
1729690902.5669677,129.26
1729690902.6687436,129.47
1729690902.770486,129.51
1729690902.8676932,129.43
1729690902.9675958,129.25
1729690903.0675454,129.1
1729690903.1675217,128.86
1729690903.267517,128.96
1729690903.36768,129.03
1729690903.4667099,128.95
1729690903.5681026,129.01
1729690903.6678262,128.93
1729690903.7669034,128.83
1729690903.8669243,128.5
1729690903.9681234,128.18
1729690904.0681448,128.06
1729690904.1690793,127.89
1729690904.265721,127.98
1729690904.3668873,127.92
1729690904.4670448,127.61
1729690904.5677884,127.28
1729690904.6679432,127.18
1729690904.774103,127.14
1729690904.87291,127.13
1729690904.9730704,127.26
1729690905.0700657,127.59
1729690905.1660037,128.09
1729690905.2663796,128.65
1729690905.3661985,128.62
1729690905.4663284,128.19
1729690905.566179,127.47
1729690905.669179,126.87
1729690905.7730951,126.93
1729690905.8680556,127.45
1729690905.9684072,128.11
1729690906.0681002,128.52
1729690906.1682818,128.83
1729690906.268096,128.82
1729690906.3672292,128.6
1729690906.4672184,128.57
1729690906.5674279,128.5
1729690906.6672058,128.36
1729690906.7704923,127.97
1729690906.8673637,127.86
1729690906.9683223,127.81
1729690907.067429,127.85
1729690907.1673238,127.92
1729690907.2670507,127.57
1729690907.3673625,127.34
1729690907.4673069,127.29
1729690907.5746934,127.51
1729690907.6691015,127.91
1729690907.7671556,128.16
1729690907.8693779,128.12
1729690907.9692888,127.93
1729690908.0694795,127.73
1729690908.1684906,127.68
1729690908.26832,127.75
1729690908.3684433,128.05
1729690908.468527,128.25
1729690908.5704687,128.27
1729690908.6682904,128.45
1729690908.7683039,128.41
1729690908.8682284,128.35
1729690908.9669442,128.53
1729690909.0758727,128.59
1729690909.1749349,128.57
1729690909.2760355,128.67
1729690909.3734608,128.85
1729690909.472164,129.04
1729690909.5684867,129.1
1729690909.6680646,129.02
1729690909.7692173,128.88
1729690909.8679473,128.82
1729690909.968064,128.8
1729690910.0667634,128.83
1729690910.1676803,129.03
1729690910.2665648,129.04
1729690910.366685,129.02
1729690910.4687777,129.12
1729690910.5669537,129.29
1729690910.6657457,129.37
1729690910.7667449,129.05
1729690910.8666675,128.7
1729690910.9741235,128.49
1729690911.0656085,128.49
1729690911.1666546,128.62
1729690911.26555,128.62
1729690911.3656178,128.6
1729690911.4657118,128.54
1729690911.5676954,128.58
1729690911.6676977,128.47
1729690911.7677605,128.2
1729690911.8671331,128.18
1729690911.9677675,128.42
1729690912.0668788,129.01
1729690912.1681705,129.58
1729690912.2668266,129.53
1729690912.3669665,129.2
1729690912.4674468,128.96
1729690912.5704732,128.88
1729690912.667224,128.65
1729690912.7692547,128.49
1729690912.866213,128.32
1729690912.9665236,128.28
1729690913.0660515,127.96
1729690913.1671264,127.33
1729690913.266106,126.85
1729690913.373137,126.59
1729690913.466181,126.39
1729690913.5662866,126.57
1729690913.6661978,127.02
1729690913.766202,127.6
1729690913.866943,128.28
1729690913.9672556,128.77
1729690914.067336,129.45
1729690914.16727,129.46
1729690914.2670648,128.85
1729690914.3669324,127.91
1729690914.4696648,127.06
1729690914.5665936,126.6
1729690914.6668599,126.68
1729690914.7697175,127.16
1729690914.8663363,127.99
1729690914.9713516,128.65
1729690915.067032,129.24
1729690915.1664867,129.36
1729690915.269413,129.57
1729690915.367632,129.64
1729690915.4678018,129.76
1729690915.5676796,129.83
1729690915.6680768,129.77
1729690915.7671657,129.32
1729690915.8668978,128.18
1729690915.9668705,126.69
1729690916.0673454,125.41
1729690916.1669705,124.86
1729690916.2659292,124.75
1729690916.368986,125.08
1729690916.4680007,126.14
1729690916.5679882,127.32
1729690916.667132,128.17
1729690916.7669644,128.45
1729690916.867057,128.39
1729690916.9730642,128.06
1729690917.0721788,127.86
1729690917.1706488,127.29
1729690917.2675903,126.42
1729690917.366758,125.58
1729690917.466923,125.19
1729690917.5667355,125.23
1729690917.6689892,125.39
1729690917.7667525,125.83
1729690917.866074,126.45
1729690917.967229,127.07
1729690918.0804312,127.54
1729690918.1711304,127.69
1729690918.2660909,127.21
1729690918.366227,126.1
1729690918.4653053,124.55
1729690918.5663283,122.76
1729690918.669265,121.57
1729690918.7667575,121.24
1729690918.8664713,121.58
1729690918.9672732,122.26
1729690919.0681596,123.14
1729690919.165517,124.12
1729690919.2663853,125.54
1729690919.368255,127.11
1729690919.4673913,128.48
1729690919.5704734,129.46
1729690919.6675246,129.62
1729690919.7672718,129.18
1729690919.866525,128.53
1729690919.9674747,127.75
1729690920.0664868,126.98
1729690920.1665406,126.36
1729690920.2664864,125.87
1729690920.3653853,125.56
1729690920.4664967,125.6
1729690920.5696423,125.93
1729690920.6685898,126.33
1729690920.7686486,126.34
1729690920.8686023,125.74
1729690920.9686522,125.03
1729690921.0667362,124.5
1729690921.1668165,124.19
1729690921.2667274,124.01
1729690921.3668616,124.09
1729690921.467748,124.24
1729690921.5668588,124.51
1729690921.66673,124.86
1729690921.7667127,125.0
1729690921.8668077,125.22
1729690921.9720829,125.51
1729690922.0667334,126.03
1729690922.167048,126.49
1729690922.2669697,126.42
1729690922.3668537,126.11
1729690922.465837,125.88
1729690922.5690596,125.62
1729690922.665841,125.28
1729690922.7659612,125.06
1729690922.8668652,124.93
1729690922.9670372,124.89
1729690923.0660863,124.88
1729690923.1688983,124.72
1729690923.264981,124.53
1729690923.3680363,125.01
1729690923.4660146,126.5
1729690923.566155,128.47
1729690923.6680443,129.67
1729690923.7660842,129.68
1729690923.8680153,129.07
1729690923.9699461,128.71
1729690924.067083,128.68
1729690924.1690578,129.0
1729690924.2661161,129.29
1729690924.3660946,129.65
1729690924.466102,129.85
1729690924.5661018,129.25
1729690924.6683106,127.96
1729690924.7731698,126.66
1729690924.870235,125.83
1729690924.970284,125.32
1729690925.0693924,125.36
1729690925.1661124,125.72
1729690925.264953,126.44
1729690925.3698618,126.87
1729690925.4652698,127.06
1729690925.569853,127.01
1729690925.6664557,126.8
1729690925.7663887,126.79
1729690925.8661175,126.7
1729690925.9673269,126.6
1729690926.065303,126.48
1729690926.1662433,126.27
1729690926.2660558,125.99
1729690926.3691022,125.99
1729690926.4658449,125.89
1729690926.5683677,125.77
