Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1729690889.4768777,9452,1729690889,476635843,,981571169000,1729689907902691815,1729689907902254080,5.539055824279785
1729690889.5759888,9453,1729690889,575619399,,981671162000,1729689907902190186,1729689907902248704,4.523184776306152
1729690889.6769667,9454,1729690889,676653621,,981771329000,1729689907902539648,1729689907902244352,5.5607218742370605
1729690889.777885,9455,1729690889,776740806,,981871824000,1729689907902090334,1729689907902238976,5.639369964599609
1729690889.8775084,9456,1729690889,876728880,,981971782000,1729689907902239704,1729689907902233856,5.401741027832031
1729690889.9778068,9457,1729690889,976787713,,982071705000,1729689907902248630,1729689907902228992,5.650684833526611
1729690890.0774565,9458,1729690890,76778213,,982171723000,1729689907902229908,1729689907902223872,5.635889053344727
1729690890.1782625,9459,1729690890,177782435,,982272268000,1729689907902185111,1729689907902218752,6.642796993255615
1729690890.278274,9460,1729690890,277715417,,982372693000,1729689907901714509,1729689907902212096,6.605000019073486
1729690890.3751907,9461,1729690890,374786232,,982470708000,1729689907902227639,1729689907902206976,3.6877779960632324
1729690890.4772584,9462,1729690890,476814861,,982572772000,1729689907901182528,1729689907902198784,5.705740928649902
1729690890.5753446,9463,1729690890,574821194,,982670261000,1729689907902696111,1729689907902195200,3.7155559062957764
1729690890.6762433,9464,1729690890,675781343,,982770712000,1729689907902745889,1729689907902191616,4.632073879241943
1729690890.7763076,9465,1729690890,775877972,,982870778000,1729689907902724176,1729689907902188032,4.734333038330078
1729690890.8772538,9466,1729690890,875930565,,982971139000,1729689907902378018,1729689907902183424,4.812167167663574
1729690890.9762263,9467,1729690890,975886065,,983071166000,1729689907902330018,1729689907902178816,4.76694393157959
1729690891.076298,9468,1729690891,75929805,,983170744000,1729689907902779971,1729689907902175488,4.799018859863281
1729690891.1763802,9469,1729690891,175909638,,983272108000,1729689907901402536,1729689907902168064,4.785445213317871
1729690891.2763507,9470,1729690891,275864527,,983372131000,1729689907901352509,1729689907902160384,4.749536991119385
1729690891.377336,9471,1729690891,376945824,,983471766000,1729689907902331268,1729689907902156032,5.684629917144775
1729690891.4773414,9472,1729690891,476956453,,983571799000,1729689907902224203,1729689907902151168,5.853851795196533
1729690891.5753503,9473,1729690891,575020305,,983669687000,1729689907903369332,1729689907902149888,3.914889097213745
1729690891.6777587,9474,1729690891,676995675,,983772432000,1729689907901888397,1729689907902144000,5.336888790130615
1729690891.7789073,9475,1729690891,778009434,,983872877000,1729689907901894147,1729689907902138112,6.462814807891846
1729690891.8753667,9476,1729690891,875029027,,983970260000,1729689907902854832,1729689907902135296,3.8162219524383545
1729690891.9758854,9477,1729690891,975074620,,984070732000,1729689907902354018,1729689907902130944,3.9636659622192383
1729690892.0764189,9478,1729690892,76091842,,984170654000,1729689907903067980,1729689907902128640,4.726906776428223
1729690892.1764243,9479,1729690892,176002268,,984271890000,1729689907901659267,1729689907902122240,4.893795967102051
1729690892.2777638,9480,1729690892,277117416,,984371349000,1729689907902756610,1729689907902119168,6.010091781616211
1729690892.3779035,9481,1729690892,377089286,,984471801000,1729689907902297665,1729689907902114560,5.968667030334473
1729690892.4774878,9482,1729690892,477059360,,984571730000,1729689907902354323,1729689907902110208,5.938629150390625
1729690892.5774276,9483,1729690892,577037601,,984672302000,1729689907901762295,1729689907902104064,5.934945106506348
1729690892.6777923,9484,1729690892,677128267,,984771803000,1729689907902307637,1729689907902099456,6.023647785186768
1729690892.7756844,9485,1729690892,775126786,,984870439000,1729689907902777971,1729689907902096384,3.806056022644043
1729690892.8775167,9486,1729690892,877172397,,984970464000,1729689907903831860,1729689907902096384,5.739165782928467
1729690892.9774666,9487,1729690892,977144286,,985072860000,1729689907901400702,1729689907902089216,5.754406929016113
1729690893.0787802,9488,1729690893,78210526,,985172898000,1729689907901942998,1729689907902083584,6.72570276260376
1729690893.176527,9489,1729690893,176183619,,985271057000,1729689907902585711,1729689907902080000,5.070260047912598
1729690893.2790189,9490,1729690893,278347915,,985373403000,1729689907901318989,1729689907902072576,7.241240978240967
1729690893.3786368,9491,1729690893,378221156,,985472122000,1729689907902533267,1729689907902068992,7.118833065032959
1729690893.4793954,9492,1729690893,478368156,,985573752000,1729689907900999193,1729689907902060800,7.221221923828125
1729690893.5795605,9493,1729690893,579236619,,985674154000,1729689907901012480,1729689907902052608,8.12825870513916
1729690893.6799855,9494,1729690893,679249526,,985774314000,1729689907900858202,1729689907902043904,8.142370223999023
1729690893.7779145,9495,1729690893,777283933,,985873096000,1729689907901092553,1729689907902035968,6.177093029022217
1729690893.8777716,9496,1729690893,877262341,,985973414000,1729689907901017803,1729689907902027776,5.648703098297119
1729690893.9800835,9497,1729690893,979337378,,986074093000,1729689907901119877,1729689907902019840,8.236593246459961
1729690894.0788975,9498,1729690894,78432211,,986171830000,1729689907902940637,1729689907902017536,7.311351776123047
1729690894.1792526,9499,1729690894,178927563,,986272362000,1729689907902649359,1729689907902014208,7.8194260597229
1729690894.275606,9500,1729690894,275275155,,986370773000,1729689907902612785,1729689907902010880,3.765944004058838
1729690894.376857,9501,1729690894,376395063,,986472079000,1729689907901668349,1729689907902004736,5.284111022949219
1729690894.475734,9502,1729690894,475379414,,986570703000,1729689907902793618,1729689907902001920,3.752500057220459
1729690894.5756378,9503,1729690894,575309229,,986670102000,1729689907903100034,1729689907902000128,4.203278064727783
1729690894.6785884,9504,1729690894,677067081,,986771340000,1729689907902740256,1729689907901997056,5.962944984436035
1729690894.7754283,9505,1729690894,774427766,,986870137000,1729689907902644099,1729689907901993728,3.2810919284820557
1729690894.878457,9506,1729690894,877459340,,986970743000,1729689907903596377,1729689907901993216,6.227481842041016
1729690894.9758337,9507,1729690894,974479470,,987070214000,1729689907902574747,1729689907901989632,3.3703880310058594
1729690895.0763025,9508,1729690895,75498025,,987171148000,1729689907902155914,1729689907901985024,4.375147819519043
1729690895.1768162,9509,1729690895,176460099,,987271830000,1729689907901943941,1729689907901979904,5.360204219818115
1729690895.2759736,9510,1729690895,275488692,,987370363000,1729689907902928636,1729689907901977856,4.382833003997803
1729690895.3783777,9511,1729690895,377497247,,987472646000,1729689907901743098,1729689907901972224,6.204240798950195
1729690895.4762137,9512,1729690895,475514784,,987571282000,1729689907902019367,1729689907901967360,4.4153151512146
1729690895.5782342,9513,1729690895,577514710,,987673245000,1729689907901061098,1729689907901959680,6.405185222625732
1729690895.676066,9514,1729690895,675520191,,987771372000,1729689907901931006,1729689907901954560,4.421482086181641
1729690895.7760224,9515,1729690895,775564617,,987870418000,1729689907902910358,1729689907901952256,4.460204124450684
1729690895.8763998,9516,1729690895,875667488,,987971275000,1729689907902108682,1729689907901947648,4.5539631843566895
1729690895.9765217,9517,1729690895,975642525,,988070614000,1729689907902759210,1729689907901945088,4.523202896118164
1729690896.0765636,9518,1729690896,75650191,,988170322000,1729689907903049506,1729689907901943296,4.542017936706543
1729690896.1769404,9519,1729690896,175639098,,988270754000,1729689907902610496,1729689907901940224,4.537240982055664
1729690896.2761643,9520,1729690896,274645580,,988370449000,1729689907902422654,1729689907901936896,3.5355188846588135
