Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15
1729690890.9716213,1612,1729690890,970216424,,1611,1469,1542,1544,0,0,0,0,0,0,0,0,0,0,0,0
1729690891.0716252,1613,1729690891,70827816,,1530,1573,1528,1561,0,0,0,0,0,0,0,0,0,0,0,0
1729690891.1696038,1614,1729690891,168586488,,1682,1366,1546,1531,0,0,0,0,0,0,0,0,0,0,0,0
1729690891.269517,1615,1729690891,268893064,,1507,1586,1629,1450,0,0,0,0,0,0,0,0,0,0,0,0
1729690891.3725162,1616,1729690891,371424384,,1410,1683,1662,1448,0,0,0,0,0,0,0,0,0,0,0,0
1729690891.4706159,1617,1729690891,469394032,,1686,1433,1495,1642,0,0,0,0,0,0,0,0,0,0,0,0
1729690891.5706754,1618,1729690891,569625168,,1587,1550,1629,1504,0,0,0,0,0,0,0,0,0,0,0,0
1729690891.671309,1619,1729690891,669563888,,1540,1608,1630,1513,0,0,0,0,0,0,0,0,0,0,0,0
1729690891.7727325,1620,1729690891,772050000,,1567,1583,1651,1482,0,0,0,0,0,0,0,0,0,0,0,0
1729690891.870812,1621,1729690891,870062112,,1639,1517,1605,1541,0,0,0,0,0,0,0,0,0,0,0,0
1729690891.971989,1622,1729690891,970289296,,1644,1500,1610,1525,0,0,0,0,0,0,0,0,0,0,0,0
1729690892.0718598,1623,1729690892,69985944,,1293,1750,1674,1435,0,0,0,0,0,0,0,0,0,0,0,0
1729690892.1720045,1624,1729690892,167957640,,1657,1461,1575,1563,0,0,0,0,0,0,0,0,0,0,0,0
1729690892.2725105,1625,1729690892,268421240,,1609,1523,1599,1544,0,0,0,0,0,0,0,0,0,0,0,0
1729690892.3724492,1626,1729690892,370905168,,1347,1721,1702,1401,0,0,0,0,0,0,0,0,0,0,0,0
1729690892.4731152,1627,1729690892,471013560,,1581,1550,1495,1634,0,0,0,0,0,0,0,0,0,0,0,0
1729690892.5722206,1628,1729690892,568966208,,1514,1638,1639,1509,0,0,0,0,0,0,0,0,0,0,0,0
1729690892.673029,1629,1729690892,668866064,,1547,1614,1566,1575,0,0,0,0,0,0,0,0,0,0,0,0
1729690892.7708204,1630,1729690892,769141456,,1668,1495,1452,1657,0,0,0,0,0,0,0,0,0,0,0,0
1729690892.8708825,1631,1729690892,869174384,,1573,1609,1707,1360,0,0,0,0,0,0,0,0,0,0,0,0
1729690892.9710138,1632,1729690892,969427384,,1472,1674,1573,1531,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.07106,1633,1729690893,69476216,,1718,1386,1491,1628,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.1738832,1634,1729690893,170394584,,1536,1603,1528,1614,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.2753937,1635,1729690893,270560000,,1643,1490,1613,1559,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.3690436,1636,1729690893,368418576,,1606,1522,1573,1595,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.4690983,1637,1729690893,468450992,,1472,1663,1607,1569,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.569995,1638,1729690893,568664800,,1694,1464,1535,1636,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.6701195,1639,1729690893,669363608,,1660,1506,1590,1567,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.7709,1640,1729690893,769734904,,1369,1738,1688,1428,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.8711605,1641,1729690893,870189968,,1692,1448,1527,1615,0,0,0,0,0,0,0,0,0,0,0,0
1729690893.9769354,1642,1729690893,972878776,,1501,1651,1628,1495,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.074737,1643,1729690894,73410840,,1617,1550,1537,1576,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.1701908,1644,1729690894,168719536,,1496,1650,1549,1549,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.2711444,1645,1729690894,270025208,,1753,1305,1447,1625,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.3750067,1646,1729690894,373846880,,1409,1619,1668,1516,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.4712021,1647,1729690894,470020736,,1510,1444,1710,1564,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.5701447,1648,1729690894,569434920,,1509,1502,1708,1561,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.66906,1649,1729690894,668118128,,1677,1424,1611,1594,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.770382,1650,1729690894,768904056,,1591,1618,1568,1531,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.8711445,1651,1729690894,870335728,,1747,1515,1450,1562,0,0,0,0,0,0,0,0,0,0,0,0
1729690894.9703157,1652,1729690894,969444216,,1553,1747,1613,1385,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.0716624,1653,1729690895,70016632,,1760,1495,1446,1589,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.172063,1654,1729690895,171142024,,1494,1728,1654,1436,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.273582,1655,1729690895,272081904,,1637,1588,1617,1528,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.372351,1656,1729690895,371441856,,1616,1565,1535,1649,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.4709933,1657,1729690895,469900224,,1444,1697,1685,1522,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.5706031,1658,1729690895,569745360,,1579,1599,1657,1591,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.6711056,1659,1729690895,670667680,,1731,1448,1631,1629,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.7702394,1660,1729690895,769428560,,1603,1595,1709,1480,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.8693714,1661,1729690895,868548256,,1712,1494,1585,1605,0,0,0,0,0,0,0,0,0,0,0,0
1729690895.9683695,1662,1729690895,967730648,,1561,1649,1690,1464,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.0697827,1663,1729690896,67601088,,1516,1670,1685,1461,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.171738,1664,1729690896,169879296,,1740,1338,1456,1673,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.2740612,1665,1729690896,272063224,,1563,1558,1709,1427,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.373365,1666,1729690896,371977896,,1493,1629,1616,1572,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.4703128,1667,1729690896,469198360,,1684,1423,1646,1539,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.5733142,1668,1729690896,572165472,,1725,1367,1483,1685,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.670283,1669,1729690896,669622168,,1502,1645,1602,1555,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.7732913,1670,1729690896,772341024,,1399,1750,1693,1449,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.873333,1671,1729690896,871697208,,1681,1494,1537,1602,0,0,0,0,0,0,0,0,0,0,0,0
1729690896.969316,1672,1729690896,968545296,,1521,1654,1670,1431,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.077428,1673,1729690897,74173528,,1781,1286,1465,1634,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.1776843,1674,1729690897,176730944,,1638,1506,1587,1499,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.277457,1675,1729690897,276546960,,1773,1317,1437,1632,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.3772442,1676,1729690897,376627256,,1733,1418,1522,1559,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.4892247,1677,1729690897,478951568,,1531,1665,1590,1515,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.5766544,1678,1729690897,575797568,,1446,1706,1699,1367,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.670781,1679,1729690897,669684568,,1447,1673,1647,1431,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.7706552,1680,1729690897,769502568,,1494,1599,1601,1491,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.870382,1681,1729690897,869275496,,1449,1611,1545,1561,0,0,0,0,0,0,0,0,0,0,0,0
1729690897.9724355,1682,1729690897,971465864,,1525,1524,1600,1491,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.069482,1683,1729690898,68735208,,1467,1603,1609,1495,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.1724622,1684,1729690898,171295808,,1635,1447,1627,1458,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.2697287,1685,1729690898,268714712,,1394,1674,1611,1466,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.3697412,1686,1729690898,368893800,,1309,1718,1657,1401,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.4699402,1687,1729690898,468845888,,1634,1432,1574,1507,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.5713546,1688,1729690898,569126976,,1458,1622,1610,1470,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.6725752,1689,1729690898,668829856,,1644,1444,1583,1500,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.776456,1690,1729690898,774291920,,1543,1586,1469,1628,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.8720427,1691,1729690898,871176920,,1640,1443,1528,1571,0,0,0,0,0,0,0,0,0,0,0,0
1729690898.9697912,1692,1729690898,968719704,,1737,1206,1526,1590,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.0716665,1693,1729690899,71020192,,1602,1462,1555,1594,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.1723595,1694,1729690899,171646048,,1430,1633,1635,1520,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.270172,1695,1729690899,268952648,,1574,1553,1714,1438,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.3698382,1696,1729690899,368804272,,1692,1459,1624,1544,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.470336,1697,1729690899,470233152,,1631,1539,1617,1508,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.5719762,1698,1729690899,570862776,,1621,1580,1592,1558,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.6678884,1699,1729690899,667215936,,1693,1492,1517,1634,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.7689295,1700,1729690899,767645864,,1581,1565,1600,1510,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.870895,1701,1729690899,870080816,,1647,1484,1536,1602,0,0,0,0,0,0,0,0,0,0,0,0
1729690899.969165,1702,1729690899,967538744,,1659,1528,1684,1522,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.0710626,1703,1729690900,70103672,,1684,1515,1650,1591,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.171162,1704,1729690900,169923600,,1650,1552,1512,1701,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.267733,1705,1729690900,267419248,,1421,1748,1726,1466,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.3771195,1706,1729690900,375584640,,1630,1553,1681,1504,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.4736617,1707,1729690900,472418640,,1739,1393,1561,1639,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.575777,1708,1729690900,575200312,,1665,1476,1598,1605,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.6696823,1709,1729690900,667554632,,1521,1631,1648,1557,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.7700453,1710,1729690900,768812744,,1489,1649,1636,1568,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.8720717,1711,1729690900,871031392,,1482,1632,1636,1546,0,0,0,0,0,0,0,0,0,0,0,0
1729690900.9750562,1712,1729690900,974177200,,1726,1370,1564,1640,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.0746758,1713,1729690901,73606200,,1580,1547,1695,1458,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.183563,1714,1729690901,181569848,,1515,1638,1611,1555,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.2724288,1715,1729690901,271093848,,1626,1555,1654,1520,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.3716853,1716,1729690901,370448704,,1732,1395,1539,1645,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.4701595,1717,1729690901,469120184,,1554,1612,1741,1421,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.570201,1718,1729690901,568966432,,1789,1284,1545,1666,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.669943,1719,1729690901,669349432,,1611,1525,1661,1520,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.7738454,1720,1729690901,772700400,,1517,1640,1666,1525,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.8729844,1721,1729690901,872473400,,1683,1484,1660,1537,0,0,0,0,0,0,0,0,0,0,0,0
1729690901.9710355,1722,1729690901,970150560,,1775,1345,1559,1653,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.0700693,1723,1729690902,69713720,,1728,1394,1545,1642,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.1715133,1724,1729690902,169888624,,1567,1614,1681,1497,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.2713716,1725,1729690902,269546736,,1686,1489,1661,1540,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.3728602,1726,1729690902,370020872,,1474,1672,1664,1530,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.4714808,1727,1729690902,469808544,,1626,1540,1572,1634,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.568026,1728,1729690902,567392400,,1607,1541,1696,1493,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.670531,1729,1729690902,669362392,,1530,1616,1682,1527,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.7721424,1730,1729690902,771646344,,1508,1638,1649,1563,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.8705695,1731,1729690902,868926432,,1576,1583,1727,1461,0,0,0,0,0,0,0,0,0,0,0,0
1729690902.9724433,1732,1729690902,971540032,,1549,1614,1653,1556,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.0702736,1733,1729690903,68996376,,1592,1571,1552,1645,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.1702125,1734,1729690903,169313000,,1387,1734,1690,1484,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.2702725,1735,1729690903,269015160,,1472,1679,1686,1498,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.3692665,1736,1729690903,368819504,,1620,1538,1605,1600,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.4693918,1737,1729690903,468829592,,1697,1452,1635,1571,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.569712,1738,1729690903,568478728,,1610,1528,1617,1564,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.669657,1739,1729690903,668810840,,1725,1394,1589,1609,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.7694848,1740,1729690903,768450000,,1675,1497,1642,1567,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.8719013,1741,1729690903,867907696,,1560,1632,1615,1596,0,0,0,0,0,0,0,0,0,0,0,0
1729690903.9696026,1742,1729690903,968636832,,1482,1691,1693,1468,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.0696673,1743,1729690904,68632944,,1620,1549,1639,1518,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.1717503,1744,1729690904,170475592,,1675,1496,1633,1531,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.2683675,1745,1729690904,267703728,,1672,1508,1642,1531,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.3711693,1746,1729690904,370830632,,1618,1560,1659,1507,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.4698334,1747,1729690904,468394072,,1763,1348,1490,1648,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.5705788,1748,1729690904,569294928,,1632,1542,1624,1494,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.670522,1749,1729690904,669612040,,1732,1429,1527,1618,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.7958446,1750,1729690904,777551568,,1570,1618,1629,1511,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.8754747,1751,1729690904,874753568,,1498,1673,1694,1412,0,0,0,0,0,0,0,0,0,0,0,0
1729690904.9755392,1752,1729690904,974307912,,1500,1646,1701,1385,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.072069,1753,1729690905,70964912,,1646,1491,1610,1523,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.1702251,1754,1729690905,169840600,,1295,1757,1699,1419,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.2691205,1755,1729690905,267388520,,1594,1539,1543,1630,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.3686144,1756,1729690905,367552208,,1637,1506,1615,1568,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.4686537,1757,1729690905,467340208,,1772,1315,1566,1603,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.5686255,1758,1729690905,568066464,,1671,1481,1609,1495,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.6707633,1759,1729690905,669621832,,1725,1451,1544,1573,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.7760108,1760,1729690905,774506712,,1490,1706,1670,1450,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.8697171,1761,1729690905,868997712,,1582,1599,1622,1538,0,0,0,0,0,0,0,0,0,0,0,0
1729690905.97234,1762,1729690905,971343080,,1397,1705,1643,1519,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.0697153,1763,1729690906,68620400,,1464,1670,1689,1487,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.1698,1764,1729690906,168909744,,1490,1620,1710,1424,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.272893,1765,1729690906,271475648,,1533,1589,1606,1565,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.372984,1766,1729690906,368897480,,1735,1321,1503,1637,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.4700508,1767,1729690906,468724848,,1430,1677,1697,1422,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.5697758,1768,1729690906,569476216,,1601,1526,1578,1560,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.6729183,1769,1729690906,671325720,,1671,1485,1645,1517,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.7730527,1770,1729690906,771540160,,1499,1659,1667,1462,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.8699417,1771,1729690906,869097040,,1575,1578,1594,1531,0,0,0,0,0,0,0,0,0,0,0,0
1729690906.9700663,1772,1729690906,968540408,,1712,1396,1553,1569,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.0720992,1773,1729690907,70253496,,1683,1428,1606,1510,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.1692061,1774,1729690907,168265304,,1560,1581,1680,1418,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.2693553,1775,1729690907,267804440,,1571,1593,1675,1440,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.3699217,1776,1729690907,367792064,,1693,1459,1589,1535,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.4683895,1777,1729690907,467254688,,1789,1284,1508,1613,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.5766351,1778,1729690907,574281848,,1757,1337,1529,1604,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.670891,1779,1729690907,669265192,,1533,1627,1686,1451,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.7688873,1780,1729690907,767444864,,1598,1565,1527,1644,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.8709702,1781,1729690907,869395024,,1479,1692,1715,1441,0,0,0,0,0,0,0,0,0,0,0,0
1729690907.973542,1782,1729690907,971366976,,1527,1643,1642,1509,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.0703955,1783,1729690908,69017176,,1456,1706,1728,1369,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.171218,1784,1729690908,168946520,,1697,1451,1505,1629,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.2717113,1785,1729690908,271058096,,1704,1442,1583,1568,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.371115,1786,1729690908,368707720,,1604,1550,1600,1543,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.4709427,1787,1729690908,468614064,,1532,1602,1568,1572,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.5726979,1788,1729690908,570939200,,1798,1225,1492,1660,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.672217,1789,1729690908,670525568,,1630,1497,1660,1473,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.771856,1790,1729690908,770972960,,1531,1611,1552,1598,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.873166,1791,1729690908,871042560,,1553,1609,1686,1452,0,0,0,0,0,0,0,0,0,0,0,0
1729690908.975389,1792,1729690908,974147112,,1670,1463,1612,1557,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.077571,1793,1729690909,76145112,,1622,1530,1685,1475,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.1775663,1794,1729690909,176026568,,1643,1523,1508,1667,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.2776532,1795,1729690909,276392936,,1446,1684,1659,1507,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.3807144,1796,1729690909,378586072,,1482,1642,1643,1522,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.4745548,1797,1729690909,472529072,,1630,1491,1627,1544,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.5694892,1798,1729690909,568483120,,1434,1687,1671,1508,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.6763225,1799,1729690909,674408344,,1595,1559,1585,1608,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.7716646,1800,1729690909,769079944,,1709,1407,1637,1538,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.869281,1801,1729690909,868831944,,1746,1342,1569,1609,0,0,0,0,0,0,0,0,0,0,0,0
1729690909.969448,1802,1729690909,968455056,,1418,1690,1715,1409,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.0693371,1803,1729690910,68066912,,1626,1506,1505,1658,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.169623,1804,1729690910,168276536,,1521,1618,1613,1569,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.2709527,1805,1729690910,270146160,,1657,1506,1642,1567,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.369532,1806,1729690910,368011528,,1513,1653,1606,1605,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.471046,1807,1729690910,470544872,,1647,1489,1604,1590,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.5758588,1808,1729690910,570462704,,1406,1704,1707,1472,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.6683562,1809,1729690910,667661072,,1557,1589,1610,1602,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.7693367,1810,1729690910,768294440,,1739,1379,1565,1642,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.86929,1811,1729690910,868091784,,1605,1559,1689,1467,0,0,0,0,0,0,0,0,0,0,0,0
1729690910.9743347,1812,1729690910,972488760,,1722,1426,1591,1593,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.0683694,1813,1729690911,67243176,,1728,1414,1555,1635,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.1683836,1814,1729690911,167524384,,1549,1619,1731,1431,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.2683425,1815,1729690911,267087568,,1753,1361,1500,1685,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.3682775,1816,1729690911,367317632,,1400,1730,1708,1458,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.4673235,1817,1729690911,466883328,,1509,1601,1636,1490,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.5704212,1818,1729690911,569234488,,1633,1477,1653,1479,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.6693246,1819,1729690911,668749576,,1649,1471,1546,1605,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.7710385,1820,1729690911,768590456,,1384,1728,1663,1479,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.870009,1821,1729690911,868033408,,1505,1626,1645,1481,0,0,0,0,0,0,0,0,0,0,0,0
1729690911.9717329,1822,1729690911,970983568,,1582,1545,1617,1527,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.0693526,1823,1729690912,68505168,,1754,1272,1550,1634,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.1693754,1824,1729690912,168606072,,1589,1471,1588,1574,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.2720976,1825,1729690912,270878952,,1740,1313,1578,1619,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.3695815,1826,1729690912,368732088,,1509,1614,1630,1546,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.4714825,1827,1729690912,470359504,,1539,1584,1692,1432,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.571611,1828,1729690912,570779640,,1700,1386,1584,1568,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.669105,1829,1729690912,667960240,,1491,1632,1717,1391,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.7694182,1830,1729690912,768170096,,1469,1662,1630,1520,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.8687072,1831,1729690912,867944768,,1774,1269,1498,1645,0,0,0,0,0,0,0,0,0,0,0,0
1729690912.968633,1832,1729690912,967730904,,1598,1564,1733,1406,0,0,0,0,0,0,0,0,0,0,0,0
1729690913.0715737,1833,1729690913,70781944,,1468,1663,1766,1331,0,0,0,0,0,0,0,0,0,0,0,0
